task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,3,3.898,4647,[4.4140625],[10.703125],22136,[1.28125],[3.783203125],-11.73,-14.86,correct,True,-11.73,-14.86,correct,True,-11.73,-14.86,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,4,5.617,2976,[5.0703125],[7.48828125],20875,[1.5146484375],[5.765625],-10.65,-14.2,correct,True,-10.65,-14.2,correct,True,-10.65,-14.2,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,5,6.87,2466,[5.37109375],[6.02734375],17792,[2.033203125],[10.3203125],-10.16,-13.5,correct,True,-10.16,-13.5,correct,True,-10.16,-13.5,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,6,6.95,2406,[5.4765625],[7.078125],12608,[2.939453125],[3.125],-10.12,-12.66,correct,True,-10.12,-12.66,correct,True,-10.12,-12.66,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,7,6.805,2146,[5.84765625],[6.3203125],13653,[2.97265625],[2.57421875],-10.016,-12.89,correct,True,-10.016,-12.89,correct,True,-10.016,-12.89,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,8,6.25,1637,[5.93359375],[6.4453125],12421,[2.888671875],[7.25],-9.96,-13.01,correct,True,-9.96,-13.01,correct,True,-9.96,-13.01,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,9,5.93,1827,[6.02734375],[6.9765625],9129,[3.654296875],[4.29296875],-10.234,-12.6,correct,True,-10.234,-12.6,correct,True,-10.234,-12.6,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,10,5.586,1495,[6.203125],[3.197265625],8144,[3.76171875],[-2.97265625],-10.0,-12.445,correct,True,-10.0,-12.445,correct,True,-10.0,-12.445,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,11,5.42,1172,[5.88671875],[5.59765625],9132,[3.013671875],[8.8203125],-9.71,-12.586,correct,True,-9.71,-12.586,correct,True,-9.71,-12.586,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,12,5.35,1221,[6.07421875],[11.0546875],6635,[3.712890625],[7.08203125],-9.92,-12.28,correct,True,-9.92,-12.28,correct,True,-9.92,-12.28,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,13,5.348,479,[7.0546875],[2.703125],4022,[4.36328125],[-1.1689453125],-8.734,-11.42,correct,True,-8.734,-11.42,correct,True,-8.734,-11.42,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,14,5.336,599,[6.53125],[7.45703125],4883,[3.673828125],[10.296875],-8.94,-11.8,correct,True,-8.94,-11.8,correct,True,-8.94,-11.8,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,15,5.184,357,[6.6640625],[7.5546875],1856,[4.5703125],[15.96875],-8.34,-10.44,correct,True,-8.34,-10.44,correct,True,-8.34,-10.44,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,16,4.645,219,[6.80859375],[22.640625],332,[6.3046875],[18.203125],-7.816,-8.32,correct,True,-7.816,-8.32,correct,True,-7.816,-8.32,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,17,5.133,30,[8.6953125],[3.525390625],105,[7.72265625],[4.12109375],-5.953,-6.926,correct,True,-5.953,-6.926,correct,True,-5.953,-6.926,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,18,5.777,23,[9.375],[19.71875],69,[8.3671875],[14.4765625],-5.38,-6.387,correct,True,-5.38,-6.387,correct,True,-5.38,-6.387,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,19,6.18,4,[10.953125],[22.484375],16,[9.3046875],[32.6875],-3.549,-5.195,correct,True,-3.549,-5.195,correct,True,-3.549,-5.195,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,20,5.535,2,[11.9921875],[10.203125],4,[11.3046875],[8.859375],-2.568,-3.256,correct,True,-2.568,-3.256,correct,True,-2.568,-3.256,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,21,4.977,1,[12.046875],[35.15625],2,[11.2578125],[17.078125],-1.42,-2.209,correct,True,-1.42,-2.209,correct,True,-1.42,-2.209,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,22,1.222,1,[16.125],[-8.140625],4,[12.7578125],[-7.5234375],-0.5283,-3.895,correct,True,-0.5283,-3.895,correct,True,-0.5283,-3.895,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,23,1.527,1,[5.6640625],,2,[3.033203125],,-0.2856,-2.916,correct,True,-0.2856,-2.916,correct,True,-0.2856,-2.916,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,0,0.07935,36006,"[-1.1865234375, 16.328125]","[2.95703125, 4.37109375]",8741,"[3.673828125, 4.5546875]","[6.2421875, 2.46484375]",-12.92,-16.23,correct,True,-25.84,-32.47,correct,True,-23.23,-18.38,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,1,1.624,33126,"[-0.2301025390625, 13.7890625]","[2.431640625, 4.98046875]",5719,"[4.2734375, 4.19921875]","[3.1953125, 4.53515625]",-11.12,-13.58,correct,True,-22.23,-27.16,correct,True,-17.67,-13.17,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,2,2.447,31215,"[-0.04205322265625, 13.125]","[4.04296875, 5.375]",5232,"[4.1953125, 4.2265625]","[8.6640625, 0.1485595703125]",-10.78,-12.91,correct,True,-21.56,-25.81,correct,True,-16.72,-12.48,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,3,3.438,29933,"[0.25048828125, 12.4921875]","[2.13671875, 5.40234375]",4351,"[4.5234375, 3.888671875]","[2.2265625, -1.1240234375]",-10.62,-12.64,correct,True,-21.23,-25.28,correct,True,-16.03,-11.76,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,4,5.26,29108,"[0.434326171875, 11.46875]","[3.46875, -2.591796875]",5303,"[4.26171875, 3.2578125]","[8.2890625, -0.3095703125]",-10.75,-12.766,correct,True,-21.5,-25.53,correct,True,-15.35,-11.53,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,5,6.63,27131,"[0.8017578125, 9.328125]","[8.390625, 5.00390625]",3888,"[4.76171875, 2.81640625]","[5.75390625, 6.3515625]",-11.49,-12.53,correct,True,-22.98,-25.06,correct,True,-14.81,-10.85,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,6,6.68,20721,"[1.7080078125, 9.28125]","[5.9453125, 5.34765625]",3197,"[5.0234375, 2.2421875]","[7.7109375, -5.18359375]",-10.94,-12.59,correct,True,-21.88,-25.19,correct,True,-13.9,-10.586,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,7,6.504,15792,"[2.662109375, 8.3046875]","[3.17578125, 8.65625]",2529,"[5.6328125, 0.6689453125]","[4.671875, 3.671875]",-11.09,-13.09,correct,True,-22.19,-26.19,correct,True,-13.34,-10.37,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,8,6.09,13471,"[2.740234375, 8.34375]","[3.5390625, 6.765625]",2370,"[5.4765625, 0.919921875]","[4.30859375, -2.501953125]",-11.12,-13.16,correct,True,-22.23,-26.31,correct,True,-13.27,-10.54,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,9,5.938,14206,"[2.87109375, 8.1640625]","[3.390625, 6.58203125]",3331,"[5.27734375, 0.5625]","[5.82421875, -0.128173828125]",-11.31,-13.58,correct,True,-22.62,-27.16,correct,True,-13.445,-11.04,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,10,5.645,13197,"[2.958984375, 7.953125]","[4.30859375, 24.03125]",3021,"[5.375, 0.48388671875]","[1.2841796875, 6.5078125]",-11.3,-13.51,correct,True,-22.6,-27.02,correct,True,-13.29,-10.875,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,11,5.668,9164,"[3.09375, 8.6953125]","[4.6484375, 5.4140625]",2780,"[4.92578125, 0.51513671875]","[5.01953125, 9.421875]",-10.27,-13.14,correct,True,-20.55,-26.28,correct,True,-12.484,-10.66,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,12,5.324,9537,"[3.095703125, 8.4375]","[4.84765625, 2.3359375]",3252,"[4.8125, 0.466064453125]","[5.3046875, 5.50390625]",-10.62,-13.33,correct,True,-21.23,-26.66,correct,True,-12.87,-11.15,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,13,5.516,8248,"[3.41015625, 7.95703125]","[-1.705078125, 9.6953125]",3109,"[4.90234375, 0.759765625]","[6.5625, 8.2265625]",-10.62,-13.11,correct,True,-21.23,-26.22,correct,True,-12.46,-10.97,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,14,5.527,8688,"[2.8046875, 8.0703125]","[10.7890625, -9.0859375]",1870,"[5.09765625, 1.076171875]","[4.29296875, -9.40625]",-10.625,-12.55,correct,True,-21.25,-25.1,correct,True,-12.695,-10.41,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,15,5.39,2994,"[3.93359375, 7.12890625]","[0.95654296875, 0.91259765625]",1412,"[4.98046875, 0.677734375]","[10.4453125, 2.2578125]",-10.05,-12.41,correct,True,-20.1,-24.81,correct,True,-11.11,-10.06,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,16,5.67,3364,"[3.490234375, 6.734375]","[19.640625, 25.65625]",625,"[5.796875, 0.7373046875]","[8.5234375, 10.6875]",-9.87,-11.39,correct,True,-19.73,-22.78,correct,True,-11.13,-8.83,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,17,5.746,1018,"[5.453125, 7.7421875]","[3.197265625, 7.1171875]",637,"[6.13671875, 1.005859375]","[5.8359375, 10.0859375]",-8.3,-11.11,correct,True,-16.6,-22.22,correct,True,-9.34,-8.664,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,18,5.84,670,"[6.08984375, 8.1328125]","[12.59375, -3.740234375]",193,"[7.46484375, 1.95703125]","[8.0625, 21.0]",-7.47,-9.56,correct,True,-14.94,-19.12,correct,True,-8.72,-7.34,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,19,5.984,184,"[7.0234375, 7.58203125]","[49.84375, 25.90625]",106,"[7.578125, 2.935546875]","[48.9375, 34.4375]",-6.723,-8.55,correct,True,-13.445,-17.1,correct,True,-7.305,-6.75,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,20,3.586,4,"[12.4375, 8.609375]","[3.80078125, 23.828125]",3,"[12.7890625, 4.95703125]","[0.86572265625, 29.296875]",-4.008,-5.414,correct,True,-8.016,-10.83,correct,True,-3.22,-2.87,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,21,2.064,2,"[11.796875, 9.5703125]","[12.03125, 24.59375]",3,"[11.7734375, 6.4453125]","[13.5859375, 0.458251953125]",-3.21,-4.844,correct,True,-6.42,-9.69,correct,True,-3.459,-3.482,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,22,1.149,3,"[12.3671875, 11.484375]","[-6.4609375, -1.6611328125]",2,"[12.421875, 6.01171875]","[-8.5, 1.66796875]",-1.744,-3.355,correct,True,-3.488,-6.71,correct,True,-3.164,-3.11,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,23,2.668,1,"[4.64453125, 2.703125]",,3,"[2.39453125, 2.15234375]",,-0.2888,-1.414,correct,True,-0.5776,-2.828,correct,True,-0.577,-2.826,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,0,0.0948,20140,"[1.3828125, 11.75]","[6.24609375, -0.9169921875]",34969,"[-1.1044921875, 17.921875]","[7.32421875, 5.9609375]",-13.63,-12.3,incorrect,False,-27.27,-24.6,incorrect,False,-20.38,-22.86,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,1,1.725,13913,"[2.494140625, 8.84375]","[2.890625, -4.13671875]",25213,"[0.8193359375, 15.765625]","[2.947265625, -0.1583251953125]",-11.97,-9.6,incorrect,False,-23.94,-19.2,incorrect,False,-14.81,-16.48,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,2,2.55,12525,"[2.515625, 7.65625]","[8.40625, -2.564453125]",23020,"[0.96630859375, 14.015625]","[5.515625, 3.46484375]",-11.95,-9.6,incorrect,False,-23.9,-19.2,incorrect,False,-14.0,-15.55,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,3,3.9,10783,"[2.9140625, 6.96875]","[3.5703125, -0.56591796875]",21575,"[1.2685546875, 13.3671875]","[-0.267333984375, 1.18359375]",-11.82,-9.41,incorrect,False,-23.64,-18.81,incorrect,False,-13.14,-14.79,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,4,5.523,11184,"[2.958984375, 6.10546875]","[7.35546875, -3.630859375]",23951,"[1.056640625, 11.90625]","[4.83203125, 6.67578125]",-11.84,-9.9,incorrect,False,-23.69,-19.8,incorrect,False,-12.75,-14.65,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,5,6.746,8732,"[3.513671875, 5.17578125]","[9.7421875, 3.310546875]",21354,"[1.521484375, 11.2109375]","[15.1328125, 4.06640625]",-11.86,-9.766,incorrect,False,-23.72,-19.53,incorrect,False,-12.04,-14.03,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,6,6.863,6968,"[3.953125, 4.26171875]","[8.671875, -0.9423828125]",13906,"[2.677734375, 11.6484375]","[6.66015625, 4.96484375]",-12.14,-9.09,incorrect,False,-24.28,-18.19,incorrect,False,-11.625,-12.9,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,7,6.664,3825,"[5.04296875, 3.109375]","[4.12109375, -6.8359375]",9667,"[3.587890625, 10.1640625]","[2.087890625, 5.8984375]",-12.2,-9.37,incorrect,False,-24.4,-18.73,incorrect,False,-10.83,-12.29,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,8,6.188,3588,"[4.87109375, 2.388671875]","[9.8359375, -3.091796875]",9697,"[3.30078125, 9.8125]","[8.234375, 0.95458984375]",-12.64,-9.664,incorrect,False,-25.28,-19.33,incorrect,False,-11.03,-12.6,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,9,5.92,2272,"[5.73828125, 1.9091796875]","[5.9453125, 0.261474609375]",6699,"[4.1484375, 9.0546875]","[5.2109375, 8.0703125]",-12.63,-9.78,incorrect,False,-25.27,-19.56,incorrect,False,-10.53,-12.12,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,10,5.688,2180,"[5.7734375, 1.7333984375]","[-0.285888671875, 13.375]",5828,"[4.328125, 8.9375]","[-2.74609375, -2.552734375]",-12.66,-9.77,incorrect,False,-25.31,-19.55,incorrect,False,-10.445,-11.89,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,11,5.668,2387,"[5.078125, 1.9072265625]","[9.4296875, 7.7890625]",6948,"[3.484375, 8.6484375]","[12.609375, 5.95703125]",-12.47,-9.75,incorrect,False,-24.94,-19.5,incorrect,False,-10.49,-12.086,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,12,5.484,847,"[6.515625, 1.775390625]","[2.0390625, 1.3486328125]",4068,"[4.4453125, 8.6640625]","[6.02734375, 6.48046875]",-12.0,-9.445,incorrect,False,-24.0,-18.89,incorrect,False,-9.414,-11.484,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,13,5.484,1553,"[5.66015625, 1.740234375]","[2.474609375, -5.6015625]",3147,"[4.734375, 8.53125]","[1.609375, 6.37890625]",-12.34,-9.21,incorrect,False,-24.69,-18.42,incorrect,False,-10.09,-11.016,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,14,5.54,1518,"[5.26953125, 1.4140625]","[1.521484375, -12.21875]",3073,"[4.33203125, 8.4296875]","[6.54296875, -8.515625]",-12.56,-9.25,incorrect,False,-25.12,-18.5,incorrect,False,-10.14,-11.08,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,15,5.4,1656,"[4.734375, 1.052734375]","[9.5703125, 3.40625]",1784,"[4.625, 7.89453125]","[12.2109375, -4.85546875]",-12.64,-8.96,incorrect,False,-25.28,-17.92,incorrect,False,-10.25,-10.36,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,16,5.098,749,"[5.453125, 1.1318359375]","[22.03125, 19.8125]",577,"[5.74609375, 7.21484375]","[20.171875, 36.96875]",-11.89,-8.3,incorrect,False,-23.78,-16.6,incorrect,False,-9.195,-8.91,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,17,5.81,193,"[7.33203125, 1.8701171875]","[6.5625, 7.64453125]",184,"[7.37109375, 8.875]","[10.3828125, 5.09375]",-10.54,-6.562,incorrect,False,-21.08,-13.125,incorrect,False,-7.395,-7.355,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,18,6.676,92,"[8.2734375, 1.5908203125]","[7.2890625, -25.265625]",19,"[9.4609375, 8.3359375]","[11.3984375, -12.0546875]",-9.72,-5.324,incorrect,False,-19.44,-10.65,incorrect,False,-6.367,-5.18,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,19,6.605,56,"[8.15625, 0.791015625]","[32.46875, 22.65625]",11,"[9.7578125, 7.265625]","[30.1875, 35.59375]",-9.85,-5.188,incorrect,False,-19.7,-10.375,incorrect,False,-6.098,-4.496,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,20,5.746,5,"[10.875, 1.6796875]","[43.3125, 34.9375]",1,"[12.0703125, 8.8671875]","[33.71875, 24.015625]",-7.76,-2.977,incorrect,False,-15.52,-5.953,incorrect,False,-3.344,-2.148,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,21,1.244,1,"[15.671875, 3.73046875]","[-11.1015625, 5.19921875]",2,"[15.3671875, 9.90625]","[1.294921875, -6.734375]",-5.137,-1.527,incorrect,False,-10.27,-3.055,incorrect,False,-0.632,-0.9365,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,22,1.398,2,"[13.7421875, 3.765625]","[-8.4140625, 3.03125]",1,"[14.578125, 8.828125]","[-9.0078125, -0.67236328125]",-3.467,-0.708,incorrect,False,-6.934,-1.416,incorrect,False,-1.352,-0.515,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,23,4.395,1,"[2.59375, 0.6064453125]",,2,"[2.166015625, -0.884765625]",,-0.89,-1.104,correct,True,-1.78,-2.207,correct,True,-1.776,-2.203,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,0,0.11444,1664,[6.58203125],[7.40625],3630,"[5.38671875, 16.78125]","[8.1953125, -0.438720703125]",-15.164,-9.664,incorrect,False,-15.164,-19.33,correct,True,-15.164,-16.36,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,1,2.172,951,[6.78125],[2.052734375],1717,"[6.04296875, 13.5625]","[2.685546875, 0.90771484375]",-10.43,-8.11,incorrect,False,-10.43,-16.22,correct,True,-10.43,-11.17,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,2,2.904,954,[6.46875],[5.1484375],1633,"[5.81640625, 12.0625]","[7.328125, -0.044097900390625]",-10.08,-8.2,incorrect,False,-10.08,-16.4,correct,True,-10.08,-10.73,correct,True
