task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,13,2.676,3204,[4.41796875],[0.60205078125],6616,[2.642578125],[-1.578125],-14.09,-15.87,correct,True,-14.09,-15.87,correct,True,-14.09,-15.87,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,14,3.125,3519,[4.26953125],[1.458984375],8603,[2.03125],[2.9921875],-13.74,-15.98,correct,True,-13.74,-15.98,correct,True,-13.74,-15.98,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,15,4.234,4335,[4.4375],[-0.7763671875],8679,[2.8046875],[5.01953125],-13.16,-14.79,correct,True,-13.16,-14.79,correct,True,-13.16,-14.79,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,16,3.674,11445,[3.80078125],[-1.876953125],9557,[4.296875],[3.5078125],-15.67,-15.18,incorrect,False,-15.67,-15.18,incorrect,False,-15.67,-15.18,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,17,4.0,13216,[3.068359375],[6.4453125],6562,[4.91796875],[6.33984375],-15.93,-14.086,incorrect,False,-15.93,-14.086,incorrect,False,-15.93,-14.086,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,18,3.389,7215,[4.96875],[3.279296875],3411,[6.56640625],[6.8671875],-14.47,-12.875,incorrect,False,-14.47,-12.875,incorrect,False,-14.47,-12.875,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,19,0.4866,7110,[5.609375],[1.3046875],1659,[8.5703125],[-0.90185546875],-17.6,-14.64,incorrect,False,-17.6,-14.64,incorrect,False,-17.6,-14.64,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,20,1.989,7878,[5.6484375],[0.421142578125],3136,[7.69140625],[-3.20703125],-16.73,-14.69,incorrect,False,-16.73,-14.69,incorrect,False,-16.73,-14.69,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,21,3.998,7300,[5.44140625],[-5.19140625],4623,[6.51171875],[-0.94921875],-14.54,-13.47,incorrect,False,-14.54,-13.47,incorrect,False,-14.54,-13.47,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,22,2.844,14237,[3.375],[7.55859375],6230,[5.66015625],[-2.416015625],-17.27,-14.984,incorrect,False,-17.27,-14.984,incorrect,False,-17.27,-14.984,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,23,0.771,8960,[5.13671875],[-2.427734375],9938,[4.80859375],[2.05859375],-18.84,-19.17,correct,True,-18.84,-19.17,correct,True,-18.84,-19.17,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,24,1.545,13568,[4.21875],[-0.59765625],10023,[5.11328125],[-5.546875],-18.67,-17.77,incorrect,False,-18.67,-17.77,incorrect,False,-18.67,-17.77,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,25,3.262,11909,[3.49609375],[-0.2066650390625],16051,[2.556640625],[-2.37109375],-16.66,-17.6,correct,True,-16.66,-17.6,correct,True,-16.66,-17.6,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,26,3.395,10588,[3.048828125],[-0.76708984375],16435,[1.58203125],[4.0234375],-16.2,-17.67,correct,True,-16.2,-17.67,correct,True,-16.2,-17.67,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,27,3.385,12050,[2.875],[9.7265625],14459,[2.2578125],[4.54296875],-16.62,-17.23,correct,True,-16.62,-17.23,correct,True,-16.62,-17.23,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,28,4.06,6484,[4.92578125],[5.93359375],12299,[3.162109375],[-1.6533203125],-14.6,-16.36,correct,True,-14.6,-16.36,correct,True,-14.6,-16.36,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,29,5.277,4017,[6.484375],[3.373046875],18941,[2.08984375],[2.17578125],-12.95,-17.34,correct,True,-12.95,-17.34,correct,True,-12.95,-17.34,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,30,4.81,4728,[6.8515625],[-9.2890625],19788,[2.5546875],[-0.7158203125],-13.52,-17.81,correct,True,-13.52,-17.81,correct,True,-13.52,-17.81,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,31,2.836,16220,[2.8046875],[9.390625],19859,[1.9970703125],[13.9609375],-17.88,-18.67,correct,True,-17.88,-18.67,correct,True,-17.88,-18.67,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,32,3.08,4429,[5.9609375],[6.4375],2699,[7.046875],[14.0390625],-14.305,-13.22,incorrect,False,-14.305,-13.22,incorrect,False,-14.305,-13.22,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,33,3.7,1717,[7.8046875],[-1.5419921875],106,[12.40625],[0.05181884765625],-12.125,-7.523,incorrect,False,-12.125,-7.523,incorrect,False,-12.125,-7.523,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,34,3.557,1722,[6.92578125],[5.01171875],108,[11.59375],[7.4375],-12.31,-7.645,incorrect,False,-12.31,-7.645,incorrect,False,-12.31,-7.645,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,35,3.588,1227,[7.51171875],[20.796875],73,[12.34375],[11.8984375],-11.84,-7.01,incorrect,False,-11.84,-7.01,incorrect,False,-11.84,-7.01,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,36,1.541,24,[14.3125],[17.28125],20,[14.796875],[2.654296875],-7.52,-7.035,incorrect,False,-7.52,-7.035,incorrect,False,-7.52,-7.035,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,37,2.379,6,[17.84375],[2.869140625],29,[12.671875],[-3.916015625],-2.47,-7.64,correct,True,-2.47,-7.64,correct,True,-2.47,-7.64,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,38,2.35,4,[16.734375],[0.92529296875],59,[10.21875],[3.115234375],-2.217,-8.734,correct,True,-2.217,-8.734,correct,True,-2.217,-8.734,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,39,1.795,5,[14.484375],[12.2109375],60,[9.8046875],[17.71875],-3.957,-8.63,correct,True,-3.957,-8.63,correct,True,-3.957,-8.63,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,40,1.824,6,[15.6796875],[2.541015625],19,[12.8359375],[0.53271484375],-3.986,-6.83,correct,True,-3.986,-6.83,correct,True,-3.986,-6.83,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,41,1.952,6,[14.953125],[2.21875],18,[11.890625],[0.1258544921875],-3.477,-6.54,correct,True,-3.477,-6.54,correct,True,-3.477,-6.54,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,42,2.44,4,[14.453125],[6.203125],27,[11.1484375],[3.0],-2.959,-6.26,correct,True,-2.959,-6.26,correct,True,-2.959,-6.26,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,43,1.585,8,[14.46875],[4.58203125],40,[10.7109375],[5.109375],-4.633,-8.39,correct,True,-4.633,-8.39,correct,True,-4.633,-8.39,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,44,1.807,6,[14.3984375],[4.99609375],44,[11.109375],[12.9296875],-4.19,-7.48,correct,True,-4.19,-7.48,correct,True,-4.19,-7.48,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,45,2.002,8,[14.53125],[16.828125],18,[13.4921875],[12.125],-4.832,-5.87,correct,True,-4.832,-5.87,correct,True,-4.832,-5.87,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,46,1.265,5,[17.859375],[25.03125],18,[15.4765625],[23.765625],-4.484,-6.867,correct,True,-4.484,-6.867,correct,True,-4.484,-6.867,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,47,3.582,2,[27.234375],,7,[24.78125],,-1.658,-4.11,correct,True,-1.658,-4.11,correct,True,-1.658,-4.11,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,0.0,43266,"[-8.859375, 9.140625]","[-0.313232421875, -9.046875]",6409,[4.20703125],[-5.65234375],-76.7,-57.03,incorrect,False,-153.4,-57.03,incorrect,False,-70.1,-57.03,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,1,8.684e-05,44388,"[-8.2734375, 8.359375]","[-2.818359375, 0.479248046875]",11000,[1.95703125],[4.4375],-67.5,-40.8,incorrect,False,-135.0,-40.8,incorrect,False,-51.0,-40.8,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,2,0.001414,45407,"[-8.5859375, 8.375]","[3.625, 1.74609375]",8126,[3.44921875],[6.9375],-63.72,-32.16,incorrect,False,-127.44,-32.16,incorrect,False,-44.2,-32.16,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,3,0.0052,44566,"[-7.50390625, 8.484375]","[1.3154296875, 6.41015625]",5177,[4.76171875],[6.3046875],-60.2,-26.92,incorrect,False,-120.4,-26.92,incorrect,False,-39.16,-26.92,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,4,0.01422,44256,"[-6.921875, 9.1796875]","[-6.66015625, 2.466796875]",3052,[5.9296875],[2.962890625],-56.28,-23.8,incorrect,False,-112.56,-23.8,incorrect,False,-36.62,-23.8,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,5,0.0943,45325,"[-8.390625, 9.3046875]","[-1.90625, 3.8984375]",1915,[6.4140625],[-4.05859375],-54.94,-20.69,incorrect,False,-109.9,-20.69,incorrect,False,-35.47,-20.69,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,6,0.462,43917,"[-8.3125, 9.5546875]","[-4.48046875, -1.744140625]",3584,[4.8203125],[-4.3203125],-53.06,-20.17,incorrect,False,-106.1,-20.17,incorrect,False,-33.28,-20.17,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,7,1.951,47797,"[-9.1328125, 8.6171875]","[-1.1630859375, 6.6640625]",12791,[1.896484375],[-6.7265625],-49.75,-17.83,incorrect,False,-99.5,-17.83,incorrect,False,-28.86,-17.83,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,8,3.217,46654,"[-8.34375, 9.1796875]","[-1.8798828125, 3.654296875]",22970,[-1.1279296875],[-5.6328125],-47.97,-19.2,incorrect,False,-95.94,-19.2,incorrect,False,-26.42,-19.2,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,9,2.209,46106,"[-8.4765625, 9.4375]","[2.4296875, 2.625]",26748,[-2.3125],[1.67578125],-47.0,-20.94,incorrect,False,-94.0,-20.94,incorrect,False,-27.1,-20.94,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,10,3.838,45413,"[-7.40234375, 9.6484375]","[3.04296875, 7.7109375]",25904,[-1.728515625],[2.966796875],-43.62,-19.31,incorrect,False,-87.25,-19.31,incorrect,False,-24.98,-19.31,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,11,4.266,40576,"[-5.59765625, 10.859375]","[1.5166015625, 3.978515625]",19817,[-0.57275390625],[0.87646484375],-39.72,-17.73,incorrect,False,-79.44,-17.73,incorrect,False,-22.77,-17.73,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,12,3.312,36758,"[-4.58203125, 11.3046875]","[-0.8935546875, 3.021484375]",18499,[-0.2459716796875],[3.76953125],-38.84,-18.19,incorrect,False,-77.7,-18.19,incorrect,False,-22.52,-18.19,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,13,3.24,34005,"[-4.28515625, 11.328125]","[-0.353515625, 3.751953125]",11583,[1.072265625],[1.6748046875],-36.78,-16.69,incorrect,False,-73.56,-16.69,incorrect,False,-22.05,-16.69,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,14,3.295,34328,"[-4.10546875, 11.578125]","[1.2919921875, -0.50244140625]",11122,[1.40625],[-2.58203125],-35.44,-16.36,incorrect,False,-70.9,-16.36,incorrect,False,-21.88,-16.36,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,15,4.066,35374,"[-3.5859375, 11.1171875]","[1.6845703125, 4.30859375]",15953,[0.6611328125],[0.06671142578125],-33.7,-16.62,incorrect,False,-67.4,-16.62,incorrect,False,-20.88,-16.62,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,16,4.676,39377,"[-2.791015625, 11.421875]","[-0.93212890625, 10.6171875]",23632,[0.63623046875],[3.123046875],-31.42,-17.6,incorrect,False,-62.84,-17.6,incorrect,False,-21.03,-17.6,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,17,3.719,37991,"[-2.845703125, 12.4296875]","[0.259033203125, 2.166015625]",18036,[1.3916015625],[2.73046875],-29.45,-17.03,incorrect,False,-58.9,-17.03,incorrect,False,-21.25,-17.03,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,18,5.332,38955,"[-2.4375, 12.1796875]","[11.0703125, 3.58984375]",16186,[2.1484375],[0.32666015625],-27.5,-15.79,incorrect,False,-55.0,-15.79,incorrect,False,-20.38,-15.79,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,19,2.098,17199,"[2.572265625, 12.28125]","[1.259765625, 0.328369140625]",20162,[1.9541015625],[-0.67041015625],-25.12,-18.4,incorrect,False,-50.25,-18.4,incorrect,False,-17.78,-18.4,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,20,3.773,15868,"[2.791015625, 12.0859375]","[-0.501953125, 4.16015625]",22263,[1.5517578125],[4.875],-23.9,-18.03,incorrect,False,-47.8,-18.03,incorrect,False,-16.8,-18.03,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,21,5.668,14835,"[2.49609375, 12.265625]","[2.06640625, 4.25]",13648,[2.73828125],[-1.7861328125],-22.5,-15.49,incorrect,False,-45.0,-15.49,incorrect,False,-15.74,-15.49,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,22,4.176,12578,"[2.94921875, 12.484375]","[2.0546875, 0.74560546875]",16297,[2.017578125],[-3.77734375],-22.25,-16.86,incorrect,False,-44.5,-16.86,incorrect,False,-15.93,-16.86,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,23,1.849,11970,"[3.328125, 12.2265625]","[2.01171875, 0.339111328125]",22174,[1.0810546875],[-3.654296875],-21.83,-19.14,incorrect,False,-43.66,-19.14,incorrect,False,-16.9,-19.14,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,24,5.066,10581,"[3.6484375, 11.9296875]","[2.51953125, 2.525390625]",28024,[-0.08880615234375],[-1.59765625],-20.17,-18.8,incorrect,False,-40.34,-18.8,incorrect,False,-15.06,-18.8,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,25,4.547,7329,"[4.05859375, 11.75]","[1.0888671875, 7.7421875]",27544,[-0.6083984375],[-1.591796875],-18.7,-19.16,correct,True,-37.4,-19.16,incorrect,False,-14.49,-19.16,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,26,3.408,5624,"[3.87890625, 12.421875]","[-2.181640625, 5.4296875]",24692,[-1.029296875],[-1.0712890625],-17.47,-19.45,correct,True,-34.94,-19.45,incorrect,False,-14.53,-19.45,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,27,2.852,6845,"[3.458984375, 12.984375]","[4.609375, 10.9609375]",25046,[-1.1953125],[-0.2587890625],-17.1,-20.22,correct,True,-34.2,-20.22,incorrect,False,-15.55,-20.22,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,28,2.605,4662,"[4.32421875, 14.09375]","[5.90625, 5.35546875]",25334,[-1.193359375],[-8.5390625],-16.03,-20.28,correct,True,-32.06,-20.28,incorrect,False,-14.73,-20.28,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,29,4.043,2265,"[5.97265625, 14.4296875]","[5.0703125, 2.978515625]",39107,[-4.40625],[-2.560546875],-13.91,-22.64,correct,True,-27.81,-22.64,incorrect,False,-12.29,-22.64,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,30,2.758,1772,"[6.95703125, 14.671875]","[-2.28125, 6.36328125]",42053,[-4.765625],[-2.015625],-13.555,-24.27,correct,True,-27.11,-24.27,incorrect,False,-12.58,-24.27,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,31,2.781,3575,"[5.015625, 15.28125]","[2.345703125, 17.40625]",40769,[-4.91796875],[4.12890625],-13.086,-23.98,correct,True,-26.17,-23.98,incorrect,False,-14.06,-23.98,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,32,3.746,2574,"[5.15234375, 17.84375]","[2.06640625, 5.5703125]",29602,[-2.849609375],[9.0],-10.23,-20.72,correct,True,-20.45,-20.72,correct,True,-12.72,-20.72,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,33,3.396,2555,"[5.0546875, 17.828125]","[2.666015625, 3.2265625]",9040,[1.9765625],[3.84375],-9.695,-16.39,correct,True,-19.39,-16.39,incorrect,False,-13.33,-16.39,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,34,2.2,1822,"[5.36328125, 17.4375]","[2.572265625, 9.6328125]",5093,[2.927734375],[-3.76171875],-9.5,-16.67,correct,True,-19.0,-16.67,incorrect,False,-14.24,-16.67,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,35,1.561,1798,"[5.5546875, 18.015625]","[8.640625, 11.3671875]",7747,[1.650390625],[11.921875],-8.75,-19.12,correct,True,-17.5,-19.12,correct,True,-15.21,-19.12,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,36,0.7207,267,"[8.828125, 19.78125]","[2.02734375, 6.3515625]",473,[7.82421875],[11.65625],-7.47,-15.375,correct,True,-14.94,-15.375,correct,True,-14.36,-15.375,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,37,1.263,279,"[7.9609375, 19.21875]","[-2.115234375, 0.2413330078125]",77,[10.3828125],[-8.0625],-7.02,-11.2,correct,True,-14.04,-11.2,incorrect,False,-13.61,-11.2,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,38,1.077,465,"[6.609375, 15.5390625]","[0.8447265625, 12.5703125]",359,[7.16015625],[-5.55078125],-7.836,-12.72,correct,True,-15.67,-12.72,incorrect,False,-13.25,-12.72,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,39,3.242,579,"[6.2890625, 17.34375]","[2.220703125, 6.484375]",1006,[5.17578125],[16.25],-6.14,-12.22,correct,True,-12.28,-12.22,incorrect,False,-11.12,-12.22,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,40,2.346,506,"[6.1171875, 17.796875]","[7.41015625, 9.5390625]",181,[8.234375],[7.94921875],-6.066,-9.42,correct,True,-12.13,-9.42,incorrect,False,-11.54,-9.42,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,41,3.139,261,"[7.76171875, 19.0625]","[-5.26953125, 7.0390625]",92,[9.8203125],[0.53662109375],-5.004,-7.832,correct,True,-10.01,-7.832,incorrect,False,-9.875,-7.832,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,42,3.387,519,"[6.03515625, 19.484375]","[3.73828125, 8.453125]",119,[9.3046875],[2.64453125],-5.754,-8.18,correct,True,-11.51,-8.18,incorrect,False,-11.44,-8.18,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,43,3.66,473,"[6.51171875, 20.0625]","[10.84375, 4.97265625]",155,[9.1171875],[1.8388671875],-5.63,-8.61,correct,True,-11.26,-8.61,incorrect,False,-11.2,-8.61,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,44,3.219,159,"[9.203125, 19.46875]","[3.21484375, 1.1162109375]",189,[8.796875],[0.65478515625],-4.598,-9.27,correct,True,-9.195,-9.27,correct,True,-8.87,-9.27,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,45,2.002,236,"[9.046875, 18.8125]","[20.859375, 28.4375]",426,[7.73046875],[6.2734375],-5.79,-12.36,correct,True,-11.58,-12.36,correct,True,-11.03,-12.36,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,46,1.476,36,"[14.5625, 27.859375]","[24.28125, 29.609375]",974,[8.8046875],[28.875],-3.77,-13.3,correct,True,-7.54,-13.3,correct,True,-7.54,-13.3,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,47,2.988,15,"[24.984375, 34.625]",,42,[23.125],,-2.367,-6.613,correct,True,-4.734,-6.613,correct,True,-4.734,-6.613,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,0.0,43078,"[-8.9296875, 9.125]","[0.2171630859375, -10.5546875]",6268,[4.24609375],[-5.15234375],-77.7,-57.8,incorrect,False,-155.4,-57.8,incorrect,False,-71.0,-57.8,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,8.33e-05,43358,"[-8.0390625, 7.96875]","[-3.326171875, -3.287109375]",9905,[2.037109375],[3.69921875],-67.56,-40.4,incorrect,False,-135.1,-40.4,incorrect,False,-50.47,-40.4,incorrect,False
