task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,7,7.5329857,45357,[-3.4401512145996094],[4.106723785400391],11230,"[-0.07555252313613892, 8.459999084472656, 13.804591178894043]","[-0.7205831408500671, 0.6158878803253174, 6.412418842315674]",-14.831412,-5.092373,incorrect,False,-14.831412,-15.277119,correct,True,-14.831412,-11.466815,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,8,5.919282,21677,[-1.7932802438735962],[-0.8420976400375366],7807,"[-0.28563499450683594, 9.180082321166992, 15.917037963867188]","[0.9439634084701538, 7.215638637542725, 5.627984046936035]",-13.179461,-4.938968,incorrect,False,-13.179461,-14.816905,correct,True,-13.179461,-11.671816,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,9,4.953813,16595,[-1.7683501243591309],[3.1947944164276123],4440,"[0.17923736572265625, 11.062020301818848, 17.60301399230957]","[2.0274698734283447, -1.846890926361084, -4.114555358886719]",-13.51366,-4.31496,incorrect,False,-13.51366,-12.94488,incorrect,False,-13.51366,-11.566074,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,10,5.0107145,6018,[-0.14080485701560974],[17.138126373291016],2365,"[1.0367648601531982, 10.766414642333984, 16.827434539794922]","[16.88380241394043, 2.802370071411133, 7.506697177886963]",-11.924284,-3.9681523,incorrect,False,-11.924284,-11.904457,incorrect,False,-11.924284,-10.746715,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,11,0.0007019395,6,[10.518183708190918],[-11.892491340637207],4,"[11.015778541564941, 11.133376121520996, 18.62749481201172]","[-7.2424211502075195, 3.303671360015869, 6.163573741912842]",-12.448517,-4.7374573,incorrect,False,-12.448517,-14.212372,correct,True,-12.448517,-11.950911,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,12,4.853789,105,[4.669884204864502],[-1.7704660892486572],14,"[7.103949546813965, 11.494626998901367, 18.798107147216797]","[-0.8029362559318542, 4.3525919914245605, 9.577698707580566]",-7.292243,-1.7977344,incorrect,False,-7.292243,-5.3932033,incorrect,False,-7.292243,-4.858178,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,13,4.386474,280,[3.668971538543701],[7.20145320892334],29,"[6.033792018890381, 16.780258178710938, 20.148618698120117]","[5.777894496917725, 0.8866059184074402, 5.738080024719238]",-8.358392,-2.012972,incorrect,False,-8.358392,-6.038916,incorrect,False,-8.358392,-5.9935727,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,14,5.0068274,55,[5.426581859588623],[6.801822185516357],17,"[6.868420600891113, 15.864094734191895, 18.724781036376953]","[6.386683940887451, 11.149331092834473, 3.269946336746216]",-6.5143247,-1.7157478,incorrect,False,-6.5143247,-5.1472435,incorrect,False,-6.5143247,-5.072489,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,15,4.806429,10,[9.649374008178711],,5,"[10.691168785095215, 21.810405731201172, 24.67831802368164]",,-4.1844873,-1.0485314,incorrect,False,-4.1844873,-3.1455941,incorrect,False,-4.1844873,-3.142698,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,0,9.379431,24684,"[-0.7826836705207825, 7.638166427612305, 0.8819577693939209, 0.24595235288143158]","[0.4157124161720276, -0.9412828683853149, 2.7350947856903076, -1.6062949895858765]",12806,[0.11167283356189728],[-1.0994958877563477],-9.9445,-11.074617,correct,True,-39.778,-11.074617,incorrect,False,-11.968974,-11.074617,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,1,9.540456,17965,"[-0.40310776233673096, 5.463149547576904, 2.0743744373321533, -0.49599581956863403]","[-3.848780632019043, 2.5500926971435547, 3.6898934841156006, 0.8961100578308105]",14614,[-0.15628401935100555],[-2.461073398590088],-9.999993,-11.132326,correct,True,-39.999973,-11.132326,incorrect,False,-11.37915,-11.132326,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,2,9.089391,29414,"[-1.3751611709594727, 5.560750961303711, 3.3737387657165527, 0.06221866235136986]","[0.893698513507843, 1.2454055547714233, 1.2712525129318237, 3.09002423286438]",19973,[-0.7257702350616455],[-1.6684118509292603],-9.767071,-11.711057,correct,True,-39.068283,-11.711057,incorrect,False,-12.360447,-11.711057,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,3,6.2909036,15080,"[-0.8202636241912842, 6.474332332611084, 3.8891682624816895, 2.113313674926758]","[-2.6679270267486572, -1.6586869955062866, 6.077776908874512, 4.044474124908447]",18910,[-1.1733278036117554],[-0.6463865041732788],-9.26164,-12.674429,correct,True,-37.04656,-12.674429,incorrect,False,-12.321365,-12.674429,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,4,7.6277504,24627,"[-1.5033388137817383, 5.333898544311523, 6.485307693481445, 4.441717147827148]","[0.5253716111183167, -2.4104409217834473, 3.080582618713379, 8.688318252563477]",20200,[-1.125800609588623],[0.8517031669616699],-8.4224205,-12.356631,correct,True,-33.689682,-12.356631,incorrect,False,-12.73417,-12.356631,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,5,7.9510956,22058,"[-0.9858424663543701, 4.472769737243652, 7.594137191772461, 9.22579288482666]","[-1.751023769378662, 0.6864885687828064, 2.7438580989837646, 1.5233227014541626]",16471,[-0.4824521839618683],[-0.449894517660141],-7.659816,-11.879614,correct,True,-30.639263,-11.879614,incorrect,False,-12.383004,-11.879614,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,6,8.158089,26036,"[-1.4408018589019775, 4.471431732177734, 7.976596832275391, 8.89873218536377]","[-2.077056884765625, 3.398083209991455, 3.1074607372283936, 5.850030899047852]",14296,[-0.39148008823394775],[-0.04976785182952881],-7.7863197,-11.703214,correct,True,-31.145279,-11.703214,incorrect,False,-12.752535,-11.703214,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,7,7.7287965,32998,"[-1.9953222274780273, 5.55085563659668, 8.89013671875, 10.677701950073242]","[-1.6632360219955444, 0.9204520583152771, -2.0222649574279785, 5.899662494659424]",12128,[-0.15840286016464233],[-2.5797574520111084],-7.1675906,-11.577095,correct,True,-28.670362,-11.577095,incorrect,False,-13.414014,-11.577095,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,8,5.649947,28861,"[-2.4380569458007812, 5.854400634765625, 7.926514148712158, 12.229571342468262]","[-2.773740291595459, 1.5567536354064941, -0.8995760679244995, 0.16151314973831177]",11996,[-0.8229461312294006],[0.13066232204437256],-7.1435084,-12.415841,correct,True,-28.574034,-12.415841,incorrect,False,-14.030952,-12.415841,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,9,4.5478916,30162,"[-3.1673898696899414, 5.851614952087402, 6.95505952835083, 11.009719848632812]","[2.9906511306762695, -4.292728900909424, 3.0655293464660645, 5.228453636169434]",7455,[-0.4729137420654297],[-1.0853662490844727],-7.7173243,-12.608988,correct,True,-30.869297,-12.608988,incorrect,False,-15.303465,-12.608988,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,10,4.123521,14785,"[-1.6897557973861694, 4.79179573059082, 7.97343111038208, 12.863064765930176]","[13.509340286254883, 2.802889347076416, 3.939168930053711, 5.36701774597168]",7738,[-0.6299285292625427],[19.319730758666992],-6.868177,-12.905291,correct,True,-27.472708,-12.905291,incorrect,False,-13.965118,-12.905291,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,11,0.07084518,50,"[6.537621021270752, 5.521493434906006, 9.103415489196777, 13.781095504760742]","[-4.475827217102051, 8.63480281829834, 9.612088203430176, 2.23661208152771]",11,[10.579622268676758],[-4.982288360595703],-6.7107778,-9.146134,correct,True,-26.843111,-9.146134,incorrect,False,-13.188121,-9.146134,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,12,3.613196,281,"[4.034299373626709, 8.023305892944336, 11.715530395507812, 13.330986022949219]","[-0.200180321931839, 7.646598815917969, 16.200164794921875, 7.261226177215576]",23,[7.3124284744262695],[-5.748455047607422],-3.7841973,-5.8187184,correct,True,-15.136789,-5.8187184,incorrect,False,-9.096846,-5.8187184,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,13,3.651824,451,"[3.331130266189575, 13.33211898803711, 17.63705825805664, 14.3058443069458]","[4.581418037414551, 7.747584342956543, 6.142752647399902, 9.837540626525879]",221,[4.2808380126953125],[2.9947545528411865],-2.5476532,-8.421783,correct,True,-10.190613,-8.421783,incorrect,False,-9.371491,-8.421783,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,14,4.8698483,266,"[4.261270523071289, 14.797715187072754, 17.739036560058594, 16.177600860595703]","[4.978477478027344, 8.425800323486328, 3.6625466346740723, 0.62241530418396]",202,[4.5989155769348145],[5.707610607147217],-2.0707345,-7.8383007,correct,True,-8.282938,-7.8383007,incorrect,False,-8.175946,-7.8383007,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,15,5.1443157,69,"[8.011836051940918, 20.791725158691406, 25.222551345825195, 24.163890838623047]",,28,[8.937445640563965],,-1.6244158,-5.566141,correct,True,-6.497663,-5.566141,incorrect,False,-6.4917517,-5.566141,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,0,9.323434,1664,[1.8368544578552246],[0.22809955477714539],8688,[0.5119482278823853],[0.4930819272994995],-9.339304,-10.664211,correct,True,-9.339304,-10.664211,correct,True,-9.339304,-10.664211,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,1,9.5033045,1229,[1.7952260971069336],[-2.6275484561920166],5923,[0.6621102690696716],[-1.4413583278656006],-9.153147,-10.2862625,correct,True,-9.153147,-10.2862625,correct,True,-9.153147,-10.2862625,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,2,8.925956,3745,[0.937324583530426],[-2.523983955383301],8614,[0.20346635580062866],[-2.1794092655181885],-10.065087,-10.798945,correct,True,-10.065087,-10.798945,correct,True,-10.065087,-10.798945,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,3,6.420941,6719,[0.27915847301483154],[1.0878777503967285],13895,[-0.6047224998474121],[0.038218192756175995],-11.282062,-12.165942,correct,True,-11.282062,-12.165942,correct,True,-11.282062,-12.165942,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,4,7.6542625,4372,[0.77942955493927],[-4.480546474456787],13664,[-0.49259236454963684],[0.26027560234069824],-10.481349,-11.753371,correct,True,-10.481349,-11.753371,correct,True,-10.481349,-11.753371,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,5,7.9191933,19263,[-0.8170526623725891],[1.2395743131637573],13489,[-0.28078633546829224],[-0.37165141105651855],-12.159035,-11.622768,incorrect,False,-12.159035,-11.622768,incorrect,False,-12.159035,-11.622768,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,6,8.141978,10641,[-0.10037242621183395],[-3.1713485717773438],12725,[-0.3360103368759155],[1.7394386529922485],-11.288313,-11.523951,correct,True,-11.288313,-11.523951,correct,True,-11.288313,-11.523951,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,7,7.6138515,22375,[-0.9883028864860535],[-0.27578359842300415],8586,[0.3594684600830078],[-0.8252187371253967],-12.476532,-11.128759,incorrect,False,-12.476532,-11.128759,incorrect,False,-12.476532,-11.128759,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,8,5.7964773,13420,[-0.8526707887649536],[1.9480845928192139],6054,[0.14955702424049377],[1.5805168151855469],-12.416094,-11.413866,incorrect,False,-12.416094,-11.413866,incorrect,False,-12.416094,-11.413866,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,9,4.509177,4787,[0.2460116446018219],[1.7695741653442383],2922,[0.8633150458335876],[1.1198797225952148],-11.823647,-11.206344,incorrect,False,-11.823647,-11.206344,incorrect,False,-11.823647,-11.206344,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,10,4.286273,2268,[1.1258184909820557],[17.64654541015625],1938,[1.3096318244934082],[26.629497528076172],-10.926766,-10.742952,incorrect,False,-10.926766,-10.742952,incorrect,False,-10.926766,-10.742952,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,11,0.14223334,6,[11.509098052978516],[-7.816347122192383],2,[16.861507415771484],[-8.132242202758789],-9.151424,-3.7990146,incorrect,False,-9.151424,-3.7990146,incorrect,False,-9.151424,-3.7990146,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,12,2.9218802,16,[7.414430141448975],[-4.547283172607422],1,[11.941010475158691],[-7.434459209442139],-5.8750157,-1.3484354,incorrect,False,-5.8750157,-1.3484354,incorrect,False,-5.8750157,-1.3484354,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,13,3.7040586,105,[4.752247333526611],[2.288844585418701],10,[7.47243070602417],[1.6449775695800781],-7.567053,-4.8468695,incorrect,False,-7.567053,-4.8468695,incorrect,False,-7.567053,-4.8468695,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,14,5.1755204,104,[4.692457675933838],[7.019646167755127],16,[6.661850929260254],[6.966290473937988],-7.1163173,-5.146924,incorrect,False,-7.1163173,-5.146924,incorrect,False,-7.1163173,-5.146924,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,15,5.2411165,12,[9.196307182312012],,3,[11.011310577392578],,-4.613965,-2.7989616,incorrect,False,-4.613965,-2.7989616,incorrect,False,-4.613965,-2.7989616,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,0,9.307037,18998,"[-0.43391817808151245, 1.3018670082092285, 7.629324913024902]","[2.167426586151123, -1.9951611757278442, -5.728651523590088]",9187,"[0.4299231767654419, 1.298170804977417, 0.4930316209793091]","[0.7113808393478394, 0.024901360273361206, -1.431442379951477]",-8.494781,-10.525855,correct,True,-25.484343,-31.577566,correct,True,-11.589599,-10.725758,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,1,9.514389,9469,"[0.29298681020736694, 0.2821502089500427, 5.111635208129883]","[2.476301431655884, -2.155259609222412, -3.6332004070281982]",7292,"[0.5346061587333679, 1.0734647512435913, 0.0043711066246032715]","[3.5611515045166016, 0.24757146835327148, 0.2788721024990082]",-9.288082,-10.76603,correct,True,-27.864246,-32.29809,correct,True,-10.699072,-10.457453,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,2,9.06151,4623,"[0.865565836429596, -0.2457776665687561, 2.5658907890319824]","[2.1690011024475098, 1.151532530784607, 1.1729552745819092]",2221,"[1.4339650869369507, 0.99840247631073, 0.3424585461616516]","[1.2989753484725952, 0.01681441068649292, 3.2400145530700684]",-10.059117,-10.321955,correct,True,-30.177353,-30.965864,correct,True,-10.203098,-9.634699,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,3,6.449692,1979,"[1.5706140995025635, 0.7033921480178833, 3.5781588554382324]","[1.7468079328536987, -1.4919986724853516, 4.687635898590088]",1321,"[1.9272468090057373, 1.4024535417556763, 2.225080966949463]","[0.04531031847000122, -2.407132148742676, 2.6939034461975098]",-9.626952,-9.926,correct,True,-28.880856,-29.778,correct,True,-10.050083,-9.69345,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,4,7.7102337,1437,"[1.8679652214050293, 0.33973366022109985, 5.922506332397461]","[-1.1996328830718994, -1.6047637462615967, 5.022747039794922]",1756,"[1.6954841613769531, 0.6364296078681946, 3.5342917442321777]","[0.3035121262073517, -2.3445868492126465, 3.6486544609069824]",-8.780656,-9.775647,correct,True,-26.341969,-29.326942,correct,True,-9.468196,-9.640677,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,5,7.8848853,4204,"[1.0703620910644531, -0.00825461745262146, 7.903593063354492]","[5.650571823120117, -1.0168898105621338, 1.5056896209716797]",2521,"[1.5267574787139893, 0.04112199321389198, 4.976312637329102]","[2.9637606143951416, 4.201467037200928, 8.507183074951172]",-8.763539,-9.542778,correct,True,-26.290619,-28.628334,correct,True,-10.367168,-9.910773,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,6,8.393971,377,"[2.9223361015319824, -0.16824916005134583, 7.9341559410095215]","[-1.5643051862716675, -0.6169746518135071, -3.353752613067627]",674,"[2.464263677597046, 1.3096351623535156, 8.27934455871582]","[1.2965854406356812, 0.5151491165161133, -0.19209334254264832]",-7.907476,-7.4764924,incorrect,False,-23.722427,-22.429478,incorrect,False,-8.240283,-8.698356,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,7,7.834353,1094,"[2.1528713703155518, -0.1508277952671051, 7.006149768829346]","[6.3618388175964355, 0.2825965881347656, 1.3840445280075073]",477,"[2.786695718765259, 1.6507588624954224, 8.318710327148438]","[1.5001643896102905, 0.8628056049346924, 3.6552348136901855]",-8.644806,-7.378639,incorrect,False,-25.934418,-22.135918,incorrect,False,-9.23728,-8.603456,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,8,5.9226303,90,"[4.2657999992370605, 0.1640046238899231, 7.395453453063965]","[1.8965688943862915, 4.21718692779541, 3.7768969535827637]",266,"[3.231520652770996, 2.082876205444336, 9.364872932434082]","[2.345151424407959, 1.4659883975982666, 2.004251003265381]",-7.9536586,-6.945685,incorrect,False,-23.860975,-20.837055,incorrect,False,-7.267489,-8.301768,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,9,4.664385,120,"[4.4138407707214355, 1.8453131914138794, 8.062854766845703]","[0.6959509253501892, 3.028115749359131, 3.4312539100646973]",233,"[3.747422218322754, 2.5218193531036377, 9.601452827453613]","[3.722773790359497, 3.729680061340332, 4.884144306182861]",-7.3854556,-6.6835747,incorrect,False,-22.156366,-20.050724,incorrect,False,-7.595319,-8.261738,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,10,4.5531454,154,"[4.092790126800537, 3.3398706912994385, 9.133999824523926]","[6.609432220458984, 0.3733731508255005, 3.8945059776306152]",79,"[4.726776599884033, 4.028523921966553, 11.159332275390625]","[6.401263236999512, 6.613910675048828, 0.9188072085380554]",-6.780901,-5.4271827,incorrect,False,-20.342703,-16.281548,incorrect,False,-7.8250594,-7.191073,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,11,0.025861397,76,"[6.823065280914307, 3.1877522468566895, 10.492949485778809]","[0.9280966520309448, 5.741811275482178, 1.926759123802185]",61,"[7.183165550231934, 7.000111103057861, 11.03200912475586]","[3.2710561752319336, 3.3264636993408203, 4.934938430786133]",-12.893462,-11.17043,incorrect,False,-38.680386,-33.51129,incorrect,False,-17.429247,-17.069147,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,12,1.6538908,31,"[6.5681962966918945, 5.868765354156494, 10.221961975097656]","[8.054046630859375, 5.733401298522949, 3.1188530921936035]",17,"[7.9543352127075195, 8.17733383178711, 12.250953674316406]","[7.610380172729492, 4.446846961975098, 4.401956081390381]",-6.132107,-4.4444203,incorrect,False,-18.39632,-13.3332615,incorrect,False,-7.3646526,-5.9785137,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,13,3.5149412,7,"[8.43854808807373, 9.4948091506958, 10.669264793395996]","[2.6069087982177734, 2.737755298614502, 11.871231079101562]",3,"[9.530675888061523, 10.42720890045166, 13.92780590057373]","[2.7655789852142334, 6.3451313972473145, 5.375232696533203]",-3.092476,-1.698482,incorrect,False,-9.277428,-5.095446,incorrect,False,-4.1118484,-3.0197203,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,14,4.5267024,9,"[7.857903957366943, 10.47654914855957, 13.6554536819458]","[2.9669947624206543, 16.676136016845703, 4.348808765411377]",6,"[8.86754322052002, 12.67580509185791, 14.58867359161377]","[2.4940335750579834, 13.60291862487793, 6.295840263366699]",-2.2846105,-1.4390622,incorrect,False,-6.853832,-4.317187,incorrect,False,-4.4421997,-3.4325607,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,15,5.0301514,10,"[9.45745849609375, 21.71527862548828, 22.107942581176758]",,8,"[10.370155334472656, 21.642866134643555, 23.268142700195312]",,-1.5097305,-1.2099441,incorrect,False,-4.5291915,-3.6298325,incorrect,False,-4.5259314,-3.6132345,incorrect,False
capitals-recall,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,The capital of Kentucky is,0,9.36241,16907,"[-0.2252914309501648, 8.592304229736328]","[-0.870238721370697, -1.9957869052886963]",28817,[-1.0679539442062378],[0.2727268636226654],-8.004782,-12.265537,correct,True,-16.009563,-12.265537,incorrect,False,-11.422874,-12.265537,correct,True
capitals-recall,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,The capital of Kentucky is,1,9.519591,19080,"[-0.4980926215648651, 5.861960411071777]","[0.32815414667129517, -5.6210174560546875]",21574,[-0.6584678888320923],[-2.4639501571655273],-8.605874,-11.630796,correct,True,-17.211748,-11.630796,incorrect,False,-11.470421,-11.630796,correct,True
capitals-recall,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,The capital of Kentucky is,2,9.05699,14895,"[-0.33939647674560547, 3.6347718238830566]","[1.5813097953796387, 1.2603156566619873]",26693,[-1.172865629196167],[-3.937220573425293],-9.336136,-12.176528,correct,True,-18.672272,-12.176528,incorrect,False,-11.343059,-12.176528,correct,True
