task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,1,0.0,36645,[-35.25],[-8.5234375],7073,[8.375],[-1.1240234375],-174.9,-131.2,incorrect,False,-174.9,-131.2,incorrect,False,-174.9,-131.2,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,2,0.0,36887,[-33.84375],[-29.71875],7477,[7.21875],[-2.72265625],-158.8,-117.75,incorrect,False,-158.8,-117.75,incorrect,False,-158.8,-117.75,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,3,0.00011677,38218,[-36.9375],[-13.8515625],7928,[5.82421875],[-3.2578125],-155.9,-113.1,incorrect,False,-155.9,-113.1,incorrect,False,-155.9,-113.1,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,4,0.001986,38104,[-35.75],[-39.1875],8673,[4.74609375],[-3.4296875],-149.8,-109.25,incorrect,False,-149.8,-109.25,incorrect,False,-149.8,-109.25,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,5,0.0712,39650,[-38.5],[-41.25],8844,[4.0],[-2.48046875],-149.0,-106.44,incorrect,False,-149.0,-106.44,incorrect,False,-149.0,-106.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,6,0.535,40611,[-41.1875],[-21.890625],8794,[3.3671875],[12.46875],-149.6,-105.0,incorrect,False,-149.6,-105.0,incorrect,False,-149.6,-105.0,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,7,0.4624,40454,[-40.65625],[-13.9921875],8393,[4.71875],[6.515625],-149.2,-103.8,incorrect,False,-149.2,-103.8,incorrect,False,-149.2,-103.8,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,8,0.3052,40528,[-40.5625],[-4.82421875],8064,[5.1328125],[6.8203125],-147.5,-101.8,incorrect,False,-147.5,-101.8,incorrect,False,-147.5,-101.8,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,9,0.2074,40729,[-40.125],[-17.796875],7956,[5.546875],[6.32421875],-146.2,-100.6,incorrect,False,-146.2,-100.6,incorrect,False,-146.2,-100.6,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,10,0.2637,40869,[-40.03125],[-4.453125],7731,[5.91015625],[-7.5546875],-145.2,-99.3,incorrect,False,-145.2,-99.3,incorrect,False,-145.2,-99.3,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,11,0.0736,40227,[-38.5625],[-3.171875],8920,[3.99609375],[4.88671875],-142.8,-100.1,incorrect,False,-142.8,-100.1,incorrect,False,-142.8,-100.1,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,12,0.01242,39993,[-37.3125],[-11.90625],8773,[4.4609375],[3.15234375],-141.4,-99.56,incorrect,False,-141.4,-99.56,incorrect,False,-141.4,-99.56,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,13,0.01341,40598,[-35.78125],[-15.3203125],8704,[4.83984375],[-8.3671875],-132.0,-91.44,incorrect,False,-132.0,-91.44,incorrect,False,-132.0,-91.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,14,0.002209,41708,[-37.4375],[-12.1953125],9442,[3.357421875],[2.6640625],-133.5,-92.6,incorrect,False,-133.5,-92.6,incorrect,False,-133.5,-92.6,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,15,0.001597,41871,[-37.3125],[-13.0234375],9434,[3.650390625],[-5.375],-134.2,-93.3,incorrect,False,-134.2,-93.3,incorrect,False,-134.2,-93.3,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,16,0.003754,41499,[-36.40625],[-23.546875],10312,[1.8447265625],[0.098876953125],-132.0,-93.75,incorrect,False,-132.0,-93.75,incorrect,False,-132.0,-93.75,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,17,0.002895,42233,[-39.84375],[-23.65625],10085,[1.830078125],[0.52490234375],-139.9,-98.25,incorrect,False,-139.9,-98.25,incorrect,False,-139.9,-98.25,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,18,0.00979,42597,[-41.0],[-6.3515625],10009,[1.787109375],[9.2109375],-140.9,-98.06,incorrect,False,-140.9,-98.06,incorrect,False,-140.9,-98.06,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,19,0.02846,42437,[-39.65625],[-4.28125],8946,[3.638671875],[-3.59375],-138.0,-94.7,incorrect,False,-138.0,-94.7,incorrect,False,-138.0,-94.7,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,20,0.00399,41952,[-38.75],[-19.625],9772,[2.806640625],[-3.1484375],-139.0,-97.44,incorrect,False,-139.0,-97.44,incorrect,False,-139.0,-97.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,21,0.00542,42932,[-40.125],[-19.765625],9911,[1.759765625],[3.09375],-137.5,-95.56,incorrect,False,-137.5,-95.56,incorrect,False,-137.5,-95.56,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,22,0.0286,43647,[-40.8125],[-25.234375],9946,[2.259765625],[0.159423828125],-135.9,-92.75,incorrect,False,-135.9,-92.75,incorrect,False,-135.9,-92.75,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,23,0.095,43998,[-42.59375],[1.6865234375],9448,[2.107421875],[4.421875],-137.1,-92.5,incorrect,False,-137.1,-92.5,incorrect,False,-137.1,-92.5,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,24,0.5723,43564,[-38.3125],[-24.78125],8976,[2.96875],[-2.541015625],-123.75,-82.5,incorrect,False,-123.75,-82.5,incorrect,False,-123.75,-82.5,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,25,0.2935,43459,[-39.75],[-9.6015625],9026,[2.4375],[2.564453125],-128.8,-86.5,incorrect,False,-128.8,-86.5,incorrect,False,-128.8,-86.5,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,26,0.1726,42936,[-38.15625],[-15.6640625],8774,[2.716796875],[-11.3359375],-127.3,-86.44,incorrect,False,-127.3,-86.44,incorrect,False,-127.3,-86.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,27,0.05402,43483,[-38.0],[-21.171875],10961,[-0.6259765625],[-3.830078125],-123.2,-85.8,incorrect,False,-123.2,-85.8,incorrect,False,-123.2,-85.8,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,28,0.08673,43948,[-39.9375],[-27.171875],11108,[-1.03515625],[-5.3203125],-126.25,-87.4,incorrect,False,-126.25,-87.4,incorrect,False,-126.25,-87.4,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,29,0.1038,43105,[-41.21875],[-15.046875],10886,[-2.025390625],[-2.71875],-130.6,-91.44,incorrect,False,-130.6,-91.44,incorrect,False,-130.6,-91.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,30,0.0817,42810,[-40.4375],[-35.65625],10712,[-2.3203125],[-6.52734375],-128.8,-90.6,incorrect,False,-128.8,-90.6,incorrect,False,-128.8,-90.6,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,31,0.05096,42832,[-42.9375],[-21.359375],10923,[-3.0703125],[-5.51171875],-135.9,-96.0,incorrect,False,-135.9,-96.0,incorrect,False,-135.9,-96.0,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,32,0.06885,43666,[-44.3125],[-13.6484375],11106,[-3.591796875],[-11.671875],-135.6,-94.9,incorrect,False,-135.6,-94.9,incorrect,False,-135.6,-94.9,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,33,0.1539,43461,[-43.125],[-33.4375],12668,[-5.91015625],[-8.953125],-130.6,-93.44,incorrect,False,-130.6,-93.44,incorrect,False,-130.6,-93.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,34,0.0701,43775,[-45.875],[7.83984375],12753,[-7.01953125],[36.46875],-136.1,-97.2,incorrect,False,-136.1,-97.2,incorrect,False,-136.1,-97.2,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,35,0.0714,36825,[-35.3125],[-25.078125],3312,[7.890625],[2.80859375],-122.75,-79.56,incorrect,False,-122.75,-79.56,incorrect,False,-122.75,-79.56,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,36,0.1478,37838,[-37.71875],[-23.203125],3105,[7.9375],[-9.84375],-126.1,-80.44,incorrect,False,-126.1,-80.44,incorrect,False,-126.1,-80.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,37,0.2247,40102,[-39.4375],[-24.109375],3940,[4.5078125],[-8.890625],-120.7,-76.75,incorrect,False,-120.7,-76.75,incorrect,False,-120.7,-76.75,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,38,0.2181,41783,[-39.90625],[-6.15234375],4824,[1.66796875],[-5.39453125],-115.5,-73.94,incorrect,False,-115.5,-73.94,incorrect,False,-115.5,-73.94,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,39,0.501,39841,[-38.75],[-11.953125],3477,[-0.15234375],[2.279296875],-105.4,-66.8,incorrect,False,-105.4,-66.8,incorrect,False,-105.4,-66.8,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,40,1.21,39264,[-35.21875],[-7.75],2334,[0.62255859375],[-15.984375],-88.25,-52.44,incorrect,False,-88.25,-52.44,incorrect,False,-88.25,-52.44,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,41,1.128,38415,[-33.5625],[3.5703125],3008,[-2.94140625],[-9.0625],-80.9,-50.25,incorrect,False,-80.9,-50.25,incorrect,False,-80.9,-50.25,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,42,1.303,36387,[-30.296875],[6.3046875],2709,[-4.40625],[-3.42578125],-69.1,-43.22,incorrect,False,-69.1,-43.22,incorrect,False,-69.1,-43.22,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,43,1.731,32710,[-25.75],[10.6328125],1791,[-4.6953125],[-8.1328125],-53.94,-32.88,incorrect,False,-53.94,-32.88,incorrect,False,-53.94,-32.88,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,44,1.602,26744,[-21.140625],[16.28125],1426,[-5.84765625],[-9.7734375],-40.88,-25.6,incorrect,False,-40.88,-25.6,incorrect,False,-40.88,-25.6,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,45,2.248,7220,[-12.8359375],[16.953125],945,[-7.86328125],[11.9765625],-17.33,-12.36,incorrect,False,-17.33,-12.36,incorrect,False,-17.33,-12.36,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,46,4.004,2079,[-6.0703125],[9.3125],329,[-3.283203125],[7.91015625],-11.8,-9.016,incorrect,False,-11.8,-9.016,incorrect,False,-11.8,-9.016,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,47,4.508,11,[0.8798828125],,3,[2.103515625],,-4.348,-3.125,incorrect,False,-4.348,-3.125,incorrect,False,-4.348,-3.125,incorrect,False
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,0,0.0,29,"[93.875, -6.09765625, 17.546875]","[-22.625, 4.32421875, 10.9375]",99,"[78.9375, 17.46875, 8.171875]","[-12.2890625, 12.4765625, 0.396728515625]",-133.0,-122.2,incorrect,False,-399.0,-366.5,incorrect,False,-57.38,-72.3,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,1,0.0,27,"[88.5625, -3.732421875, 20.609375]","[8.234375, -0.61474609375, -4.46875]",86,"[75.8125, 18.375, 7.6953125]","[9.2421875, -0.798828125, 1.00390625]",-115.4,-106.25,incorrect,False,-346.0,-318.8,incorrect,False,-51.2,-63.94,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,2,0.0,27,"[82.25, -3.685546875, 17.203125]","[44.75, 0.15283203125, -8.09375]",87,"[71.0, 17.703125, 7.56640625]","[42.15625, 14.9296875, 16.328125]",-108.44,-97.6,incorrect,False,-325.5,-293.0,incorrect,False,-43.3,-54.56,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,3,3.99e-05,27,"[83.4375, -3.494140625, 13.6875]","[35.40625, 2.16015625, 8.3984375]",80,"[72.75, 18.8125, 13.9765625]","[28.59375, 3.703125, 16.890625]",-103.75,-85.06,incorrect,False,-311.2,-255.1,incorrect,False,-37.5,-48.2,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,4,0.001137,28,"[81.75, -3.1640625, 15.4765625]","[46.3125, -7.12890625, -0.30859375]",84,"[70.9375, 18.59375, 17.71875]","[35.0625, 1.0810546875, 7.0703125]",-98.25,-80.8,incorrect,False,-294.8,-242.5,incorrect,False,-33.7,-44.5,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,5,0.0476,25,"[82.375, -3.826171875, 14.8515625]","[52.0625, -8.2421875, 3.716796875]",80,"[70.8125, 17.84375, 18.703125]","[40.59375, -1.6416015625, -7.875]",-92.44,-77.75,incorrect,False,-277.5,-233.2,incorrect,False,-28.95,-40.5,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,6,0.59,24,"[83.0, -4.984375, 15.1875]","[54.125, -6.171875, 17.484375]",82,"[70.75, 16.3125, 16.75]","[51.96875, 8.140625, 11.1328125]",-87.1,-75.06,incorrect,False,-261.5,-225.1,incorrect,False,-26.19,-38.44,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,7,0.43,24,"[83.25, -5.49609375, 19.453125]","[17.390625, -12.0078125, -4.26953125]",83,"[71.75, 16.4375, 18.46875]","[10.1484375, 5.3046875, 4.9765625]",-82.3,-70.94,incorrect,False,-246.9,-212.8,incorrect,False,-25.78,-37.28,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,8,0.2283,27,"[82.1875, -6.5078125, 17.765625]","[22.59375, 9.5, 10.0546875]",84,"[70.375, 16.53125, 18.71875]","[9.7578125, 12.5234375, 15.4921875]",-80.2,-68.94,incorrect,False,-240.5,-206.9,incorrect,False,-25.5,-37.3,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,9,0.1359,23,"[82.1875, -5.43359375, 19.25]","[22.6875, 9.03125, 5.4296875]",88,"[69.5625, 17.4375, 21.515625]","[18.84375, 11.2109375, 11.109375]",-77.6,-64.9,incorrect,False,-232.9,-194.6,incorrect,False,-25.1,-37.72,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,10,0.2761,23,"[81.0, -4.20703125, 19.1875]","[15.4921875, 1.427734375, 5.4921875]",92,"[68.5625, 17.984375, 22.734375]","[14.0546875, 11.9296875, 0.87353515625]",-73.44,-62.53,incorrect,False,-220.4,-187.5,incorrect,False,-24.81,-37.25,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,11,0.08417,26,"[78.625, -3.748046875, 18.671875]","[16.46875, -3.310546875, 2.611328125]",86,"[66.75, 19.0, 21.25]","[20.359375, 3.6171875, 1.9501953125]",-72.1,-61.22,incorrect,False,-216.4,-183.8,incorrect,False,-24.95,-36.8,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,12,0.01219,27,"[77.875, -4.0703125, 17.421875]","[23.140625, 2.6875, 5.76171875]",82,"[67.0, 19.265625, 20.171875]","[15.7734375, -0.226806640625, -3.103515625]",-71.6,-59.9,incorrect,False,-214.9,-179.8,incorrect,False,-25.81,-36.7,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,13,0.01797,20,"[74.0625, -3.689453125, 17.171875]","[4.546875, 3.71875, 8.8203125]",82,"[62.34375, 18.890625, 17.953125]","[4.20703125, 9.5703125, -2.96875]",-70.6,-59.28,incorrect,False,-211.8,-177.9,incorrect,False,-21.31,-33.03,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,14,0.002165,23,"[73.25, -2.78515625, 17.859375]","[35.4375, -1.01171875, 7.546875]",85,"[61.75, 19.296875, 16.75]","[21.671875, 13.34375, 15.984375]",-70.1,-61.28,incorrect,False,-210.4,-183.9,incorrect,False,-23.0,-34.5,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,15,0.001564,21,"[75.0, -2.70703125, 17.90625]","[25.453125, -8.125, 15.6484375]",94,"[61.625, 19.859375, 18.09375]","[20.75, 4.5, 14.2890625]",-69.75,-62.0,incorrect,False,-209.2,-186.0,incorrect,False,-23.06,-36.44,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,16,0.005207,26,"[72.6875, -3.6328125, 18.921875]","[18.890625, 7.10546875, 14.5546875]",103,"[59.6875, 19.34375, 19.03125]","[16.6875, 18.34375, 14.0703125]",-71.4,-63.22,incorrect,False,-214.2,-189.6,incorrect,False,-23.81,-36.8,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,17,0.002964,26,"[74.8125, -2.673828125, 19.734375]","[38.03125, -12.3046875, 4.33984375]",105,"[61.625, 20.890625, 19.828125]","[28.640625, 11.9375, 3.771484375]",-72.7,-65.94,incorrect,False,-218.0,-197.8,incorrect,False,-26.06,-39.25,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,18,0.01013,26,"[75.875, -4.5546875, 19.09375]","[8.84375, -2.37890625, 9.390625]",106,"[62.03125, 21.890625, 18.9375]","[21.21875, 9.3828125, -1.5126953125]",-73.25,-67.8,incorrect,False,-219.8,-203.5,incorrect,False,-25.31,-39.16,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,19,0.0473,29,"[72.25, -4.58203125, 19.53125]","[16.515625, 1.2353515625, 20.78125]",89,"[62.28125, 21.796875, 17.90625]","[10.828125, 19.734375, 19.125]",-72.06,-68.44,incorrect,False,-216.1,-205.2,incorrect,False,-25.02,-34.97,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,20,0.006065,29,"[72.3125, -4.0234375, 21.59375]","[9.859375, -7.10546875, 9.8359375]",95,"[61.71875, 23.5, 20.09375]","[8.5078125, 14.3046875, 13.3984375]",-69.75,-66.8,incorrect,False,-209.2,-200.5,incorrect,False,-26.5,-37.1,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,21,0.00527,30,"[68.625, -4.7109375, 21.53125]","[30.1875, 14.4453125, 8.5546875]",99,"[58.59375, 24.078125, 20.46875]","[34.09375, 14.9765625, 12.875]",-70.6,-67.75,incorrect,False,-211.9,-203.2,incorrect,False,-26.94,-36.97,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,22,0.04327,32,"[68.9375, -2.650390625, 21.5625]","[26.484375, 2.5625, 2.34375]",83,"[60.59375, 24.5, 20.75]","[23.578125, 12.4375, 12.1875]",-69.25,-66.1,incorrect,False,-207.8,-198.4,incorrect,False,-24.0,-32.34,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,23,0.11615,32,"[68.5, -2.2109375, 20.984375]","[8.2578125, 5.25, 6.390625]",79,"[60.28125, 24.734375, 21.25]","[4.7578125, 10.1953125, 6.6328125]",-69.9,-67.1,incorrect,False,-209.6,-201.4,incorrect,False,-23.83,-32.06,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,24,0.678,28,"[64.125, -1.630859375, 21.140625]","[37.0625, 4.80859375, 3.849609375]",82,"[55.84375, 25.171875, 21.4375]","[34.28125, 16.078125, 14.2109375]",-68.06,-65.75,incorrect,False,-204.1,-197.1,incorrect,False,-19.27,-27.55,correct,True
capitals-recall,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,25,0.3867,32,"[65.9375, -1.1318359375, 20.71875]","[28.6875, -4.5390625, -2.5234375]",80,"[57.6875, 25.4375, 21.703125]","[25.921875, -1.6005859375, 0.8701171875]",-69.9,-67.4,incorrect,False,-209.6,-202.1,incorrect,False,-20.84,-29.1,correct,True
