task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,22,4.6,2,[15.609375],[-50.46875],1,"[16.3125, 11.046875]","[-47.0, -13.109375]",-2.537,-1.871,incorrect,False,-2.537,-3.742,correct,True,-2.537,-1.835,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,23,4.562,3,[2.46484375],,2,"[3.455078125, -0.61279296875]",,-2.93,-0.986,incorrect,False,-2.93,-1.972,incorrect,False,-2.93,-1.938,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,0,1.224,12206,"[4.01953125, 8.859375]","[2.546875, 6.22265625]",10515,[4.453125],[1.7392578125],-13.42,-17.61,correct,True,-26.84,-17.61,incorrect,False,-18.03,-17.61,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,1,2.223,10750,"[3.779296875, 8.5859375]","[6.8984375, -0.458740234375]",9633,[4.05078125],[5.90234375],-12.0,-15.65,correct,True,-24.0,-15.65,incorrect,False,-15.914,-15.65,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,2,3.172,8510,"[4.0859375, 7.8671875]","[-2.802734375, 0.442138671875]",8075,[4.203125],[-3.2734375],-11.42,-14.29,correct,True,-22.84,-14.29,incorrect,False,-14.41,-14.29,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,3,3.3,11532,"[3.11328125, 7.26953125]","[9.5859375, 4.9140625]",11386,[3.14453125],[5.74609375],-11.86,-14.91,correct,True,-23.72,-14.91,incorrect,False,-14.94,-14.91,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,4,4.473,7504,"[4.05859375, 7.078125]","[6.32421875, 1.89453125]",9926,[3.46875],[6.71484375],-11.06,-13.62,correct,True,-22.12,-13.62,incorrect,False,-13.03,-13.62,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,5,6.41,7645,"[4.55078125, 6.25]","[15.265625, 1.537109375]",9383,[4.18359375],[15.1328125],-10.42,-12.21,correct,True,-20.84,-12.21,incorrect,False,-11.84,-12.21,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,6,7.48,6593,"[4.5703125, 7.1484375]","[2.986328125, -5.95703125]",14348,[3.08984375],[3.361328125],-9.56,-12.63,correct,True,-19.12,-12.63,incorrect,False,-11.15,-12.63,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,7,7.65,8852,"[4.109375, 5.5234375]","[0.1348876953125, 4.8515625]",14648,[3.064453125],[-2.4609375],-10.4,-12.65,correct,True,-20.8,-12.65,incorrect,False,-11.6,-12.65,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,8,7.844,14838,"[3.279296875, 5.46484375]","[0.27587890625, 6.35546875]",22905,[1.9140625],[8.0546875],-10.52,-13.83,correct,True,-21.05,-13.83,incorrect,False,-12.46,-13.83,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,9,7.266,19140,"[2.650390625, 5.546875]","[3.8828125, 4.03125]",17442,[2.943359375],[6.44140625],-11.125,-13.34,correct,True,-22.25,-13.34,incorrect,False,-13.64,-13.34,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,10,5.973,16069,"[2.779296875, 5.3984375]","[15.09375, -2.560546875]",12252,[3.4765625],[8.7578125],-11.36,-13.4,correct,True,-22.72,-13.4,incorrect,False,-14.09,-13.4,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,11,6.047,8861,"[4.25, 5.21875]","[16.5, 0.908203125]",9817,[4.046875],[18.3125],-10.74,-12.87,correct,True,-21.48,-12.87,incorrect,False,-12.664,-12.87,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,12,5.93,7328,"[4.97265625, 5.015625]","[7.61328125, 1.2578125]",8335,[4.71875],[6.25390625],-10.8,-12.86,correct,True,-21.6,-12.86,incorrect,False,-12.6,-12.86,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,13,5.42,6649,"[5.3359375, 4.91796875]","[19.484375, 13.375]",8385,[4.89453125],[20.28125],-10.76,-12.914,correct,True,-21.52,-12.914,incorrect,False,-12.48,-12.914,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,14,5.566,3368,"[6.79296875, 5.15625]","[9.2265625, -5.50390625]",4142,[6.46484375],[19.25],-10.03,-11.58,correct,True,-20.06,-11.58,incorrect,False,-11.25,-11.58,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,15,4.316,2961,"[6.9921875, 4.9296875]","[2.376953125, 2.6328125]",1937,[7.66796875],[7.83984375],-10.44,-11.23,correct,True,-20.88,-11.23,incorrect,False,-11.9,-11.23,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,16,3.906,3744,"[6.35546875, 4.83984375]","[5.88671875, 3.552734375]",1659,[7.65234375],[16.953125],-10.64,-11.13,correct,True,-21.28,-11.13,incorrect,False,-12.43,-11.13,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,17,3.352,3499,"[6.24609375, 4.82421875]","[18.0, 2.115234375]",653,[8.8828125],[16.828125],-10.89,-10.38,incorrect,False,-21.78,-10.38,incorrect,False,-13.02,-10.38,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,18,3.723,441,"[9.8359375, 5.3671875]","[35.03125, 20.21875]",66,[12.28125],[43.1875],-8.875,-7.008,incorrect,False,-17.75,-7.008,incorrect,False,-9.45,-7.008,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,19,3.78,84,"[12.2109375, 6.171875]","[17.46875, 13.90625]",7,[15.2421875],[15.734375],-7.453,-4.234,incorrect,False,-14.91,-4.234,incorrect,False,-7.266,-4.234,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,20,3.818,50,"[12.9453125, 6.8828125]","[60.3125, 3.15625]",8,[15.40625],[45.75],-6.523,-3.982,incorrect,False,-13.05,-3.982,incorrect,False,-6.44,-3.982,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,21,3.22,2,"[18.828125, 6.71875]","[-21.5, 23.3125]",1,[19.3125],[-33.9375],-3.875,-1.099,incorrect,False,-7.75,-1.099,incorrect,False,-1.583,-1.099,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,22,4.574,4,"[15.828125, 8.96875]","[-46.875, -9.65625]",6,[15.1171875],[-40.15625],-3.158,-3.562,correct,True,-6.316,-3.562,incorrect,False,-2.852,-3.562,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,23,4.633,4,"[4.625, 0.3017578125]",,2,[5.08984375],,-1.288,-2.111,correct,True,-2.576,-2.111,incorrect,False,-2.576,-2.111,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,0,1.167,24116,"[1.4521484375, 12.828125, 5.43359375, 8.4296875]","[-3.876953125, 12.078125, 10.5078125, 19.796875]",35348,[-1.123046875],[-0.79931640625],-12.13,-23.5,correct,True,-48.53,-23.5,incorrect,False,-20.92,-23.5,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,1,2.215,25534,"[0.6328125, 13.015625, 7.11328125, 14.1328125]","[3.4453125, 8.6640625, 2.126953125, 10.3203125]",33841,[-1.18359375],[2.033203125],-8.984,-21.03,correct,True,-35.94,-21.03,incorrect,False,-19.22,-21.03,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,2,3.123,23186,"[0.8837890625, 12.625, 6.203125, 13.96875]","[0.64013671875, 18.078125, 5.79296875, 12.6171875]",31803,[-0.9150390625],[-1.5634765625],-8.76,-19.45,correct,True,-35.03,-19.45,incorrect,False,-17.66,-19.45,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,3,3.193,22951,"[0.7529296875, 13.0859375, 6.26171875, 14.109375]","[1.9130859375, 12.3671875, 1.337890625, 4.2578125]",32083,[-1.1357421875],[7.578125],-8.52,-19.27,correct,True,-34.1,-19.27,incorrect,False,-17.38,-19.27,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,4,4.375,23328,"[0.8349609375, 13.109375, 5.61328125, 12.6796875]","[5.2890625, 6.859375, 10.0703125, 7.6328125]",27414,[0.03509521484375],[7.23828125],-8.47,-17.12,correct,True,-33.88,-17.12,incorrect,False,-16.33,-17.12,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,5,6.543,22006,"[1.8134765625, 12.203125, 6.10546875, 12.109375]","[18.71875, -13.03125, 0.62353515625, -11.3359375]",22863,[1.6435546875],[19.75],-8.0,-14.664,correct,True,-32.0,-14.664,incorrect,False,-14.5,-14.664,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,6,7.69,12814,"[3.271484375, 12.0, 5.921875, 12.7890625]","[5.5234375, 15.90625, 1.658203125, 5.2421875]",19294,[2.18359375],[1.853515625],-7.305,-13.37,correct,True,-29.22,-13.37,incorrect,False,-12.28,-13.37,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,7,7.758,9678,"[3.767578125, 12.6796875, 5.50390625, 11.8671875]","[6.0546875, 1.0048828125, 7.62890625, 3.81640625]",19579,[2.001953125],[2.18359375],-6.957,-13.5,correct,True,-27.83,-13.5,incorrect,False,-11.734,-13.5,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,8,7.695,8416,"[4.15234375, 11.0390625, 5.7890625, 10.984375]","[5.02734375, 11.6640625, 0.9169921875, 13.9140625]",21082,[1.9365234375],[7.20703125],-7.008,-13.65,correct,True,-28.03,-13.65,incorrect,False,-11.44,-13.65,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,9,7.27,9089,"[4.2578125, 11.1796875, 5.3984375, 11.2578125]","[7.7578125, 11.3125, 2.291015625, 10.28125]",17155,[2.814453125],[6.4453125],-7.203,-13.336,correct,True,-28.81,-13.336,incorrect,False,-11.9,-13.336,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,10,5.75,5617,"[4.84765625, 11.2890625, 5.03125, 11.25]","[8.375, 8.671875, 0.06805419921875, 12.7578125]",11601,[3.3828125],[9.796875],-7.184,-13.45,correct,True,-28.73,-13.45,incorrect,False,-11.99,-13.45,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,11,5.887,4867,"[5.1796875, 11.3203125, 4.73046875, 11.421875]","[12.5859375, -11.9453125, 2.111328125, -11.65625]",9201,[4.0],[17.859375],-7.145,-12.875,correct,True,-28.58,-12.875,incorrect,False,-11.695,-12.875,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,12,5.758,6381,"[5.12890625, 11.3203125, 4.625, 11.3359375]","[1.3828125, 10.875, 1.6494140625, 1.248046875]",6238,[5.17578125],[4.96875],-7.42,-12.48,correct,True,-29.69,-12.48,incorrect,False,-12.52,-12.48,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,13,5.266,8642,"[4.55078125, 11.3828125, 4.515625, 11.15625]","[19.328125, 5.63671875, 17.484375, 18.328125]",6675,[5.07421875],[24.421875],-7.535,-12.69,correct,True,-30.14,-12.69,incorrect,False,-13.21,-12.69,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,14,5.51,4480,"[6.046875, 11.25, 5.02734375, 11.6171875]","[5.05859375, 12.6796875, 6.671875, -0.21923828125]",2432,[7.04296875],[3.0625],-7.023,-10.875,correct,True,-28.1,-10.875,incorrect,False,-11.87,-10.875,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,15,4.5,4620,"[5.9140625, 11.375, 5.09765625, 11.59375]","[4.71484375, -1.3173828125, 13.875, 15.5078125]",3086,[6.63671875],[6.06640625],-7.152,-12.01,correct,True,-28.61,-12.01,incorrect,False,-12.73,-12.01,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,16,3.812,4512,"[5.72265625, 10.75, 5.51171875, 11.9453125]","[13.640625, -2.341796875, 3.21875, 17.90625]",2847,[6.51171875],[18.59375],-6.86,-11.95,correct,True,-27.44,-11.95,incorrect,False,-12.74,-11.95,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,17,3.158,2055,"[6.77734375, 10.3046875, 5.49609375, 12.5078125]","[13.2578125, -10.703125, 1.4677734375, -12.984375]",823,[8.140625],[14.078125],-6.57,-10.75,correct,True,-26.28,-10.75,incorrect,False,-12.12,-10.75,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,18,3.807,767,"[8.5625, 10.484375, 5.5078125, 12.1796875]","[44.0625, 5.265625, 28.96875, -0.5400390625]",423,[9.4921875],[55.21875],-6.14,-9.305,correct,True,-24.56,-9.305,incorrect,False,-10.234,-9.305,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,19,4.13,42,"[13.046875, 10.515625, 7.640625, 11.8828125]","[20.328125, -3.232421875, 8.03125, 8.640625]",7,[15.2421875],[23.15625],-4.63,-3.719,incorrect,False,-18.52,-3.719,incorrect,False,-5.914,-3.719,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,20,3.787,16,"[14.25, 10.5625, 8.15625, 12.59375]","[25.734375, 6.4921875, 4.79296875, 23.5]",3,[16.578125],[15.0234375],-3.75,-2.387,incorrect,False,-15.0,-2.387,incorrect,False,-4.715,-2.387,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,21,3.123,6,"[16.140625, 10.78125, 8.046875, 13.953125]","[7.1640625, 15.484375, 1.904296875, 10.1171875]",3,[16.765625],[3.400390625],-3.043,-3.13,correct,True,-12.17,-3.13,incorrect,False,-3.756,-3.13,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,22,4.066,4,"[15.65625, 12.46875, 7.859375, 14.46875]","[-38.75, -20.109375, -12.0625, -27.765625]",3,[15.6640625],[-35.875],-1.977,-2.73,correct,True,-7.906,-2.73,incorrect,False,-2.738,-2.73,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,23,3.885,3,"[5.234375, 4.73046875, -2.443359375, -0.53662109375]",,1,[5.65625],,-0.518,-1.603,correct,True,-2.072,-1.603,incorrect,False,-2.023,-1.603,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,0,0.9,2477,[7.546875],[1.685546875],11675,[4.171875],[1.0576171875],-14.81,-18.19,correct,True,-14.81,-18.19,correct,True,-14.81,-18.19,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,1,2.143,2461,[6.703125],[1.2236328125],11409,[3.6953125],[0.7841796875],-12.96,-15.97,correct,True,-12.96,-15.97,correct,True,-12.96,-15.97,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,2,3.332,3121,[5.9921875],[-3.623046875],12310,[3.283203125],[-2.62109375],-12.375,-15.086,correct,True,-12.375,-15.086,correct,True,-12.375,-15.086,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,3,3.514,5585,[4.703125],[2.728515625],15246,[2.453125],[4.3515625],-13.11,-15.36,correct,True,-13.11,-15.36,correct,True,-13.11,-15.36,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,4,4.664,6459,[4.375],[5.56640625],14302,[2.6875],[3.923828125],-12.555,-14.24,correct,True,-12.555,-14.24,correct,True,-12.555,-14.24,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,5,6.746,6988,[4.61328125],[10.1953125],16045,[2.921875],[11.4921875],-11.52,-13.22,correct,True,-11.52,-13.22,correct,True,-11.52,-13.22,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,6,7.832,7762,[4.31640625],[5.1171875],19464,[2.294921875],[6.6015625],-11.21,-13.234,correct,True,-11.21,-13.234,correct,True,-11.21,-13.234,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,7,7.926,7021,[4.48046875],[0.95068359375],13141,[3.326171875],[-2.103515625],-11.04,-12.19,correct,True,-11.04,-12.19,correct,True,-11.04,-12.19,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,8,8.05,11813,[3.759765625],[4.85546875],21268,[2.22265625],[3.8203125],-11.83,-13.36,correct,True,-11.83,-13.36,correct,True,-11.83,-13.36,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,9,7.625,11597,[3.916015625],[9.515625],20392,[2.453125],[8.515625],-12.12,-13.586,correct,True,-12.12,-13.586,correct,True,-12.12,-13.586,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,10,6.367,6275,[4.890625],[13.9296875],12678,[3.490234375],[8.3046875],-11.73,-13.125,correct,True,-11.73,-13.125,correct,True,-11.73,-13.125,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,11,6.383,3279,[5.96484375],[10.4453125],10689,[4.01953125],[12.0390625],-10.73,-12.67,correct,True,-10.73,-12.67,correct,True,-10.73,-12.67,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,12,6.383,2328,[6.82421875],[3.908203125],10623,[4.35546875],[0.173095703125],-10.305,-12.77,correct,True,-10.305,-12.77,correct,True,-10.305,-12.77,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,13,5.637,3352,[6.3515625],[17.78125],14636,[3.65625],[23.375],-10.99,-13.69,correct,True,-10.99,-13.69,correct,True,-10.99,-13.69,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,14,5.812,1571,[7.54296875],[9.375],5948,[5.68359375],[12.203125],-9.94,-11.8,correct,True,-9.94,-11.8,correct,True,-9.94,-11.8,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,15,4.562,1348,[7.71484375],[2.009765625],3676,[6.28125],[9.28125],-10.45,-11.89,correct,True,-10.45,-11.89,correct,True,-10.45,-11.89,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,16,4.742,2012,[7.00390625],[13.9921875],2638,[6.640625],[26.171875],-10.75,-11.11,correct,True,-10.75,-11.11,correct,True,-10.75,-11.11,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,17,3.879,944,[7.96484375],[8.984375],342,[9.34375],[9.3125],-10.32,-8.94,incorrect,False,-10.32,-8.94,incorrect,False,-10.32,-8.94,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,18,4.965,492,[9.234375],[29.171875],50,[11.8046875],[42.0625],-8.85,-6.28,incorrect,False,-8.85,-6.28,incorrect,False,-8.85,-6.28,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,19,4.66,105,[11.328125],[13.4296875],10,[15.03125],[16.78125],-7.2,-3.496,incorrect,False,-7.2,-3.496,incorrect,False,-7.2,-3.496,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,20,4.04,93,[11.6484375],[36.125],8,[15.3828125],[38.46875],-7.305,-3.568,incorrect,False,-7.305,-3.568,incorrect,False,-7.305,-3.568,incorrect,False
