task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,15,6.285,28636,[0.71875],[14.78125],6146,[3.859375],[13.8515625],-14.74,-11.6,incorrect,False,-14.74,-11.6,incorrect,False,-14.74,-11.6,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,16,6.79,8834,[2.771484375],[16.84375],1216,[5.3359375],[17.890625],-11.92,-9.36,incorrect,False,-11.92,-9.36,incorrect,False,-11.92,-9.36,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,17,6.97,4428,[4.28515625],[0.92919921875],599,[6.7265625],[-4.2109375],-10.96,-8.52,incorrect,False,-10.96,-8.52,incorrect,False,-10.96,-8.52,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,18,7.402,1407,[5.78125],[15.09375],1401,[5.7890625],[10.828125],-9.4,-9.39,incorrect,False,-9.4,-9.39,incorrect,False,-9.4,-9.39,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,19,7.25,493,[6.98828125],[13.0859375],794,[6.45703125],[23.015625],-8.24,-8.77,correct,True,-8.24,-8.77,correct,True,-8.24,-8.77,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,20,6.76,160,[7.60546875],[20.828125],113,[7.9609375],[8.1796875],-7.16,-6.805,incorrect,False,-7.16,-6.805,incorrect,False,-7.16,-6.805,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,21,5.527,18,[9.078125],[11.078125],37,[8.1953125],[6.21484375],-5.215,-6.098,correct,True,-5.215,-6.098,correct,True,-5.215,-6.098,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,22,5.29,5,[9.671875],[-8.2890625],13,[8.3359375],[-11.765625],-3.393,-4.73,correct,True,-3.393,-4.73,correct,True,-3.393,-4.73,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,23,3.916,1,[2.513671875],,24,[-2.18359375],,-1.195,-5.89,correct,True,-1.195,-5.89,correct,True,-1.195,-5.89,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,6.15,43785,"[-0.916015625, 14.109375]","[0.12164306640625, 1.693359375]",9130,[4.90625],[2.6875],-11.69,-12.6,correct,True,-23.38,-12.6,incorrect,False,-18.42,-12.6,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,1,7.53,44213,"[-0.7265625, 11.9296875]","[-0.70751953125, 2.13671875]",9632,[4.5],[-0.578125],-11.766,-11.84,correct,True,-23.53,-11.84,incorrect,False,-17.06,-11.84,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,2,7.797,44276,"[-0.72998046875, 11.21875]","[3.67578125, 2.37890625]",10478,[4.24609375],[3.990234375],-11.97,-11.85,incorrect,False,-23.94,-11.85,incorrect,False,-16.83,-11.85,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,3,8.086,43808,"[-0.21044921875, 10.359375]","[4.33984375, 0.68798828125]",12770,[4.23828125],[8.8359375],-12.09,-12.15,correct,True,-24.19,-12.15,incorrect,False,-16.6,-12.15,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,4,8.23,42142,"[0.322509765625, 8.9921875]","[1.2890625, 3.900390625]",9917,[4.79296875],[0.63427734375],-12.57,-11.664,incorrect,False,-25.14,-11.664,incorrect,False,-16.14,-11.664,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,5,8.22,40596,"[0.48046875, 8.2578125]","[2.533203125, -5.5625]",12698,[4.125],[-0.66015625],-12.61,-12.086,incorrect,False,-25.22,-12.086,incorrect,False,-15.734,-12.086,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,6,7.8,27972,"[1.896484375, 7.04296875]","[0.102783203125, 6.57421875]",12515,[3.896484375],[3.583984375],-12.48,-12.266,incorrect,False,-24.95,-12.266,incorrect,False,-14.266,-12.266,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,7,7.906,32652,"[1.451171875, 6.96484375]","[-3.853515625, 9.640625]",13048,[3.828125],[0.60302734375],-12.625,-12.27,incorrect,False,-25.25,-12.27,incorrect,False,-14.65,-12.27,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,8,7.527,35788,"[0.7861328125, 7.25]","[-1.7265625, 0.619140625]",13842,[3.4296875],[0.853515625],-12.734,-12.57,incorrect,False,-25.47,-12.57,incorrect,False,-15.22,-12.57,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,9,7.375,39284,"[0.40966796875, 6.6171875]","[1.021484375, 3.103515625]",17945,[3.05078125],[4.265625],-13.375,-13.23,incorrect,False,-26.75,-13.23,incorrect,False,-15.87,-13.23,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,10,7.434,36479,"[0.53955078125, 6.2109375]","[2.66796875, -1.0166015625]",14023,[3.314453125],[0.0712890625],-13.31,-12.63,incorrect,False,-26.62,-12.63,incorrect,False,-15.414,-12.63,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,11,7.234,32358,"[0.8212890625, 6.18359375]","[0.06768798828125, -1.9052734375]",14757,[2.8984375],[0.1085205078125],-12.67,-12.71,correct,True,-25.34,-12.71,incorrect,False,-14.79,-12.71,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,12,7.02,27636,"[0.90625, 5.953125]","[-2.5390625, 6.17578125]",16158,[2.28125],[4.01171875],-12.61,-13.04,correct,True,-25.22,-13.04,incorrect,False,-14.414,-13.04,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,13,6.96,31944,"[0.229248046875, 5.984375]","[0.91845703125, -0.1380615234375]",12341,[2.625],[-0.68310546875],-12.78,-12.484,incorrect,False,-25.56,-12.484,incorrect,False,-14.88,-12.484,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,14,6.785,30900,"[0.323974609375, 5.70703125]","[5.30859375, 7.7890625]",15525,[2.177734375],[3.869140625],-12.89,-13.06,correct,True,-25.78,-13.06,incorrect,False,-14.92,-13.06,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,15,6.242,21567,"[1.115234375, 5.828125]","[2.3046875, 12.9140625]",11579,[2.447265625],[5.79296875],-12.28,-12.64,correct,True,-24.56,-12.64,incorrect,False,-13.97,-12.64,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,16,6.285,14810,"[1.291015625, 6.2578125]","[10.078125, 4.8515625]",5619,[2.9296875],[12.390625],-11.125,-11.31,correct,True,-22.25,-11.31,incorrect,False,-12.95,-11.31,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,17,6.586,8745,"[2.23046875, 6.30078125]","[0.383544921875, -2.107421875]",2529,[3.94140625],[2.3515625],-10.44,-10.26,incorrect,False,-20.88,-10.26,incorrect,False,-11.97,-10.26,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,18,6.562,4125,"[3.515625, 6.00390625]","[16.71875, 50.03125]",587,[5.68359375],[2.35546875],-9.88,-8.72,incorrect,False,-19.77,-8.72,incorrect,False,-10.89,-8.72,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,19,6.74,874,"[5.46875, 8.734375]","[9.5625, -4.3515625]",1038,[5.25],[15.6875],-7.29,-9.26,correct,True,-14.58,-9.26,incorrect,False,-9.04,-9.26,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,20,6.49,327,"[6.01171875, 8.3359375]","[17.8125, 20.34375]",210,[6.4296875],[10.46875],-6.516,-7.51,correct,True,-13.03,-7.51,incorrect,False,-7.93,-7.51,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,21,5.44,43,"[7.44921875, 9.046875]","[3.591796875, -3.39453125]",61,[7.0234375],[9.7109375],-4.758,-6.367,correct,True,-9.516,-6.367,incorrect,False,-5.94,-6.367,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,22,3.51,27,"[7.4765625, 8.375]","[-8.75, -6.60546875]",20,[7.64453125],[-8.1796875],-3.361,-5.746,correct,True,-6.723,-5.746,incorrect,False,-5.914,-5.746,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,23,2.473,9,"[0.289306640625, -1.3623046875]",,14,[-0.4296875],,-2.162,-5.04,correct,True,-4.324,-5.04,correct,True,-4.32,-5.04,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,6.23,42670,"[-0.73828125, 13.9609375]","[0.474365234375, 1.7734375]",9494,[4.69140625],[2.95703125],-11.516,-12.57,correct,True,-23.03,-12.57,incorrect,False,-18.0,-12.57,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,7.594,43089,"[-0.5224609375, 11.859375]","[-0.362548828125, 2.51171875]",9821,[4.390625],[-0.283447265625],-11.61,-11.836,correct,True,-23.22,-11.836,incorrect,False,-16.75,-11.836,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,2,7.84,43234,"[-0.5185546875, 11.1796875]","[3.58984375, 1.8681640625]",10780,[4.1484375],[3.703125],-11.78,-11.875,correct,True,-23.56,-11.875,incorrect,False,-16.55,-11.875,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,3,8.16,42886,"[-0.024200439453125, 10.2890625]","[4.375, 0.69384765625]",13347,[4.11328125],[9.6015625],-11.95,-12.21,correct,True,-23.9,-12.21,incorrect,False,-16.34,-12.21,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,4,8.27,40836,"[0.521484375, 8.9609375]","[0.67138671875, 3.611328125]",9653,[4.80859375],[0.1578369140625],-12.42,-11.586,incorrect,False,-24.84,-11.586,incorrect,False,-15.875,-11.586,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,5,8.2,39642,"[0.54638671875, 8.1875]","[2.51953125, -5.390625]",12694,[4.0390625],[-0.457763671875],-12.56,-12.086,incorrect,False,-25.12,-12.086,incorrect,False,-15.58,-12.086,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,6,7.734,27432,"[1.986328125, 7.04296875]","[0.69580078125, 6.93359375]",12669,[3.888671875],[3.244140625],-12.48,-12.305,incorrect,False,-24.95,-12.305,incorrect,False,-14.2,-12.305,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,7,7.824,30609,"[1.6572265625, 7.0390625]","[-3.09765625, 9.6484375]",13678,[3.728515625],[1.015625],-12.55,-12.4,incorrect,False,-25.1,-12.4,incorrect,False,-14.47,-12.4,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,8,7.34,34376,"[1.029296875, 7.32421875]","[0.268798828125, 1.072265625]",14791,[3.375],[2.25390625],-12.7,-12.8,correct,True,-25.4,-12.8,incorrect,False,-15.14,-12.8,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,9,7.09,36288,"[0.92578125, 6.73046875]","[1.5498046875, 2.78125]",16996,[3.224609375],[3.60546875],-13.195,-13.24,correct,True,-26.39,-13.24,incorrect,False,-15.55,-13.24,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,10,7.113,32766,"[1.0537109375, 6.265625]","[3.873046875, -1.939453125]",14441,[3.30859375],[1.87890625],-13.16,-12.81,incorrect,False,-26.31,-12.81,incorrect,False,-15.07,-12.81,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,11,6.66,28542,"[1.40625, 6.20703125]","[-0.475830078125, -1.9267578125]",14097,[3.140625],[-0.03692626953125],-12.58,-12.805,correct,True,-25.16,-12.805,incorrect,False,-14.54,-12.805,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,12,6.613,24022,"[1.51953125, 5.98046875]","[-0.73779296875, 6.26953125]",15112,[2.6015625],[4.171875],-12.5,-13.055,correct,True,-25.0,-13.055,incorrect,False,-14.13,-13.055,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,13,6.773,26649,"[1.0830078125, 6.01171875]","[2.5859375, -1.107421875]",11967,[2.9140625],[0.77734375],-12.55,-12.516,incorrect,False,-25.1,-12.516,incorrect,False,-14.35,-12.516,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,14,6.64,26140,"[1.29296875, 5.671875]","[5.62890625, 8.8359375]",15271,[2.625],[4.26171875],-12.72,-13.13,correct,True,-25.44,-13.13,incorrect,False,-14.47,-13.13,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,15,6.26,17344,"[1.9658203125, 5.8515625]","[2.95703125, 10.484375]",10800,[2.880859375],[4.890625],-12.02,-12.484,correct,True,-24.05,-12.484,incorrect,False,-13.4,-12.484,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,16,6.6,11680,"[2.111328125, 6.13671875]","[6.66015625, 5.2109375]",6043,[3.16015625],[8.921875],-10.92,-11.3,correct,True,-21.84,-11.3,incorrect,False,-12.34,-11.3,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,17,6.387,9319,"[2.595703125, 6.171875]","[-0.708984375, -1.796875]",4092,[3.767578125],[2.953125],-10.56,-10.8,correct,True,-21.12,-10.8,incorrect,False,-11.97,-10.8,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,18,6.613,6151,"[3.376953125, 6.03515625]","[18.140625, 48.9375]",680,[5.8203125],[7.40625],-10.086,-8.83,incorrect,False,-20.17,-8.83,incorrect,False,-11.27,-8.83,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,19,6.504,1112,"[5.46484375, 8.5546875]","[12.9453125, -5.27734375]",636,[6.0859375],[14.8359375],-7.61,-8.76,correct,True,-15.22,-8.76,incorrect,False,-9.38,-8.76,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,20,6.656,342,"[6.421875, 8.140625]","[18.578125, 25.421875]",148,[7.1640625],[13.796875],-6.664,-7.227,correct,True,-13.33,-7.227,incorrect,False,-7.97,-7.227,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,21,5.895,39,"[7.828125, 9.046875]","[11.234375, -3.7265625]",35,[8.0],[11.875],-4.773,-5.723,correct,True,-9.55,-5.723,incorrect,False,-5.895,-5.723,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,22,4.395,14,"[8.609375, 8.328125]","[-8.8359375, -7.08984375]",12,[8.7578125],[-7.7109375],-2.887,-4.758,correct,True,-5.773,-4.758,incorrect,False,-4.906,-4.758,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,23,3.99,5,"[1.4833984375, -1.830078125]",,8,[1.2529296875],,-1.529,-3.281,correct,True,-3.059,-3.281,correct,True,-3.05,-3.281,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,6.25,25790,"[2.3359375, 17.203125]","[0.98681640625, 1.126953125]",44745,"[-1.0810546875, 14.0078125]","[0.51220703125, 1.77734375]",-9.05,-11.81,correct,True,-18.1,-23.62,correct,True,-15.23,-18.64,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,7.52,26868,"[2.0859375, 14.0234375]","[-3.818359375, 1.810546875]",44681,"[-0.7880859375, 11.890625]","[-1.2353515625, 2.0546875]",-9.27,-11.81,correct,True,-18.55,-23.62,correct,True,-14.29,-17.16,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,7.812,29222,"[1.7880859375, 13.0]","[-4.29296875, 2.724609375]",44939,"[-0.8154296875, 11.203125]","[4.03515625, 2.375]",-9.695,-12.05,correct,True,-19.39,-24.1,correct,True,-14.39,-17.0,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,3,8.11,36891,"[1.068359375, 12.125]","[2.994140625, 1.28515625]",44061,"[-0.2476806640625, 10.3359375]","[5.0, 1.06640625]",-10.44,-12.125,correct,True,-20.88,-24.25,correct,True,-15.31,-16.62,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,4,8.19,36465,"[1.3056640625, 10.984375]","[0.259521484375, -0.30126953125]",42032,"[0.404296875, 8.9140625]","[1.4990234375, 3.5703125]",-10.92,-12.625,correct,True,-21.84,-25.25,correct,True,-15.22,-16.12,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,5,8.164,36924,"[1.138671875, 9.296875]","[-0.1444091796875, -3.578125]",40530,"[0.5771484375, 8.109375]","[2.08984375, -5.45703125]",-11.61,-12.67,correct,True,-23.22,-25.34,correct,True,-15.164,-15.73,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,6,7.71,42905,"[-0.270751953125, 8.5703125]","[4.41015625, 4.49609375]",29567,"[1.7294921875, 6.85546875]","[0.425048828125, 6.84375]",-12.77,-12.69,incorrect,False,-25.55,-25.38,incorrect,False,-16.48,-14.48,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,7,7.824,36545,"[0.90380859375, 7.734375]","[-1.0595703125, 4.203125]",32593,"[1.40625, 6.87109375]","[-1.970703125, 9.359375]",-12.44,-12.7,correct,True,-24.88,-25.4,correct,True,-15.195,-14.69,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,8,7.46,36919,"[0.64501953125, 7.4140625]","[0.9306640625, -1.115234375]",34511,"[0.97314453125, 7.140625]","[-0.9521484375, -0.52880859375]",-12.67,-12.7,correct,True,-25.34,-25.4,correct,True,-15.41,-15.08,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,9,7.21,37799,"[0.6806640625, 6.68359375]","[1.16796875, 0.74267578125]",37674,"[0.69384765625, 6.42578125]","[0.6298828125, 2.7421875]",-13.17,-13.34,correct,True,-26.34,-26.69,correct,True,-15.664,-15.65,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,10,7.215,34415,"[0.78125, 5.9921875]","[4.203125, -8.65625]",35166,"[0.68212890625, 6.00390625]","[4.0546875, -0.0100555419921875]",-13.17,-13.36,correct,True,-26.34,-26.72,correct,True,-15.24,-15.336,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,11,6.95,29877,"[1.2294921875, 5.5859375]","[1.8388671875, 1.2275390625]",30740,"[1.130859375, 6.00390625]","[-0.64990234375, -1.7421875]",-12.69,-12.75,correct,True,-25.38,-25.5,correct,True,-14.65,-14.75,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,12,6.934,26712,"[1.04296875, 5.52734375]","[-0.5009765625, 4.22265625]",27929,"[0.90283203125, 5.76171875]","[-1.310546875, 6.4375]",-12.53,-12.766,correct,True,-25.06,-25.53,correct,True,-14.36,-14.5,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,13,6.836,27285,"[0.7373046875, 5.4140625]","[1.1396484375, 3.251953125]",29532,"[0.4736328125, 5.82421875]","[1.7470703125, 1.470703125]",-12.49,-12.8,correct,True,-24.98,-25.6,correct,True,-14.4,-14.664,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,14,6.74,28249,"[0.78955078125, 5.30859375]","[-0.0513916015625, -1.4794921875]",29386,"[0.6572265625, 5.625]","[7.4765625, 8.515625]",-12.69,-12.94,correct,True,-25.38,-25.88,correct,True,-14.71,-14.84,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,15,6.69,27008,"[0.65283203125, 5.0625]","[1.9873046875, -0.380615234375]",18223,"[1.720703125, 5.7890625]","[3.33984375, 12.0390625]",-12.53,-12.11,incorrect,False,-25.06,-24.22,incorrect,False,-14.516,-13.445,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,16,6.543,19257,"[0.83349609375, 4.78515625]","[14.6875, 19.75]",11401,"[1.9609375, 6.1796875]","[3.33203125, 0.061859130859375]",-11.86,-10.91,incorrect,False,-23.72,-21.81,incorrect,False,-13.484,-12.35,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,17,7.1,8102,"[2.3984375, 5.23828125]","[4.30078125, 1.79296875]",9463,"[2.14453125, 6.09375]","[-0.73779296875, -1.82421875]",-10.56,-10.55,incorrect,False,-21.12,-21.1,incorrect,False,-11.7,-11.96,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,18,7.15,1474,"[4.7578125, 5.3828125]","[13.921875, 2.1796875]",8047,"[2.580078125, 5.8671875]","[16.28125, 36.59375]",-9.05,-10.37,correct,True,-18.1,-20.73,correct,True,-9.53,-11.71,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,19,6.832,469,"[6.0546875, 5.28515625]","[37.65625, 33.1875]",1949,"[4.48828125, 7.8671875]","[9.3125, -5.39453125]",-8.28,-8.125,incorrect,False,-16.56,-16.25,incorrect,False,-8.37,-9.93,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,20,6.4,9,"[9.8046875, 6.20703125]","[11.1796875, 22.265625]",758,"[5.15625, 7.4375]","[2.779296875, 18.40625]",-5.547,-7.453,correct,True,-11.09,-14.91,correct,True,-4.3,-8.945,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,21,6.35,3,"[10.40625, 6.93359375]","[14.2265625, 3.9921875]",554,"[5.12890625, 8.125]","[-1.3818359375, -1.6640625]",-4.336,-6.547,correct,True,-8.67,-13.09,correct,True,-3.252,-8.53,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,22,4.766,1,"[11.3125, 7.12890625]","[-9.2578125, -3.978515625]",218,"[4.765625, 7.74609375]","[-10.3046875, -5.9140625]",-1.611,-4.656,correct,True,-3.223,-9.31,correct,True,-1.57,-8.12,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,23,2.812,1,"[3.03125, -1.2236328125]",,68,"[-3.66796875, -1.06640625]",,-0.3696,-3.705,correct,True,-0.7393,-7.41,correct,True,-0.7056,-7.406,correct,True
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,0,6.117,26075,"[2.388671875, 17.484375]","[0.77099609375, 0.65380859375]",19994,[3.267578125],[1.3486328125],-9.15,-14.484,correct,True,-18.3,-14.484,incorrect,False,-15.37,-14.484,incorrect,False
