task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",23,5.6249843,20,"[7.292002201080322, 8.926856994628906]","[5.021063327789307, -1.4310988187789917]",107,[5.141542911529541],[-2.3389666080474854],-3.8017716,-6.992765,correct,True,-7.6035433,-6.992765,incorrect,False,-4.842307,-6.992765,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",24,5.641701,16,"[7.432892799377441, 8.408075332641602]","[4.377673149108887, -1.8900601863861084]",218,[4.444888591766357],[-0.9420478343963623],-3.9160464,-7.6921573,correct,True,-7.832093,-7.6921573,incorrect,False,-4.7041554,-7.6921573,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",25,5.4516582,15,"[7.604569911956787, 8.104536056518555]","[-1.3183797597885132, -1.6168642044067383]",288,[4.175363063812256],[5.640348434448242],-4.0700274,-8.093568,correct,True,-8.140055,-8.093568,incorrect,False,-4.664361,-8.093568,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",26,5.469629,19,"[7.337768077850342, 7.948129653930664]","[1.9822032451629639, -4.345005512237549]",186,[4.684329986572266],[-4.153285503387451],-4.5454435,-7.5838075,correct,True,-9.090887,-7.5838075,incorrect,False,-4.9303675,-7.5838075,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",27,5.4719534,22,"[7.387843132019043, 7.51544189453125]","[0.679754912853241, 0.3730197548866272]",309,[4.18229341506958],[-3.422299861907959],-4.708895,-8.135309,correct,True,-9.41779,-8.135309,incorrect,False,-4.9297624,-8.135309,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",28,5.3619947,24,"[7.3867506980896, 7.6916303634643555]","[4.499229907989502, 5.4010419845581055]",406,[3.812584638595581],[3.290703773498535],-4.850006,-8.621564,correct,True,-9.700012,-8.621564,incorrect,False,-5.0473995,-8.621564,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",29,5.7493067,15,"[7.793052673339844, 8.664048194885254]","[2.274623155593872, 10.105219841003418]",317,[4.151675701141357],[7.728783130645752],-3.9752629,-8.160694,correct,True,-7.9505258,-8.160694,correct,True,-4.5193205,-8.160694,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",30,5.612361,12,"[8.9777193069458, 12.662927627563477]","[3.260833740234375, 6.044846057891846]",86,[6.479544162750244],[5.023876667022705],-2.2742674,-6.6013527,correct,True,-4.548535,-6.6013527,correct,True,-4.103182,-6.6013527,correct,True
capitals-recognition,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,"The capital of India is either Mumbai or New Delhi. In fact,","The capital of India is either Mumbai or New Delhi. In fact, the capital of India is",31,4.9344673,3,"[13.215476036071777, 19.91364860534668]",,12,[11.789149284362793],,-1.377338,-4.173338,correct,True,-2.754676,-4.173338,correct,True,-2.7470157,-4.173338,correct,True
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",0,3.5335512,32534,"[1.0300673246383667, -0.5983567237854004]","[-0.8785344362258911, 1.385115623474121]",44502,"[-1.091152310371399, 2.100536584854126, 7.015396595001221, 2.1864376068115234]","[1.017447829246521, 1.5369932651519775, 0.36031374335289, 2.125164747238159]",-15.904068,-13.523976,incorrect,False,-31.808136,-54.095905,correct,True,-16.036709,-18.157928,correct,True
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",1,3.8600833,32737,"[0.8551604747772217, -0.27382510900497437]","[-4.8079304695129395, 3.0165109634399414]",43657,"[-0.8984441757202148, 2.523310899734497, 7.145458698272705, 3.4923856258392334]","[1.6858446598052979, 4.736310958862305, 2.791152238845825, 4.391765594482422]",-15.348156,-12.056786,incorrect,False,-30.696312,-48.227142,correct,True,-15.765681,-17.519285,correct,True
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",2,5.0633626,41948,"[-0.5134733319282532, 0.5013577938079834]","[-2.245772123336792, 3.3086531162261963]",41186,"[-0.3799108862876892, 3.4594566822052, 8.181495666503906, 5.4026570320129395]","[-1.7118728160858154, 4.1720781326293945, 3.1391279697418213, 5.7996978759765625]",-14.911709,-10.510518,incorrect,False,-29.823418,-42.042072,correct,True,-16.163431,-16.029867,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",3,6.033122,45262,"[-1.0623054504394531, 1.2545801401138306]","[-0.7008143067359924, 2.017873525619507]",44246,"[-0.8252271413803101, 4.022120475769043, 8.352180480957031, 7.4491400718688965]","[0.6779990196228027, -4.979690074920654, 3.271575450897217, 7.789679050445557]",-14.602702,-9.938955,incorrect,False,-29.205404,-39.75582,correct,True,-16.446596,-16.209518,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",4,7.519855,45677,"[-1.2677210569381714, 1.684160590171814]","[-2.2094666957855225, 6.3343706130981445]",42723,"[-0.6441877484321594, 2.96671462059021, 8.929939270019531, 9.91036319732666]","[-2.4540293216705322, 4.399670124053955, 7.169973850250244, 4.0907721519470215]",-13.963013,-8.9837475,incorrect,False,-27.926025,-35.93499,correct,True,-15.905351,-15.281817,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",5,8.655164,47378,"[-1.9830824136734009, 3.632643938064575]","[-1.2233457565307617, 2.340254068374634]",45782,"[-1.5729339122772217, 4.222759246826172, 10.295992851257324, 9.795988082885742]","[-0.575310468673706, -1.6099190711975098, 1.5265145301818848, 7.8443922996521]",-12.708555,-8.410946,incorrect,False,-25.41711,-33.643784,correct,True,-15.640501,-15.230352,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",6,8.559787,47869,"[-2.301684856414795, 4.138524532318115]","[-2.6723625659942627, 2.079838514328003]",45904,"[-1.7600358724594116, 3.746744394302368, 10.099797248840332, 11.319954872131348]","[-1.2614753246307373, -3.4389841556549072, -4.005435943603516, 2.4967105388641357]",-12.30221,-7.906202,incorrect,False,-24.60442,-31.624807,correct,True,-15.643259,-15.101608,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",7,8.831774,49355,"[-2.9563491344451904, 4.345358848571777]","[5.465969562530518, -1.875372052192688]",47222,"[-2.00954532623291, 2.44393253326416, 8.999462127685547, 11.418828964233398]","[3.236067056655884, 3.0252156257629395, -0.012745886109769344, 8.699695587158203]",-12.431298,-8.46882,incorrect,False,-24.862597,-33.87528,correct,True,-16.225946,-15.279142,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",8,8.190783,44603,"[-1.2922990322113037, 3.8027119636535645]","[-3.129094123840332, 2.0249552726745605]",43379,"[-1.09305739402771, 3.3457281589508057, 8.598461151123047, 12.84752368927002]","[4.5992608070373535, 2.860090494155884, 4.842270374298096, 1.4247170686721802]",-11.927399,-7.822323,incorrect,False,-23.854797,-31.289291,correct,True,-14.796902,-14.59766,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",9,8.637705,47322,"[-2.1286940574645996, 4.171603202819824]","[0.6806119084358215, 0.3097316324710846]",29391,"[0.25503528118133545, 3.9247467517852783, 9.355609893798828, 12.291830062866211]","[1.870055913925171, 2.408830404281616, 4.548734188079834, -1.2428154945373535]",-12.039822,-7.093543,incorrect,False,-24.079643,-28.374172,correct,True,-15.363404,-12.979674,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",10,8.032541,45510,"[-1.768298864364624, 4.323707103729248]","[-1.2066493034362793, 3.0864500999450684]",21904,"[0.8404262661933899, 4.632614612579346, 10.218667030334473, 11.476819038391113]","[-3.6743838787078857, -3.217569351196289, 3.5184731483459473, -0.775823175907135]",-11.886818,-6.6164126,incorrect,False,-23.773636,-26.46565,correct,True,-15.105422,-12.496696,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",11,8.205965,46371,"[-2.091540813446045, 4.832663059234619]","[0.8247250914573669, 1.8215076923370361]",33680,"[-0.3339032828807831, 3.5597076416015625, 11.001104354858398, 11.151143074035645]","[5.784495830535889, 1.2298818826675415, 3.175637722015381, 3.795591354370117]",-11.888351,-7.1344757,incorrect,False,-23.776703,-28.537903,correct,True,-15.321284,-13.563646,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",12,7.608655,45971,"[-1.722998023033142, 5.000040531158447]","[1.0416536331176758, 3.5369396209716797]",16886,"[1.4507238864898682, 3.7130277156829834, 11.114153861999512, 11.428637504577637]","[3.870069980621338, 8.959939956665039, 2.8205947875976562, 5.9164018630981445]",-11.833826,-6.7684727,incorrect,False,-23.667652,-27.07389,correct,True,-15.355535,-12.181813,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",13,7.934295,39775,"[-1.1165730953216553, 5.568801403045654]","[2.03495192527771, 5.094923496246338]",5193,"[2.628387689590454, 6.514809608459473, 11.449064254760742, 12.679668426513672]","[-3.2459115982055664, 7.4297332763671875, 5.156549453735352, 9.6853609085083]",-10.954535,-5.395227,incorrect,False,-21.90907,-21.580908,incorrect,False,-14.314695,-10.569735,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",14,7.744817,34823,"[-0.48809000849723816, 6.3895721435546875]","[5.150615692138672, 3.7138969898223877]",13039,"[1.6072402000427246, 8.435221672058105, 12.626537322998047, 14.927993774414062]","[2.6395387649536133, 2.9886181354522705, 1.5749118328094482, 1.2249572277069092]",-10.365673,-4.7793407,incorrect,False,-20.731346,-19.117363,incorrect,False,-13.871065,-11.775736,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",15,7.2853174,20249,"[0.9567835927009583, 6.681379318237305]","[-0.5837137699127197, 3.61704158782959]",9397,"[2.134906053543091, 8.469594955444336, 12.48632526397705, 14.491328239440918]","[3.37788987159729, 2.9973936080932617, 7.841248512268066, 1.609403133392334]",-9.484282,-4.6106334,incorrect,False,-18.968563,-18.442533,incorrect,False,-12.623212,-11.445089,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",16,6.9753857,19219,"[0.7706609964370728, 6.967730522155762]","[3.726630687713623, 3.6149518489837646]",4073,"[2.7296345233917236, 8.399603843688965, 13.994481086730957, 14.352616310119629]","[9.965144157409668, 14.698314666748047, 5.981221675872803, 2.878415822982788]",-9.306961,-4.118732,incorrect,False,-18.613922,-16.474928,incorrect,False,-12.574121,-10.615149,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",17,7.3782115,9288,"[1.6440757513046265, 7.243629455566406]","[5.487985610961914, 5.660030364990234]",238,"[4.929295539855957, 11.027782440185547, 14.628244400024414, 14.270606994628906]","[7.3450117111206055, 4.835230827331543, -1.653244972229004, 3.3162319660186768]",-8.314457,-2.7180645,incorrect,False,-16.628914,-10.872258,incorrect,False,-11.352575,-8.067356,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",18,5.964184,1665,"[2.8464605808258057, 7.778012752532959]","[4.457014560699463, 1.8874536752700806]",53,"[6.165064334869385, 10.815043449401855, 12.798290252685547, 13.713460922241211]","[8.75579833984375, 0.5193870663642883, -0.44712918996810913, 2.231792449951172]",-7.1393332,-2.3909647,incorrect,False,-14.2786665,-9.563859,incorrect,False,-10.140144,-6.821541,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",19,5.651108,503,"[3.544729471206665, 7.589532852172852]","[-1.0921275615692139, 3.1561408042907715]",17,"[7.448537826538086, 9.981765747070312, 11.755431175231934, 13.042878150939941]","[-0.8088797330856323, 5.130073070526123, -4.817783832550049, 7.391493797302246]",-6.532843,-2.124626,incorrect,False,-13.065686,-8.498504,incorrect,False,-9.180961,-5.277152,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",20,5.2525144,763,"[2.8715691566467285, 7.7211503982543945]","[4.830221652984619, 2.907294511795044]",45,"[6.367779731750488, 10.32247543334961, 9.709980010986328, 13.639744758605957]","[4.3500518798828125, -0.9825461506843567, -6.265376567840576, 7.806262969970703]",-6.534792,-2.4116197,incorrect,False,-13.069584,-9.646479,incorrect,False,-9.745178,-6.2489676,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",21,5.2961917,346,"[3.662168025970459, 7.756080150604248]","[4.031242370605469, 2.4322848320007324]",31,"[6.631890773773193, 9.240880012512207, 7.479569435119629, 14.231698036193848]","[8.203063011169434, 1.3531477451324463, -2.0610952377319336, 5.23652458190918]",-5.9481664,-2.8359127,incorrect,False,-11.896333,-11.343651,incorrect,False,-8.696188,-5.7264647,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",22,5.631124,234,"[4.103937149047852, 7.635616779327393]","[5.275208950042725, 2.090116024017334]",15,"[7.619223594665527, 8.682552337646484, 6.208798408508301, 13.857701301574707]","[5.129100799560547, 2.3172802925109863, 0.33727678656578064, 3.823618173599243]",-5.8286242,-2.980535,incorrect,False,-11.6572485,-11.92214,correct,True,-7.9896297,-4.4743433,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",23,5.5669928,177,"[4.530041217803955, 7.600572109222412]","[2.864182949066162, -0.13161815702915192]",14,"[7.701922416687012, 8.545252799987793, 5.86189603805542, 13.594371795654297]","[5.578825950622559, -2.4047014713287354, 4.022787094116211, 4.7463226318359375]",-5.7618723,-3.2202652,incorrect,False,-11.523745,-12.881061,correct,True,-7.607621,-4.4357405,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",24,5.6483436,166,"[4.556102275848389, 7.355920791625977]","[6.162639141082764, 2.6995255947113037]",9,"[7.826392650604248, 7.962028503417969, 6.117976665496826, 13.580877304077148]","[6.854699611663818, 1.213427186012268, 3.3379065990448, 6.642273902893066]",-5.899438,-3.265478,incorrect,False,-11.798876,-13.061912,correct,True,-7.515889,-4.245599,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",25,5.3713055,128,"[5.048253059387207, 7.6113152503967285]","[5.667367458343506, 2.907231330871582]",11,"[8.244986534118652, 8.039824485778809, 6.448832035064697, 14.086122512817383]","[2.9346604347229004, -0.5148733854293823, 4.487328052520752, 1.869310975074768]",-5.64457,-3.1295695,incorrect,False,-11.28914,-12.518278,correct,True,-7.2462044,-4.049471,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",26,5.3840857,92,"[5.500053882598877, 8.065881729125977]","[2.855818271636963, 0.6772616505622864]",7,"[8.354660034179688, 8.078221321105957, 6.975590229034424, 14.23580551147461]","[-2.6149067878723145, 7.863497734069824, -1.1033413410186768, 4.994424343109131]",-5.2634463,-3.0699208,incorrect,False,-10.526893,-12.279683,correct,True,-6.8192954,-3.9646893,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",27,5.374147,94,"[5.668627738952637, 8.34128475189209]","[8.509255409240723, 5.442554473876953]",15,"[7.928312301635742, 8.98112678527832, 6.901981353759766, 14.814248085021973]","[11.197970390319824, 6.419986248016357, 3.0633299350738525, 2.833004951477051]",-5.029507,-3.0117047,incorrect,False,-10.059014,-12.046819,correct,True,-6.7486916,-4.489007,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",28,5.2670035,57,"[6.4409942626953125, 9.524628639221191]","[3.6067371368408203, 1.437739372253418]",5,"[8.91866397857666, 10.198538780212402, 7.372838020324707, 15.10738468170166]","[-1.5393675565719604, 7.885092258453369, 6.7945990562438965, -1.5778104066848755]",-4.1928926,-2.4734988,incorrect,False,-8.385785,-9.893995,correct,True,-6.143607,-3.6659374,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",29,5.5602903,46,"[6.790318965911865, 10.191070556640625]","[5.269465446472168, 4.553778171539307]",5,"[8.721323013305664, 11.961320877075195, 8.453386306762695, 14.87252426147461]","[2.1721458435058594, 3.4806296825408936, 13.292706489562988, 3.0396296977996826]",-3.515351,-1.8762354,incorrect,False,-7.030702,-7.5049415,correct,True,-5.6989946,-3.7679906,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",30,5.378872,22,"[8.535075187683105, 13.948843955993652]","[4.622815132141113, 3.516777515411377]",5,"[9.793344497680664, 15.100848197937012, 12.284153938293457, 16.292743682861328]","[1.931961178779602, 4.332966327667236, 9.362462043762207, 2.3613011837005615]",-2.4161553,-1.0479528,incorrect,False,-4.8323107,-4.191811,incorrect,False,-4.7588544,-3.500585,incorrect,False
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,"The capital of Morrocco is either Rabat or Marrakesh. In fact,","The capital of Morrocco is either Rabat or Marrakesh. In fact, the capital of Morrocco is",31,5.241892,3,"[12.403465270996094, 23.221254348754883]",,6,"[12.04974365234375, 19.521717071533203, 20.470863342285156, 21.898780822753906]",,-1.5001687,-0.8551982,incorrect,False,-3.0003374,-3.4207928,correct,True,-2.9987612,-3.3524828,correct,True
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,False,"The capital of Morrocco is either Marrakesh or Rabat. In fact,","The capital of Morrocco is either Marrakesh or Rabat. In fact, the capital of Morrocco is",0,3.5569844,32350,"[1.0554789304733276, -0.5780848264694214]","[-1.0237785577774048, 1.4849056005477905]",44502,"[-1.0871899127960205, 2.098811149597168, 7.022557735443115, 2.1674129962921143]","[1.0182571411132812, 1.5595165491104126, 0.3473915159702301, 2.1368749141693115]",-15.865507,-13.527513,incorrect,False,-31.731014,-54.11005,correct,True,-16.00442,-18.147089,correct,True
capitals-recognition,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,False,"The capital of Morrocco is either Marrakesh or Rabat. In fact,","The capital of Morrocco is either Marrakesh or Rabat. In fact, the capital of Morrocco is",1,3.8977065,32833,"[0.8419458270072937, -0.22470439970493317]","[-4.98045015335083, 3.3522133827209473]",43656,"[-0.8978592157363892, 2.5366649627685547, 7.144227027893066, 3.4856197834014893]","[1.7402794361114502, 4.325714111328125, 2.9637527465820312, 4.290651321411133]",-15.314706,-12.0528755,incorrect,False,-30.629412,-48.211502,correct,True,-15.762773,-17.502577,correct,True
