task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",8,3.945857,7019,"[0.6030197143554688, 8.752099990844727]","[-1.6622411012649536, -5.462189674377441]",29610,"[-2.1088004112243652, 13.16715145111084]","[-0.7737553119659424, 1.554962158203125]",-7.880134,-7.7205586,incorrect,False,-15.760268,-15.441117,incorrect,False,-12.528201,-15.240022,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",9,5.076662,9630,"[0.07238664478063583, 7.672190189361572]","[-3.774080276489258, 1.972306489944458]",30577,"[-2.252509117126465, 14.099047660827637]","[-2.453054189682007, -2.1619808673858643]",-8.461554,-7.4899044,incorrect,False,-16.923107,-14.979809,incorrect,False,-12.565707,-14.890603,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",10,4.5384336,15311,"[-1.3563368320465088, 8.607245445251465]","[0.12708990275859833, -0.1906587779521942]",30419,"[-2.9998371601104736, 13.569717407226562]","[2.0097367763519287, 4.575350284576416]",-8.628886,-7.9810963,incorrect,False,-17.257772,-15.962193,incorrect,False,-14.162241,-15.805741,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",11,4.606563,13635,"[-1.0846048593521118, 7.851574420928955]","[-5.08510160446167, 4.8248467445373535]",21112,"[-1.8926465511322021, 13.805575370788574]","[-0.11942122876644135, -5.0025248527526855]",-8.539439,-7.2076945,incorrect,False,-17.078878,-14.415389,incorrect,False,-13.531983,-14.340025,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",12,4.6843305,25203,"[-2.565113067626953, 8.511127471923828]","[-0.33813977241516113, -1.7323977947235107]",16026,"[-1.6574276685714722, 11.240544319152832]","[7.158081531524658, -0.7262511253356934]",-8.77889,-7.3174353,incorrect,False,-17.55778,-14.634871,incorrect,False,-14.935961,-14.0282755,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",13,4.027065,20235,"[-2.268993616104126, 7.378479957580566]","[5.060173034667969, -2.3160207271575928]",2719,"[0.8281205296516418, 10.229732513427734]","[6.147587299346924, -0.5088620185852051]",-9.203312,-6.5348225,incorrect,False,-18.406624,-13.069645,incorrect,False,-14.980869,-11.883756,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",14,3.1649032,4919,"[-0.19977566599845886, 6.575893878936768]","[16.307390213012695, 3.1718590259552]",666,"[2.75799298286438, 9.39826488494873]","[16.42028045654297, 4.554330348968506]",-8.813272,-6.1292067,incorrect,False,-17.626545,-12.258413,incorrect,False,-13.5757265,-10.617958,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",15,4.6410975,116,"[4.832627773284912, 7.003805637359619]","[2.245999336242676, 1.729951024055481]",14,"[7.435622692108154, 9.872200012207031]","[-0.9465981721878052, 0.2518562376499176]",-5.659982,-3.1343772,incorrect,False,-11.319964,-6.2687545,incorrect,False,-7.5682964,-4.9653015,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",16,5.153446,116,"[4.736804008483887, 6.795022487640381]","[11.095316886901855, -3.179253101348877]",32,"[6.3552327156066895, 9.069707870483398]","[18.596920013427734, -1.2179255485534668]",-5.6304855,-3.8132281,incorrect,False,-11.260971,-7.6264563,incorrect,False,-7.3378344,-5.7194057,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",17,4.595332,41,"[6.519561290740967, 5.870205879211426]","[4.693018913269043, 0.9460296630859375]",5,"[9.48404312133789, 8.39047908782959]","[-0.24066197872161865, 1.7741247415542603]",-5.6617155,-2.9676242,incorrect,False,-11.323431,-5.9352484,incorrect,False,-5.947016,-2.9825342,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",18,5.236774,29,"[6.62615442276001, 5.542958736419678]","[4.238763809204102, 1.0556310415267944]",8,"[8.146526336669922, 7.994112968444824]","[1.3005717992782593, 1.4385511875152588]",-5.632101,-3.6598606,incorrect,False,-11.264202,-7.319721,incorrect,False,-5.47357,-3.953198,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",19,5.0098786,25,"[6.645216941833496, 5.117537975311279]","[3.2589571475982666, 1.846761703491211]",14,"[7.394308567047119, 7.348823070526123]","[-9.97580337524414, -5.123830795288086]",-5.8276253,-4.4395766,incorrect,False,-11.655251,-8.879153,incorrect,False,-5.4839005,-4.734809,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",20,4.63399,27,"[6.838189601898193, 5.637553691864014]","[2.571192979812622, 4.44613790512085]",72,"[5.818054676055908, 6.871542930603027]","[-2.7898507118225098, 1.6679461002349854]",-5.636723,-5.684432,correct,True,-11.273446,-11.368864,correct,True,-5.50564,-6.525775,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",21,4.7623343,24,"[6.9788498878479, 6.45922327041626]","[2.33111572265625, 7.921631336212158]",102,"[5.310415744781494, 7.1281538009643555]","[2.480224370956421, 6.886118412017822]",-4.86339,-5.4837723,correct,True,-9.72678,-10.967545,correct,True,-5.4009633,-7.0693974,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",22,5.522114,21,"[7.312018871307373, 9.737750053405762]","[3.6005704402923584, 6.291684627532959]",79,"[5.673480033874512, 9.3243408203125]","[4.732980251312256, 4.953076362609863]",-3.3052168,-4.2286916,correct,True,-6.6104336,-8.457383,correct,True,-4.9666114,-6.60515,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",23,4.7271833,2,"[13.125247955322266, 22.53175926208496]",,10,"[11.960904121398926, 19.656288146972656]",,-1.2908355,-1.873496,correct,True,-2.581671,-3.746992,correct,True,-2.5788038,-3.7431476,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",0,8.405439,9316,"[0.6881703734397888, 8.212307929992676]","[1.7379870414733887, 2.554292678833008]",20002,"[-0.46811774373054504, 15.610713005065918]","[-1.2550621032714844, -0.14249287545681]",-8.64496,-6.1598415,incorrect,False,-17.28992,-12.319683,incorrect,False,-11.112986,-12.269274,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",1,7.6244373,5548,"[1.221139907836914, 7.786764621734619]","[0.8503773212432861, 2.3569319248199463]",21786,"[-0.7281319499015808, 12.843450546264648]","[-2.0076849460601807, -0.6417108178138733]",-8.003906,-6.535978,incorrect,False,-16.007812,-13.071956,incorrect,False,-10.72551,-12.674782,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",2,7.0255413,4018,"[1.2552765607833862, 7.093669414520264]","[0.16712267696857452, 4.352505207061768]",23058,"[-1.141089677810669, 11.02319622039795]","[-2.933032512664795, 4.42743444442749]",-8.029812,-7.086293,incorrect,False,-16.059624,-14.172586,incorrect,False,-10.5289545,-12.925321,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",3,4.921652,3737,"[1.4293185472488403, 8.416401863098145]","[-0.731072723865509, 11.060057640075684]",29906,"[-1.9975756406784058, 12.272114753723145]","[2.5457394123077393, 9.526385307312012]",-7.836466,-7.5782776,incorrect,False,-15.672932,-15.156555,incorrect,False,-11.160219,-14.587113,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",4,6.1203194,5407,"[1.20135498046875, 11.349255561828613]","[1.3709442615509033, -1.2446091175079346]",21560,"[-0.9370505809783936, 14.519462585449219]","[-2.6407549381256104, 2.189173460006714]",-6.354641,-6.681268,correct,True,-12.709282,-13.362536,correct,True,-11.141768,-13.280174,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",5,6.019974,3249,"[1.681221604347229, 10.73033332824707]","[0.8167553544044495, -1.81615149974823]",29124,"[-1.8017475605010986, 14.410806655883789]","[-1.0290004014968872, -5.983663558959961]",-6.259096,-7.128343,correct,True,-12.518192,-14.256686,correct,True,-10.695483,-14.1784525,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",6,5.247834,2464,"[2.158754587173462, 10.36918830871582]","[-0.5571781992912292, -1.4328705072402954]",33467,"[-2.066382884979248, 12.44096851348877]","[0.9747225046157837, 4.781496524810791]",-6.2130866,-7.5500484,correct,True,-12.426173,-15.100097,correct,True,-10.512959,-14.738096,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",7,5.7317505,3382,"[1.8248215913772583, 9.371454238891602]","[-3.854884624481201, -3.1561996936798096]",28000,"[-1.3943766355514526, 12.999032020568848]","[-1.9804613590240479, 2.7851619720458984]",-6.7654533,-7.103585,correct,True,-13.530907,-14.20717,correct,True,-10.731955,-13.951153,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",8,4.0036254,7707,"[0.4967447519302368, 8.54781723022461]","[-1.7648242712020874, -5.475726127624512]",29746,"[-2.0902211666107178, 13.731900215148926]","[-0.5449491739273071, 1.4984930753707886]",-8.034126,-7.6747613,incorrect,False,-16.068253,-15.349523,incorrect,False,-12.635979,-15.222945,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",9,5.069911,10596,"[-0.07480528950691223, 7.461550235748291]","[-4.014305591583252, 2.248627185821533]",29355,"[-2.1424622535705566, 14.703620910644531]","[-2.5966882705688477, -1.3227097988128662]",-8.606413,-7.4244323,incorrect,False,-17.212826,-14.848865,incorrect,False,-12.725463,-14.79312,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",10,4.4243646,17358,"[-1.5923274755477905, 8.522795677185059]","[0.45513686537742615, -0.8180302977561951]",29973,"[-2.952709674835205, 14.406311988830566]","[1.753591537475586, 4.597537517547607]",-8.750454,-7.9736814,incorrect,False,-17.500908,-15.947363,incorrect,False,-14.501403,-15.861785,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",11,4.6152906,14673,"[-1.1815073490142822, 7.369511127471924]","[-4.451602458953857, 5.0903496742248535]",22015,"[-1.9539446830749512, 14.738812446594238]","[-0.5227424502372742, -5.031254291534424]",-8.7872715,-7.228959,incorrect,False,-17.574543,-14.457918,incorrect,False,-13.650683,-14.423121,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",12,4.669619,24577,"[-2.444690227508545, 8.141304016113281]","[-1.086207389831543, -2.203756093978882]",18342,"[-1.8447753190994263, 12.105888366699219]","[7.907845973968506, -1.0550748109817505]",-8.844131,-7.2731447,incorrect,False,-17.688263,-14.546289,incorrect,False,-14.816478,-14.216562,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",13,3.9508266,21726,"[-2.3987343311309814, 6.996025562286377]","[5.405333995819092, -2.7393593788146973]",2590,"[0.8981878757476807, 10.92361068725586]","[6.346092700958252, -0.7527419924736023]",-9.430975,-6.3483605,incorrect,False,-18.86195,-12.696721,incorrect,False,-15.165997,-11.869075,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",14,3.1182666,4978,"[-0.19650743901729584, 6.164040565490723]","[15.886601448059082, 3.137526273727417]",599,"[2.8794353008270264, 9.954383850097656]","[17.486703872680664, 4.405397891998291]",-8.981167,-5.876803,incorrect,False,-17.962334,-11.753606,incorrect,False,-13.576364,-10.500421,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",15,4.59527,124,"[4.747085094451904, 6.591050624847412]","[1.5924808979034424, 1.8696792125701904]",13,"[7.899479866027832, 10.389809608459473]","[-1.4271987676620483, -0.5197852253913879]",-5.8870673,-2.7518377,incorrect,False,-11.774135,-5.5036755,incorrect,False,-7.6885157,-4.5361204,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",16,5.0487413,132,"[4.534575462341309, 6.431984901428223]","[10.797014236450195, -3.287980079650879]",27,"[6.6864142417907715, 9.38418197631836]","[18.8091983795166, -1.2298063039779663]",-5.91848,-3.5603147,incorrect,False,-11.83696,-7.1206293,incorrect,False,-7.6056046,-5.453766,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",17,4.5623636,49,"[6.2432475090026855, 5.528390884399414]","[4.303040981292725, 0.4215172231197357]",4,"[9.762807846069336, 8.716723442077637]","[-0.4566872715950012, 1.877040982246399]",-5.973092,-2.703075,incorrect,False,-11.946184,-5.40615,incorrect,False,-6.256674,-2.7371135,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",18,5.2049046,43,"[6.30142068862915, 5.139671802520752]","[4.223527431488037, 1.4781726598739624]",8,"[8.334005355834961, 8.324426651000977]","[0.6888355016708374, 1.5654116868972778]",-6.0200887,-3.443441,incorrect,False,-12.040177,-6.886882,incorrect,False,-5.8291454,-3.796561,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",19,4.9780936,41,"[6.3543500900268555, 4.828588008880615]","[3.5624847412109375, 1.5618654489517212]",14,"[7.443403720855713, 7.686038970947266]","[-10.108142852783203, -5.236257076263428]",-6.1651926,-4.2871723,incorrect,False,-12.330385,-8.574345,incorrect,False,-5.808726,-4.719672,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",20,4.6213646,31,"[6.589687824249268, 5.299081325531006]","[2.704608201980591, 5.026991367340088]",72,"[5.863333702087402, 7.193727016448975]","[-2.682807207107544, 2.0659778118133545]",-5.9694624,-5.522537,incorrect,False,-11.938925,-11.045074,incorrect,False,-5.7808466,-6.5072007,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",21,4.74339,33,"[6.757777690887451, 6.194488048553467]","[2.219285011291504, 8.736451148986816]",98,"[5.377331256866455, 7.504877090454102]","[2.283890962600708, 6.93196964263916]",-5.1444654,-5.2848797,correct,True,-10.288931,-10.569759,correct,True,-5.656732,-7.0371785,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",22,5.499161,28,"[7.065574645996094, 9.678964614868164]","[3.5519156455993652, 5.493346691131592]",77,"[5.702024936676025, 9.65408992767334]","[4.683504581451416, 4.969204902648926]",-3.4343672,-4.0883374,correct,True,-6.8687344,-8.176675,correct,True,-5.2336483,-6.5971975,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",23,4.769816,3,"[12.77279281616211, 23.433349609375]",,11,"[11.972246170043945, 20.08506965637207]",,-1.4624032,-1.8633788,correct,True,-2.9248064,-3.7267575,correct,True,-2.9234674,-3.724014,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",0,8.574076,9565,[0.72563636302948],[1.1960725784301758],17715,"[-0.16911445558071136, 15.616528511047363]","[-2.972615957260132, 3.6089847087860107]",-11.094887,-6.058603,incorrect,False,-11.094887,-12.117206,correct,True,-11.094887,-11.989637,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",1,7.9192553,6981,[1.0527675151824951],[0.29921045899391174],25909,"[-1.0039323568344116, 13.919221878051758]","[-1.44357168674469, 3.590698003768921]",-10.914358,-6.69252,incorrect,False,-10.914358,-13.38504,correct,True,-10.914358,-12.971058,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",2,7.539377,5925,[0.9250777959823608],[0.29145121574401855],24846,"[-1.1978034973144531, 12.889250755310059]","[-5.759248733520508, -0.7940466403961182]",-10.8005495,-6.7730594,incorrect,False,-10.8005495,-13.546119,correct,True,-10.8005495,-12.92343,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",3,4.753391,4984,[1.0620404481887817],[0.6534619927406311],38439,"[-3.066758871078491, 12.933351516723633]","[1.3132758140563965, 4.054360389709473]",-11.597094,-8.170484,incorrect,False,-11.597094,-16.340967,correct,True,-11.597094,-15.725893,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",4,6.164704,5260,[1.239905595779419],[-1.3999192714691162],35786,"[-2.379218101501465, 13.06557846069336]","[-0.531494140625, -1.672522783279419]",-11.10239,-7.6351366,incorrect,False,-11.10239,-15.270273,correct,True,-11.10239,-14.721514,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",5,5.4554033,8686,[0.5134684443473816],[-2.081333637237549],32537,"[-2.159853219985962, 12.028265953063965]","[0.3175583779811859, 0.7646999359130859]",-12.059712,-7.842013,incorrect,False,-12.059712,-15.684026,correct,True,-12.059712,-14.733034,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",6,5.7639647,17347,[-0.31479203701019287],[-3.3249423503875732],32715,"[-1.8889575004577637, 12.030660629272461]","[2.3902626037597656, 0.8272610306739807]",-12.974269,-7.7035594,incorrect,False,-12.974269,-15.407119,correct,True,-12.974269,-14.548434,correct,True
capitals-recognition,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,True,"The capital of Switzerland is either Bern or Zurich. In fact,","The capital of Switzerland is either Bern or Zurich. In fact, the capital of Switzerland is",7,6.077729,30232,[-1.4801219701766968],[1.06529700756073],22281,"[-0.7138846516609192, 11.346977233886719]","[-1.7430055141448975, 0.3920765817165375]",-14.0547495,-7.339711,incorrect,False,-14.0547495,-14.679422,correct,True,-14.0547495,-13.288512,incorrect,False
