task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,10,2.9683766,68,"[0.5661115646362305, 0.9124598503112793]","[8.719572067260742, -1.0529086589813232]",3,[5.880658149719238],[2.0856895446777344],-4.8024044,-2.120009,incorrect,False,-9.604809,-2.120009,incorrect,False,-7.434555,-2.120009,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,11,5.454802,7,"[3.4476261138916016, 1.8313775062561035]",,2,[4.6402387619018555],,-1.9057716,-2.6183367,correct,True,-3.8115432,-2.6183367,incorrect,False,-3.8109484,-2.6183367,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,0,0.5084125,11685,"[2.966275215148926, 6.1715087890625, 8.386763572692871, 12.975491523742676]","[5.594858646392822, -4.360848426818848, 21.78525733947754, 12.665364265441895]",2615,[7.775144577026367],[11.433732986450195],-21.020002,-23.173851,correct,True,-84.08001,-23.173851,incorrect,False,-27.98272,-23.173851,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,1,1.4163389,9486,"[3.6449904441833496, 4.690653324127197, 13.564613342285156, 14.30145263671875]","[2.578328847885132, -0.36599311232566833, 4.112793922424316, 13.23499870300293]",1114,[8.833962440490723],[1.6953363418579102],-13.900101,-16.445757,correct,True,-55.600403,-16.445757,incorrect,False,-21.63473,-16.445757,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,2,2.3094275,6157,"[3.343010187149048, 3.5872974395751953, 11.631619453430176, 14.973990440368652]","[2.925753116607666, 2.1474101543426514, 10.989335060119629, 3.1886818408966064]",908,[6.628265380859375],[-3.0943679809570312],-9.790244,-12.730743,correct,True,-39.160976,-12.730743,incorrect,False,-16.015997,-12.730743,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,3,3.7378564,4281,"[3.2295446395874023, 3.3279831409454346, 11.917292594909668, 13.158696174621582]","[3.6551663875579834, 6.442579746246338, 3.904855728149414, 7.752770900726318]",5184,[2.8967700004577637],[6.077417373657227],-7.575713,-13.128658,correct,True,-30.302853,-13.128658,incorrect,False,-12.79588,-13.128658,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,4,6.795038,2351,"[3.415452241897583, 4.071931838989258, 9.968225479125977, 12.242768287658691]","[-3.889338970184326, 4.105295658111572, -1.0259958505630493, -6.774227142333984]",1414,[4.070885181427002],[9.526410102844238],-5.197347,-9.428861,correct,True,-20.789389,-9.428861,incorrect,False,-10.084293,-9.428861,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,5,2.3970277,5999,"[1.419403076171875, 4.1265058517456055, 8.546858787536621, 9.601433753967285]","[2.9769463539123535, -1.2317448854446411, -10.292322158813477, -13.59447956085205]",282,[5.631926536560059],[-3.2273361682891846],-6.0312552,-9.173259,correct,True,-24.125021,-9.173259,incorrect,False,-13.385784,-9.173259,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,6,3.4531646,2493,"[1.843832015991211, 4.7737321853637695, 7.178991317749023, 8.578634262084961]","[4.434067726135254, -10.266610145568848, -5.898343086242676, -23.918684005737305]",543,[3.9878311157226562],[1.8375052213668823],-5.405271,-9.5624485,correct,True,-21.621084,-9.5624485,incorrect,False,-11.706448,-9.5624485,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,7,3.045643,2080,"[2.5299038887023926, 3.600966215133667, 6.149151802062988, 6.048382759094238]","[4.7114386558532715, -1.2472763061523438, -6.928712844848633, -4.52811336517334]",1134,[3.4442646503448486],[21.197608947753906],-5.634761,-10.781137,correct,True,-22.539043,-10.781137,incorrect,False,-11.6954975,-10.781137,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,8,2.434618,553,"[3.147698163986206, 3.2166640758514404, 5.037993907928467, 5.321810245513916]","[-5.939846992492676, 1.1237916946411133, -15.264578819274902, -4.239051342010498]",24,[8.239635467529297],[-10.247234344482422],-5.3176203,-6.052846,correct,True,-21.270481,-6.052846,incorrect,False,-11.144784,-6.052846,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,9,2.1666205,279,"[0.6708127856254578, 2.9377222061157227, 0.8032469153404236, 4.380847930908203]","[4.231842041015625, -10.972402572631836, 20.788902282714844, 0.6684282422065735]",37,[3.2803637981414795],[5.010744094848633],-5.2776093,-7.590137,correct,True,-21.110437,-7.590137,incorrect,False,-10.19969,-7.590137,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,10,2.1887624,34,"[1.2536603212356567, 0.740380048751831, 4.629000186920166, 4.1869049072265625]","[9.816520690917969, 0.647116482257843, -0.49803054332733154, -11.40036678314209]",10,[3.647942304611206],[1.8843287229537964],-2.7984085,-4.630072,correct,True,-11.193634,-4.630072,incorrect,False,-7.024358,-4.630072,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,11,5.076883,2,"[4.30126428604126, 0.41144970059394836, 5.336371898651123, -0.6398881673812866]",,5,[3.053739070892334],,-0.5823422,-3.5201857,correct,True,-2.3293688,-3.5201857,correct,True,-2.2726607,-3.5201857,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,0,0.44560942,39459,[-5.265277862548828],[-6.276066780090332],21316,[0.2133244276046753],[0.6255040168762207],-36.261845,-30.783245,incorrect,False,-36.261845,-30.783245,incorrect,False,-36.261845,-30.783245,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,1,1.3557206,43767,[-5.716547966003418],[-6.998239040374756],22490,[0.22291605174541473],[-5.588573455810547],-30.799107,-24.859644,incorrect,False,-30.799107,-24.859644,incorrect,False,-30.799107,-24.859644,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,2,1.8830738,46171,[-6.337388038635254],[-6.145576477050781],29568,[-1.7920241355895996],[-4.8303542137146],-26.040945,-21.495583,incorrect,False,-26.040945,-21.495583,incorrect,False,-26.040945,-21.495583,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,3,3.8649917,45793,[-6.509807109832764],[-8.314162254333496],33499,[-3.1296322345733643],[-4.78145694732666],-22.42643,-19.046255,incorrect,False,-22.42643,-19.046255,incorrect,False,-22.42643,-19.046255,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,4,6.8202567,46399,[-7.3457231521606445],[-0.42884328961372375],33792,[-3.8764634132385254],[0.08216255903244019],-20.735851,-17.266592,incorrect,False,-20.735851,-17.266592,incorrect,False,-20.735851,-17.266592,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,5,3.4211884,34943,[-5.69488525390625],[8.042240142822266],23345,[-2.9821252822875977],[12.5164213180542],-19.605867,-16.893108,incorrect,False,-19.605867,-16.893108,incorrect,False,-19.605867,-16.893108,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,6,4.518129,26747,[-5.697645664215088],[4.058170795440674],10296,[-1.1178687810897827],[0.8291114568710327],-18.523863,-13.944084,incorrect,False,-18.523863,-13.944084,incorrect,False,-18.523863,-13.944084,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,7,4.7693467,20399,[-3.336947441101074],[7.179535865783691],9999,[-0.6971436738967896],[24.761568069458008],-16.45721,-13.817406,incorrect,False,-16.45721,-13.817406,incorrect,False,-16.45721,-13.817406,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,8,3.466946,4102,[-0.7982574701309204],[-1.0897741317749023],72,[5.713679313659668],[-7.821076393127441],-13.961345,-7.4494076,incorrect,False,-13.961345,-7.4494076,incorrect,False,-13.961345,-7.4494076,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,9,2.574831,764,[-0.9298756122589111],[-8.118457794189453],85,[2.1363887786865234],[8.069510459899902],-11.060553,-7.994288,incorrect,False,-11.060553,-7.994288,incorrect,False,-11.060553,-7.994288,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,10,2.1607368,280,[-2.203291893005371],[7.135933876037598],15,[3.01127290725708],[1.4102033376693726],-10.515418,-5.3008533,incorrect,False,-10.515418,-5.3008533,incorrect,False,-10.515418,-5.3008533,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,11,5.8143325,35,[1.0644876956939697],,8,[2.426011085510254],,-5.7113495,-4.349826,incorrect,False,-5.7113495,-4.349826,incorrect,False,-5.7113495,-4.349826,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,0,0.64325756,27711,"[-1.714558720588684, 19.246471405029297]","[-4.711668491363525, 2.992827892303467]",35432,"[-3.9675512313842773, 8.65755844116211, 24.187021255493164]","[-0.44092583656311035, 4.124697685241699, 45.79758834838867]",-16.157003,-20.2465,correct,True,-32.314007,-60.7395,correct,True,-32.094387,-34.347378,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,1,1.7517474,34216,"[-2.56844425201416, 16.434419631958008]","[-0.15720295906066895, -1.004477858543396]",36634,"[-3.2427730560302734, 7.765092372894287, 37.86442565917969]","[0.795116126537323, 3.03312087059021, 7.2809600830078125]",-13.441658,-14.163693,correct,True,-26.883316,-42.49108,correct,True,-26.712124,-27.386448,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,2,2.258992,30291,"[-1.8591136932373047, 12.978326797485352]","[3.0121684074401855, 6.406909465789795]",30963,"[-1.9979743957519531, 6.91662073135376, 32.16361618041992]","[-2.7737770080566406, 7.131333351135254, 7.695618152618408]",-10.637142,-10.193031,incorrect,False,-21.274284,-30.579094,correct,True,-20.905298,-21.044159,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,3,4.15086,17980,"[-0.08819007873535156, 11.744729042053223]","[-0.17579233646392822, 4.380525588989258]",29825,"[-2.3840041160583496, 7.085420608520508, 27.035982131958008]","[-1.7154513597488403, 4.317115306854248, 4.0113396644592285]",-8.147213,-9.077545,correct,True,-16.294426,-27.232635,correct,True,-15.940508,-18.23632,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,4,6.6574106,15204,"[-0.1427096128463745, 9.849365234375]","[4.0624871253967285, 16.44053840637207]",25529,"[-2.194213628768921, 6.430726528167725, 22.43210220336914]","[-1.946119785308838, 15.670732498168945, -9.687843322753906]",-7.17178,-7.5045376,correct,True,-14.34356,-22.513613,correct,True,-13.635673,-15.687177,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,5,3.3890667,7587,"[0.9564486742019653, 11.718191146850586]","[-0.3756113052368164, -16.409950256347656]",20825,"[-2.201231002807617, 8.754637718200684, 17.125944137573242]","[7.262578010559082, -7.688241481781006, -18.846939086914062]",-6.923729,-7.260296,correct,True,-13.847458,-21.780888,correct,True,-13.274014,-16.431696,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,6,4.018912,6723,"[0.16562330722808838, 9.893692016601562]","[6.713885307312012, 6.085377216339111]",8655,"[-0.4092976450920105, 9.316545486450195, 15.731828689575195]","[5.950285911560059, -4.267528057098389, -0.0405704565346241]",-7.1509757,-5.7482,incorrect,False,-14.301951,-17.2446,correct,True,-13.202887,-13.777807,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,7,3.9944644,3136,"[1.8454574346542358, 9.546396255493164]","[-2.0370211601257324, -1.040177345275879]",4497,"[1.2156476974487305, 7.636139392852783, 15.035231590270996]","[1.7404903173446655, -3.8482673168182373, 9.144218444824219]",-6.312276,-5.5167775,incorrect,False,-12.624552,-16.550333,correct,True,-11.839835,-12.4696455,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,8,3.041446,1846,"[0.8893512487411499, 8.407031059265137]","[-9.931208610534668, 0.6257853507995605]",1408,"[1.3615611791610718, 6.657930374145508, 15.084198951721191]","[-0.4951290190219879, -18.376813888549805, -5.892953872680664]",-6.941494,-5.263794,incorrect,False,-13.882988,-15.791382,correct,True,-12.831513,-12.359306,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,9,2.5799892,1580,"[-2.0095489025115967, 7.137049674987793]","[-18.860858917236328, 8.948201179504395]",285,"[0.877808690071106, 2.365894317626953, 13.164531707763672]","[-13.501666069030762, 9.30306625366211, -14.349217414855957]",-6.739571,-4.6394258,incorrect,False,-13.479142,-13.918278,correct,True,-12.5404005,-9.653044,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,10,1.9089549,948,"[-4.955096244812012, 7.929146766662598]","[4.036637306213379, 2.628330945968628]",175,"[-1.4638112783432007, 3.9341986179351807, 10.923717498779297]","[7.4927544593811035, -8.200016021728516, -22.808115005493164]",-6.9330187,-4.1688113,incorrect,False,-13.866037,-12.506434,incorrect,False,-13.652764,-10.161474,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,11,5.55649,724,"[-2.0168986320495605, 8.261837005615234]",,23,"[1.609000325202942, 1.7387185096740723, 3.1709847450256348]",,-4.5235677,-1.8837427,incorrect,False,-9.047135,-5.651228,incorrect,False,-9.011246,-5.3853474,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,0,0.58108735,31862,[-2.981276512145996],[1.4454286098480225],24487,"[-0.944921612739563, 29.611743927001953]","[5.871752738952637, -2.9709901809692383]",-33.519775,-15.742149,incorrect,False,-33.519775,-31.484299,incorrect,False,-33.519775,-31.483425,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,1,1.5705625,31738,[-2.118727207183838],[4.207554817199707],19995,"[0.5614431500434875, 23.422592163085938]","[6.036278247833252, 2.282064437866211]",-26.725643,-12.025373,incorrect,False,-26.725643,-24.050747,incorrect,False,-26.725643,-24.04548,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,2,2.0679817,21501,[-0.16253331303596497],[-0.8754405379295349],9868,"[2.311084032058716, 19.271442413330078]","[-3.4094228744506836, 15.067901611328125]",-19.99647,-8.765535,incorrect,False,-19.99647,-17.53107,incorrect,False,-19.99647,-17.522856,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,3,3.9710763,20573,[-0.565018892288208],[-0.7086866497993469],17288,"[0.05456089973449707, 18.601919174194336]","[-0.7505267858505249, -9.032088279724121]",-16.541676,-7.9626713,incorrect,False,-16.541676,-15.925343,incorrect,False,-16.541676,-15.922094,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,4,6.716256,17166,[-0.7001073360443115],[6.625936508178711],15247,"[-0.31701308488845825, 12.802196502685547]","[2.903733015060425, 2.353654623031616]",-14.018064,-6.8729024,incorrect,False,-14.018064,-13.745805,incorrect,False,-14.018064,-13.634968,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,5,3.3535814,6269,[1.2170724868774414],[3.7083992958068848],8853,"[0.4758036136627197, 11.224550247192383]","[7.585747718811035, -5.957705020904541]",-12.865505,-6.9217715,incorrect,False,-12.865505,-13.843543,correct,True,-12.865505,-13.606773,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,6,4.5280585,7048,[0.007427871227264404],[0.7273087501525879],4290,"[0.9879424571990967, 9.97280502319336]","[4.8915019035339355, -2.3815886974334717]",-13.00809,-6.1823235,incorrect,False,-13.00809,-12.364647,incorrect,False,-13.00809,-12.027577,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,7,4.728116,7475,[0.12524643540382385],[8.84797191619873],2833,"[1.9378756284713745, 8.905797004699707]","[12.646139144897461, -13.746496200561523]",-13.077205,-5.8425198,incorrect,False,-13.077205,-11.6850395,incorrect,False,-13.077205,-11.264573,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,8,3.3876603,824,[2.1798253059387207],[0.41173553466796875],175,"[4.550392150878906, 6.930136203765869]","[0.4170541763305664, -8.667217254638672]",-10.931915,-4.6333556,incorrect,False,-10.931915,-9.266711,incorrect,False,-10.931915,-8.561347,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,9,2.869505,178,[1.6745665073394775],[-12.006935119628906],45,"[3.47119140625, 4.509437561035156]","[-3.5715179443359375, -0.38805174827575684]",-8.690575,-4.2015605,incorrect,False,-8.690575,-8.403121,incorrect,False,-8.690575,-6.893947,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,10,2.565603,128,[-0.5171964168548584],[7.230763912200928],21,"[2.3952536582946777, 3.9534425735473633]","[5.041479587554932, -1.3047137260437012]",-8.873132,-3.279506,incorrect,False,-8.873132,-6.559012,incorrect,False,-8.873132,-5.960685,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,11,5.7427006,18,[1.993787407875061],,7,"[3.262028217315674, 1.327160358428955]",,-5.045086,-1.910853,incorrect,False,-5.045086,-3.821706,incorrect,False,-5.045086,-3.7768433,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,0,0.66378814,6800,[4.913523197174072],[5.602138519287109],16529,"[1.3804566860198975, 17.337522506713867]","[3.71474027633667, 3.5609145164489746]",-25.740662,-16.528442,incorrect,False,-25.740662,-33.056885,correct,True,-25.740662,-29.273733,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,1,1.7081196,5022,[5.174980640411377],[0.7622853517532349],14439,"[1.9287960529327393, 15.134389877319336]","[-4.083835601806641, 5.661215782165527]",-19.299822,-12.350259,incorrect,False,-19.299822,-24.700518,correct,True,-19.299822,-22.546003,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,2,2.1176298,4773,[3.754072666168213],[-6.898183345794678],20691,"[-0.12662273645401, 12.922283172607422]","[-3.3499507904052734, 6.107982635498047]",-15.709122,-10.432425,incorrect,False,-15.709122,-20.86485,correct,True,-15.709122,-19.589813,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,3,4.173313,18865,[-0.4178633689880371],[-5.036772727966309],24364,"[-1.4683740139007568, 11.655685424804688]","[1.0128803253173828, 3.7206835746765137]",-16.042141,-9.536337,incorrect,False,-16.042141,-19.072674,correct,True,-16.042141,-17.092653,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,4,6.811937,24451,[-2.1936376094818115],[0.10554394125938416],16352,"[-0.6038408279418945, 9.582508087158203]","[-4.999227523803711, 12.435030937194824]",-15.443771,-7.8489056,incorrect,False,-15.443771,-15.697811,correct,True,-15.443771,-13.853974,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,5,3.3928676,16732,[-1.673753023147583],[2.7539100646972656],17549,"[-1.856050968170166, 10.339625358581543]","[3.57826566696167, -14.036542892456055]",-15.470669,-8.696454,incorrect,False,-15.470669,-17.392908,correct,True,-15.470669,-15.65297,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,6,4.2596874,17674,[-3.0343847274780273],[2.7552149295806885],16279,"[-2.674516201019287, 9.851030349731445]","[3.653827428817749, -6.83180046081543]",-15.93192,-8.7406845,incorrect,False,-15.93192,-17.481369,correct,True,-15.93192,-15.57205,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,7,4.4002366,12734,[-1.6594434976577759],[3.2523529529571533],10786,"[-1.152167558670044, 8.465128898620605]","[4.001996994018555, 16.7262020111084]",-14.74975,-8.239983,incorrect,False,-14.74975,-16.479965,correct,True,-14.74975,-14.242473,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,8,3.2331972,3327,[-0.5673759579658508],[15.637077331542969],2462,"[0.02609872817993164, 9.457619667053223]","[-9.707401275634766, -1.8999195098876953]",-13.695898,-7.0703835,incorrect,False,-13.695898,-14.140767,correct,True,-13.695898,-13.102424,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,9,2.8912933,27,[3.8766651153564453],[-2.6165237426757812],2065,"[-2.7286815643310547, 7.855172634124756]","[-5.253602504730225, 9.61629867553711]",-6.202692,-6.9875603,correct,True,-6.202692,-13.975121,correct,True,-6.202692,-12.808039,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,10,2.4944413,18,[2.8786349296569824],[3.9520130157470703],703,"[-3.494973659515381, 8.47861385345459]","[4.101474761962891, -13.505882263183594]",-5.7210393,-6.156622,correct,True,-5.7210393,-12.313244,correct,True,-5.7210393,-12.094648,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,11,6.005202,7,[3.3125486373901367],,340,"[-0.776066780090332, 7.122838020324707]",,-3.8384519,-4.042888,correct,True,-3.8384519,-8.085776,correct,True,-3.8384519,-7.9270678,correct,True
