task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,6.228129,22832,[0.7468459010124207],[-2.10384464263916],11173,[2.397487163543701],[1.8837668895721436],-14.566712,-12.916071,incorrect,False,-14.566712,-12.916071,incorrect,False,-14.566712,-12.916071,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,7.11782,26755,[-0.3351498544216156],[4.41878080368042],3633,[3.6642746925354004],[4.826096534729004],-14.673897,-10.674473,incorrect,False,-14.673897,-10.674473,incorrect,False,-14.673897,-10.674473,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,6,6.017397,13328,[2.1112887859344482],[0.9402585625648499],1450,[5.5935516357421875],[-1.3971275091171265],-13.275203,-9.79294,incorrect,False,-13.275203,-9.79294,incorrect,False,-13.275203,-9.79294,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,7,6.382079,9324,[2.741208076477051],[-1.1250922679901123],2136,[4.993624210357666],[-2.6179380416870117],-12.479595,-10.227179,incorrect,False,-12.479595,-10.227179,incorrect,False,-12.479595,-10.227179,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,8,5.649,10443,[2.395874261856079],[-0.04711723327636719],4137,[3.870181083679199],[0.6901655197143555],-12.688426,-11.214119,incorrect,False,-12.688426,-11.214119,incorrect,False,-12.688426,-11.214119,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,9,5.504871,12082,[2.5826621055603027],[1.1466143131256104],4357,[4.287057399749756],[-0.46086692810058594],-13.198936,-11.494541,incorrect,False,-13.198936,-11.494541,incorrect,False,-13.198936,-11.494541,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,10,7.176726,7845,[3.0380055904388428],[-0.07355421781539917],4605,[3.833559036254883],[-0.4422363340854645],-11.775665,-10.980112,incorrect,False,-11.775665,-10.980112,incorrect,False,-11.775665,-10.980112,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,11,7.531352,4812,[3.294318675994873],[0.3387184143066406],3040,[3.867518901824951],[2.037637710571289],-10.800318,-10.227118,incorrect,False,-10.800318,-10.227118,incorrect,False,-10.800318,-10.227118,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,12,7.9932914,2246,[3.533085584640503],[0.8936992287635803],741,[4.661680221557617],[4.512312889099121],-9.699056,-8.570461,incorrect,False,-9.699056,-8.570461,incorrect,False,-9.699056,-8.570461,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,13,8.360188,1249,[3.5890374183654785],[-0.8195765614509583],92,[5.799283504486084],[-2.3109164237976074],-9.021123,-6.810877,incorrect,False,-9.021123,-6.810877,incorrect,False,-9.021123,-6.810877,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,14,7.9257407,1560,[3.71150279045105],[-5.893698692321777],185,[5.500727653503418],[-2.844625234603882],-9.357443,-7.5682178,incorrect,False,-9.357443,-7.5682178,incorrect,False,-9.357443,-7.5682178,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,15,8.074794,6656,[1.7024590969085693],[2.2382872104644775],356,[4.280640602111816],[4.441770553588867],-10.733878,-8.155697,incorrect,False,-10.733878,-8.155697,incorrect,False,-10.733878,-8.155697,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,16,8.823022,539,[2.5721116065979004],[1.8798269033432007],3,[5.660553932189941],[4.328291416168213],-8.295099,-5.2066565,incorrect,False,-8.295099,-5.2066565,incorrect,False,-8.295099,-5.2066565,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,17,8.882918,303,[2.7887256145477295],[2.8554797172546387],1,[6.098997592926025],[3.7639951705932617],-7.8125963,-4.5023246,incorrect,False,-7.8125963,-4.5023246,incorrect,False,-7.8125963,-4.5023246,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,18,8.082995,194,[3.2855896949768066],[7.710665225982666],1,[6.358919620513916],[7.9086198806762695],-7.2531314,-4.1798015,incorrect,False,-7.2531314,-4.1798015,incorrect,False,-7.2531314,-4.1798015,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,19,7.966703,17,[5.242503643035889],[1.6322561502456665],1,[7.906482219696045],[2.760533571243286],-5.662611,-2.9986327,incorrect,False,-5.662611,-2.9986327,incorrect,False,-5.662611,-2.9986327,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,20,7.8492703,20,[5.067168712615967],[1.3247194290161133],1,[7.660350322723389],[-0.9403532147407532],-5.6838555,-3.090674,incorrect,False,-5.6838555,-3.090674,incorrect,False,-5.6838555,-3.090674,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,21,7.702144,33,[5.133536338806152],[4.608010292053223],1,[7.087876796722412],[5.117362022399902],-5.70331,-3.7489698,incorrect,False,-5.70331,-3.7489698,incorrect,False,-5.70331,-3.7489698,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,22,6.8493843,14,[6.8744893074035645],[7.145134449005127],1,[8.97775650024414],[4.716254234313965],-4.8319197,-2.7286522,incorrect,False,-4.8319197,-2.7286522,incorrect,False,-4.8319197,-2.7286522,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,23,5.2485967,3,[12.73022747039795],,2,[12.808175086975098],,-3.4613378,-3.3833902,incorrect,False,-3.4613378,-3.3833902,incorrect,False,-3.4613378,-3.3833902,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,7.322863,22743,"[0.5312715768814087, 10.187064170837402]","[2.938584089279175, -1.4327729940414429]",11211,[2.113368272781372],[1.1832466125488281],-10.627239,-12.265846,correct,True,-21.254478,-12.265846,incorrect,False,-13.847942,-12.265846,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,1,7.3462934,10354,"[2.841336250305176, 8.43628978729248]","[0.7370988130569458, 8.244171142578125]",7991,[3.310542106628418],[-2.4465603828430176],-10.162957,-11.809729,correct,True,-20.325914,-11.809729,incorrect,False,-12.2789345,-11.809729,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,2,6.489772,10251,"[2.86622953414917, 10.070140838623047]","[-1.4236358404159546, 3.47566556930542]",17664,[1.729369878768921],[1.5092036724090576],-9.076717,-13.730301,correct,True,-18.153435,-13.730301,incorrect,False,-12.593443,-13.730301,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,3,6.608691,16977,"[1.9665499925613403, 9.851709365844727]","[0.22801995277404785, 6.183145523071289]",14776,[2.2856950759887695],[-0.4215203523635864],-9.613709,-13.432354,correct,True,-19.227419,-13.432354,incorrect,False,-13.751499,-13.432354,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,4,5.6919575,13332,"[2.1529922485351562, 11.381460189819336]","[-0.47817957401275635, -0.7684394121170044]",14290,[2.0091331005096436],[0.0865333080291748],-8.737259,-13.609712,correct,True,-17.474518,-13.609712,incorrect,False,-13.465851,-13.609712,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,5,7.1467915,10999,"[2.064358949661255, 11.227066040039062]","[3.5008225440979004, -0.5622962713241577]",10668,[2.124833822250366],[2.890662670135498],-8.497446,-12.399651,correct,True,-16.994892,-12.399651,incorrect,False,-12.460126,-12.399651,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,6,5.834423,7085,"[3.6029810905456543, 11.100940704345703]","[-6.412735939025879, -0.09569525718688965]",8562,[3.2737278938293457],[-1.5726240873336792],-7.8728795,-12.47047,correct,True,-15.745759,-12.47047,incorrect,False,-12.141218,-12.47047,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,7,6.1011066,23745,"[0.7892301082611084, 11.118805885314941]","[5.841066360473633, 1.8457260131835938]",10776,[2.608445882797241],[-1.5987180471420288],-9.01092,-12.8358345,correct,True,-18.02184,-12.8358345,incorrect,False,-14.655051,-12.8358345,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,8,5.989185,5118,"[3.5105323791503906, 11.645767211914062]","[-1.6260384321212769, 3.5408806800842285]",13028,[1.9343993663787842],[-0.8097178936004639],-7.0046806,-12.992248,correct,True,-14.009361,-12.992248,incorrect,False,-11.416116,-12.992248,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,9,4.1938543,9924,"[2.9934580326080322, 12.719242095947266]","[-2.6858866214752197, 0.0436701774597168]",18797,[1.6434056758880615],[-1.5664544105529785],-7.164565,-14.492504,correct,True,-14.32913,-14.492504,correct,True,-13.142451,-14.492504,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,10,6.6274085,15432,"[1.7358806133270264, 12.392446517944336]","[1.0950175523757935, -3.5389046669006348]",22238,[0.8757632970809937],[1.6405338048934937],-7.3304825,-14.034324,correct,True,-14.660965,-14.034324,incorrect,False,-13.174206,-14.034324,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,11,7.3808904,7875,"[2.4279534816741943, 11.34991455078125]","[0.9870115518569946, 6.9189453125]",12749,[1.6404590606689453],[1.4168297052383423],-7.087612,-12.360624,correct,True,-14.175224,-12.360624,incorrect,False,-11.573131,-12.360624,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,12,7.840051,3806,"[2.8603925704956055, 13.402673721313477]","[0.28315240144729614, -1.740006446838379]",6340,[2.1821513175964355],[-0.15583716332912445],-6.0188117,-11.052505,correct,True,-12.037623,-11.052505,incorrect,False,-10.374265,-11.052505,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,13,8.153614,3245,"[2.822467565536499, 11.955971717834473]","[2.5171890258789062, 1.6116117238998413]",6477,[1.9787607192993164],[0.2850571274757385],-6.201907,-10.889371,correct,True,-12.403814,-10.889371,incorrect,False,-10.045668,-10.889371,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,14,7.8994412,1467,"[3.910264730453491, 12.71392822265625]","[-0.8943135738372803, 1.1845719814300537]",6801,[2.169240951538086],[2.620415687561035],-5.4779572,-11.014588,correct,True,-10.9559145,-11.014588,correct,True,-9.273568,-11.014588,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,15,7.932884,1172,"[3.474174976348877, 12.847447395324707]","[1.1531331539154053, 1.5333187580108643]",2116,[2.904350996017456],[8.02901840209961],-5.547162,-9.635513,correct,True,-11.094324,-9.635513,incorrect,False,-9.065689,-9.635513,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,16,7.716293,264,"[3.435241222381592, 12.05600357055664]","[3.966803789138794, 3.802311897277832]",11,[6.440568923950195],[5.643734931945801],-4.9694505,-4.793638,incorrect,False,-9.938901,-4.793638,incorrect,False,-7.7989683,-4.793638,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,17,6.731144,91,"[4.403039932250977, 11.441991806030273]","[4.15362024307251, 2.9689953327178955]",4,[7.470455169677734],[2.5939629077911377],-4.2593822,-3.8363974,incorrect,False,-8.5187645,-3.8363974,incorrect,False,-6.903802,-3.8363974,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,18,4.6905212,56,"[5.187642574310303, 11.691490173339844]","[10.418256759643555, 2.00535249710083]",12,[7.278814792633057],[11.777656555175781],-3.9728851,-4.6481695,correct,True,-7.9457703,-4.6481695,incorrect,False,-6.7393236,-4.6481695,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,19,3.967699,14,"[7.91286039352417, 12.804693222045898]","[-0.22524458169937134, 5.676349639892578]",3,[10.108255386352539],[-1.2071506977081299],-2.6890135,-2.6892116,correct,True,-5.378027,-2.6892116,incorrect,False,-4.88465,-2.6892116,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,20,5.109947,12,"[7.095213890075684, 13.532316207885742]","[0.4703609049320221, 5.952219009399414]",3,[8.768098831176758],[0.087211012840271],-2.5824897,-3.2757013,correct,True,-5.1649795,-3.2757013,incorrect,False,-4.948612,-3.2757013,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,21,5.7719927,20,"[6.9046430587768555, 16.56943702697754]","[1.0257748365402222, -1.9888612031936646]",5,[8.342752456665039],[0.7998359799385071],-2.566263,-3.6732757,correct,True,-5.132526,-3.6732757,incorrect,False,-5.1113796,-3.6732757,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,22,5.0768094,21,"[7.917092800140381, 17.270204544067383]","[5.7231879234313965, 6.820603847503662]",7,[9.286643981933594],[4.738812446594238],-2.5661492,-3.7407248,correct,True,-5.1322985,-3.7407248,incorrect,False,-5.1102715,-3.7407248,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,23,4.9261827,7,"[12.534107208251953, 24.983081817626953]",,3,[13.10585880279541],,-1.9323752,-3.2684176,correct,True,-3.8647504,-3.2684176,incorrect,False,-3.840138,-3.2684176,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,7.3787537,22878,"[0.5962210893630981, 10.685807228088379]","[2.455829381942749, -1.3301024436950684]",12625,[1.9688544273376465],[0.785537600517273],-10.17245,-12.490393,correct,True,-20.3449,-12.490393,incorrect,False,-13.863027,-12.490393,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,7.3460026,11439,"[2.587151527404785, 8.949191093444824]","[0.4628281593322754, 9.18049430847168]",9803,[2.8783509731292725],[-1.7668037414550781],-9.957827,-12.164075,correct,True,-19.915653,-12.164075,incorrect,False,-12.455275,-12.164075,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,2,6.55658,11536,"[2.49153995513916, 10.702263832092285]","[-1.3609342575073242, 4.725976943969727]",17034,[1.6680684089660645],[1.0659862756729126],-8.75169,-13.595917,correct,True,-17.50338,-13.595917,incorrect,False,-12.772444,-13.595917,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,3,6.567386,18675,"[1.7036850452423096, 11.019006729125977]","[0.4082491397857666, 6.249272346496582]",16185,[2.044816017150879],[-0.7401077747344971],-9.124388,-13.656589,correct,True,-18.248775,-13.656589,incorrect,False,-13.99772,-13.656589,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,4,6.1318936,14968,"[1.9802223443984985, 12.590336799621582]","[-0.6543173789978027, -0.862790584564209]",17732,[1.5782268047332764],[-0.6003678441047668],-8.132517,-14.036884,correct,True,-16.265034,-14.036884,incorrect,False,-13.634888,-14.036884,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,5,7.115261,13188,"[1.746821403503418, 12.093305587768555]","[2.7324507236480713, -0.9863853454589844]",16475,[1.245813250541687],[3.2575957775115967],-8.10564,-13.368688,correct,True,-16.21128,-13.368688,incorrect,False,-12.86768,-13.368688,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,6,5.9773965,10023,"[2.9646847248077393, 11.799453735351562]","[-6.075011253356934, 0.40651047229766846]",11405,[2.714308261871338],[-1.578532099723816],-7.7896934,-13.005384,correct,True,-15.579387,-13.005384,incorrect,False,-12.755008,-13.005384,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,7,5.7970266,28913,"[0.27337926626205444, 11.950654029846191]","[5.333267688751221, 1.3275704383850098]",15526,[2.0237462520599365],[-1.555830955505371],-9.06975,-13.726076,correct,True,-18.1395,-13.726076,incorrect,False,-15.476443,-13.726076,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,8,5.3679867,8903,"[2.728832721710205, 12.360469818115234]","[-0.6705942153930664, 3.10235595703125]",17651,[1.3822474479675293],[0.4326205849647522],-7.2669706,-13.8359995,correct,True,-14.533941,-13.8359995,incorrect,False,-12.489416,-13.8359995,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,9,5.5094113,11540,"[2.6359758377075195, 13.285531997680664]","[-3.1093218326568604, -0.4207507073879242]",18449,[1.6124347448349],[-1.4649189710617065],-7.0027757,-14.114179,correct,True,-14.005551,-14.114179,correct,True,-13.090637,-14.114179,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,10,6.673956,19974,"[1.2784740924835205, 12.936956405639648]","[1.5391322374343872, -3.2813005447387695]",22868,[0.9246125221252441],[2.1519877910614014],-7.5614953,-14.113024,correct,True,-15.122991,-14.113024,incorrect,False,-13.759163,-14.113024,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,11,7.406045,10063,"[2.078428268432617, 11.899568557739258]","[1.2437105178833008, 8.018739700317383]",11485,[1.8571864366531372],[0.07809492945671082],-7.1653585,-12.184209,correct,True,-14.330717,-12.184209,incorrect,False,-11.962967,-12.184209,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,12,7.869125,4586,"[2.6040687561035156, 14.210744857788086]","[0.7544246912002563, -1.2127444744110107]",7969,[1.8496322631835938],[0.5652024745941162],-5.828512,-11.359023,correct,True,-11.657024,-11.359023,incorrect,False,-10.604587,-11.359023,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,13,8.250894,2976,"[2.7278318405151367, 12.95987319946289]","[0.36558032035827637, 1.8595637083053589]",5970,[1.90980863571167],[1.439112901687622],-5.7819695,-10.733984,correct,True,-11.563939,-10.733984,incorrect,False,-9.91596,-10.733984,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,14,8.018744,2590,"[3.0965404510498047, 13.763259887695312]","[1.2172294855117798, 1.2473037242889404]",4360,[2.5102925300598145],[2.203350782394409],-5.3966856,-10.40169,correct,True,-10.793371,-10.40169,incorrect,False,-9.815441,-10.40169,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,15,8.026767,1060,"[3.3545374870300293, 13.821562767028809]","[0.16607654094696045, 2.2855615615844727]",1423,[3.0760576725006104],[6.486674785614014],-5.0257683,-9.243693,correct,True,-10.051537,-9.243693,incorrect,False,-8.965214,-9.243693,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,16,8.447107,418,"[2.881035089492798, 13.24783706665039]","[4.548083305358887, 3.515030860900879]",12,[5.61961555480957],[6.056076526641846],-4.5972266,-5.322218,correct,True,-9.194453,-5.322218,incorrect,False,-8.060799,-5.322218,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,17,7.8585334,91,"[4.07224702835083, 12.28878116607666]","[4.058245658874512, 3.2595043182373047]",3,[6.7988200187683105],[3.5304605960845947],-3.9031143,-4.091174,correct,True,-7.8062286,-4.091174,incorrect,False,-6.817747,-4.091174,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,18,6.4976482,58,"[4.791387557983398, 12.520139694213867]","[10.376099586486816, 1.44118070602417]",6,[6.954459190368652],[12.904319763183594],-3.5125818,-4.175457,correct,True,-7.0251637,-4.175457,incorrect,False,-6.338528,-4.175457,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,19,5.06161,12,"[7.463802337646484, 13.390125274658203]","[1.2440807819366455, 4.243392467498779]",2,[10.084336280822754],[1.0918548107147217],-2.4400585,-1.9683189,incorrect,False,-4.880117,-1.9683189,incorrect,False,-4.5888534,-1.9683189,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,20,5.5454326,10,"[7.012682914733887, 13.547021865844727]","[1.3638391494750977, 6.158166885375977]",2,[9.28239917755127],[0.9235491752624512],-2.4628046,-2.4562995,incorrect,False,-4.925609,-2.4562995,incorrect,False,-4.726016,-2.4562995,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,21,5.9945364,11,"[7.08253288269043, 16.526512145996094]","[0.9535495042800903, -2.737325429916382]",2,[9.096455574035645],[-1.954962968826294],-2.3590515,-2.6835413,correct,True,-4.718103,-2.6835413,incorrect,False,-4.697464,-2.6835413,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,22,5.4237084,13,"[7.966202735900879, 16.748615264892578]","[6.420452117919922, 7.453287124633789]",4,[9.006512641906738],[5.552304267883301],-2.3568141,-3.641961,correct,True,-4.7136283,-3.641961,incorrect,False,-4.6822705,-3.641961,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,23,4.8523455,4,"[13.027462005615234, 24.607982635498047]",,3,[13.2932767868042],,-1.6988965,-3.1111114,correct,True,-3.397793,-3.1111114,incorrect,False,-3.376926,-3.1111114,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,7.3326454,44947,"[-2.673102378845215, 8.433115005493164]","[-0.13022512197494507, -2.9551074504852295]",22951,"[0.6436607241630554, 10.043600082397461]","[2.5477728843688965, -0.2904167175292969]",-11.0341835,-10.724569,incorrect,False,-22.068367,-21.449139,incorrect,False,-17.205036,-13.888273,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,7.3534827,46466,"[-2.863834857940674, 6.282351493835449]","[-3.3053462505340576, -0.58309006690979]",10683,"[2.710446834564209, 8.822065353393555]","[0.9468479156494141, 9.980230331420898]",-12.372217,-10.039072,incorrect,False,-24.744434,-20.078144,incorrect,False,-17.88794,-12.313659,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,6.5892224,48546,"[-3.851412296295166, 5.507116794586182]","[0.8829185962677002, 4.007605075836182]",9957,"[2.813307523727417, 10.831197738647461]","[-3.2265944480895996, 2.0604307651519775]",-13.317236,-8.592018,incorrect,False,-26.634472,-17.184036,incorrect,False,-19.187555,-12.522836,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,3,6.766819,46764,"[-2.9049248695373535, 6.182086944580078]","[3.1568541526794434, -0.08322489261627197]",22481,"[1.1025054454803467, 9.955949783325195]","[-0.5634708404541016, 6.3361077308654785]",-12.646784,-9.954552,incorrect,False,-25.293568,-19.909103,incorrect,False,-18.373695,-14.366265,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,4,6.497622,36662,"[-0.9867539405822754, 6.151544094085693]","[1.2089788913726807, 2.225003480911255]",21782,"[0.9335869550704956, 11.367659568786621]","[0.5608214735984802, -1.1319559812545776]",-11.455128,-9.2043705,incorrect,False,-22.910255,-18.408741,incorrect,False,-16.21766,-14.297319,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,5,7.100862,25526,"[-0.009505420923233032, 7.462815761566162]","[-1.6697936058044434, 1.6961519718170166]",14393,"[1.4895285367965698, 10.846199035644531]","[3.8706204891204834, -1.158017635345459]",-10.093988,-8.939246,incorrect,False,-20.187977,-17.878492,incorrect,False,-14.525164,-13.02613,incorrect,False
