task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",21,4.598,3,"[17.5625, 13.78125]","[25.390625, 0.4052734375]",5,"[17.1875, 5.32421875]","[10.1640625, 16.703125]",-1.754,-5.9,correct,True,-3.508,-11.8,correct,True,-2.574,-2.95,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",22,1.866,1,"[19.859375, 13.375]","[-44.03125, -13.53125]",2,"[17.40625, 7.0]","[-35.40625, -5.51953125]",-0.5054,-4.492,correct,True,-1.011,-8.984,correct,True,-0.3774,-2.83,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",23,3.299,1,"[6.51953125, 3.01171875]",,2,"[6.41015625, 2.66796875]",,-0.6406,-0.697,correct,True,-1.281,-1.394,correct,True,-1.279,-1.389,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",0,1.074,18073,"[2.822265625, 21.09375]","[2.728515625, -0.35107421875]",5515,"[6.15234375, 17.34375]","[7.84375, -8.625]",-10.12,-9.02,incorrect,False,-20.23,-18.05,incorrect,False,-20.05,-16.72,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",1,2.242,15614,"[2.76953125, 17.375]","[6.23046875, 5.59765625]",3007,"[6.42578125, 11.78125]","[5.90234375, 5.73828125]",-8.95,-9.05,correct,True,-17.9,-18.1,correct,True,-17.11,-13.45,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",2,2.984,12748,"[3.14453125, 15.921875]","[5.5234375, 1.5537109375]",2491,"[6.36328125, 11.2890625]","[10.0234375, -13.8046875]",-8.484,-8.53,correct,True,-16.97,-17.06,correct,True,-15.555,-12.336,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",3,3.148,10505,"[3.400390625, 14.609375]","[10.1875, 7.52734375]",1447,"[6.8125, 9.5390625]","[12.453125, -2.3125]",-8.49,-8.75,correct,True,-16.98,-17.5,correct,True,-14.734,-11.32,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",4,3.787,7143,"[4.39453125, 14.1171875]","[6.96484375, -0.25439453125]",682,"[7.671875, 8.4453125]","[8.484375, -3.35546875]",-7.76,-8.45,correct,True,-15.52,-16.9,correct,True,-13.09,-9.81,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",5,5.87,6403,"[4.87109375, 11.65625]","[9.2109375, 1.53125]",518,"[7.8359375, 7.05078125]","[4.77734375, -0.2919921875]",-7.977,-8.33,correct,True,-15.95,-16.66,correct,True,-11.63,-8.67,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",6,7.484,6287,"[4.7734375, 10.7734375]","[3.0859375, 6.2734375]",484,"[7.59765625, 5.27734375]","[9.390625, 6.59375]",-8.28,-8.89,correct,True,-16.56,-17.78,correct,True,-11.01,-8.19,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",7,7.23,7623,"[4.27734375, 9.7890625]","[6.12890625, 10.1015625]",303,"[8.1015625, 5.484375]","[4.44140625, 6.16015625]",-8.91,-8.625,incorrect,False,-17.81,-17.25,incorrect,False,-11.54,-7.72,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",8,7.566,6950,"[4.6328125, 9.8671875]","[0.40625, 12.5703125]",659,"[7.34765625, 5.5859375]","[10.5703125, -3.787109375]",-8.33,-8.65,correct,True,-16.66,-17.3,correct,True,-11.13,-8.414,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",9,7.293,11330,"[3.822265625, 10.1875]","[4.39453125, 1.4560546875]",410,"[7.953125, 4.65234375]","[9.4375, -1.4140625]",-8.875,-8.99,correct,True,-17.75,-17.98,correct,True,-12.18,-8.05,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",10,6.027,9292,"[3.890625, 8.9296875]","[11.6875, 1.587890625]",398,"[8.28125, 3.8203125]","[11.5546875, 9.9453125]",-9.75,-9.55,incorrect,False,-19.5,-19.1,incorrect,False,-12.68,-8.29,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",11,6.61,5078,"[5.04296875, 8.40625]","[10.1328125, 6.14453125]",224,"[8.8046875, 4.0859375]","[5.21875, 5.69921875]",-9.27,-9.016,incorrect,False,-18.55,-18.03,incorrect,False,-11.23,-7.47,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",12,6.23,4533,"[5.7734375, 8.2109375]","[8.4453125, 15.90625]",206,"[9.6328125, 4.1328125]","[2.89453125, 2.033203125]",-9.37,-8.97,incorrect,False,-18.73,-17.94,incorrect,False,-11.31,-7.453,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",13,5.055,3703,"[6.1796875, 8.7109375]","[-5.23046875, 9.2265625]",553,"[8.609375, 4.0390625]","[9.7265625, 1.2041015625]",-9.05,-9.75,correct,True,-18.1,-19.5,correct,True,-11.516,-9.086,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",14,5.426,8901,"[4.73828125, 8.7578125]","[5.19921875, 6.30859375]",557,"[8.78125, 3.794921875]","[11.609375, -9.0390625]",-9.66,-9.67,correct,True,-19.31,-19.34,correct,True,-12.89,-8.84,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",15,3.875,7482,"[4.75390625, 8.6953125]","[6.6328125, 19.71875]",514,"[9.125, 3.37890625]","[7.0, 12.0625]",-10.22,-10.17,incorrect,False,-20.44,-20.34,incorrect,False,-13.914,-9.54,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",16,3.828,5760,"[4.98828125, 9.578125]","[6.39453125, 15.7578125]",443,"[8.859375, 3.767578125]","[13.984375, 6.69140625]",-9.2,-9.83,correct,True,-18.4,-19.66,correct,True,-13.16,-9.28,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",17,3.062,4866,"[5.15234375, 9.9453125]","[11.2265625, 5.890625]",333,"[9.6328125, 3.845703125]","[4.859375, 7.03515625]",-9.414,-9.85,correct,True,-18.83,-19.7,correct,True,-13.82,-9.34,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",18,4.117,2084,"[6.8671875, 10.9140625]","[41.78125, 35.21875]",178,"[10.8046875, 4.92578125]","[24.484375, 5.6015625]",-7.984,-8.71,correct,True,-15.97,-17.42,correct,True,-11.89,-7.95,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",19,4.293,352,"[10.0390625, 12.5390625]","[24.140625, 30.78125]",72,"[12.1875, 4.97265625]","[34.5, -1.0166015625]",-5.637,-8.09,correct,True,-11.27,-16.19,correct,True,-8.81,-6.664,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",20,3.549,112,"[12.15625, 13.7890625]","[55.1875, 7.97265625]",11,"[15.5703125, 4.6640625]","[28.125, 13.7578125]",-4.477,-6.906,correct,True,-8.95,-13.81,correct,True,-7.676,-4.26,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",21,4.496,3,"[17.671875, 13.609375]","[26.0, 0.72607421875]",2,"[17.703125, 5.484375]","[11.328125, 17.796875]",-1.855,-5.586,correct,True,-3.71,-11.17,correct,True,-2.564,-2.533,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",22,1.778,1,"[20.0625, 13.203125]","[-43.0, -11.59375]",2,"[18.046875, 7.28125]","[-34.28125, -6.3515625]",-0.599,-4.113,correct,True,-1.198,-8.23,correct,True,-0.384,-2.4,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",23,3.127,2,"[6.5078125, 3.41015625]",,1,"[6.86328125, 2.595703125]",,-0.731,-0.553,incorrect,False,-1.462,-1.106,incorrect,False,-1.459,-1.104,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",0,1.133,32657,"[-0.45166015625, 16.703125]","[-0.298583984375, -0.43701171875]",15609,"[3.232421875, 19.65625]","[0.89013671875, 7.87890625]",-13.1,-9.64,incorrect,False,-26.2,-19.28,incorrect,False,-22.89,-19.2,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",1,2.293,31355,"[-0.51220703125, 13.3046875]","[2.302734375, -0.64697265625]",14878,"[2.83203125, 17.375]","[6.30859375, 3.427734375]",-12.26,-8.56,incorrect,False,-24.52,-17.12,incorrect,False,-20.33,-16.98,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",2,3.139,29867,"[-0.260986328125, 11.921875]","[0.5234375, -0.05340576171875]",12391,"[3.193359375, 16.1875]","[1.1328125, 3.875]",-11.95,-7.883,incorrect,False,-23.9,-15.766,incorrect,False,-18.89,-15.43,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",3,3.268,29449,"[-0.267333984375, 10.8671875]","[4.25390625, -0.8046875]",13333,"[2.8671875, 14.984375]","[8.171875, 3.533203125]",-11.984,-8.016,incorrect,False,-23.97,-16.03,incorrect,False,-18.44,-15.31,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",4,3.93,28430,"[0.303466796875, 9.8125]","[4.53125, 0.6865234375]",11160,"[3.583984375, 14.2421875]","[4.15234375, 4.3359375]",-11.73,-7.555,incorrect,False,-23.45,-15.11,incorrect,False,-17.28,-14.0,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",5,5.844,26863,"[1.0869140625, 8.1015625]","[18.53125, 2.8515625]",12931,"[3.658203125, 12.4609375]","[15.7265625, -4.5859375]",-11.41,-7.57,incorrect,False,-22.81,-15.14,incorrect,False,-15.55,-12.98,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",6,6.977,25347,"[1.32421875, 6.4140625]","[0.4287109375, -0.08740234375]",10116,"[3.978515625, 10.9453125]","[9.4765625, -0.329345703125]",-11.7,-7.707,incorrect,False,-23.4,-15.414,incorrect,False,-14.62,-11.96,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",7,7.023,25819,"[0.97412109375, 5.390625]","[1.8193359375, 2.140625]",3805,"[5.40234375, 9.4453125]","[2.474609375, 5.05078125]",-12.33,-7.62,incorrect,False,-24.66,-15.24,incorrect,False,-15.016,-10.586,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",8,7.258,26973,"[1.0615234375, 4.8828125]","[8.6875, 2.166015625]",7524,"[4.69140625, 8.828125]","[-2.03125, 9.6953125]",-12.44,-8.12,incorrect,False,-24.88,-16.23,incorrect,False,-15.01,-11.38,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",9,6.957,20364,"[2.423828125, 4.61328125]","[11.8203125, 2.541015625]",14981,"[3.341796875, 8.9296875]","[1.1708984375, 3.849609375]",-12.016,-8.945,incorrect,False,-24.03,-17.89,incorrect,False,-13.914,-12.99,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",10,5.95,8317,"[4.25, 4.28515625]","[1.1630859375, -8.96875]",15846,"[2.814453125, 8.2421875]","[13.609375, -0.529296875]",-11.49,-9.82,incorrect,False,-22.98,-19.64,incorrect,False,-12.49,-13.93,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",11,6.555,11383,"[3.689453125, 3.728515625]","[16.84375, 9.7578125]",7855,"[4.4140625, 7.89453125]","[14.859375, 1.6552734375]",-11.75,-9.04,incorrect,False,-23.5,-18.08,incorrect,False,-12.664,-11.94,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",12,6.164,8546,"[4.76953125, 3.58203125]","[3.283203125, 5.3828125]",8459,"[4.78515625, 7.2734375]","[2.703125, 6.09765625]",-11.67,-9.52,incorrect,False,-23.34,-19.05,incorrect,False,-12.38,-12.37,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",13,5.008,9981,"[4.4765625, 3.62109375]","[20.71875, 3.5546875]",10335,"[4.40234375, 7.23828125]","[16.734375, 19.078125]",-11.94,-9.91,incorrect,False,-23.88,-19.81,incorrect,False,-13.23,-13.3,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",14,5.016,3205,"[6.375, 3.603515625]","[13.2265625, 2.169921875]",4698,"[5.82421875, 7.88671875]","[8.28125, 7.87890625]",-10.97,-8.875,incorrect,False,-21.94,-17.75,incorrect,False,-11.34,-11.9,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",15,3.861,2006,"[7.12109375, 3.521484375]","[6.74609375, 6.21484375]",3870,"[6.0625, 7.9296875]","[4.11328125, 23.09375]",-11.03,-9.22,incorrect,False,-22.06,-18.44,incorrect,False,-11.56,-12.62,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",16,3.84,1708,"[7.04296875, 3.599609375]","[15.5703125, 30.421875]",3939,"[5.75, 8.46875]","[18.28125, 10.515625]",-10.766,-8.81,incorrect,False,-21.53,-17.62,incorrect,False,-11.18,-12.47,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",17,2.969,808,"[8.2265625, 4.39453125]","[12.296875, 9.5390625]",1295,"[7.49609375, 8.609375]","[14.03125, 2.716796875]",-10.29,-8.33,incorrect,False,-20.58,-16.66,incorrect,False,-10.836,-11.57,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",18,4.004,546,"[9.2265625, 4.68359375]","[42.03125, 2.935546875]",402,"[9.6953125, 9.6796875]","[56.625, 17.5625]",-9.555,-6.59,incorrect,False,-19.11,-13.18,incorrect,False,-9.68,-9.21,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",19,3.994,63,"[12.3046875, 4.53125]","[33.78125, 11.296875]",16,"[14.1328125, 10.1015625]","[24.5625, 36.75]",-8.086,-4.03,incorrect,False,-16.17,-8.06,incorrect,False,-6.63,-4.8,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",20,3.967,10,"[15.671875, 4.78515625]","[59.71875, 9.6328125]",9,"[15.875, 12.2578125]","[55.3125, 28.015625]",-6.543,-2.52,incorrect,False,-13.086,-5.04,incorrect,False,-3.96,-3.758,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",21,2.031,1,"[20.484375, 5.1015625]","[10.296875, 8.40625]",2,"[20.234375, 13.6953125]","[-2.310546875, -2.240234375]",-4.65,-0.773,incorrect,False,-9.3,-1.546,incorrect,False,-0.8193,-1.069,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",22,1.792,1,"[20.171875, 5.32421875]","[-41.375, -2.06640625]",2,"[18.296875, 12.859375]","[-31.984375, -20.15625]",-3.473,-1.364,incorrect,False,-6.945,-2.729,incorrect,False,-0.4375,-2.312,correct,True
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,True,"The capital of South Africa is either Pretoria or Johannesburg. In fact,","The capital of South Africa is either Pretoria or Johannesburg. In fact, the capital of South Africa is",23,3.906,2,"[5.74609375, -2.125]",,1,"[6.52734375, -0.0310516357421875]",,-1.1,-0.693,incorrect,False,-2.2,-1.386,incorrect,False,-2.166,-1.384,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",0,1.106,32659,"[-0.45849609375, 16.65625]","[-0.289306640625, -0.474609375]",15630,"[3.234375, 19.65625]","[0.75048828125, 7.84765625]",-13.14,-9.67,incorrect,False,-26.28,-19.34,incorrect,False,-22.95,-19.27,incorrect,False
capitals-recognition,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,"The capital of South Africa is either Johannesburg or Pretoria. In fact,","The capital of South Africa is either Johannesburg or Pretoria. In fact, the capital of South Africa is",1,2.264,31318,"[-0.51953125, 13.328125]","[2.1484375, -0.8857421875]",14915,"[2.80859375, 17.359375]","[6.0859375, 3.546875]",-12.266,-8.586,incorrect,False,-24.53,-17.17,incorrect,False,-20.36,-17.03,incorrect,False
