task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,13,Typical,rabbit,mammal,reptile,0.962962963,A rabbit is a type of,What kind of animal is a rabbit?,A rabbit is a type of,4,1.5806208,1815,"[415.96142578125, 470.6842041015625]","[1063.671875, 1048.186279296875]",4126,"[412.51580810546875, 471.119140625]","[1062.1552734375, 1051.565673828125]",-10.449156,-15.2561,correct,True,-20.898312,-30.5122,correct,True,-20.896936,-24.342554,correct,True
animals,13,Typical,rabbit,mammal,reptile,0.962962963,A rabbit is a type of,What kind of animal is a rabbit?,A rabbit is a type of,5,7.9325395,63,"[1073.571533203125, 1051.4034423828125]",,826,"[1071.4876708984375, 1061.65673828125]",,-3.227048,-4.4182854,correct,True,-6.454096,-8.836571,correct,True,-6.3447304,-8.428593,correct,True
animals,14,Typical,cat,mammal,reptile,0.9907407407,A cat is a type of,What kind of animal is a cat?,A cat is a type of,0,2.3276522,6334,"[423.98870849609375, 450.8367919921875]","[330.2456970214844, 377.99176025390625]",27829,"[413.54071044921875, 427.70904541015625]","[332.4801940917969, 369.64410400390625]",-25.014708,-30.885899,correct,True,-50.029415,-61.771797,correct,True,-22.93708,-33.38508,correct,True
animals,14,Typical,cat,mammal,reptile,0.9907407407,A cat is a type of,What kind of animal is a cat?,A cat is a type of,1,1.4442383,3646,"[371.1171875, 436.19329833984375]","[428.3155822753906, 440.1510314941406]",13071,"[364.7552490234375, 413.3763427734375]","[416.1173400878906, 462.81744384765625]",-25.154518,-31.035324,correct,True,-50.309036,-62.07065,correct,True,-21.6794,-28.041338,correct,True
animals,14,Typical,cat,mammal,reptile,0.9907407407,A cat is a type of,What kind of animal is a cat?,A cat is a type of,2,1.0466751,663,"[404.0673828125, 451.12603759765625]","[378.1505126953125, 414.87744140625]",16720,"[391.39715576171875, 448.3661193847656]","[389.61407470703125, 374.57501220703125]",-16.571758,-22.528717,correct,True,-33.143517,-45.057434,correct,True,-14.701441,-27.371668,correct,True
animals,14,Typical,cat,mammal,reptile,0.9907407407,A cat is a type of,What kind of animal is a cat?,A cat is a type of,3,0.34412456,3085,"[392.73004150390625, 464.22650146484375]","[437.13653564453125, 407.97149658203125]",7865,"[388.5032958984375, 439.44140625]","[438.92254638671875, 450.36956787109375]",-18.103352,-23.583431,correct,True,-36.206703,-47.166862,correct,True,-25.243975,-29.47072,correct,True
animals,14,Typical,cat,mammal,reptile,0.9907407407,A cat is a type of,What kind of animal is a cat?,A cat is a type of,4,1.6943471,2179,"[424.07525634765625, 482.27490234375]","[1063.65478515625, 1050.54345703125]",3157,"[422.5631103515625, 483.8270568847656]","[1062.6915283203125, 1048.841796875]",-10.251245,-12.2069,correct,True,-20.50249,-24.4138,correct,True,-20.501034,-22.01318,correct,True
animals,14,Typical,cat,mammal,reptile,0.9907407407,A cat is a type of,What kind of animal is a cat?,A cat is a type of,5,8.190206,91,"[1074.019775390625, 1052.94677734375]",,468,"[1072.89697265625, 1059.956298828125]",,-3.4214926,-4.0091486,correct,True,-6.842985,-8.018297,correct,True,-6.8020406,-7.9248433,correct,True
animals,15,Typical,rattlesnake,reptile,amphibian,0.75,A rattlesnake is a type of,What kind of animal is a rattlesnake?,A rattlesnake is a type of,0,1.527233,27878,"[405.072998046875, 415.43072509765625]","[347.32574462890625, 369.67523193359375]",45471,"[395.559326171875, 397.6323547363281]","[342.3302307128906, 385.60504150390625]",-29.621605,-28.561474,incorrect,False,-59.24321,-57.122948,incorrect,False,-32.809433,-42.323105,correct,True
animals,15,Typical,rattlesnake,reptile,amphibian,0.75,A rattlesnake is a type of,What kind of animal is a rattlesnake?,A rattlesnake is a type of,1,1.7704234,11322,"[369.32672119140625, 401.6527099609375]","[415.77947998046875, 472.8447265625]",36972,"[358.48492431640625, 392.75238037109375]","[408.00335693359375, 476.6109619140625]",-29.349318,-23.751656,incorrect,False,-58.698635,-47.50331,incorrect,False,-26.578571,-37.42037,correct,True
animals,15,Typical,rattlesnake,reptile,amphibian,0.75,A rattlesnake is a type of,What kind of animal is a rattlesnake?,A rattlesnake is a type of,2,2.4664528,13949,"[393.5360107421875, 443.3214111328125]","[385.34368896484375, 381.5257568359375]",43750,"[381.12884521484375, 436.85009765625]","[394.37750244140625, 395.074462890625]",-23.3958,-24.350456,correct,True,-46.7916,-48.700912,correct,True,-25.635906,-38.04307,correct,True
animals,15,Typical,rattlesnake,reptile,amphibian,0.75,A rattlesnake is a type of,What kind of animal is a rattlesnake?,A rattlesnake is a type of,3,0.2794736,5264,"[387.54400634765625, 438.35333251953125]","[418.0279846191406, 468.03546142578125]",12511,"[382.9419250488281, 440.53350830078125]","[415.0955810546875, 460.81610107421875]",-23.449333,-17.528538,incorrect,False,-46.898666,-35.057076,incorrect,False,-27.266275,-31.868357,correct,True
animals,15,Typical,rattlesnake,reptile,amphibian,0.75,A rattlesnake is a type of,What kind of animal is a rattlesnake?,A rattlesnake is a type of,4,2.2857883,1949,"[407.3057556152344, 491.46600341796875]","[1065.64306640625, 1054.765869140625]",6488,"[402.1390686035156, 487.21588134765625]","[1064.7821044921875, 1056.5018310546875]",-10.475992,-16.569832,correct,True,-20.951984,-33.139664,correct,True,-18.371761,-23.538448,correct,True
animals,15,Typical,rattlesnake,reptile,amphibian,0.75,A rattlesnake is a type of,What kind of animal is a rattlesnake?,A rattlesnake is a type of,5,8.232957,340,"[1073.47802734375, 1065.1102294921875]",,1929,"[1071.8233642578125, 1062.7252197265625]",,-3.9327664,-5.0690665,correct,True,-7.865533,-10.138133,correct,True,-7.6013045,-9.255968,correct,True
animals,16,Typical,salmon,fish,mammal,0.9722222222,A salmon is a type of,What kind of animal is a salmon?,A salmon is a type of,0,2.4654624,28344,[408.8499755859375],[339.7884826660156],5957,"[420.7047119140625, 439.4222412109375]","[335.3599853515625, 383.4207763671875]",-35.51379,-24.526264,incorrect,False,-35.51379,-49.05253,correct,True,-35.51379,-23.659052,incorrect,False
animals,16,Typical,salmon,fish,mammal,0.9722222222,A salmon is a type of,What kind of animal is a salmon?,A salmon is a type of,1,1.5661333,12833,[364.1307373046875],[430.00836181640625],3691,"[370.4046630859375, 425.14996337890625]","[431.825927734375, 433.6334228515625]",-27.446955,-24.98323,incorrect,False,-27.446955,-49.96646,correct,True,-27.446955,-21.173029,incorrect,False
animals,16,Typical,salmon,fish,mammal,0.9722222222,A salmon is a type of,What kind of animal is a salmon?,A salmon is a type of,2,2.2146792,2801,[401.53436279296875],[387.9437255859375],447,"[407.0877380371094, 439.7080078125]","[365.39581298828125, 417.67498779296875]",-17.943087,-15.771954,incorrect,False,-17.943087,-31.543907,correct,True,-17.943087,-12.38971,incorrect,False
animals,16,Typical,salmon,fish,mammal,0.9722222222,A salmon is a type of,What kind of animal is a salmon?,A salmon is a type of,3,0.47124708,89,[397.0235595703125],[454.90838623046875],2658,"[386.3073425292969, 456.0936584472656]","[442.4894714355469, 407.697021484375]",-13.219147,-17.549137,correct,True,-13.219147,-35.098274,correct,True,-13.219147,-23.935364,correct,True
animals,16,Typical,salmon,fish,mammal,0.9722222222,A salmon is a type of,What kind of animal is a salmon?,A salmon is a type of,4,0.7782073,9,[437.68695068359375],[1065.902099609375],2341,"[421.601318359375, 469.1497802734375]","[1064.157958984375, 1052.8023681640625]",-5.4919653,-10.791047,correct,True,-5.4919653,-21.582094,correct,True,-5.4919653,-21.577599,correct,True
animals,16,Typical,salmon,fish,mammal,0.9722222222,A salmon is a type of,What kind of animal is a salmon?,A salmon is a type of,5,7.0526066,2,[1077.1158447265625],,368,"[1072.199462890625, 1049.0093994140625]",,-2.8415346,-3.9087112,correct,True,-2.8415346,-7.8174224,correct,True,-2.8415346,-7.7579165,correct,True
animals,17,Typical,lion,mammal,fish,0.9907407407,A lion is a type of,What kind of animal is a lion?,A lion is a type of,0,2.2392097,6251,"[423.0621032714844, 444.795654296875]","[325.611572265625, 387.1889953613281]",31245,[411.5826416015625],[332.8747253417969],-24.039673,-33.787014,correct,True,-48.079346,-33.787014,incorrect,False,-22.307554,-33.787014,correct,True
animals,17,Typical,lion,mammal,fish,0.9907407407,A lion is a type of,What kind of animal is a lion?,A lion is a type of,1,1.6156662,5884,"[368.79718017578125, 435.9959716796875]","[425.96343994140625, 428.2739562988281]",13577,[364.37176513671875],[422.7059326171875],-24.851799,-27.270271,correct,True,-49.703598,-27.270271,incorrect,False,-22.844856,-27.270271,correct,True
animals,17,Typical,lion,mammal,fish,0.9907407407,A lion is a type of,What kind of animal is a lion?,A lion is a type of,2,1.3301711,1511,"[400.89117431640625, 444.826904296875]","[379.4847412109375, 422.75726318359375]",6816,[395.58880615234375],[393.984130859375],-18.54089,-22.71044,correct,True,-37.08178,-22.71044,incorrect,False,-17.408072,-22.71044,correct,True
animals,17,Typical,lion,mammal,fish,0.9907407407,A lion is a type of,What kind of animal is a lion?,A lion is a type of,3,0.156791,2452,"[390.77825927734375, 463.8626708984375]","[457.02642822265625, 431.7333984375]",652,[395.25933837890625],[463.2028503417969],-17.269444,-19.199364,correct,True,-34.538887,-19.199364,incorrect,False,-23.680443,-19.199364,incorrect,False
animals,17,Typical,lion,mammal,fish,0.9907407407,A lion is a type of,What kind of animal is a lion?,A lion is a type of,4,2.2720876,3554,"[435.9004211425781, 496.95550537109375]","[1064.67822265625, 1050.0029296875]",417,[443.3141784667969],[1065.284912109375],-10.360458,-13.306467,correct,True,-20.720917,-13.306467,incorrect,False,-20.720224,-13.306467,incorrect,False
animals,17,Typical,lion,mammal,fish,0.9907407407,A lion is a type of,What kind of animal is a lion?,A lion is a type of,5,7.598228,198,"[1072.947021484375, 1053.6558837890625]",,13,[1074.86181640625],,-3.6335008,-5.245764,correct,True,-7.2670016,-5.245764,incorrect,False,-7.1605587,-5.245764,incorrect,False
animals,18,Typical,horse,mammal,bird,0.9814814815,A horse is a type of,What kind of animal is a horse?,A horse is a type of,0,2.0541124,6375,"[422.55780029296875, 445.4645080566406]","[327.928466796875, 381.42059326171875]",10266,[420.0264892578125],[330.8603210449219],-24.405666,-25.809416,correct,True,-48.811333,-25.809416,incorrect,False,-23.278105,-25.809416,correct,True
animals,18,Typical,horse,mammal,bird,0.9814814815,A horse is a type of,What kind of animal is a horse?,A horse is a type of,1,1.2444807,3571,"[368.43072509765625, 432.0973815917969]","[430.50384521484375, 451.50238037109375]",3635,[368.37017822265625],[425.9798889160156],-24.452608,-21.483324,incorrect,False,-48.905216,-21.483324,incorrect,False,-21.422777,-21.483324,correct,True
animals,18,Typical,horse,mammal,bird,0.9814814815,A horse is a type of,What kind of animal is a horse?,A horse is a type of,2,2.523294,1085,"[404.02056884765625, 456.4866027832031]","[381.84686279296875, 400.34796142578125]",3074,[400.582275390625],[393.61309814453125],-17.484882,-18.641142,correct,True,-34.969765,-18.641142,incorrect,False,-15.202848,-18.641142,correct,True
animals,18,Typical,horse,mammal,bird,0.9814814815,A horse is a type of,What kind of animal is a horse?,A horse is a type of,3,0.23094994,2985,"[395.64971923828125, 461.92230224609375]","[451.5334167480469, 425.56060791015625]",694,[400.674560546875],[455.4263916015625],-18.685148,-21.581612,correct,True,-37.370296,-21.581612,incorrect,False,-26.606453,-21.581612,incorrect,False
animals,18,Typical,horse,mammal,bird,0.9814814815,A horse is a type of,What kind of animal is a horse?,A horse is a type of,4,2.8547382,5146,"[436.46209716796875, 488.94921875]","[1065.045166015625, 1050.1632080078125]",1062,[442.8995666503906],[1065.796630859375],-11.483226,-16.52575,correct,True,-22.966452,-16.52575,incorrect,False,-22.963219,-16.52575,incorrect,False
animals,18,Typical,horse,mammal,bird,0.9814814815,A horse is a type of,What kind of animal is a horse?,A horse is a type of,5,7.5769835,928,"[1071.863525390625, 1050.8275146484375]",,99,[1073.754638671875],,-4.3304906,-6.6977763,correct,True,-8.660981,-6.6977763,incorrect,False,-8.58889,-6.6977763,incorrect,False
animals,19,Typical,sparrow,bird,mammal,1.0,A sparrow is a type of,What kind of animal is a sparrow?,A sparrow is a type of,0,2.0425239,10159,[415.99420166015625],[336.5585632324219],5758,"[418.95098876953125, 439.8857421875]","[332.18682861328125, 374.67376708984375]",-25.635109,-23.406307,incorrect,False,-25.635109,-46.812614,correct,True,-25.635109,-22.678335,incorrect,False
animals,19,Typical,sparrow,bird,mammal,1.0,A sparrow is a type of,What kind of animal is a sparrow?,A sparrow is a type of,1,2.016225,2976,[370.28900146484375],[421.96893310546875],3444,"[369.70916748046875, 420.1688232421875]","[429.25390625, 441.0595703125]",-19.595407,-23.162083,correct,True,-19.595407,-46.324165,correct,True,-19.595407,-20.175283,correct,True
animals,19,Typical,sparrow,bird,mammal,1.0,A sparrow is a type of,What kind of animal is a sparrow?,A sparrow is a type of,2,1.9493164,4181,[398.3564453125],[376.8627624511719],897,"[403.28887939453125, 439.3199462890625]","[360.57147216796875, 412.602294921875]",-19.771324,-16.502808,incorrect,False,-19.771324,-33.005615,correct,True,-19.771324,-14.838852,incorrect,False
animals,19,Typical,sparrow,bird,mammal,1.0,A sparrow is a type of,What kind of animal is a sparrow?,A sparrow is a type of,3,0.8062354,1198,[385.71331787109375],[419.686767578125],6626,"[379.09710693359375, 451.8509216308594]","[410.27471923828125, 404.1159973144531]",-19.253166,-18.23613,incorrect,False,-19.253166,-36.47226,correct,True,-19.253166,-25.869345,correct,True
animals,19,Typical,sparrow,bird,mammal,1.0,A sparrow is a type of,What kind of animal is a sparrow?,A sparrow is a type of,4,2.1314192,846,[406.00750732421875],[1065.3953857421875],12601,"[394.4936828613281, 465.4773864746094]","[1065.343505859375, 1051.1236572265625]",-16.12915,-13.825761,incorrect,False,-16.12915,-27.651522,correct,True,-16.12915,-27.64295,correct,True
animals,19,Typical,sparrow,bird,mammal,1.0,A sparrow is a type of,What kind of animal is a sparrow?,A sparrow is a type of,5,8.213703,46,[1074.553466796875],,1047,"[1072.309326171875, 1051.2659912109375]",,-6.3696294,-4.460488,incorrect,False,-6.3696294,-8.920976,correct,True,-6.3696294,-8.613779,correct,True
