task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",11,2.4196138,543,"[3.2745535373687744, 16.624664306640625]","[7.156548500061035, 7.1019673347473145]",158,"[5.314355850219727, 10.19911003112793, 14.001603126525879]","[3.6448607444763184, 4.410618305206299, 3.9456119537353516]",-5.9763627,-4.579283,incorrect,False,-11.952725,-13.73785,correct,True,-11.947304,-9.907501,incorrect,False
capitals-recognition,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",12,2.749191,174,"[5.05310583114624, 17.310131072998047]","[3.5480453968048096, 1.7509467601776123]",131,"[5.594810485839844, 10.485953330993652, 14.14910888671875]","[6.76896333694458, 3.883338212966919, 4.859938144683838]",-4.835818,-3.5985901,incorrect,False,-9.671636,-10.795771,correct,True,-9.669561,-9.127858,incorrect,False
capitals-recognition,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",13,3.2867475,175,"[5.208322525024414, 17.251869201660156]","[7.309211254119873, 7.549177169799805]",75,"[6.543440341949463, 12.107514381408691, 15.89402961730957]","[8.381230354309082, 6.172176837921143, 7.657634735107422]",-4.4712424,-2.6836739,incorrect,False,-8.942485,-8.051022,incorrect,False,-8.938555,-7.603438,incorrect,False
capitals-recognition,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",14,3.5550454,99,"[6.604856014251709, 16.589595794677734]","[5.401913166046143, 5.715991973876953]",46,"[7.982081890106201, 12.811053276062012, 16.120277404785156]","[4.323670387268066, 9.324453353881836, 7.2323503494262695]",-3.8499327,-2.1803825,incorrect,False,-7.6998653,-6.5411477,incorrect,False,-7.6950502,-6.3178253,incorrect,False
capitals-recognition,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",15,4.790904,34,"[10.431177139282227, 22.929595947265625]",,22,"[10.916138648986816, 20.164710998535156, 23.58635711669922]",,-2.5611153,-1.5491352,incorrect,False,-5.1222305,-4.6474056,incorrect,False,-5.1220627,-4.6371,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",0,8.943314,27159,[-1.2336362600326538],[0.6362530589103699],7958,"[0.3739621639251709, 15.207321166992188]","[-0.6250338554382324, 2.1352641582489014]",-12.298525,-5.364586,incorrect,False,-12.298525,-10.729172,incorrect,False,-12.298525,-10.690927,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",1,9.019342,21066,[-0.83470219373703],[-1.1648430824279785],8488,"[0.22786453366279602, 12.66930866241455]","[1.9647817611694336, 0.42879241704940796]",-11.782928,-5.4737864,incorrect,False,-11.782928,-10.947573,incorrect,False,-11.782928,-10.720362,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",2,8.928955,22386,[-0.965252161026001],[-0.4386592507362366],3950,"[0.8397505283355713, 11.907279968261719]","[-0.6156443357467651, 3.310614824295044]",-11.916968,-5.272959,incorrect,False,-11.916968,-10.545918,incorrect,False,-11.916968,-10.111965,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",3,8.283875,22316,[-0.908866822719574],[-2.482830047607422],5917,"[0.7255563735961914, 13.559810638427734]","[1.8736896514892578, 1.9212210178375244]",-12.231338,-5.365545,incorrect,False,-12.231338,-10.73109,incorrect,False,-12.231338,-10.596914,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",4,7.513393,26690,[-1.5237516164779663],[1.5489842891693115],2137,"[1.3407021760940552, 12.154401779174805]","[-1.6325576305389404, -2.397429943084717]",-12.783529,-5.181447,incorrect,False,-12.783529,-10.362894,incorrect,False,-12.783529,-9.919077,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",5,6.446781,14706,[-0.604424238204956],[-0.24018606543540955],4772,"[0.6290978789329529, 10.712778091430664]","[3.1925837993621826, 0.6549745798110962]",-12.168984,-6.0697284,incorrect,False,-12.168984,-12.139457,incorrect,False,-12.168984,-10.935462,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",6,5.1429577,12855,[-0.4546612501144409],[0.2213967889547348],1180,"[1.9815902709960938, 10.251300811767578]","[-0.5255768895149231, -1.0341272354125977]",-12.443246,-5.6503696,incorrect,False,-12.443246,-11.300739,incorrect,False,-12.443246,-10.006994,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",7,5.2961154,16177,[-0.09876470267772675],[-2.8788299560546875],3299,"[1.7037184238433838, 10.339253425598145]","[-1.944609522819519, 1.4380061626434326]",-12.698298,-6.117178,incorrect,False,-12.698298,-12.234356,incorrect,False,-12.698298,-10.895816,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",8,3.480822,17526,[-1.0322636365890503],[-0.4258909225463867],3392,"[1.0260707139968872, 11.850702285766602]","[0.7164292335510254, 3.261282444000244]",-13.995517,-6.311874,incorrect,False,-13.995517,-12.623748,incorrect,False,-13.995517,-11.937182,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",9,3.542736,10109,[-0.9110161066055298],[1.942874789237976],1819,"[1.3025662899017334, 12.528141021728516]","[3.4048519134521484, 6.603364944458008]",-13.9357815,-6.078501,incorrect,False,-13.9357815,-12.157002,incorrect,False,-13.9357815,-11.7221985,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",10,2.720794,4035,[0.11909586191177368],[23.92847442626953],576,"[2.635576009750366, 14.395589828491211]","[17.879962921142578, 16.904193878173828]",-14.5083065,-6.0262094,incorrect,False,-14.5083065,-12.052419,incorrect,False,-14.5083065,-11.991826,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",11,1.9362277,7,[12.266145706176758],[-1.8767940998077393],9,"[10.908185958862305, 19.29225730895996]","[4.853025913238525, 0.7958331108093262]",-3.5932074,-2.4757562,incorrect,False,-3.5932074,-4.9515123,correct,True,-3.5932074,-4.951167,correct,True
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",12,1.8486853,17,[9.508453369140625],[-4.7286763191223145],7,"[10.500040054321289, 17.451702117919922]","[0.4338216781616211, -3.1891841888427734]",-5.967699,-2.488819,incorrect,False,-5.967699,-4.977638,incorrect,False,-5.967699,-4.9761124,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",13,2.4487476,62,[6.579385757446289],[7.120693683624268],20,"[8.788812637329102, 16.672679901123047]","[8.613584518432617, 7.893341541290283]",-7.9446955,-2.8720813,incorrect,False,-7.9446955,-5.7441626,incorrect,False,-7.9446955,-5.7352686,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",14,3.1097527,50,[7.755227565765381],[8.573060035705566],13,"[9.980488777160645, 17.406085968017578]","[5.425320148468018, 8.154644966125488]",-6.7435246,-2.2705414,incorrect,False,-6.7435246,-4.541083,incorrect,False,-6.7435246,-4.518264,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,True,"The capital of California is either Sacramento or Los Angeles. In fact,","The capital of California is either Sacramento or Los Angeles. In fact, the capital of California is",15,4.6244793,3,[12.775431632995605],,2,"[12.833840370178223, 18.57377052307129]",,-2.6514044,-1.3048579,incorrect,False,-2.6514044,-2.6097157,incorrect,False,-2.6514044,-2.5929956,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",0,8.935901,27303,[-1.2482539415359497],[0.6149075031280518],8279,"[0.3348444998264313, 15.200732231140137]","[-0.49524521827697754, 1.7366774082183838]",-12.312613,-5.3840714,incorrect,False,-12.312613,-10.768143,incorrect,False,-12.312613,-10.729514,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",1,9.013538,21311,[-0.854358434677124],[-1.1612281799316406],8486,"[0.2282775491476059, 12.434858322143555]","[1.9283931255340576, 0.6079042553901672]",-11.802452,-5.4995213,incorrect,False,-11.802452,-10.9990425,incorrect,False,-11.802452,-10.719816,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",2,8.920624,22666,[-0.9796703457832336],[-0.41612714529037476],4034,"[0.8285167813301086, 11.782323837280273]","[-0.5376056432723999, 3.179953098297119]",-11.938559,-5.3121333,incorrect,False,-11.938559,-10.624267,incorrect,False,-11.938559,-10.130371,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",3,8.272487,22408,[-0.9153555631637573],[-2.5522806644439697],5808,"[0.7420748472213745, 13.318877220153809]","[2.109589099884033, 1.63319730758667]",-12.242201,-5.376741,incorrect,False,-12.242201,-10.753482,incorrect,False,-12.242201,-10.58477,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",4,7.5778055,27253,[-1.5492690801620483],[1.602147102355957],1941,"[1.43260657787323, 11.755941390991211]","[-1.4287561178207397, -3.6242904663085938]",-12.803184,-5.2410855,incorrect,False,-12.803184,-10.482171,incorrect,False,-12.803184,-9.821308,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",5,6.572348,15331,[-0.6147863268852234],[-0.6012763977050781],4163,"[0.794177234172821, 10.002998352050781]","[3.0640952587127686, 0.35002148151397705]",-12.174454,-6.2990093,incorrect,False,-12.174454,-12.598019,correct,True,-12.174454,-10.765491,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",6,5.047435,15068,[-0.6072008013725281],[-0.09566938877105713],1115,"[2.1025803089141846, 9.863935470581055]","[0.11736394464969635, -0.06728088855743408]",-12.664493,-5.8032184,incorrect,False,-12.664493,-11.606437,incorrect,False,-12.664493,-9.954712,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",7,5.2813854,20107,[-0.37810438871383667],[-2.5932111740112305],2366,"[2.0896847248077393, 10.159333229064941]","[-2.393850564956665, 0.25823044776916504]",-13.0556135,-6.0666094,incorrect,False,-13.0556135,-12.133219,incorrect,False,-13.0556135,-10.587825,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",8,3.4142437,20194,[-1.2143968343734741],[-0.40102434158325195],3030,"[1.2085905075073242, 11.194491386413574]","[0.33113762736320496, 2.728987216949463]",-14.272971,-6.4860234,incorrect,False,-14.272971,-12.972047,incorrect,False,-14.272971,-11.849984,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",9,3.6029594,11696,[-1.0681052207946777],[2.3649356365203857],1888,"[1.316572904586792, 11.627243995666504]","[2.8121256828308105, 7.206804275512695]",-14.090006,-6.2639637,incorrect,False,-14.090006,-12.527927,incorrect,False,-14.090006,-11.705328,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",10,2.666261,4082,[0.130545973777771],[22.909412384033203],706,"[2.422701835632324, 13.558123588562012]","[16.773256301879883, 16.865692138671875]",-14.563681,-6.1996093,incorrect,False,-14.563681,-12.399219,incorrect,False,-14.563681,-12.271524,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",11,1.6578612,8,[11.655324935913086],[-0.4744017720222473],16,"[10.123120307922363, 18.247806549072266]","[6.090216159820557, 0.8328996896743774]",-4.4012437,-2.9671898,incorrect,False,-4.4012437,-5.9343796,correct,True,-4.4012437,-5.9334483,correct,True
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",12,1.826033,18,[9.400927543640137],[-5.667331695556641],9,"[10.196290969848633, 16.657634735107422]","[0.8719179034233093, -4.345269203186035]",-6.111378,-2.6596124,incorrect,False,-6.111378,-5.319225,incorrect,False,-6.111378,-5.316015,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",13,2.4280643,83,[6.184204578399658],[7.392406463623047],23,"[8.626808166503906, 15.730565071105957]","[8.117968559265137, 7.791328430175781]",-8.359504,-2.9695141,incorrect,False,-8.359504,-5.9390283,incorrect,False,-8.359504,-5.9169,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",14,2.8765013,56,[7.50496244430542],[8.625576972961426],19,"[9.667572975158691, 16.77290916442871]","[5.53204870223999, 8.268987655639648]",-7.1289997,-2.5035353,incorrect,False,-7.1289997,-5.0070705,incorrect,False,-7.1289997,-4.966389,incorrect,False
capitals-recognition,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,"The capital of California is either Los Angeles or Sacramento. In fact,","The capital of California is either Los Angeles or Sacramento. In fact, the capital of California is",15,4.6893225,4,[12.511531829833984],,3,"[12.552430152893066, 18.109922409057617]",,-2.8866117,-1.4368173,incorrect,False,-2.8866117,-2.8736346,incorrect,False,-2.8866117,-2.8457134,incorrect,False
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",0,9.055315,25992,[-1.046088695526123],[2.04400372505188],42820,"[-2.5052058696746826, 6.424649238586426]","[1.7570692300796509, 3.842498540878296]",-12.158056,-9.526847,incorrect,False,-12.158056,-19.053694,correct,True,-12.158056,-13.617174,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",1,9.152092,14262,[-0.22302675247192383],[0.24296361207962036],35596,"[-1.7702122926712036, 7.0118327140808105]","[-1.7855618000030518, -0.7515732049942017]",-11.224061,-8.646378,incorrect,False,-11.224061,-17.292755,correct,True,-11.224061,-12.771246,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",2,8.994493,10603,[-0.02421816810965538],[-0.594719648361206],36520,"[-1.9270094633102417, 5.835662841796875]","[1.5359182357788086, 5.4211907386779785]",-10.978166,-9.354237,incorrect,False,-10.978166,-18.708473,correct,True,-10.978166,-12.880958,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",3,7.9379644,11541,[0.024783656001091003],[-0.1961067020893097],27295,"[-1.2712538242340088, 7.54107141494751]","[-0.9147763252258301, 7.883152008056641]",-11.389685,-8.445375,incorrect,False,-11.389685,-16.89075,correct,True,-11.389685,-12.685722,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",4,6.962395,7664,[0.12003320455551147],[-2.6205289363861084],23417,"[-1.3650869131088257, 9.173018455505371]","[2.281137704849243, 5.680984020233154]",-11.234336,-7.5680523,incorrect,False,-11.234336,-15.136105,correct,True,-11.234336,-12.719456,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",5,6.0235205,14234,[-0.6815390586853027],[2.224369764328003],10239,"[-0.27836212515830994, 10.018725395202637]","[2.1589858531951904, 6.146083354949951]",-12.263317,-6.7918406,incorrect,False,-12.263317,-13.583681,correct,True,-12.263317,-11.86014,incorrect,False
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",6,3.9166193,5178,[0.45322272181510925],[1.4459015130996704],4037,"[0.7096656560897827, 11.829816818237305]","[-0.1596825122833252, 6.317191123962402]",-11.884746,-6.0946436,incorrect,False,-11.884746,-12.189287,correct,True,-11.884746,-11.628303,incorrect,False
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",7,5.803802,4915,[1.2954555749893188],[-1.9673840999603271],8493,"[0.7144993543624878, 14.100442886352539]","[-3.6757497787475586, -0.4733966588973999]",-11.177967,-5.9886484,incorrect,False,-11.177967,-11.977297,correct,True,-11.177967,-11.758924,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",8,4.252436,4004,[0.8192739486694336],[-1.6067063808441162],13289,"[-0.608392596244812, 13.861778259277344]","[-0.5829821228981018, -1.4022489786148071]",-11.70635,-6.7038245,incorrect,False,-11.70635,-13.407649,correct,True,-11.70635,-13.134017,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",9,4.5267344,4094,[0.28730982542037964],[-0.28115957975387573],8691,"[-0.6772335767745972, 11.854756355285645]","[-0.15911434590816498, 7.325509071350098]",-12.049075,-7.0378876,incorrect,False,-12.049075,-14.075775,correct,True,-12.049075,-13.013618,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",10,2.9716892,3223,[0.38165974617004395],[26.015491485595703],6546,"[-0.5765683054924011, 14.066605567932129]","[18.309276580810547, 4.411153316497803]",-13.650538,-7.393457,incorrect,False,-13.650538,-14.786914,correct,True,-13.650538,-14.608767,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",11,2.0719633,1,[14.502510070800781],[-13.400691032409668],16,"[9.59961223602295, 14.211146354675293]","[-6.21254301071167, 0.6200737357139587]",-1.134341,-3.0813515,correct,True,-1.134341,-6.162703,correct,True,-1.134341,-6.037239,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",12,2.0493863,25,[8.197677612304688],[-6.46736478805542],80,"[6.311985015869141, 12.760533332824707]","[-0.4626725912094116, 2.5269579887390137]",-6.8904715,-4.484794,incorrect,False,-6.8904715,-8.969588,correct,True,-6.8904715,-8.776164,correct,True
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",13,2.8349743,166,[4.996680736541748],[6.903375148773193],145,"[5.135475158691406, 13.495155334472656]","[7.280132293701172, 5.558868408203125]",-9.181854,-4.602615,incorrect,False,-9.181854,-9.20523,correct,True,-9.181854,-9.043059,incorrect,False
capitals-recognition,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,"The capital of Connecticut is either Hartford or Bridgeport. In fact,","The capital of Connecticut is either Hartford or Bridgeport. In fact, the capital of Connecticut is",14,3.4312963,102,[6.40548038482666],[9.39497184753418],92,"[6.597696781158447, 12.8203706741333]","[6.826601505279541, 5.2802581787109375]",-7.8490458,-3.9410977,incorrect,False,-7.8490458,-7.8821955,correct,True,-7.8490458,-7.656829,incorrect,False
