task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,18,8.514593,433,"[2.799858808517456, 8.148093223571777]","[4.131836414337158, 6.061854362487793]",260,[3.2090868949890137],[7.709989547729492],-5.2671237,-7.6096315,correct,True,-10.534247,-7.6096315,incorrect,False,-8.01886,-7.6096315,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,19,8.510955,257,"[3.1671195030212402, 8.175561904907227]","[2.466050863265991, 5.623821258544922]",85,[4.122436046600342],[0.4090227484703064],-5.0541267,-6.657339,correct,True,-10.1082535,-6.657339,incorrect,False,-7.6126556,-6.657339,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,20,8.239526,271,"[3.23956561088562, 8.17888069152832]","[3.531132698059082, 2.209650993347168]",155,[3.7971298694610596],[7.425503730773926],-5.051797,-7.033573,correct,True,-10.103594,-7.033573,incorrect,False,-7.591137,-7.033573,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,21,7.5579,271,"[3.5264334678649902, 8.217245101928711]","[3.5704476833343506, 3.2927379608154297]",100,[4.514554977416992],[2.047316312789917],-5.054971,-6.5686827,correct,True,-10.109942,-6.5686827,incorrect,False,-7.5568047,-6.5686827,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,22,7.053375,238,"[3.8653159141540527, 8.384822845458984]","[4.422178745269775, 5.8687944412231445]",110,[4.65336799621582],[7.508231163024902],-4.9771852,-6.67673,correct,True,-9.9543705,-6.67673,incorrect,False,-7.4647827,-6.67673,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,23,6.4758086,184,"[4.331003189086914, 9.071885108947754]","[2.137336015701294, 5.076038837432861]",65,[5.466728210449219],[0.3551225960254669],-4.786097,-6.158374,correct,True,-9.572194,-6.158374,incorrect,False,-7.294099,-6.158374,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,24,6.414709,161,"[4.564307689666748, 9.67670726776123]","[3.715176582336426, -4.487869739532471]",61,[5.4646830558776855],[0.6069631576538086],-4.422592,-6.1888704,correct,True,-8.845184,-6.1888704,incorrect,False,-7.089246,-6.1888704,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,25,6.3210053,129,"[5.000343322753906, 9.591772079467773]","[1.6124927997589111, 7.6866960525512695]",84,[5.490126132965088],[1.192612886428833],-4.3216715,-6.315173,correct,True,-8.643343,-6.315173,incorrect,False,-6.8049564,-6.315173,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,26,6.1155915,120,"[5.239339828491211, 10.778778076171875]","[2.3389322757720947, 2.319744348526001]",82,[5.666213035583496],[-1.46511709690094],-3.8751268,-6.300983,correct,True,-7.7502537,-6.300983,incorrect,False,-6.727856,-6.300983,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,27,5.983347,95,"[5.552403926849365, 11.379144668579102]","[3.622256278991699, -1.6058590412139893]",104,[5.443544387817383],[1.8322303295135498],-3.6653495,-6.647348,correct,True,-7.330699,-6.647348,incorrect,False,-6.5384884,-6.647348,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,28,5.6929283,69,"[6.059717655181885, 11.730799674987793]","[-4.368503570556641, 0.9832310080528259]",86,[5.714465618133545],[-3.2365097999572754],-3.3554697,-6.474654,correct,True,-6.7109394,-6.474654,incorrect,False,-6.129402,-6.474654,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,29,5.3818045,119,"[5.5100836753845215, 12.582995414733887]","[3.850667715072632, -1.025480031967163]",140,[5.3169965744018555],[0.6690889596939087],-3.5876553,-7.104145,correct,True,-7.1753106,-7.104145,incorrect,False,-6.911058,-7.104145,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,30,5.3975735,62,"[6.263762474060059, 13.513931274414062]","[3.689784288406372, 5.273007869720459]",119,[5.549361705780029],[4.155967712402344],-3.1329477,-6.8696346,correct,True,-6.2658954,-6.8696346,correct,True,-6.1552343,-6.8696346,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,31,3.8946185,12,"[11.251653671264648, 22.92359733581543]",,17,[10.544071197509766],,-1.932115,-4.5694704,correct,True,-3.86423,-4.5694704,correct,True,-3.861888,-4.5694704,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,9.234722,36694,"[-0.6280832290649414, 9.236416816711426]","[0.21571362018585205, 1.329155683517456]",3095,[1.756218671798706],[0.7429832220077515],-7.4301724,-9.954096,correct,True,-14.860345,-9.954096,incorrect,False,-12.338397,-9.954096,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,9.489983,35946,"[-0.4987732172012329, 7.82122278213501]","[-3.1966910362243652, -2.5401458740234375]",3268,[1.9016475677490234],[-0.8928608894348145],-8.12525,-9.909941,correct,True,-16.2505,-9.909941,incorrect,False,-12.310362,-9.909941,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,2,9.326887,45412,"[-1.2684873342514038, 6.482132434844971]","[-3.6724979877471924, 3.980862617492676]",7935,[1.5424283742904663],[3.0674448013305664],-9.2226305,-10.550484,correct,True,-18.445261,-10.550484,incorrect,False,-13.361399,-10.550484,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,3,9.406811,49530,"[-2.2936863899230957, 7.385669708251953]","[2.426882743835449, 5.364161014556885]",3892,[2.4299447536468506],[1.206151008605957],-9.592459,-9.98043,correct,True,-19.184917,-9.98043,incorrect,False,-14.704061,-9.98043,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,4,9.33992,43311,"[-1.1910878419876099, 7.793539524078369]","[-0.22806160151958466, 4.323510646820068]",3024,[2.5018105506896973],[0.9180800318717957],-8.669613,-9.7939825,correct,True,-17.339226,-9.7939825,incorrect,False,-13.486881,-9.7939825,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,5,9.663112,40119,"[-1.1166132688522339, 8.113222122192383]","[7.498450577259064e-05, 3.018728017807007]",1808,[2.521932363510132],[-1.5318433046340942],-8.255517,-9.360571,correct,True,-16.511034,-9.360571,incorrect,False,-12.999117,-9.360571,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,6,9.753362,38002,"[-1.0155646800994873, 8.552936553955078]","[-1.6798516511917114, 4.643551349639893]",3641,[1.9500291347503662],[2.9861748218536377],-7.921721,-9.804797,correct,True,-15.843442,-9.804797,incorrect,False,-12.770391,-9.804797,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,7,9.724492,38052,"[-1.410539150238037, 9.129555702209473]","[0.43270882964134216, 5.464216709136963]",758,[2.7141706943511963],[-1.4843363761901855],-7.6412334,-8.753595,correct,True,-15.282467,-8.753595,incorrect,False,-12.8783045,-8.753595,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,8,9.494618,30747,"[-1.1547353267669678, 9.92850112915039]","[2.5491738319396973, 7.218818664550781]",1490,[2.095367431640625],[1.738611102104187],-7.0105095,-9.1674595,correct,True,-14.021019,-9.1674595,incorrect,False,-12.4175625,-9.1674595,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,9,9.511414,15115,"[-0.21489456295967102, 10.952667236328125]","[2.259120225906372, 5.651508331298828]",657,[2.4458889961242676],[1.6772534847259521],-6.0433745,-8.583305,correct,True,-12.086749,-8.583305,incorrect,False,-11.244089,-8.583305,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,10,9.514342,6664,"[0.564003586769104, 11.460616111755371]","[1.0485278367996216, 4.429166316986084]",319,[2.7854292392730713],[-1.2852165699005127],-5.4487185,-8.136299,correct,True,-10.897437,-8.136299,incorrect,False,-10.357724,-8.136299,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,11,8.985534,3881,"[0.8793156147003174, 12.388725280761719]","[1.2379522323608398, 4.911097049713135]",676,[2.4532151222229004],[2.183039665222168],-5.145617,-8.422117,correct,True,-10.291234,-8.422117,incorrect,False,-9.996016,-8.422117,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,12,8.748472,2480,"[1.1859382390975952, 12.684914588928223]","[4.641944885253906, 0.28665557503700256]",411,[2.868051528930664],[4.7609968185424805],-4.922617,-7.9410706,correct,True,-9.845234,-7.9410706,incorrect,False,-9.623184,-7.9410706,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,13,8.652044,802,"[2.362717866897583, 11.622257232666016]","[2.9049108028411865, 2.7735772132873535]",112,[3.904695749282837],[2.7786171436309814],-4.500965,-7.021718,correct,True,-9.00193,-7.021718,incorrect,False,-8.563696,-7.021718,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,14,8.424896,420,"[2.947880506515503, 11.393279075622559]","[2.770615577697754, 1.6727235317230225]",72,[4.354203701019287],[-1.764667272567749],-4.271642,-6.632256,correct,True,-8.543284,-6.632256,incorrect,False,-8.038579,-6.632256,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,15,8.397697,298,"[3.220700740814209, 10.066927909851074]","[0.7969544529914856, 0.4413267970085144]",222,[3.4621808528900146],[1.3966023921966553],-4.3845916,-7.4596405,correct,True,-8.769183,-7.4596405,incorrect,False,-7.701121,-7.4596405,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,16,8.6033745,352,"[2.941150426864624, 8.897794723510742]","[4.614974021911621, 4.424698829650879]",245,[3.269960403442383],[4.612542152404785],-4.8690176,-7.562144,correct,True,-9.738035,-7.562144,incorrect,False,-7.890953,-7.562144,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,17,8.272706,234,"[3.427032709121704, 8.7571439743042]","[6.516780853271484, 2.264343738555908]",171,[3.7219085693359375],[1.8833857774734497],-4.708314,-7.1779995,correct,True,-9.416628,-7.1779995,incorrect,False,-7.4728746,-7.1779995,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,18,8.302122,114,"[4.121485233306885, 8.344285011291504]","[2.8729963302612305, 5.576725959777832]",190,[3.6712839603424072],[5.67672872543335],-4.607379,-7.2633696,correct,True,-9.214758,-7.2633696,incorrect,False,-6.8131676,-7.2633696,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,19,8.198329,107,"[4.116847991943359, 8.266239166259766]","[3.6932852268218994, 5.701783657073975]",103,[4.147944450378418],[4.6901936531066895],-4.643828,-6.744957,correct,True,-9.287656,-6.744957,incorrect,False,-6.7760544,-6.744957,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,20,8.0208845,113,"[4.2541728019714355, 8.242280960083008]","[3.8335213661193848, 2.827411413192749]",82,[4.425911903381348],[9.7591552734375],-4.6114016,-6.5057626,correct,True,-9.222803,-6.5057626,incorrect,False,-6.6775017,-6.5057626,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,21,7.478396,117,"[4.501868724822998, 8.316840171813965]","[2.196105480194092, 0.44348210096359253]",48,[5.331028938293457],[7.07765007019043],-4.617808,-5.8390512,correct,True,-9.235616,-5.8390512,incorrect,False,-6.668212,-5.8390512,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,22,6.82164,140,"[4.567996501922607, 8.260936737060547]","[7.952477931976318, 5.799587249755859]",42,[5.8929829597473145],[10.210018157958984],-4.8243194,-5.589959,correct,True,-9.648639,-5.589959,incorrect,False,-6.9149475,-5.589959,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,23,6.425957,94,"[5.336409091949463, 8.8881254196167]","[3.7534003257751465, 6.320376873016357]",19,[6.869530200958252],[2.2960739135742188],-4.4928293,-4.8744183,correct,True,-8.985659,-4.8744183,incorrect,False,-6.4075356,-4.8744183,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,24,6.043946,72,"[5.685465335845947, 9.55203914642334]","[5.07036828994751, -6.295164108276367]",20,[7.029306411743164],[0.8046467304229736],-4.1741467,-4.914119,correct,True,-8.348293,-4.914119,incorrect,False,-6.257959,-4.914119,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,25,6.0613694,41,"[6.241885662078857, 9.358537673950195]","[1.914163589477539, 6.838604927062988]",21,[7.085949897766113],[3.6152000427246094],-3.9506354,-4.844638,correct,True,-7.901271,-4.844638,incorrect,False,-5.6887016,-4.844638,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,26,5.8377123,37,"[6.455219268798828, 10.39896011352539]","[3.3594796657562256, 2.4285242557525635]",15,[7.48410701751709],[2.4736945629119873],-3.5505824,-4.5750303,correct,True,-7.101165,-4.5750303,incorrect,False,-5.6039248,-4.5750303,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,27,5.701247,27,"[6.8263959884643555, 10.9736967086792]","[2.7302920818328857, 2.2427356243133545]",11,[7.73159122467041],[2.14813494682312],-3.2940004,-4.4204335,correct,True,-6.588001,-4.4204335,incorrect,False,-5.325632,-4.4204335,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,28,5.2865367,24,"[7.214591026306152, 11.815011024475098]","[-1.5280779600143433, 2.041555404663086]",11,[8.052114486694336],[-6.2942728996276855],-2.9105,-4.270987,correct,True,-5.821,-4.270987,incorrect,False,-5.1085143,-4.270987,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,29,5.3135576,34,"[7.1114301681518555, 12.78187370300293]","[3.4019129276275635, -1.3552827835083008]",25,[7.3446269035339355],[-0.39607128500938416],-2.7889028,-5.0555725,correct,True,-5.5778055,-5.0555725,incorrect,False,-5.28877,-5.0555725,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,30,5.556233,11,"[7.686291217803955, 13.701452255249023]","[4.601053714752197, 4.926985263824463]",18,[7.40368127822876],[5.410026550292969],-2.3403053,-4.8625746,correct,True,-4.6806107,-4.8625746,correct,True,-4.5799665,-4.8625746,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,31,3.9668956,4,"[12.198952674865723, 22.66234588623047]",,3,[12.24109172821045],,-1.3272791,-2.6098003,correct,True,-2.6545582,-2.6098003,incorrect,False,-2.651939,-2.6098003,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,9.247082,4714,"[1.5079721212387085, 7.730508327484131]","[-3.3482038974761963, 3.174975872039795]",38466,"[-0.7427161335945129, 9.39965534210205]","[0.6098303198814392, 1.5006157159805298]",-7.16597,-7.4424043,correct,True,-14.33194,-14.884809,correct,True,-10.200546,-12.451235,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,9.5325,19863,"[0.4820244610309601, 7.356328010559082]","[0.03875476121902466, 0.35907861590385437]",36178,"[-0.49750280380249023, 7.76011323928833]","[-2.544027090072632, -1.2538444995880127]",-7.8681526,-8.212759,correct,True,-15.736305,-16.425518,correct,True,-11.328149,-12.307676,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,9.265158,22841,"[0.48295900225639343, 6.72705602645874]","[-0.09995950013399124, 1.8183499574661255]",44301,"[-1.1144412755966187, 6.698239803314209]","[-2.1127371788024902, 3.2069509029388428]",-8.247091,-9.086356,correct,True,-16.494183,-18.172712,correct,True,-11.626212,-13.223612,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,3,9.367809,25626,"[0.4596264362335205, 7.071937561035156]","[-0.34799301624298096, 2.470963954925537]",47688,"[-1.6660805940628052, 7.496732234954834]","[1.84614098072052, 5.719579696655273]",-8.3165,-9.22962,correct,True,-16.633,-18.45924,correct,True,-11.880954,-14.00666,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,4,9.327465,26313,"[0.3141518831253052, 6.990219593048096]","[-3.252495527267456, 0.7505013942718506]",40624,"[-0.8309757709503174, 8.061141967773438]","[0.3506368100643158, 4.76057767868042]",-8.317062,-8.406064,correct,True,-16.634125,-16.812128,correct,True,-12.037346,-13.182473,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,5,9.661411,34166,"[-0.6574891805648804, 6.692930698394775]","[0.6216278672218323, 2.577789306640625]",33512,"[-0.6089187264442444, 8.60515022277832]","[-0.21777181327342987, 3.2563085556030273]",-8.6320095,-7.7901273,incorrect,False,-17.264019,-15.580255,incorrect,False,-12.509281,-12.460711,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,6,9.755274,29277,"[-0.4069805145263672, 7.054757118225098]","[-6.911227703094482, 4.446859359741211]",31931,"[-0.5959357619285583, 9.089587211608887]","[-1.165886640548706, 4.019966125488281]",-8.185379,-7.4544477,incorrect,False,-16.370758,-14.9088955,incorrect,False,-12.0953045,-12.28426,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,7,9.706652,45527,"[-2.339963436126709, 7.766542911529541]","[-2.2704577445983887, 2.4152302742004395]",30959,"[-0.8795939683914185, 9.571939468383789]","[0.9954859018325806, 4.935678005218506]",-8.690145,-7.210799,incorrect,False,-17.38029,-14.421598,incorrect,False,-13.7781105,-12.317741,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,8,9.578558,46714,"[-2.860948324203491, 7.918111801147461]","[-1.3143658638000488, 2.981229543685913]",21944,"[-0.4891265630722046, 10.301107406616211]","[1.3795632123947144, 7.05382776260376]",-8.702327,-6.6026073,incorrect,False,-17.404654,-13.2052145,incorrect,False,-14.096077,-11.724255,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,9,9.584897,45805,"[-2.9532670974731445, 7.902303218841553]","[-0.15956366062164307, 3.7038419246673584]",12489,"[0.0293881893157959, 11.314896583557129]","[3.3558404445648193, 6.6007232666015625]",-8.560844,-5.859015,incorrect,False,-17.121689,-11.71803,incorrect,False,-13.969751,-10.987096,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,10,9.59139,43952,"[-2.7224559783935547, 8.145659446716309]","[-0.8825342655181885, 1.336487054824829]",3581,"[1.1098339557647705, 11.994413375854492]","[2.761439323425293, 3.827646017074585]",-8.247095,-5.0931263,incorrect,False,-16.49419,-10.186253,incorrect,False,-13.641441,-9.809152,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,11,9.106041,40896,"[-2.8997104167938232, 8.088494300842285]","[0.061762578785419464, 0.10612539947032928]",1255,"[1.8752548694610596, 12.72866153717041]","[-0.4258068799972534, 4.057039260864258]",-8.3359165,-4.6036344,incorrect,False,-16.671833,-9.207269,incorrect,False,-13.752035,-8.97707,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,12,8.985494,34381,"[-2.5719494819641113, 7.512186527252197]","[1.5315369367599487, 3.315394878387451]",1555,"[1.5900354385375977, 12.993352890014648]","[3.474911689758301, 0.22225551307201385]",-8.345645,-4.6614356,incorrect,False,-16.69129,-9.322871,incorrect,False,-13.313053,-9.151069,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,13,8.812689,25748,"[-1.8867545127868652, 7.641475200653076]","[4.791616916656494, 1.604225516319275]",607,"[2.4429783821105957, 11.81471061706543]","[0.3076522946357727, 0.023063287138938904]",-7.9439526,-4.37491,incorrect,False,-15.887905,-8.74982,incorrect,False,-12.693755,-8.364021,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,14,8.814163,12464,"[-0.6106899976730347, 7.589576244354248]","[-1.5708820819854736, 0.10767987370491028]",710,"[2.3925154209136963, 11.14862060546875]","[1.0912326574325562, 2.5087673664093018]",-7.3278856,-4.5296006,incorrect,False,-14.655771,-9.059201,incorrect,False,-11.460966,-8.45776,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,15,8.663387,13107,"[-0.8638583421707153, 6.640749931335449]","[1.2025235891342163, 1.4317353963851929]",735,"[2.352048397064209, 10.225793838500977]","[-0.28163546323776245, 1.0639599561691284]",-7.880027,-4.7192717,incorrect,False,-15.760054,-9.438543,incorrect,False,-11.667011,-8.451105,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,16,8.906502,10633,"[-0.4982408285140991, 6.079912185668945]","[3.2274186611175537, 0.7250828742980957]",946,"[1.9850867986679077, 9.183279037475586]","[3.637758731842041, 4.553494453430176]",-7.9018993,-5.1664534,incorrect,False,-15.803799,-10.332907,incorrect,False,-11.194298,-8.71097,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,17,8.829614,6538,"[0.06132224202156067, 5.639463424682617]","[5.538815498352051, 2.183810234069824]",587,"[2.394510269165039, 9.070613861083984]","[4.800673961639404, 3.4186084270477295]",-7.916721,-5.001855,incorrect,False,-15.833442,-10.00371,incorrect,False,-10.635191,-8.302003,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,18,8.805363,3286,"[0.8694307804107666, 5.454981327056885]","[8.977481842041016, 1.3583024740219116]",349,"[2.9000961780548096, 8.825183868408203]","[0.680232048034668, 6.057724475860596]",-7.695895,-4.9000816,incorrect,False,-15.39179,-9.800163,incorrect,False,-9.892723,-7.8620577,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,19,8.763861,699,"[2.240859031677246, 5.056747913360596]","[5.985894680023193, -0.2980209290981293]",402,"[2.68568754196167, 8.814850807189941]","[1.486382007598877, 6.342642784118652]",-7.22812,-4.967531,incorrect,False,-14.45624,-9.935062,incorrect,False,-8.454592,-8.009763,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,20,8.455154,334,"[2.9410386085510254, 4.610985279083252]","[9.007035255432129, 3.580508232116699]",462,"[2.644925594329834, 8.863368034362793]","[1.928504467010498, 3.3526902198791504]",-7.190943,-5.009955,incorrect,False,-14.381886,-10.01991,incorrect,False,-7.813988,-8.110102,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,21,8.025697,177,"[3.8186614513397217, 4.7512407302856445]","[5.474122524261475, 7.364962577819824]",501,"[2.7622060775756836, 8.981285095214844]","[1.604874849319458, 0.03756912797689438]",-6.8085885,-5.0198135,incorrect,False,-13.617177,-10.039627,incorrect,False,-7.1086016,-8.165056,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,22,7.6283107,142,"[4.292675495147705, 5.170929431915283]","[10.123844146728516, 3.929334878921509]",519,"[2.8606178760528564, 8.926607131958008]","[4.568225383758545, 3.662754535675049]",-6.559649,-5.1224895,incorrect,False,-13.119298,-10.244979,incorrect,False,-6.8097324,-8.241791,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,23,7.308634,49,"[5.303314208984375, 5.509283065795898]","[1.0450547933578491, 2.590986490249634]",385,"[3.3077187538146973, 9.432632446289062]","[1.91446852684021, 5.389437675476074]",-6.1418433,-4.8828535,incorrect,False,-12.283687,-9.765707,incorrect,False,-5.944066,-7.9396615,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,24,7.2630205,51,"[5.37228536605835, 5.776320934295654]","[9.261581420898438, -0.16150982677936554]",310,"[3.4943788051605225, 10.084762573242188]","[1.87471342086792, -5.824148654937744]",-5.9949164,-4.540951,incorrect,False,-11.989833,-9.081902,incorrect,False,-5.8909283,-7.7688346,correct,True
