task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,"The capital of New Zealand is either Auckland or Wellington. In fact,","The capital of New Zealand is either Auckland or Wellington. In fact, the capital of New Zealand is",31,4.597931,126,[6.310835361480713],[1.9503341913223267],204,[5.5488433837890625],[2.328852415084839],-7.3400116,-8.102003,correct,True,-7.3400116,-8.102003,correct,True,-7.3400116,-8.102003,correct,True
capitals-recognition,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,"The capital of New Zealand is either Auckland or Wellington. In fact,","The capital of New Zealand is either Auckland or Wellington. In fact, the capital of New Zealand is",32,4.383935,113,[6.486253261566162],[5.7237067222595215],180,[5.7632155418396],[-0.5873166918754578],-7.294244,-8.017282,correct,True,-7.294244,-8.017282,correct,True,-7.294244,-8.017282,correct,True
capitals-recognition,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,"The capital of New Zealand is either Auckland or Wellington. In fact,","The capital of New Zealand is either Auckland or Wellington. In fact, the capital of New Zealand is",33,4.4530735,71,[7.189918041229248],[12.283210754394531],202,[5.786309242248535],[13.954116821289062],-6.6406794,-8.044288,correct,True,-6.6406794,-8.044288,correct,True,-6.6406794,-8.044288,correct,True
capitals-recognition,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,"The capital of New Zealand is either Auckland or Wellington. In fact,","The capital of New Zealand is either Auckland or Wellington. In fact, the capital of New Zealand is",34,5.7094855,12,[8.804636001586914],[4.193540573120117],35,[7.607577323913574],[4.524971961975098],-4.513756,-5.7108145,correct,True,-4.513756,-5.7108145,correct,True,-4.513756,-5.7108145,correct,True
capitals-recognition,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,"The capital of New Zealand is either Auckland or Wellington. In fact,","The capital of New Zealand is either Auckland or Wellington. In fact, the capital of New Zealand is",35,4.4435554,1,[14.249804496765137],,7,[12.991920471191406],,-2.1584551,-3.4163392,correct,True,-2.1584551,-3.4163392,correct,True,-2.1584551,-3.4163392,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",0,7.9546447,20113,"[0.24514636397361755, 6.525028228759766]","[-1.4396460056304932, 8.140119552612305]",13106,"[0.8190217614173889, 2.8080027103424072]","[-0.4378972351551056, 3.3651211261749268]",-8.75635,-10.414518,correct,True,-17.5127,-20.829037,correct,True,-11.985439,-11.411564,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",1,8.193725,20787,"[0.023228928446769714, 7.734438419342041]","[4.343883514404297, 3.7649543285369873]",12410,"[0.7149688005447388, 3.193248748779297]","[-3.135319709777832, -0.22491046786308289]",-8.121636,-10.11652,correct,True,-16.243273,-20.23304,correct,True,-11.999027,-11.307287,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",2,8.372044,10813,"[0.8551276922225952, 7.929188251495361]","[1.2503702640533447, 1.562752604484558]",19611,"[0.09207183122634888, 2.9220566749572754]","[0.7563046813011169, 0.39912688732147217]",-7.550993,-10.519402,correct,True,-15.101986,-21.038803,correct,True,-11.112118,-11.875174,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",3,8.884522,7549,"[1.1723252534866333, 8.572996139526367]","[1.698817253112793, 0.29578325152397156]",16159,"[0.2749190926551819, 3.161649465560913]","[-0.13647566735744476, -1.218982458114624]",-6.9805903,-10.212023,correct,True,-13.961181,-20.424046,correct,True,-10.639432,-11.536838,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",4,9.174221,4523,"[1.590418815612793, 7.807315826416016]","[-1.900841236114502, 2.189220905303955]",16165,"[0.2036864310503006, 2.7362966537475586]","[-1.526591181755066, 4.9143853187561035]",-7.05412,-10.3653145,correct,True,-14.10824,-20.730629,correct,True,-10.085338,-11.472071,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",5,9.263884,9248,"[0.8960421085357666, 7.3857831954956055]","[1.0231311321258545, -0.8665401935577393]",22741,"[-0.2857901453971863, 3.8231170177459717]","[0.9516658782958984, 2.7820701599121094]",-7.556439,-9.971246,correct,True,-15.112878,-19.942492,correct,True,-10.762681,-11.944513,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",6,9.434468,6760,"[1.1703262329101562, 6.483410835266113]","[0.7816486358642578, 7.7728071212768555]",18768,"[0.02620575577020645, 4.378385066986084]","[0.05168130248785019, 4.920094013214111]",-7.7757177,-9.4430485,correct,True,-15.551435,-18.886097,correct,True,-10.428619,-11.572741,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",7,9.603926,5814,"[1.3109709024429321, 8.00679874420166]","[-0.038298770785331726, 6.662919044494629]",19344,"[0.029449045658111572, 5.371592044830322]","[0.40883535146713257, 5.925469875335693]",-6.9080734,-8.88311,correct,True,-13.816147,-17.76622,correct,True,-10.242859,-11.524382,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",8,9.693005,6983,"[1.1662302017211914, 8.81323528289795]","[-0.5538476705551147, 3.8702261447906494]",18948,"[0.14076489210128784, 6.24469518661499]","[1.4650102853775024, 7.198392391204834]",-6.568136,-8.344196,correct,True,-13.136272,-16.688393,correct,True,-10.376442,-11.401907,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",9,9.481566,8156,"[0.9859917163848877, 9.315533638000488]","[3.8507513999938965, 4.698983669281006]",13207,"[0.4902999699115753, 7.382493495941162]","[3.028989791870117, 0.7050785422325134]",-6.4573784,-7.6348734,correct,True,-12.914757,-15.269747,correct,True,-10.58362,-11.079311,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",10,9.546011,2984,"[1.7952897548675537, 9.560202598571777]","[-0.4013134241104126, 2.5954174995422363]",6875,"[1.1275806427001953, 7.070596218109131]","[1.297004222869873, 1.605168342590332]",-5.8985415,-7.415292,correct,True,-11.797083,-14.830584,correct,True,-9.739603,-10.407312,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",11,9.0860195,3742,"[1.5968940258026123, 9.545029640197754]","[-0.42642706632614136, 4.994293212890625]",5150,"[1.3232699632644653, 6.9974493980407715]","[3.0634028911590576, 3.3365070819854736]",-6.0787716,-7.3938794,correct,True,-12.157543,-14.787759,correct,True,-10.027203,-10.300827,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",12,9.196319,4857,"[1.3766136169433594, 9.735870361328125]","[0.0612199530005455, 2.031611919403076]",2521,"[1.9331002235412598, 7.10405969619751]","[-0.48041078448295593, 1.2161970138549805]",-6.0845375,-7.0165005,correct,True,-12.169075,-14.033001,correct,True,-10.22628,-9.669794,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",13,9.223346,5106,"[1.2812975645065308, 9.264069557189941]","[-2.149689197540283, 3.5547549724578857]",3342,"[1.6445356607437134, 6.770782470703125]","[1.577430248260498, 0.4690698981285095]",-6.2694855,-7.2605696,correct,True,-12.538971,-14.521139,correct,True,-10.276274,-9.913036,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",14,8.90567,8380,"[0.7027596831321716, 8.888422012329102]","[1.9747443199157715, 2.228814125061035]",2549,"[1.8138021230697632, 6.092297077178955]","[-0.0591810941696167, -1.977087140083313]",-6.688957,-7.4765377,correct,True,-13.377914,-14.953075,correct,True,-10.875327,-9.764285,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",15,8.874478,5552,"[1.0244086980819702, 8.367515563964844]","[0.7463022470474243, 0.4056658148765564]",2982,"[1.5908018350601196, 5.175141334533691]","[0.24077436327934265, 0.08355361223220825]",-6.6961746,-7.9594946,correct,True,-13.392349,-15.918989,correct,True,-10.4825115,-9.916119,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",16,8.531401,4801,"[1.0634856224060059, 7.321807861328125]","[-0.18623773753643036, 0.5140075087547302]",3205,"[1.455209732055664, 4.486364364624023]","[3.497314214706421, 0.78508460521698]",-7.1422424,-8.331161,correct,True,-14.284485,-16.662321,correct,True,-10.471587,-10.079863,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",17,8.573678,5155,"[0.9240008592605591, 6.746789932250977]","[-0.1517728567123413, -0.21653945744037628]",1845,"[1.925832986831665, 4.198105812072754]","[5.880584239959717, -3.866218090057373]",-7.4525623,-8.178304,correct,True,-14.905125,-16.356607,correct,True,-10.55202,-9.550188,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",18,8.200202,5205,"[0.8189650774002075, 5.979979991912842]","[3.954648494720459, 2.0738720893859863]",952,"[2.6300156116485596, 3.2536165714263916]","[2.9571876525878906, -4.930708408355713]",-7.913628,-8.321561,correct,True,-15.827256,-16.643122,correct,True,-10.719199,-8.908149,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",19,8.1261015,3054,"[1.3280857801437378, 5.696976661682129]","[1.9576880931854248, -0.8972601294517517]",733,"[2.797257423400879, 2.3878190517425537]","[2.7769761085510254, -0.11673116683959961]",-7.723121,-8.614147,correct,True,-15.446242,-17.228294,correct,True,-10.161663,-8.692492,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",20,7.4346623,2710,"[1.4897117614746094, 5.411384582519531]","[4.903268814086914, 4.255853652954102]",771,"[2.9491806030273438, 2.3101673126220703]","[7.973714351654053, 0.22683361172676086]",-7.923883,-8.711712,correct,True,-15.847766,-17.423424,correct,True,-10.265955,-8.806486,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",21,6.8622756,1851,"[1.9521325826644897, 5.648015022277832]","[11.584001541137695, 7.626626968383789]",425,"[3.6594598293304443, 2.329406261444092]","[9.408421516418457, 1.8038475513458252]",-7.7341123,-8.468423,correct,True,-15.468225,-16.936846,correct,True,-9.989867,-8.282539,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",22,6.938533,684,"[3.185863971710205, 6.008825778961182]","[1.1199967861175537, 2.295152187347412]",194,"[4.5114922523498535, 2.384632110595703]","[2.524625062942505, 1.4159879684448242]",-6.9164686,-8.009722,correct,True,-13.832937,-16.019444,correct,True,-8.769833,-7.4442043,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",23,6.676168,731,"[3.163966417312622, 6.095382213592529]","[13.312047004699707, 5.079232215881348]",202,"[4.566142559051514, 2.4809021949768066]","[9.280146598815918, 5.734683513641357]",-6.964053,-8.030478,correct,True,-13.928106,-16.060955,correct,True,-8.912718,-7.510541,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",24,6.046464,320,"[4.333486557006836, 6.4197893142700195]","[10.553753852844238, 2.83225417137146]",136,"[5.289705753326416, 2.86259126663208]","[4.006642818450928, 2.882688045501709]",-6.453895,-7.7380495,correct,True,-12.90779,-15.476099,correct,True,-8.133258,-7.177038,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",25,5.7471695,180,"[5.147574424743652, 6.655574321746826]","[8.76231575012207, 1.5599535703659058]",137,"[5.481097221374512, 3.084402322769165]","[6.759590148925781, 7.677371978759766]",-6.110224,-7.6893883,correct,True,-12.220448,-15.378777,correct,True,-7.5595493,-7.2260265,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",26,5.437659,110,"[5.841796875, 6.958284854888916]","[6.936849117279053, 5.516957759857178]",96,"[5.9929518699646, 3.710080146789551]","[5.800715923309326, 2.978663682937622]",-5.7117147,-7.24265,correct,True,-11.4234295,-14.4853,correct,True,-7.047288,-6.8961325,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",27,5.2499647,86,"[6.374645233154297, 7.659945011138916]","[12.566883087158203, 2.770122528076172]",83,"[6.408401966094971, 4.142926216125488]","[13.025433540344238, 5.714955806732178]",-5.3536735,-7.0167065,correct,True,-10.707347,-14.033413,correct,True,-6.751541,-6.7177844,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",28,5.0474005,44,"[7.497922420501709, 8.205144882202148]","[4.1730756759643555, 1.195820689201355]",39,"[7.556669235229492, 4.931941986083984]","[-1.0404002666473389, 1.3431284427642822]",-4.695665,-6.145306,correct,True,-9.39133,-12.290612,correct,True,-5.8175306,-5.7587833,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",29,4.8320165,33,"[7.895320892333984, 8.619133949279785]","[0.8682962656021118, -0.5415534973144531]",47,"[7.492850303649902, 5.3115949630737305]","[2.1359987258911133, 4.062958240509033]",-4.3629446,-6.07268,correct,True,-8.725889,-12.14536,correct,True,-5.549879,-5.9523497,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",30,4.5762815,36,"[8.025152206420898, 9.109068870544434]","[2.4550511837005615, 3.5797903537750244]",44,"[7.7164201736450195, 6.250225067138672]","[5.0381083488464355, 4.237424850463867]",-4.20294,-5.6743007,correct,True,-8.40588,-11.348601,correct,True,-5.59532,-5.9040523,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",31,4.422567,34,"[8.323309898376465, 9.980093955993652]","[1.0161628723144531, 2.5667197704315186]",36,"[8.224550247192383, 7.22467565536499]","[1.359373927116394, 5.352323055267334]",-3.7708383,-5.044385,correct,True,-7.5416765,-10.08877,correct,True,-5.475396,-5.574156,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",32,4.5130005,30,"[8.439451217651367, 10.785531997680664]","[5.228708267211914, 0.6262162923812866]",34,"[8.35581111907959, 8.363009452819824]","[1.4547687768936157, 4.327683925628662]",-3.3519602,-4.4008455,correct,True,-6.7039204,-8.801691,correct,True,-5.358438,-5.442078,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",33,4.2710023,19,"[9.12047004699707, 12.069051742553711]","[9.519948959350586, 4.52682638168335]",29,"[8.607051849365234, 10.61877727508545]","[5.254404067993164, 4.789380073547363]",-2.8309689,-3.5190954,correct,True,-5.6619377,-7.038191,correct,True,-4.925662,-5.43908,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",34,5.174839,4,"[10.415590286254883, 14.365118026733398]","[4.938985824584961, 5.519742488861084]",10,"[9.315109252929688, 13.753669738769531]","[2.469740629196167, 9.175901412963867]",-1.6494902,-2.316204,correct,True,-3.2989805,-4.632408,correct,True,-3.180182,-4.280663,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,"The capital of Pakistan is either Islamabad or Karachi. In fact,","The capital of Pakistan is either Islamabad or Karachi. In fact, the capital of Pakistan is",35,3.418768,1,"[15.463851928710938, 20.220125198364258]",,7,"[12.543312072753906, 21.943986892700195]",,-0.47166443,-1.933041,correct,True,-0.94332886,-3.866082,correct,True,-0.94143486,-3.8619747,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",0,7.957014,20109,"[0.24427595734596252, 6.520425796508789]","[-1.4608088731765747, 8.394192695617676]",13103,"[0.817979097366333, 2.816746950149536]","[-0.40027159452438354, 3.191239356994629]",-8.758545,-10.409816,correct,True,-17.51709,-20.819632,correct,True,-11.985683,-11.41198,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",1,8.191561,20843,"[0.018965385854244232, 7.816483497619629]","[4.3154616355896, 4.052440643310547]",12372,"[0.7203352451324463, 3.16564679145813]","[-3.065627098083496, 0.15587477385997772]",-8.086145,-10.127882,correct,True,-16.17229,-20.255764,correct,True,-12.004117,-11.302748,incorrect,False
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",2,8.375679,10897,"[0.8461728096008301, 8.025429725646973]","[1.2295831441879272, 1.6539716720581055]",19402,"[0.10854566097259521, 2.960662364959717]","[0.5639346837997437, 0.9270826578140259]",-7.5123415,-10.49519,correct,True,-15.024683,-20.99038,correct,True,-11.120387,-11.858014,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",3,8.885038,7629,"[1.1599549055099487, 8.707664489746094]","[1.6306869983673096, 0.8794128894805908]",16521,"[0.24055883288383484, 3.2895331382751465]","[-0.05998251214623451, -1.1893887519836426]",-6.9270954,-10.167511,correct,True,-13.854191,-20.335022,correct,True,-10.652397,-11.571793,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",4,9.171232,4657,"[1.5584193468093872, 8.146864891052246]","[-1.8801695108413696, 2.0467419624328613]",16249,"[0.19341814517974854, 2.852004289627075]","[-1.5694184303283691, 5.367361545562744]",-6.916179,-10.307419,correct,True,-13.832358,-20.614838,correct,True,-10.117732,-11.482734,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",5,9.273145,9415,"[0.8753355741500854, 7.66352653503418]","[0.44137638807296753, 0.14129555225372314]",23033,"[-0.3062633275985718, 4.053256034851074]","[1.2247856855392456, 2.5666775703430176]",-7.4392624,-9.859932,correct,True,-14.878525,-19.719864,correct,True,-10.77934,-11.960939,correct,True
capitals-recognition,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,"The capital of Pakistan is either Karachi or Islamabad. In fact,","The capital of Pakistan is either Karachi or Islamabad. In fact, the capital of Pakistan is",6,9.390152,8212,"[0.968962550163269, 6.94078254699707]","[0.10757073014974594, 8.381455421447754]",17712,"[0.09304362535476685, 4.547848224639893]","[0.3884759247303009, 4.352142810821533]",-7.662293,-9.317417,correct,True,-15.324586,-18.634834,correct,True,-10.631483,-11.507401,correct,True
