task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,5,7.7142982,26908,[-1.352360486984253],[-4.510211944580078],17710,[-0.42662549018859863],[0.8785328269004822],-13.38979,-12.464054,incorrect,False,-13.38979,-12.464054,incorrect,False,-13.38979,-12.464054,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,6,7.4669123,39206,[-2.9967098236083984],[1.0443992614746094],11679,[0.04361528530716896],[-2.7749810218811035],-14.964697,-11.924372,incorrect,False,-14.964697,-11.924372,incorrect,False,-14.964697,-11.924372,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,7,7.1521072,32552,[-2.208397626876831],[-1.9418209791183472],19421,[-0.8779571652412415],[0.4452541470527649],-14.144178,-12.813738,incorrect,False,-14.144178,-12.813738,incorrect,False,-14.144178,-12.813738,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,8,6.881504,35051,[-2.7878334522247314],[-0.07479046285152435],14422,[-0.5981544852256775],[0.6246975660324097],-14.6089525,-12.419273,incorrect,False,-14.6089525,-12.419273,incorrect,False,-14.6089525,-12.419273,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,9,4.6610765,30773,[-2.8349153995513916],[-4.799966812133789],8831,[-0.271496444940567],[-2.3052942752838135],-15.21695,-12.653532,incorrect,False,-15.21695,-12.653532,incorrect,False,-15.21695,-12.653532,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,10,4.740013,38422,[-4.233784198760986],[2.0712244510650635],10486,[-0.9311573505401611],[1.2481305599212646],-16.637716,-13.335089,incorrect,False,-16.637716,-13.335089,incorrect,False,-16.637716,-13.335089,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,11,6.792194,31830,[-2.8735506534576416],[0.4283372759819031],8182,[-0.27735355496406555],[-2.282665491104126],-14.362867,-11.76667,incorrect,False,-14.362867,-11.76667,incorrect,False,-14.362867,-11.76667,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,12,5.6699204,22449,[-2.4576761722564697],[3.8346922397613525],9524,[-0.9161471724510193],[11.09382438659668],-14.240026,-12.698498,incorrect,False,-14.240026,-12.698498,incorrect,False,-14.240026,-12.698498,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,13,5.370477,8542,[-0.8201851844787598],[1.9223006963729858],461,[2.9151792526245117],[1.6451208591461182],-12.500337,-8.764973,incorrect,False,-12.500337,-8.764973,incorrect,False,-12.500337,-8.764973,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,14,5.0882916,4836,[-0.11974334716796875],[14.13659381866455],416,[3.110657215118408],[16.74571418762207],-11.989826,-8.759425,incorrect,False,-11.989826,-8.759425,incorrect,False,-11.989826,-8.759425,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,15,2.844686,49,[5.272377014160156],[0.0847480371594429],7,[8.993484497070312],[-0.6133560538291931],-7.77246,-4.0513525,incorrect,False,-7.77246,-4.0513525,incorrect,False,-7.77246,-4.0513525,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,16,5.3318067,75,[4.712800979614258],[0.8001241683959961],9,[7.8463568687438965],[9.643535614013672],-7.2315836,-4.0980277,incorrect,False,-7.2315836,-4.0980277,incorrect,False,-7.2315836,-4.0980277,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,17,4.8263235,136,[4.405197620391846],[2.574082851409912],3,[9.035881996154785],[-0.25828754901885986],-7.700861,-3.0701766,incorrect,False,-7.700861,-3.0701766,incorrect,False,-7.700861,-3.0701766,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,18,6.050607,129,[4.471651077270508],[-1.3966009616851807],9,[7.920716762542725],[-0.8826301097869873],-7.2498207,-3.800755,incorrect,False,-7.2498207,-3.800755,incorrect,False,-7.2498207,-3.800755,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,19,5.9651604,276,[3.6561641693115234],[1.124913215637207],18,[6.769948959350586],[-1.9048885107040405],-8.037916,-4.9241314,incorrect,False,-8.037916,-4.9241314,incorrect,False,-8.037916,-4.9241314,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,20,5.5910883,271,[3.6802005767822266],[3.402172088623047],22,[6.221383571624756],[-0.5965361595153809],-8.0949,-5.5537167,incorrect,False,-8.0949,-5.5537167,incorrect,False,-8.0949,-5.5537167,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,21,6.717909,158,[4.062696933746338],[4.534811019897461],19,[5.961348533630371],[-0.02260717563331127],-7.3422346,-5.4435825,incorrect,False,-7.3422346,-5.4435825,incorrect,False,-7.3422346,-5.4435825,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,22,7.14737,98,[4.836075782775879],[3.970345973968506],23,[6.061736106872559],[3.6784889698028564],-6.6919203,-5.46626,incorrect,False,-6.6919203,-5.46626,incorrect,False,-6.6919203,-5.46626,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,23,4.9875474,12,[11.051827430725098],,3,[12.569040298461914],,-4.127164,-2.6099513,incorrect,False,-4.127164,-2.6099513,incorrect,False,-4.127164,-2.6099513,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,0,8.706911,19206,"[-0.40727880597114563, 5.6516642570495605]","[3.0983963012695312, 3.653256416320801]",10325,"[0.5508121252059937, 6.673588275909424, 0.7673319578170776]","[-1.1764312982559204, -2.135096549987793, 3.4034759998321533]",-9.082798,-9.138488,correct,True,-18.165596,-27.415462,correct,True,-12.091265,-11.133174,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,1,8.567599,8439,"[0.7184309959411621, 5.934623718261719]","[0.3823201060295105, 4.216885089874268]",14456,"[-0.0196255911141634, 5.036678791046143, 2.677659749984741]","[2.7034311294555664, 0.5126609802246094, 0.9027649760246277]",-8.32377,-9.368013,correct,True,-16.64754,-28.10404,correct,True,-10.923741,-11.6617985,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,2,8.40699,7535,"[0.7190531492233276, 6.564998626708984]","[2.221652030944824, 6.012992858886719]",7646,"[0.7031306028366089, 4.224027156829834, 3.311042308807373]","[0.8580784201622009, 4.515697479248047, 5.664405345916748]",-7.9099665,-9.159435,correct,True,-15.819933,-27.478306,correct,True,-10.814867,-10.83079,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,3,6.838403,3680,"[1.5561258792877197, 8.339271545410156]","[-1.255484938621521, 0.9886044859886169]",6562,"[0.8715061545372009, 5.901365756988525, 6.336020469665527]","[2.416395902633667, -0.4455360472202301, 5.516835689544678]",-6.9476867,-7.883199,correct,True,-13.895373,-23.649597,correct,True,-10.524704,-11.209324,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,4,7.3060226,5626,"[1.0753066539764404, 7.842708587646484]","[1.3546782732009888, 0.07053682953119278]",3924,"[1.5149335861206055, 5.3433146476745605, 8.433122634887695]","[-2.2431821823120117, 0.17062433063983917, -2.675745725631714]",-7.398882,-7.2786613,incorrect,False,-14.797764,-21.835983,correct,True,-10.935557,-10.495931,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,5,7.5171247,4419,"[1.4771960973739624, 7.307846546173096]","[-0.45166516304016113, 0.2618591785430908]",11000,"[0.2549257278442383, 4.956679821014404, 6.9121575355529785]","[3.467367649078369, -1.8437211513519287, 3.0251224040985107]",-7.5196047,-8.309531,correct,True,-15.039209,-24.928593,correct,True,-10.564768,-11.787039,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,6,7.5242023,4461,"[1.3345582485198975, 7.335117816925049]","[0.0690184086561203, -1.6521990299224854]",4169,"[1.4192689657211304, 4.30048131942749, 7.821263313293457]","[1.5232528448104858, 6.488409996032715, -4.8159027099609375]",-7.5416546,-7.876759,correct,True,-15.083309,-23.630278,correct,True,-10.60097,-10.516259,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,7,7.104824,4346,"[1.227985143661499, 6.728887557983398]","[-1.276472806930542, 0.19929714500904083]",2829,"[1.7170616388320923, 5.797322750091553, 6.4694623947143555]","[-1.2149970531463623, 1.9348280429840088, 0.6127747893333435]",-7.897206,-7.4514556,incorrect,False,-15.794412,-22.354366,correct,True,-10.715863,-10.226787,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,8,7.028816,5382,"[0.7839235663414001, 6.674103260040283]","[-1.999836802482605, -0.13127215206623077]",3937,"[1.1504056453704834, 6.256891250610352, 6.775697708129883]","[0.19756829738616943, 0.6637709140777588, 1.9426612854003906]",-7.9930315,-7.408394,incorrect,False,-15.986063,-22.225182,correct,True,-11.028225,-10.661742,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,9,5.66124,7138,"[0.12544216215610504, 6.412362098693848]","[5.259588241577148, 5.041641712188721]",3317,"[1.1005367040634155, 6.213536739349365, 7.302426815032959]","[2.664076328277588, -1.8106613159179688, -2.7569079399108887]",-8.583735,-7.466727,incorrect,False,-17.16747,-22.40018,correct,True,-11.985741,-11.010647,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,10,5.6370397,1405,"[1.8603558540344238, 7.892993450164795]","[-4.1812663078308105, 1.8943101167678833]",1488,"[1.8009119033813477, 5.362961292266846, 6.59286642074585]","[1.919594168663025, -2.154088020324707, 4.888186454772949]",-7.155116,-7.427319,correct,True,-14.310232,-22.281958,correct,True,-10.167055,-10.2265,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,11,7.1252756,6178,"[0.14078012108802795, 7.629538536071777]","[0.2070671170949936, 0.24655120074748993]",1036,"[2.1641459465026855, 4.029153823852539, 7.7799201011657715]","[0.4166520833969116, 6.605404853820801, -0.2427818775177002]",-7.4359274,-6.9351373,incorrect,False,-14.871855,-20.805412,correct,True,-11.242232,-9.218866,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,12,6.06942,4512,"[0.19278480112552643, 7.144360542297363]","[1.2386531829833984, 1.8873968124389648]",956,"[2.0464608669281006, 5.530829429626465, 7.5653791427612305]","[3.387941598892212, 5.45591926574707, 5.54550313949585]",-7.6617866,-6.39467,incorrect,False,-15.323573,-19.18401,correct,True,-11.384113,-9.530437,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,13,6.1623898,3229,"[0.5676093101501465, 6.947260856628418]","[-0.2971075177192688, 4.579891204833984]",472,"[2.7972443103790283, 6.268163204193115, 8.516023635864258]","[4.3435869216918945, 3.180633544921875, 2.5315346717834473]",-7.413954,-5.507311,incorrect,False,-14.827908,-16.521933,correct,True,-10.843097,-8.613462,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,14,5.780662,3387,"[0.4127642512321472, 7.655110836029053]","[1.313517689704895, 6.035872459411621]",235,"[3.62111496925354, 6.548136234283447, 9.046234130859375]","[7.005955696105957, 3.7080135345458984, 4.19146728515625]",-7.146652,-5.0487566,incorrect,False,-14.293304,-15.14627,correct,True,-11.160173,-7.9518237,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,15,4.8598537,3578,"[0.8095937967300415, 8.697977066040039]","[6.30836296081543, 1.5059611797332764]",37,"[5.464050769805908, 7.16269588470459, 9.780200958251953]","[0.853691816329956, 0.789509654045105, 3.0047342777252197]",-6.7105203,-4.3144746,incorrect,False,-13.421041,-12.943424,incorrect,False,-11.106923,-6.4524665,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,16,7.0591736,994,"[2.2030529975891113, 8.345298767089844]","[3.722872495651245, 7.088809967041016]",45,"[5.037960529327393, 6.766183376312256, 10.042614936828613]","[5.700045108795166, 2.7910730838775635, -0.8568091988563538]",-5.9206905,-4.106217,incorrect,False,-11.841381,-12.31865,correct,True,-9.173931,-6.339023,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,17,5.1197343,594,"[2.7665085792541504, 9.374370574951172]","[5.92957067489624, 5.696089267730713]",37,"[5.688093185424805, 7.468990802764893, 9.51706600189209]","[7.748017311096191, 9.03943920135498, 4.454387187957764]",-5.518762,-4.0534797,incorrect,False,-11.037524,-12.1604395,correct,True,-9.083239,-6.161653,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,18,6.113407,238,"[3.8081605434417725, 9.794913291931152]","[5.291409969329834, 2.964672088623047]",14,"[6.758486747741699, 9.45844841003418, 10.090469360351562]","[4.465219497680664, 5.805251598358154, 6.171694278717041]",-4.6715975,-2.9216185,incorrect,False,-9.343195,-8.764855,incorrect,False,-7.828224,-4.877898,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,19,6.0713887,153,"[4.425990581512451, 9.26894474029541]","[7.558181285858154, -1.6795564889907837]",16,"[6.8238019943237305, 10.139618873596191, 10.655482292175293]","[3.8002769947052, 3.248986005783081, 2.7748119831085205]",-4.5384154,-2.4497674,incorrect,False,-9.076831,-7.3493023,incorrect,False,-7.2437077,-4.845896,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,20,5.685341,53,"[5.593979835510254, 9.045609474182129]","[2.963785409927368, 7.02886438369751]",11,"[7.230281352996826, 11.032891273498535, 11.647272109985352]","[5.088860511779785, 4.028236389160156, 2.3630425930023193]",-4.2330894,-2.004126,incorrect,False,-8.466179,-6.012378,incorrect,False,-6.247097,-4.610795,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,21,6.9560013,24,"[5.956434726715088, 10.477002143859863]","[4.422253131866455, 4.033260822296143]",5,"[7.847553730010986, 12.13856315612793, 12.40742301940918]","[1.4519438743591309, 2.074923276901245, 1.3722225427627563]",-3.318625,-1.4263711,incorrect,False,-6.63725,-4.2791133,incorrect,False,-5.519694,-3.6285748,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,22,7.142718,12,"[6.9495158195495605, 12.042657852172852]","[2.4398889541625977, 1.2595772743225098]",1,"[8.218499183654785, 13.780229568481445, 13.882059097290039]","[1.0884056091308594, 2.317314624786377, 6.680487155914307]",-2.5222065,-1.2153469,incorrect,False,-5.044413,-3.646041,incorrect,False,-4.656896,-3.3879128,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,23,4.859984,3,"[12.596396446228027, 23.978450775146484]",,4,"[12.508824348449707, 22.134864807128906, 27.51091194152832]",,-1.3080735,-0.90222675,incorrect,False,-2.616147,-2.7066803,correct,True,-2.6160567,-2.7036288,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,0,8.607289,39294,[-2.4356141090393066],[-1.1365034580230713],27718,"[-1.2240984439849854, 8.68848991394043]","[-1.6240522861480713, 0.9233246445655823]",-14.107223,-8.285471,incorrect,False,-14.107223,-16.570942,correct,True,-14.107223,-12.895706,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,1,8.402404,37046,[-2.3731741905212402],[-2.028618812561035],29649,"[-1.6046254634857178, 6.5379252433776855]","[1.4751183986663818, 0.9004899263381958]",-13.962291,-9.251495,incorrect,False,-13.962291,-18.50299,correct,True,-13.962291,-13.193743,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,2,8.348574,38555,[-2.544175624847412],[2.9993066787719727],22201,"[-0.9506741166114807, 5.851037979125977]","[1.3350387811660767, 4.039664268493652]",-14.064391,-9.21011,incorrect,False,-14.064391,-18.42022,correct,True,-14.064391,-12.47089,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,3,6.822671,24594,[-1.3608859777450562],[-2.0541250705718994],16381,"[-0.5041754841804504, 7.23192834854126]","[-1.118180274963379, 4.777897834777832]",-13.44331,-8.674013,incorrect,False,-13.44331,-17.348026,correct,True,-13.44331,-12.586599,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,4,7.5111165,30578,[-1.8883533477783203],[1.3503899574279785],20950,"[-0.8790208697319031, 8.482605934143066]","[-0.6571307182312012, 2.2137832641601562]",-13.962407,-8.376108,incorrect,False,-13.962407,-16.752216,correct,True,-13.962407,-12.953074,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,5,7.4177027,22534,[-0.9798408150672913],[1.2576429843902588],23266,"[-1.0519951581954956, 8.773418426513672]","[3.9367520809173584, 2.5693118572235107]",-13.104059,-8.286575,incorrect,False,-13.104059,-16.57315,correct,True,-13.104059,-13.176213,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,6,7.6371584,15440,[-0.324640154838562],[-2.155501127243042],9455,"[0.4655781686306, 9.665871620178223]","[1.7040027379989624, -1.2443325519561768]",-12.311045,-7.110092,incorrect,False,-12.311045,-14.220184,correct,True,-12.311045,-11.520826,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,7,6.9517217,20603,[-0.9829089641571045],[-1.468674659729004],5440,"[1.0470331907272339, 8.648421287536621]","[0.4974907338619232, 1.5727096796035767]",-13.007784,-7.091603,incorrect,False,-13.007784,-14.183206,correct,True,-13.007784,-10.977841,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,8,6.6843038,20716,[-1.3491283655166626],[-2.9161996841430664],3619,"[1.2104778289794922, 9.454262733459473]","[2.982431411743164, 1.7822574377059937]",-13.221012,-6.48501,incorrect,False,-13.221012,-12.97002,incorrect,False,-13.221012,-10.661406,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,9,5.695805,27111,[-2.253093719482422],[-1.182531476020813],1236,"[2.293133020401001, 10.070054054260254]","[0.803855299949646, 0.022137347608804703]",-14.355677,-5.8095465,incorrect,False,-14.355677,-11.619093,incorrect,False,-14.355677,-9.80945,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,10,5.8086624,25007,[-2.4070568084716797],[3.610729217529297],887,"[2.435394763946533, 9.956731796264648]","[3.476762533187866, 4.075943470001221]",-14.381924,-5.574645,incorrect,False,-14.381924,-11.14929,incorrect,False,-14.381924,-9.539473,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,11,6.8962917,11303,[-0.7148359417915344],[-1.6316802501678467],333,"[3.3963310718536377, 10.771709442138672]","[-1.9995981454849243, 2.2331295013427734]",-12.194358,-4.489558,incorrect,False,-12.194358,-8.979116,incorrect,False,-12.194358,-8.083191,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,12,5.511311,10220,[-1.0878559350967407],[3.1245484352111816],680,"[2.5505332946777344, 10.405399322509766]","[4.558682918548584, 2.0823187828063965]",-12.999178,-5.185802,incorrect,False,-12.999178,-10.371604,incorrect,False,-12.999178,-9.360788,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,13,5.0347514,4298,[0.08085282146930695],[2.7541234493255615],279,"[3.630134344100952, 10.025071144104004]","[4.745301723480225, 1.6779499053955078]",-11.91067,-4.8007174,incorrect,False,-11.91067,-9.601435,incorrect,False,-11.91067,-8.361388,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,14,4.9851165,2159,[0.9308579564094543],[17.21232795715332],139,"[4.537168025970459, 9.781431198120117]","[11.932961463928223, 4.284886360168457]",-11.153915,-4.450116,incorrect,False,-11.153915,-8.900232,incorrect,False,-11.153915,-7.547605,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,15,5.4878845,30,[6.35388708114624],[0.4370782971382141],9,"[7.786427021026611, 10.618624687194824]","[0.9973431825637817, 2.403411865234375]",-5.524439,-2.4567308,incorrect,False,-5.524439,-4.9134617,incorrect,False,-5.524439,-4.091899,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,16,6.6887712,39,[5.570648670196533],[7.266326904296875],9,"[6.885776042938232, 10.092294692993164]","[10.708548545837402, 12.594417572021484]",-5.832001,-2.8308759,incorrect,False,-5.832001,-5.6617517,incorrect,False,-5.832001,-4.516874,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,17,5.7850695,28,[6.357322692871094],[-0.23813143372535706],8,"[8.155596733093262, 12.176511764526367]","[3.7333364486694336, 0.7606081366539001]",-5.4477663,-2.0017834,incorrect,False,-5.4477663,-4.0035667,incorrect,False,-5.4477663,-3.6494925,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,18,5.3305273,67,[5.409112930297852],[-2.541508197784424],13,"[7.751678943634033, 11.322265625]","[-0.017865676432847977, -0.5189058184623718]",-6.5515184,-2.624034,incorrect,False,-6.5515184,-5.248068,incorrect,False,-6.5515184,-4.2089524,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,19,5.4127636,194,[4.143550872802734],[-4.314031600952148],24,"[6.611159801483154, 9.681758880615234]","[-1.6146864891052246, 0.5735629796981812]",-7.7599087,-3.7232442,incorrect,False,-7.7599087,-7.4464884,incorrect,False,-7.7599087,-5.2922997,incorrect,False
