task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,"The capital of Delaware is either Dover or Wilmington. In fact,","The capital of Delaware is either Dover or Wilmington. In fact, the capital of Delaware is",0,1.0601947,18211,[389.357421875],[386.0879211425781],8531,"[395.4486389160156, 405.2982482910156, 460.6588439941406]","[382.7032775878906, 367.7129821777344, 420.07232666015625]",-39.683765,-22.979486,incorrect,False,-39.683765,-68.93846,correct,True,-39.683765,-33.59255,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,"The capital of Delaware is either Dover or Wilmington. In fact,","The capital of Delaware is either Dover or Wilmington. In fact, the capital of Delaware is",1,1.6955318,14122,[386.5872802734375],[421.3642272949219],9821,"[389.1428527832031, 391.5858154296875, 459.023193359375]","[422.7841796875, 448.2054748535156, 357.7391052246094]",-32.489925,-22.280542,incorrect,False,-32.489925,-66.84163,correct,True,-32.489925,-29.934353,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,"The capital of Delaware is either Dover or Wilmington. In fact,","The capital of Delaware is either Dover or Wilmington. In fact, the capital of Delaware is",2,1.8385458,18597,[408.4742126464844],[490.24554443359375],13431,"[410.8336181640625, 421.0724792480469, 416.48052978515625]","[474.5960998535156, 404.54669189453125, 486.9673767089844]",-36.534782,-24.317917,incorrect,False,-36.534782,-72.95375,correct,True,-36.534782,-34.175377,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,"The capital of Delaware is either Dover or Wilmington. In fact,","The capital of Delaware is either Dover or Wilmington. In fact, the capital of Delaware is",3,0.16189393,349,[480.3191833496094],[517.4462890625],5987,"[469.3124084472656, 428.20294189453125, 488.71563720703125]","[511.19610595703125, 498.87744140625, 481.2388000488281]",-18.552763,-12.954792,incorrect,False,-18.552763,-38.864376,correct,True,-18.552763,-29.559538,correct,True
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,"The capital of Delaware is either Dover or Wilmington. In fact,","The capital of Delaware is either Dover or Wilmington. In fact, the capital of Delaware is",4,0.0027249092,2,[563.4465942382812],[1066.5657958984375],151,"[548.361083984375, 512.2066040039062, 528.818359375]","[1067.312744140625, 1062.537353515625, 1047.95068359375]",-8.273353,-7.8588467,incorrect,False,-8.273353,-23.57654,correct,True,-8.273353,-23.358864,correct,True
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,"The capital of Delaware is either Dover or Wilmington. In fact,","The capital of Delaware is either Dover or Wilmington. In fact, the capital of Delaware is",5,5.512888,12,[1074.3724365234375],,107,"[1072.0401611328125, 1065.466552734375, 1066.48291015625]",,-4.4801316,-2.2721994,incorrect,False,-4.4801316,-6.8165984,correct,True,-4.4801316,-6.812407,correct,True
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,False,"The capital of Delaware is either Wilmington or Dover. In fact,","The capital of Delaware is either Wilmington or Dover. In fact, the capital of Delaware is",0,1.0621006,18187,[389.1300354003906],[385.39599609375],8464,"[395.2449645996094, 407.8543395996094, 461.27716064453125]","[382.3138122558594, 368.0131530761719, 418.52679443359375]",-39.6272,-22.55751,incorrect,False,-39.6272,-67.67253,correct,True,-39.6272,-33.51227,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,False,"The capital of Delaware is either Wilmington or Dover. In fact,","The capital of Delaware is either Wilmington or Dover. In fact, the capital of Delaware is",1,1.7528143,14347,[386.0676574707031],[421.7882385253906],9691,"[388.8123474121094, 394.175537109375, 458.20977783203125]","[423.3760070800781, 448.9940490722656, 367.09027099609375]",-32.523468,-22.046728,incorrect,False,-32.523468,-66.14018,correct,True,-32.523468,-29.77878,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,False,"The capital of Delaware is either Wilmington or Dover. In fact,","The capital of Delaware is either Wilmington or Dover. In fact, the capital of Delaware is",2,1.746037,19188,[408.24066162109375],[475.8412170410156],13374,"[410.856689453125, 423.8939208984375, 421.84527587890625]","[479.8254089355469, 409.1648254394531, 468.7933044433594]",-36.7551,-23.849386,incorrect,False,-36.7551,-71.54816,correct,True,-36.7551,-34.139072,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,False,"The capital of Delaware is either Wilmington or Dover. In fact,","The capital of Delaware is either Wilmington or Dover. In fact, the capital of Delaware is",3,0.22829965,2002,[468.2861328125],[510.7554626464844],627,"[472.7283020019531, 434.20086669921875, 481.1820373535156]","[525.1469116210938, 487.2207946777344, 478.7821044921875]",-24.837688,-8.368947,incorrect,False,-24.837688,-25.106842,correct,True,-24.837688,-20.39552,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,False,"The capital of Delaware is either Wilmington or Dover. In fact,","The capital of Delaware is either Wilmington or Dover. In fact, the capital of Delaware is",4,0.06749798,53,[546.5144653320312],[1065.793701171875],2,"[560.56298828125, 523.8445434570312, 526.7471313476562]","[1067.3045654296875, 1063.3486328125, 1051.4949951171875]",-18.450739,-1.4701604,incorrect,False,-18.450739,-4.410481,incorrect,False,-18.450739,-4.402215,incorrect,False
capitals-recognition,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,False,"The capital of Delaware is either Wilmington or Dover. In fact,","The capital of Delaware is either Wilmington or Dover. In fact, the capital of Delaware is",5,5.5826006,206,[1071.929443359375],,5,"[1075.95263671875, 1069.091064453125, 1070.195068359375]",,-7.642886,-1.2084233,incorrect,False,-7.642886,-3.62527,incorrect,False,-7.642886,-3.6196926,incorrect,False
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",0,1.0802181,17527,"[392.65472412109375, 438.8644714355469, 428.4593811035156, 439.65606689453125]","[368.8770446777344, 402.7624206542969, 450.3192138671875, 456.4765930175781]",20468,[391.0480041503906],[368.2102355957031],-26.7167,-39.92117,correct,True,-106.8668,-39.92117,incorrect,False,-38.31445,-39.92117,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",1,1.5644717,25105,"[380.7538757324219, 437.8550720214844, 465.17364501953125, 478.7489013671875]","[413.72015380859375, 424.6478576660156, 417.8489685058594, 386.3432312011719]",27875,[379.2816467285156],[420.1348876953125],-21.028637,-39.901245,correct,True,-84.11455,-39.901245,incorrect,False,-38.429016,-39.901245,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",2,1.4763222,22471,"[398.9295349121094, 446.1097106933594, 462.81719970703125, 449.20721435546875]","[491.4720764160156, 438.2642517089844, 404.37359619140625, 415.64581298828125]",14348,[402.7388916015625],[472.194580078125],-19.477386,-38.06677,correct,True,-77.909546,-38.06677,incorrect,False,-41.876125,-38.06677,incorrect,False
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",3,0.68151164,591,"[477.8556823730469, 479.4229431152344, 472.1750793457031, 452.2055358886719]","[517.3578491210938, 441.75006103515625, 441.0889892578125, 435.7546081542969]",13067,[464.8923645019531],[513.8646850585938],-5.8676686,-31.16283,correct,True,-23.470675,-31.16283,correct,True,-18.199512,-31.16283,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",4,0.37684423,2,"[568.2811279296875, 528.7269287109375, 503.97674560546875, 506.4803466796875]","[1066.1739501953125, 1058.6705322265625, 1028.4453125, 1007.956787109375]",85,[553.6790161132812],[1066.9169921875],-0.5410005,-16.765957,correct,True,-2.164002,-16.765957,correct,True,-2.1638446,-16.765957,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",5,5.73854,17,"[1074.1064453125, 1071.26611328125, 1043.662109375, 1051.667236328125]",,116,[1072.0469970703125],,-1.1952428,-6.838779,correct,True,-4.780971,-6.838779,correct,True,-4.7793307,-6.838779,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",0,1.126333,17195,"[393.3246154785156, 435.4471130371094, 424.00762939453125, 436.09136962890625]","[370.61944580078125, 395.9088134765625, 449.03125, 451.2406005859375]",20493,[391.537353515625],[369.6385498046875],-26.394604,-39.666702,correct,True,-105.578415,-39.666702,incorrect,False,-37.87944,-39.666702,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",1,1.7613447,24806,"[382.08270263671875, 430.8122863769531, 461.2183532714844, 472.7929382324219]","[412.512939453125, 426.7373962402344, 417.2442626953125, 389.5017395019531]",28131,[380.3131103515625],[419.7264709472656],-20.24088,-39.851818,correct,True,-80.96352,-39.851818,incorrect,False,-38.082226,-39.851818,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",2,1.544789,23071,"[399.1011962890625, 442.1598205566406, 459.0177917480469, 446.1692810058594]","[480.81158447265625, 438.6952819824219, 402.8400573730469, 417.5142822265625]",14060,[403.2818908691406],[471.5007019042969],-18.759119,-37.54927,correct,True,-75.036476,-37.54927,incorrect,False,-41.729965,-37.54927,incorrect,False
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",3,0.48585725,3409,"[469.72601318359375, 473.49981689453125, 469.16156005859375, 454.5505676269531]","[508.6357421875, 442.58917236328125, 431.0877380371094, 438.7713623046875]",9264,[465.2219543457031],[516.84130859375],-7.603688,-29.716684,correct,True,-30.414751,-29.716684,incorrect,False,-25.212626,-29.716684,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",4,0.070204295,47,"[558.3900756835938, 522.5238647460938, 491.8937683105469, 510.0732116699219]","[1065.7816162109375, 1060.560546875, 1023.3627319335938, 1000.7418823242188]",22,[560.9021606445312],[1066.885498046875],-3.6428957,-12.0590725,correct,True,-14.571583,-12.0590725,incorrect,False,-14.571157,-12.0590725,incorrect,False
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",5,5.648075,152,"[1071.6646728515625, 1069.1259765625, 1033.7862548828125, 1041.5291748046875]",,35,[1073.2510986328125],,-1.7977504,-5.6041975,correct,True,-7.1910014,-5.6041975,incorrect,False,-7.1906233,-5.6041975,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,True,"The capital of Illinois is either Springfield or Chicago. In fact,","The capital of Illinois is either Springfield or Chicago. In fact, the capital of Illinois is",0,1.0512145,28880,[376.5307312011719],[388.13592529296875],8649,[389.3009033203125],[386.23443603515625],-47.54805,-34.777878,incorrect,False,-47.54805,-34.777878,incorrect,False,-47.54805,-34.777878,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,True,"The capital of Illinois is either Springfield or Chicago. In fact,","The capital of Illinois is either Springfield or Chicago. In fact, the capital of Illinois is",1,0.9223094,30741,[377.864990234375],[406.74554443359375],14712,[386.2523498535156],[415.1766052246094],-43.071724,-34.684364,incorrect,False,-43.071724,-34.684364,incorrect,False,-43.071724,-34.684364,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,True,"The capital of Illinois is either Springfield or Chicago. In fact,","The capital of Illinois is either Springfield or Chicago. In fact, the capital of Illinois is",2,1.0164143,34495,[391.5636901855469],[478.9154052734375],9687,[403.33013916015625],[466.2017517089844],-48.073357,-36.306908,incorrect,False,-48.073357,-36.306908,incorrect,False,-48.073357,-36.306908,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,True,"The capital of Illinois is either Springfield or Chicago. In fact,","The capital of Illinois is either Springfield or Chicago. In fact, the capital of Illinois is",3,0.30845454,7273,[460.74072265625],[500.1842956542969],11064,[458.495849609375],[492.92840576171875],-29.613298,-31.858171,correct,True,-29.613298,-31.858171,correct,True,-29.613298,-31.858171,correct,True
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,True,"The capital of Illinois is either Springfield or Chicago. In fact,","The capital of Illinois is either Springfield or Chicago. In fact, the capital of Illinois is",4,0.0053738295,19,[540.7882690429688],[1067.3045654296875],232,[531.9129028320312],[1068.155517578125],-14.498658,-23.374023,correct,True,-14.498658,-23.374023,correct,True,-14.498658,-23.374023,correct,True
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,True,"The capital of Illinois is either Springfield or Chicago. In fact,","The capital of Illinois is either Springfield or Chicago. In fact, the capital of Illinois is",5,5.7635927,20,[1073.8779296875],,64,[1072.7498779296875],,-4.9953756,-6.1234274,correct,True,-4.9953756,-6.1234274,correct,True,-4.9953756,-6.1234274,correct,True
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,"The capital of Illinois is either Chicago or Springfield. In fact,","The capital of Illinois is either Chicago or Springfield. In fact, the capital of Illinois is",0,1.0539458,28894,[376.67279052734375],[388.3934020996094],8681,[389.40240478515625],[386.7489013671875],-47.499207,-34.769592,incorrect,False,-47.499207,-34.769592,incorrect,False,-47.499207,-34.769592,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,"The capital of Illinois is either Chicago or Springfield. In fact,","The capital of Illinois is either Chicago or Springfield. In fact, the capital of Illinois is",1,0.92065895,30862,[378.1335144042969],[405.73199462890625],14673,[386.6073913574219],[414.0759582519531],-43.046616,-34.57274,incorrect,False,-43.046616,-34.57274,incorrect,False,-43.046616,-34.57274,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,"The capital of Illinois is either Chicago or Springfield. In fact,","The capital of Illinois is either Chicago or Springfield. In fact, the capital of Illinois is",2,1.0425363,34763,[390.93560791015625],[480.999267578125],9979,[402.7081298828125],[477.1069641113281],-48.16354,-36.391018,incorrect,False,-48.16354,-36.391018,incorrect,False,-48.16354,-36.391018,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,"The capital of Illinois is either Chicago or Springfield. In fact,","The capital of Illinois is either Chicago or Springfield. In fact, the capital of Illinois is",3,0.48038256,14250,[461.6455383300781],[495.5284423828125],5806,[466.4040222167969],[504.4740295410156],-32.703716,-27.945234,incorrect,False,-32.703716,-27.945234,incorrect,False,-32.703716,-27.945234,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,"The capital of Illinois is either Chicago or Springfield. In fact,","The capital of Illinois is either Chicago or Springfield. In fact, the capital of Illinois is",4,0.003305925,531,[540.2219848632812],[1066.3603515625],25,[550.8031616210938],[1068.219970703125],-26.581045,-15.999867,incorrect,False,-26.581045,-15.999867,incorrect,False,-26.581045,-15.999867,incorrect,False
capitals-recognition,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,"The capital of Illinois is either Chicago or Springfield. In fact,","The capital of Illinois is either Chicago or Springfield. In fact, the capital of Illinois is",5,5.664527,450,[1070.917724609375],,19,[1074.49853515625],,-8.534655,-4.953844,incorrect,False,-8.534655,-4.953844,incorrect,False,-8.534655,-4.953844,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,True,"The capital of Kansas is either Topeka or Wichita. In fact,","The capital of Kansas is either Topeka or Wichita. In fact, the capital of Kansas is",0,0.9395826,19755,"[383.52984619140625, 397.24786376953125, 449.3847961425781]","[378.8439025878906, 365.7883605957031, 366.49761962890625]",15742,"[385.7788391113281, 407.0411682128906, 454.05950927734375]","[383.6656494140625, 355.0456237792969, 439.8385314941406]",-28.457296,-32.25304,correct,True,-85.37189,-96.75912,correct,True,-40.488674,-38.23968,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,True,"The capital of Kansas is either Topeka or Wichita. In fact,","The capital of Kansas is either Topeka or Wichita. In fact, the capital of Kansas is",1,1.7450964,22415,"[377.85028076171875, 383.2840270996094, 410.8969421386719]","[420.89410400390625, 473.58111572265625, 454.6650390625]",14150,"[382.0169982910156, 387.08197021484375, 481.5544738769531]","[412.22674560546875, 471.7314758300781, 368.60552978515625]",-27.19623,-24.251398,incorrect,False,-81.58869,-72.754196,incorrect,False,-37.13383,-32.967113,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,True,"The capital of Kansas is either Topeka or Wichita. In fact,","The capital of Kansas is either Topeka or Wichita. In fact, the capital of Kansas is",2,0.6805793,9064,"[400.4788513183594, 431.5521545410156, 451.8698425292969]","[491.90985107421875, 390.993408203125, 437.8259582519531]",14999,"[397.3372497558594, 433.78179931640625, 440.5865783691406]","[481.13092041015625, 402.50958251953125, 427.1681213378906]",-22.948038,-24.680176,correct,True,-68.84412,-74.04053,correct,True,-33.537586,-36.679188,correct,True
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,True,"The capital of Kansas is either Topeka or Wichita. In fact,","The capital of Kansas is either Topeka or Wichita. In fact, the capital of Kansas is",3,0.16614896,64,"[477.38104248046875, 417.4910888671875, 484.4102783203125]","[518.5655517578125, 462.6299133300781, 467.76190185546875]",1670,"[466.2425537109375, 440.13623046875, 470.8764343261719]","[499.5228576660156, 482.0440673828125, 456.5150451660156]",-4.194714,-10.322158,correct,True,-12.584142,-30.966473,correct,True,-12.406536,-23.545025,correct,True
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,True,"The capital of Kansas is either Topeka or Wichita. In fact,","The capital of Kansas is either Topeka or Wichita. In fact, the capital of Kansas is",4,0.18072434,1,"[565.0721435546875, 485.5002136230469, 557.9202270507812]","[1066.532470703125, 1064.802734375, 1056.0860595703125]",292,"[540.1806640625, 499.9848937988281, 508.7522277832031]","[1067.372802734375, 1067.6556396484375, 1059.4610595703125]",-0.015082897,-8.3121805,correct,True,-0.04524869,-24.936543,correct,True,-0.044960603,-24.93644,correct,True
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,True,"The capital of Kansas is either Topeka or Wichita. In fact,","The capital of Kansas is either Topeka or Wichita. In fact, the capital of Kansas is",5,5.7044024,3,"[1076.1427001953125, 1072.639892578125, 1075.20556640625]",,125,"[1072.2152099609375, 1069.9713134765625, 1064.344970703125]",,-0.997854,-2.3033273,correct,True,-2.993562,-6.909982,correct,True,-2.9620261,-6.8895164,correct,True
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,"The capital of Kansas is either Wichita or Topeka. In fact,","The capital of Kansas is either Wichita or Topeka. In fact, the capital of Kansas is",0,0.9646374,19669,"[383.8586730957031, 394.6123962402344, 445.2516174316406]","[379.7615661621094, 369.6782531738281, 366.7980651855469]",15816,"[386.00628662109375, 410.1155700683594, 457.2164001464844]","[384.88250732421875, 355.71142578125, 442.5460205078125]",-28.790854,-32.102177,correct,True,-86.37256,-96.306526,correct,True,-40.357994,-38.21038,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,"The capital of Kansas is either Wichita or Topeka. In fact,","The capital of Kansas is either Wichita or Topeka. In fact, the capital of Kansas is",1,1.8063998,22551,"[378.5382995605469, 382.9490661621094, 407.60882568359375]","[420.9076232910156, 465.1558532714844, 449.47320556640625]",14121,"[382.7878112792969, 390.4190368652344, 486.1925354003906]","[412.1549377441406, 470.1298522949219, 365.7739562988281]",-27.057411,-24.395378,incorrect,False,-81.17223,-73.186134,incorrect,False,-37.185738,-32.936226,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,"The capital of Kansas is either Wichita or Topeka. In fact,","The capital of Kansas is either Wichita or Topeka. In fact, the capital of Kansas is",2,0.68278307,8978,"[401.0431213378906, 425.5697021484375, 445.7202453613281]","[477.4031677246094, 394.22900390625, 436.2112121582031]",14948,"[397.890625, 436.5810546875, 442.12286376953125]","[492.51226806640625, 407.2769470214844, 438.18389892578125]",-22.183815,-25.04918,correct,True,-66.551445,-75.14754,correct,True,-33.4881,-36.640594,correct,True
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,"The capital of Kansas is either Wichita or Topeka. In fact,","The capital of Kansas is either Wichita or Topeka. In fact, the capital of Kansas is",3,0.20444171,1533,"[466.3779602050781, 420.9258728027344, 475.7205810546875]","[510.2220153808594, 484.6603088378906, 473.2871398925781]",91,"[476.33197021484375, 440.50994873046875, 480.4631042480469]","[516.0346069335938, 489.2151184082031, 470.8016662597656]",-7.9168267,-8.301637,correct,True,-23.75048,-24.90491,correct,True,-23.495785,-13.541775,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,"The capital of Kansas is either Wichita or Topeka. In fact,","The capital of Kansas is either Wichita or Topeka. In fact, the capital of Kansas is",4,0.01733789,59,"[545.404541015625, 491.11224365234375, 550.2264404296875]","[1067.6373291015625, 1068.8629150390625, 1057.8531494140625]",2,"[558.586669921875, 548.0477294921875, 524.3683471679688]","[1067.3153076171875, 1066.5653076171875, 1061.7178955078125]",-6.40914,-2.0150907,incorrect,False,-19.22742,-6.0452724,incorrect,False,-19.227398,-6.04527,incorrect,False
capitals-recognition,19,state,Kansas,has_competitor,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,"The capital of Kansas is either Wichita or Topeka. In fact,","The capital of Kansas is either Wichita or Topeka. In fact, the capital of Kansas is",5,5.6715217,27,"[1073.03857421875, 1070.7724609375, 1076.0133056640625]",,4,"[1075.30029296875, 1072.5233154296875, 1067.83349609375]",,-1.8123168,-1.0763115,incorrect,False,-5.43695,-3.2289343,incorrect,False,-5.420455,-3.158736,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",0,0.7884208,3579,"[399.49334716796875, 442.3321533203125]","[371.9842224121094, 397.46307373046875]",7162,[395.37615966796875],[378.1560363769531],-16.001335,-32.895954,correct,True,-32.00267,-32.895954,correct,True,-28.778767,-32.895954,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",1,1.0419528,9971,"[386.80963134765625, 439.6222839355469]","[406.6604919433594, 400.3050537109375]",9514,[387.1398620605469],[404.5555725097656],-18.69584,-31.21234,correct,True,-37.39168,-31.21234,incorrect,False,-31.54257,-31.21234,incorrect,False
