task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",44,1.568,263,"[6.390625, 31.015625, 18.296875, 24.453125]","[13.1875, 29.625, 36.34375, 22.46875]",2590,[-1.1865234375],[19.78125],-7.805,-24.05,correct,True,-31.22,-24.05,incorrect,False,-16.47,-24.05,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",45,2.787,173,"[8.2109375, 33.875, 22.375, 26.765625]","[-5.82421875, 74.9375, 17.59375, 11.234375]",1093,[3.080078125],[0.052642822265625],-5.312,-15.41,correct,True,-21.25,-15.41,incorrect,False,-10.305,-15.41,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",46,4.07,18,"[4.1640625, 52.1875, 22.765625, 24.671875]","[-14.765625, 125.25, 47.28125, -17.421875]",35,[2.451171875],[-17.328125],-1.0625,-5.73,correct,True,-4.25,-5.73,correct,True,-4.234,-5.73,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,True,"The capital of Florida is either Tallahassee or Jacksonville. In fact,","The capital of Florida is either Tallahassee or Jacksonville. In fact, the capital of Florida is",47,3.84,12,"[-5.02734375, 142.625, 37.75, 7.27734375]",,31,[-7.5859375],,-2.584,-5.36,correct,True,-10.336,-5.36,incorrect,False,-4.23,-5.36,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",0,0.0,11459,"[12.3125, 73.375, 55.21875, 47.4375]","[64.875, -10.765625, -28.890625, -16.671875]",39664,[-1.3505859375],[90.875],-160.6,-98.75,incorrect,False,-642.5,-98.75,incorrect,False,-85.06,-98.75,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",1,1.025e-05,32712,"[22.6875, 39.34375, 35.09375, 41.96875]","[-5.8984375, -18.921875, -5.7578125, -11.625]",49640,[12.546875],[-2.8828125],-109.8,-64.0,incorrect,False,-439.2,-64.0,incorrect,False,-53.88,-64.0,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",2,0.0,24115,"[21.375, 36.875, 30.96875, 34.625]","[2.2890625, -7.546875, -4.12109375, -1.1884765625]",48628,[11.8671875],[-9.2265625],-100.94,-62.25,incorrect,False,-403.8,-62.25,incorrect,False,-52.75,-62.25,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",3,0.0,10903,"[20.671875, 34.6875, 27.828125, 33.5]","[-7.13671875, -23.921875, -1.44140625, 4.6484375]",47268,[10.09375],[-8.0078125],-93.75,-59.47,incorrect,False,-375.0,-59.47,incorrect,False,-48.88,-59.47,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",4,0.0,3824,"[18.34375, 30.203125, 25.609375, 33.40625]","[-11.125, 7.42578125, -10.46875, -5.26171875]",41645,[8.40625],[-2.703125],-86.06,-59.53,incorrect,False,-344.2,-59.53,incorrect,False,-49.6,-59.53,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",5,0.0,4828,"[17.265625, 24.109375, 18.265625, 29.515625]","[-19.6875, -22.90625, 4.63671875, 15.8984375]",41888,[8.1015625],[-3.73046875],-75.75,-59.28,incorrect,False,-303.0,-59.28,incorrect,False,-50.12,-59.28,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",6,1e-06,7290,"[13.1640625, 21.5625, 18.40625, 32.5]","[-7.87109375, -26.25, -11.3515625, -0.93994140625]",37106,[7.0078125],[-2.78125],-69.75,-54.84,incorrect,False,-279.0,-54.84,incorrect,False,-48.66,-54.84,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",7,1.1e-06,9101,"[12.0546875, 19.28125, 13.7265625, 29.09375]","[-18.296875, -35.28125, -6.390625, 13.5234375]",36879,[6.55078125],[-24.328125],-62.94,-54.1,incorrect,False,-251.8,-54.1,incorrect,False,-48.56,-54.1,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",8,2e-06,10633,"[9.9453125, 16.203125, 11.3984375, 30.0625]","[-10.125, -9.1875, -8.71875, 5.35546875]",39713,[3.984375],[-19.3125],-57.28,-53.94,incorrect,False,-229.1,-53.94,incorrect,False,-48.0,-53.94,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",9,2e-06,7561,"[8.6015625, 14.7109375, 8.3203125, 27.625]","[-26.9375, -17.71875, -12.171875, -4.828125]",37427,[2.044921875],[-19.4375],-51.8,-54.22,correct,True,-207.2,-54.22,incorrect,False,-47.7,-54.22,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",10,4.7e-06,12677,"[5.49609375, 11.6171875, 3.810546875, 21.9375]","[3.732421875, -6.9765625, -0.71875, 0.70166015625]",37749,[0.00873565673828125],[-3.8671875],-45.78,-52.7,correct,True,-183.1,-52.7,incorrect,False,-47.12,-52.7,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",11,3.23e-05,13367,"[5.5390625, 9.984375, 3.4921875, 20.546875]","[-7.83984375, 0.7841796875, -3.2578125, 5.3984375]",41403,[-0.55078125],[-0.01678466796875],-42.7,-49.06,correct,True,-170.8,-49.06,incorrect,False,-42.94,-49.06,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",12,8.34e-05,41393,"[2.421875, 9.703125, 2.5859375, 20.34375]","[7.5078125, -9.5546875, -15.0703125, -6.6796875]",47127,[-0.486572265625],[0.92138671875],-41.84,-44.44,correct,True,-167.4,-44.44,incorrect,False,-41.5,-44.44,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",13,0.0002367,39437,"[3.6796875, 8.15625, -0.92919921875, 17.5]","[10.8125, 1.4345703125, 6.078125, 15.7734375]",47721,[-0.301025390625],[3.224609375],-40.7,-41.94,correct,True,-162.8,-41.94,incorrect,False,-37.9,-41.94,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",14,0.0008473,31458,"[5.359375, 7.43359375, 0.59814453125, 19.390625]","[-1.9052734375, 1.8662109375, 13.75, 11.1171875]",47144,[0.36181640625],[-14.59375],-32.1,-37.97,correct,True,-128.4,-37.97,incorrect,False,-32.97,-37.97,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",15,0.000808,20857,"[4.625, 7.3125, 2.578125, 20.21875]","[-0.6201171875, -3.921875, 7.71484375, -7.44921875]",45046,[-2.412109375],[1.3544921875],-29.0,-41.62,correct,True,-116.0,-41.62,incorrect,False,-34.56,-41.62,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",16,0.008385,13877,"[3.76953125, 6.453125, 3.57421875, 18.28125]","[1.7841796875, -17.65625, 54.125, 3.8984375]",35130,[-1.59765625],[-16.59375],-26.53,-35.9,correct,True,-106.1,-35.9,incorrect,False,-30.52,-35.9,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",17,0.0198,5032,"[3.818359375, 3.51953125, 16.203125, 17.875]","[-6.859375, -5.66796875, -13.1328125, -3.796875]",31597,[-6.9609375],[-9.3046875],-23.03,-42.9,correct,True,-92.1,-42.9,incorrect,False,-32.16,-42.9,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",18,0.7915,6765,"[1.7421875, 2.658203125, 13.203125, 16.609375]","[-13.8203125, 7.70703125, 14.765625, 14.765625]",33047,[-8.671875],[-11.8046875],-21.62,-42.5,correct,True,-86.5,-42.5,incorrect,False,-32.06,-42.5,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",19,0.8315,11261,"[-1.7294921875, 3.681640625, 14.828125, 17.984375]","[-2.8203125, -7.50390625, -2.9296875, -3.701171875]",33328,[-10.6953125],[-19.8125],-21.69,-45.22,correct,True,-86.75,-45.22,incorrect,False,-36.25,-45.22,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",20,0.8433,6178,"[-2.181640625, 2.388671875, 12.828125, 15.703125]","[-14.5078125, -12.9140625, -23.203125, -10.3125]",27797,[-14.046875],[-19.0],-20.98,-47.62,correct,True,-83.94,-47.62,incorrect,False,-35.72,-47.62,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",21,1.237,7913,"[-5.8671875, 0.418701171875, 8.296875, 13.1328125]","[-7.453125, 0.205810546875, 7.125, -11.328125]",26649,[-17.28125],[-14.09375],-21.64,-50.4,correct,True,-86.56,-50.4,incorrect,False,-38.97,-50.4,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",22,1.207,6618,"[-7.02734375, 0.40966796875, 8.796875, 9.6796875]","[2.68359375, 13.875, 9.0703125, 3.92578125]",21876,[-18.796875],[6.3125],-21.28,-53.44,correct,True,-85.1,-53.44,incorrect,False,-41.66,-53.44,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",23,0.9395,8406,"[-6.296875, 2.580078125, 10.3828125, 10.1484375]","[9.4140625, 6.0625, 5.046875, 4.046875]",24209,[-17.015625],[8.875],-22.39,-52.44,correct,True,-89.56,-52.44,incorrect,False,-41.72,-52.44,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",24,0.4946,7300,"[-2.529296875, 3.205078125, 10.640625, 10.3046875]","[6.3828125, -12.03125, -2.841796875, 8.8046875]",21823,[-11.828125],[9.1796875],-19.17,-47.03,correct,True,-76.7,-47.03,incorrect,False,-37.75,-47.03,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",25,0.3647,4807,"[-1.111328125, 1.791015625, 9.921875, 10.9296875]","[4.75390625, 14.0, -15.375, 15.8828125]",16493,[-9.2734375],[2.81640625],-17.55,-40.38,correct,True,-70.2,-40.38,incorrect,False,-32.22,-40.38,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",26,0.273,3446,"[0.275634765625, 3.234375, 7.90234375, 12.3984375]","[-4.69140625, -1.10546875, -0.260498046875, 6.56640625]",13169,[-7.67578125],[-17.140625],-17.28,-39.44,correct,True,-69.1,-39.44,incorrect,False,-31.53,-39.44,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",27,0.03156,3567,"[-0.91552734375, 3.083984375, 7.75390625, 12.8203125]","[-11.6640625, 13.40625, 6.234375, -3.068359375]",15980,[-11.359375],[-27.046875],-20.22,-48.72,correct,True,-80.9,-48.72,incorrect,False,-38.28,-48.72,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",28,0.09045,4429,"[-4.7265625, 4.27734375, 8.125, 11.8671875]","[-5.46875, -8.203125, -10.59375, 1.150390625]",21189,[-18.578125],[-5.62109375],-21.12,-58.16,correct,True,-84.5,-58.16,incorrect,False,-44.3,-58.16,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",29,0.1614,4682,"[-5.6171875, 3.80078125, 6.9453125, 11.8515625]","[-24.953125, -9.8125, -6.6015625, 0.66552734375]",22094,[-19.0],[-32.71875],-19.7,-57.12,correct,True,-78.8,-57.12,incorrect,False,-43.72,-57.12,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",30,0.693,5639,"[-12.15625, 2.51953125, 5.7890625, 11.5]","[-24.40625, -15.84375, -13.8203125, 3.9609375]",21131,[-26.1875],[-24.359375],-22.86,-66.44,correct,True,-91.44,-66.44,incorrect,False,-52.38,-66.44,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",31,1.128,8034,"[-17.203125, 1.3681640625, 4.5234375, 11.5078125]","[-11.984375, 7.2890625, -2.685546875, -2.314453125]",22144,[-29.4375],[-14.1640625],-24.73,-68.6,correct,True,-98.94,-68.6,incorrect,False,-56.4,-68.6,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",32,1.16,9102,"[-18.0625, 2.263671875, 3.68359375, 10.1015625]","[-19.0, 23.921875, 5.27734375, 9.5546875]",22873,[-29.046875],[-25.828125],-24.56,-70.44,correct,True,-98.25,-70.44,incorrect,False,-59.4,-70.44,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",33,1.127,9792,"[-20.703125, 4.8515625, 4.08984375, 10.7109375]","[50.90625, 22.8125, 38.9375, 35.21875]",24984,[-31.90625],[32.65625],-20.83,-69.9,correct,True,-83.3,-69.9,incorrect,False,-58.7,-69.9,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",34,0.9897,893,"[2.05859375, 7.9375, 11.1875, 16.859375]","[-31.375, 14.0, 19.140625, 22.34375]",7670,[-13.3515625],[-41.5],-16.22,-56.25,correct,True,-64.9,-56.25,incorrect,False,-40.88,-56.25,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",35,0.3374,1831,"[-6.3828125, 9.4609375, 13.25, 19.65625]","[23.484375, 21.953125, 37.0, 10.78125]",10694,[-22.015625],[27.484375],-19.69,-66.06,correct,True,-78.75,-66.06,incorrect,False,-50.47,-66.06,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",36,0.739,455,"[4.34765625, 13.1796875, 18.734375, 20.671875]","[-6.40625, 8.6171875, 23.765625, 27.328125]",2034,[-6.546875],[-14.53125],-17.02,-47.56,correct,True,-68.06,-47.56,incorrect,False,-36.66,-47.56,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",37,0.4365,593,"[1.978515625, 15.3671875, 21.5625, 25.03125]","[-6.3125, -1.677734375, -11.3046875, -6.12109375]",2730,[-9.0703125],[-3.25],-17.86,-51.03,correct,True,-71.44,-51.03,incorrect,False,-39.97,-51.03,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",38,1.091,548,"[0.088134765625, 14.0234375, 17.25, 21.4375]","[8.03125, 9.5078125, -1.2646484375, 2.0078125]",2179,[-8.234375],[-2.7109375],-15.77,-42.34,correct,True,-63.1,-42.34,incorrect,False,-34.06,-42.34,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",39,1.072,538,"[1.85546875, 14.515625, 15.3046875, 19.59375]","[-9.1875, 25.921875, 31.53125, 25.015625]",2760,[-7.6796875],[0.50634765625],-10.84,-41.97,correct,True,-43.38,-41.97,incorrect,False,-32.5,-41.97,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",40,1.139,657,"[0.4453125, 18.578125, 19.953125, 22.4375]","[13.046875, 5.8203125, 4.890625, 17.5625]",2627,[-6.953125],[0.77880859375],-8.86,-38.34,correct,True,-35.44,-38.34,correct,True,-31.0,-38.34,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",41,0.963,357,"[3.267578125, 18.375, 18.921875, 24.015625]","[3.501953125, 26.171875, 15.7421875, 9.8984375]",2480,[-6.1015625],[9.3046875],-8.63,-35.03,correct,True,-34.53,-35.03,correct,True,-25.64,-35.03,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",42,1.178,394,"[3.513671875, 22.734375, 20.28125, 24.171875]","[14.453125, 31.921875, 9.609375, 11.671875]",2184,[-4.23046875],[10.2734375],-8.016,-31.77,correct,True,-32.06,-31.77,incorrect,False,-24.03,-31.77,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",43,1.226,358,"[5.1640625, 30.984375, 19.875, 23.71875]","[13.65625, 6.5859375, -0.9677734375, 13.4296875]",2152,[-2.521484375],[13.53125],-6.215,-29.5,correct,True,-24.86,-29.5,correct,True,-21.81,-29.5,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",44,1.517,227,"[6.7734375, 29.84375, 18.34375, 24.109375]","[9.0703125, 30.4375, 26.375, 18.65625]",1799,[-0.1405029296875],[16.921875],-6.58,-23.16,correct,True,-26.31,-23.16,incorrect,False,-16.28,-23.16,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",45,2.47,155,"[7.6875, 33.0625, 20.875, 25.765625]","[-10.390625, 76.375, 3.9375, 5.03515625]",728,[3.357421875],[-3.189453125],-4.527,-14.59,correct,True,-18.11,-14.59,incorrect,False,-10.266,-14.59,correct,True
capitals-recognition,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,"The capital of Florida is either Jacksonville or Tallahassee. In fact,","The capital of Florida is either Jacksonville or Tallahassee. In fact, the capital of Florida is",46,3.938,18,"[2.046875, 51.9375, 17.171875, 21.90625]","[-26.984375, 123.9375, -20.265625, -43.59375]",26,[1.40234375],[-27.46875],-1.076,-4.906,correct,True,-4.305,-4.906,correct,True,-4.26,-4.906,correct,True
