task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,30,0.8726,30171,[-1.962890625],[-6.640625],15273,"[0.841796875, 16.25]","[-6.046875, -1.4072265625]",-23.12,-16.73,incorrect,False,-23.12,-33.47,correct,True,-23.12,-20.31,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,31,1.219,30778,[-3.240234375],[10.984375],16396,"[-0.51513671875, 15.765625]","[6.28125, 1.736328125]",-22.77,-16.3,incorrect,False,-22.77,-32.6,correct,True,-22.77,-20.05,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,32,1.889,2777,[2.97265625],[-1.380859375],3075,"[2.716796875, 15.3671875]","[-5.38671875, 14.2109375]",-15.58,-13.07,incorrect,False,-15.58,-26.14,correct,True,-15.58,-15.85,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,33,1.644,2203,[2.26953125],[-7.5625],4230,"[0.87451171875, 18.125]","[8.078125, 2.53125]",-15.6,-10.016,incorrect,False,-15.6,-20.03,correct,True,-15.6,-16.97,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,34,0.657,4088,[-0.43505859375],[-7.40234375],652,"[3.390625, 17.4375]","[-2.93359375, -2.728515625]",-18.19,-8.33,incorrect,False,-18.19,-16.66,incorrect,False,-18.19,-14.34,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,35,0.5894,6793,[-2.638671875],[39.03125],943,"[2.0625, 16.578125]","[22.421875, 7.18359375]",-19.98,-8.52,incorrect,False,-19.98,-17.05,incorrect,False,-19.98,-15.23,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,36,0.00601,2,[30.515625],[-0.5546875],10,"[19.359375, 16.859375]","[7.65234375, 5.796875]",-7.83,-14.3,correct,True,-7.83,-28.6,correct,True,-7.83,-18.95,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,37,0.02444,2,[28.1875],[1.2802734375],10,"[19.671875, 17.4375]","[1.7158203125, 21.296875]",-5.88,-10.56,correct,True,-5.88,-21.12,correct,True,-5.88,-14.36,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,38,0.1087,2,[27.03125],[10.1328125],9,"[19.046875, 22.75]","[7.078125, 5.234375]",-4.035,-6.2,correct,True,-4.035,-12.4,correct,True,-4.035,-11.99,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,39,0.722,1,[27.1875],[-0.478271484375],8,"[19.140625, 22.4375]","[6.01953125, 5.56640625]",-0.427,-4.336,correct,True,-0.427,-8.67,correct,True,-0.427,-8.46,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,40,0.715,1,[25.375],[2.19921875],3,"[19.515625, 22.90625]","[7.265625, 8.4765625]",-0.5044,-3.227,correct,True,-0.5044,-6.453,correct,True,-0.5044,-6.367,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,41,0.616,1,[23.828125],[-9.7421875],4,"[19.953125, 23.578125]","[5.8203125, 7.07421875]",-0.1854,-2.033,correct,True,-0.1854,-4.066,correct,True,-0.1854,-4.06,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,42,1.499,1,[20.59375],[7.7890625],3,"[20.28125, 24.296875]","[0.80419921875, 9.8984375]",-1.085,-0.684,incorrect,False,-1.085,-1.368,correct,True,-1.085,-1.367,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,43,0.841,1,[21.34375],[-4.66796875],3,"[18.984375, 25.328125]","[0.94775390625, 13.671875]",-0.2448,-1.294,correct,True,-0.2448,-2.588,correct,True,-0.2448,-2.588,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,44,2.463,2,[18.078125],[0.66748046875],3,"[17.59375, 27.5625]","[-6.83984375, 1.619140625]",-1.848,-1.168,incorrect,False,-1.848,-2.336,correct,True,-1.848,-2.336,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,45,0.7393,4,[16.375],[11.359375],16,"[13.484375, 26.109375]","[14.5078125, 2.037109375]",-4.164,-3.521,incorrect,False,-4.164,-7.043,correct,True,-4.164,-7.043,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,46,2.303,3,[17.84375],[19.90625],6,"[16.46875, 23.875]","[15.453125, 10.5078125]",-2.271,-1.817,incorrect,False,-2.271,-3.635,correct,True,-2.271,-3.635,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,47,3.77,1,[22.734375],,16,"[19.375, 23.03125]",,-1.503,-2.416,correct,True,-1.503,-4.832,correct,True,-1.503,-4.83,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,0,0.0,11708,[1.87109375],[1.5380859375],2162,"[6.96875, 11.6796875, 15.546875]","[-7.51171875, -4.5390625, -4.37109375]",-73.06,-88.3,correct,True,-73.06,-265.0,correct,True,-73.06,-68.0,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,1,0.0,11161,[2.126953125],[-4.74609375],4095,"[4.98828125, 11.3125, 13.609375]","[-3.908203125, 0.1705322265625, -5.5546875]",-63.12,-82.5,correct,True,-63.12,-247.5,correct,True,-63.12,-60.25,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,2,0.0,14323,[1.11328125],[-9.0546875],5521,"[4.05859375, 11.1640625, 11.2421875]","[-2.185546875, 1.888671875, -4.0546875]",-59.97,-78.25,correct,True,-59.97,-234.8,correct,True,-59.97,-57.03,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,3,0.0,17749,[0.0233306884765625],[3.005859375],5769,"[3.7109375, 11.2109375, 9.2421875]","[-2.5078125, -5.10546875, 3.244140625]",-59.7,-75.0,correct,True,-59.7,-225.0,correct,True,-59.7,-56.03,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,4,0.0,16431,[0.416748046875],[-6.4375],6493,"[3.333984375, 10.4296875, 9.84375]","[1.6953125, -1.4033203125, 7.47265625]",-56.6,-70.1,correct,True,-56.6,-210.4,correct,True,-56.6,-53.66,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,5,0.0,19402,[-0.3369140625],[0.4091796875],5946,"[3.458984375, 10.3125, 11.546875]","[2.7109375, 8.5546875, 1.2109375]",-55.4,-67.7,correct,True,-55.4,-203.0,correct,True,-55.4,-51.6,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,6,0.0,20391,[-0.26806640625],[-0.93994140625],5718,"[3.802734375, 11.390625, 11.5703125]","[0.888671875, -5.65625, 5.8828125]",-53.4,-64.2,correct,True,-53.4,-192.5,correct,True,-53.4,-49.34,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,7,2e-06,23225,[-0.444091796875],[0.953125],6834,"[3.841796875, 10.9140625, 12.71875]","[5.44921875, 6.68359375, 3.41015625]",-51.1,-59.34,correct,True,-51.1,-178.0,correct,True,-51.1,-46.8,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,8,2.97e-05,22451,[-0.11669921875],[-3.16015625],4460,"[4.98046875, 11.34375, 13.1015625]","[0.202880859375, 7.5078125, 7.16015625]",-44.03,-54.75,correct,True,-44.03,-164.2,correct,True,-44.03,-38.94,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,9,0.0002176,22228,[-1.072265625],[-4.74609375],3829,"[4.48828125, 12.015625, 14.359375]","[0.340576171875, 0.5224609375, 3.41015625]",-40.0,-50.0,correct,True,-40.0,-150.0,correct,True,-40.0,-34.47,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,10,0.007267,28317,[-2.716796875],[0.6669921875],4065,"[3.84765625, 11.65625, 14.375]","[2.5390625, -2.796875, -6.40234375]",-34.88,-43.84,correct,True,-34.88,-131.5,correct,True,-34.88,-28.31,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,11,0.07916,28128,[-2.427734375],[1.0185546875],3466,"[4.2890625, 10.828125, 11.828125]","[1.5546875, -3.70703125, 2.173828125]",-32.56,-41.44,correct,True,-32.56,-124.4,correct,True,-32.56,-25.84,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,12,0.2246,28585,[-1.962890625],[14.6015625],3829,"[4.35546875, 10.1328125, 12.03125]","[-0.7919921875, 1.9404296875, 3.193359375]",-30.55,-39.5,correct,True,-30.55,-118.5,correct,True,-30.55,-24.25,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,13,0.6226,14624,[1.5126953125],[4.90625],5734,"[3.935546875, 10.046875, 12.1796875]","[-5.1484375, -1.7490234375, 6.99609375]",-26.48,-37.94,correct,True,-26.48,-113.75,correct,True,-26.48,-24.05,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,14,0.6577,9826,[2.66796875],[-1.89453125],10584,"[2.47265625, 9.3984375, 12.890625]","[2.0390625, 4.609375, 18.859375]",-24.3,-35.75,correct,True,-24.3,-107.25,correct,True,-24.3,-24.5,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,15,0.5186,14180,[1.8876953125],[1.900390625],9981,"[2.849609375, 9.6328125, 16.671875]","[-0.26904296875, 0.036102294921875, 4.46484375]",-24.94,-31.75,correct,True,-24.94,-95.25,correct,True,-24.94,-23.95,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,16,0.578,11373,[2.4140625],[-0.157958984375],11827,"[2.263671875, 9.1015625, 17.265625]","[0.2254638671875, 2.578125, -2.283203125]",-22.56,-29.61,correct,True,-22.56,-88.8,correct,True,-22.56,-22.7,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,17,1.034,13177,[2.060546875],[2.49609375],12985,"[2.072265625, 9.0390625, 16.1875]","[1.8837890625, 9.4375, 1.5712890625]",-20.03,-27.61,correct,True,-20.03,-82.9,correct,True,-20.03,-20.0,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,18,1.641,14303,[2.7890625],[0.9599609375],15224,"[2.56640625, 10.0546875, 15.90625]","[-0.3212890625, 9.7890625, 7.11328125]",-18.47,-25.83,correct,True,-18.47,-77.5,correct,True,-18.47,-18.67,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,19,2.234,11543,[2.8515625],[-0.00811767578125],14353,"[2.20703125, 11.125, 16.375]","[0.583984375, 4.03125, -8.7890625]",-17.27,-23.81,correct,True,-17.27,-71.44,correct,True,-17.27,-17.89,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,20,1.945,15953,[2.673828125],[6.34765625],18247,"[2.23046875, 11.4609375, 14.171875]","[5.11328125, -1.9951171875, -1.74609375]",-18.64,-23.98,correct,True,-18.64,-72.0,correct,True,-18.64,-19.06,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,21,1.745,10825,[4.04296875],[-8.09375],14039,"[3.322265625, 10.921875, 13.234375]","[-1.45703125, 2.509765625, -0.978515625]",-17.08,-23.08,correct,True,-17.08,-69.25,correct,True,-17.08,-17.78,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,22,2.283,17374,[1.6572265625],[3.083984375],12365,"[2.755859375, 10.9140625, 12.578125]","[-2.744140625, 12.234375, 0.451171875]",-18.44,-21.97,correct,True,-18.44,-65.94,correct,True,-18.44,-17.31,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,23,2.572,17726,[2.447265625],[-4.078125],21770,"[1.6728515625, 12.0078125, 11.96875]","[3.3984375, 5.265625, -0.62255859375]",-19.0,-22.19,correct,True,-19.0,-66.56,correct,True,-19.0,-19.78,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,24,2.014,20582,[1.087890625],[-3.625],13304,"[2.529296875, 12.2890625, 11.6875]","[-1.0673828125, -2.875, 4.16015625]",-19.3,-20.8,correct,True,-19.3,-62.4,correct,True,-19.3,-17.84,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,25,1.882,27209,[-0.7861328125],[-3.220703125],15414,"[1.4921875, 11.453125, 11.984375]","[1.4072265625, -2.775390625, 8.4921875]",-21.1,-20.27,incorrect,False,-21.1,-60.78,correct,True,-21.1,-18.84,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,26,1.141,28485,[-1.7119140625],[6.0078125],11417,"[1.763671875, 10.4140625, 13.125]","[-7.25390625, 4.6875, -0.003093719482421875]",-22.39,-18.69,incorrect,False,-22.39,-56.06,correct,True,-22.39,-18.95,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,27,1.48,22896,[-0.66162109375],[-5.84375],17058,"[0.50634765625, 10.6328125, 12.953125]","[3.958984375, 0.5166015625, 6.0390625]",-20.56,-18.72,incorrect,False,-20.56,-56.16,correct,True,-20.56,-19.4,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,28,1.428,26413,[-2.2109375],[-1.72265625],8765,"[1.546875, 10.5078125, 13.5859375]","[-0.89013671875, -0.529296875, -6.91015625]",-21.2,-17.84,incorrect,False,-21.2,-53.53,correct,True,-21.2,-17.42,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,29,0.06665,30836,[-2.568359375],[1.21875],12089,"[1.115234375, 10.0078125, 12.1796875]","[0.54638671875, 1.736328125, -1.2607421875]",-26.42,-19.33,incorrect,False,-26.42,-58.0,correct,True,-26.42,-22.7,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,30,0.565,31638,[-2.146484375],[-7.09375],14122,"[1.1875, 10.2421875, 11.859375]","[-4.03515625, -4.67578125, 8.78125]",-24.52,-18.78,incorrect,False,-24.52,-56.38,correct,True,-24.52,-21.17,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,31,0.955,31845,[-3.5],[3.76171875],12601,"[0.2386474609375, 9.2421875, 13.1328125]","[5.546875, 3.927734375, 9.5703125]",-24.2,-17.84,incorrect,False,-24.2,-53.53,correct,True,-24.2,-20.45,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,32,1.392,15694,[-0.96435546875],[-6.22265625],3657,"[2.8125, 9.5859375, 14.3046875]","[-0.224853515625, 1.69921875, 15.65625]",-20.06,-15.02,incorrect,False,-20.06,-45.06,correct,True,-20.06,-16.33,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,33,1.897,17879,[-2.642578125],[-2.228515625],2531,"[2.478515625, 9.3828125, 16.21875]","[3.205078125, 6.78515625, 19.15625]",-19.67,-12.83,incorrect,False,-19.67,-38.47,correct,True,-19.67,-14.586,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,34,2.521,13254,[-3.095703125],[-9.1484375],970,"[3.27734375, 10.171875, 19.234375]","[-7.97265625, -5.5859375, -8.03125]",-18.47,-9.96,incorrect,False,-18.47,-29.88,correct,True,-18.47,-12.11,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,35,2.682,18310,[-5.65234375],[21.03125],2618,"[0.2216796875, 9.1171875, 17.078125]","[24.921875, 4.84375, 21.796875]",-20.27,-10.5,incorrect,False,-20.27,-31.5,correct,True,-20.27,-14.4,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,36,7.7e-06,21,[11.984375],[-2.7109375],3,"[18.390625, 9.8359375, 22.15625]","[5.4375, 12.5390625, 8.296875]",-22.33,-11.5,incorrect,False,-22.33,-34.5,correct,True,-22.33,-15.92,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,37,0.0002196,53,[10.2265625],[1.984375],3,"[18.0625, 12.375, 22.53125]","[4.43359375, 19.5, 18.25]",-20.08,-9.08,incorrect,False,-20.08,-27.23,correct,True,-20.08,-12.234,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,38,0.002037,53,[9.9140625],[4.93359375],2,"[17.78125, 17.78125, 24.953125]","[7.9140625, 6.3125, 7.4375]",-16.83,-4.98,incorrect,False,-16.83,-14.945,incorrect,False,-16.83,-8.95,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,39,0.0622,35,[10.2421875],[6.51171875],2,"[18.109375, 17.890625, 25.296875]","[9.46875, 7.75, 12.7265625]",-13.234,-2.918,incorrect,False,-13.234,-8.76,incorrect,False,-13.234,-5.35,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,40,0.469,38,[10.9140625],[12.3671875],3,"[18.6875, 18.8125, 26.53125]","[9.125, 8.1015625, 3.755859375]",-11.14,-2.16,incorrect,False,-11.14,-6.48,incorrect,False,-11.14,-3.35,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,41,1.321,6,[14.5546875],[3.01953125],1,"[19.515625, 19.625, 25.65625]","[4.890625, -3.083984375, 5.1171875]",-5.52,-0.734,incorrect,False,-5.52,-2.203,incorrect,False,-5.52,-0.5664,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,42,1.137,7,[14.578125],[-1.876953125],1,"[19.734375, 17.75, 25.46875]","[8.3828125, 12.4375, 3.076171875]",-5.504,-1.002,incorrect,False,-5.504,-3.008,incorrect,False,-5.504,-0.3662,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,43,0.5205,14,[12.859375],[-2.61328125],1,"[20.671875, 20.640625, 24.484375]","[5.12890625, 14.578125, 16.015625]",-7.887,-0.1913,incorrect,False,-7.887,-0.5737,incorrect,False,-7.887,-0.10126,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,44,0.319,20,[11.25],[9.8046875],1,"[20.890625, 24.203125, 26.125]","[5.43359375, 7.92578125, 9.796875]",-9.66,-0.02188,incorrect,False,-9.66,-0.0656,incorrect,False,-9.66,-0.05954,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,45,0.2286,7,[13.421875],[11.96875],1,"[20.484375, 25.109375, 26.453125]","[5.51171875, 13.4375, 13.6875]",-7.066,-0.01139,incorrect,False,-7.066,-0.03418,incorrect,False,-7.066,-0.03323,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,46,0.7344,2,[15.84375],[15.25],1,"[19.703125, 26.90625, 27.25]","[12.6328125, 18.203125, 21.515625]",-3.93,-0.03806,incorrect,False,-3.93,-0.1142,incorrect,False,-3.93,-0.114,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,47,2.99,3,[19.140625],,1,"[20.59375, 28.5625, 29.5]",,-2.36,-0.3074,incorrect,False,-2.36,-0.922,incorrect,False,-2.36,-0.9214,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,0,0.0,4308,"[5.07421875, 5.11328125, 12.78125, 10.5390625]","[2.939453125, -7.46875, -9.359375, -7.5625]",10916,[2.140625],[-1.8984375],-109.3,-71.25,incorrect,False,-437.2,-71.25,incorrect,False,-68.3,-71.25,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,1,0.0,3402,"[5.4921875, 4.5390625, 9.1640625, 5.78515625]","[1.1015625, -10.4140625, 2.123046875, -1.4130859375]",13183,[1.646484375],[0.82373046875],-98.06,-62.6,incorrect,False,-392.2,-62.6,incorrect,False,-58.75,-62.6,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,2,0.0,2885,"[5.54296875, 3.681640625, 9.265625, 4.60546875]","[-1.025390625, -2.255859375, 1.9072265625, 4.0078125]",12145,[1.7568359375],[-3.8359375],-89.5,-58.3,incorrect,False,-358.0,-58.3,incorrect,False,-54.53,-58.3,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,3,0.0,2849,"[5.27734375, 3.455078125, 9.484375, 5.58984375]","[-1.6669921875, -6.98828125, -1.736328125, 4.08203125]",12771,[1.25],[-2.396484375],-85.25,-57.3,incorrect,False,-341.0,-57.3,incorrect,False,-53.28,-57.3,correct,True
