entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Brazil,Brasilia,Rio de Janeiro,Llama-2-13b-hf,2,has_competitor,4.156,5.86,0.3333333333333333,0.058823529411764705,-2.455,-5.246,0.5390000000000001,0.5589999999999993,205.8773,16,2.3200000000000003,2.144,0.475,14.622706860367103,23,232.61919999999998,15,49.771800000000006,15.686999999999998,7,46.98768582524941,30.271110101142554,24
Canada,Ottawa,Toronto,Llama-2-13b-hf,3,has_competitor,3.545,4.375,1.0,0.03333333333333333,-1.064,-6.504,4.966,-4.632,177.70724,15,5.502,5.502,0.65,15.018101946079998,26,222.251153,15,89.09384699999998,38.658,26,88.11550041500173,34.980897016262524,26
India,New Delhi,Mumbai,Llama-2-13b-hf,4,has_competitor,4.066,5.72,0.3333333333333333,0.0024509803921568627,-2.05,-8.86,5.47,3.950000000000001,217.53449999999998,14,3.8000000000000007,0.8900000000000006,0.325,3.51886704806527,32,348.155,32,154.37699999999998,12.963999999999997,11,95.06676058376574,15.836878609792555,31
Morrocco,Rabat,Marrakesh,Llama-2-13b-hf,5,has_competitor,4.355,6.355,0.3333333333333333,0.0007363770250368188,-2.574,-9.8,0.8760000000000003,0.7399999999999984,231.437,27,3.1400000000000006,0.0,0.275,6.294626116286147,30,298.58400000000006,24,77.631,18.574000000000005,3,64.327295820182,32.76911672315655,22
New Zealand,Wellington,Auckland,Llama-2-13b-hf,6,has_competitor,3.34,5.35,1.0,0.0005561735261401557,-1.148,-10.27,3.3440000000000003,1.2699999999999996,194.58075,26,1.6000000000000014,1.6000000000000014,0.425,13.343054554816174,26,268.12093,26,174.83407000000003,10.582,26,137.3155599609841,47.50373048971763,32
Pakistan,Islamabad,Karachi,Llama-2-13b-hf,7,has_competitor,3.56,6.438,1.0,0.02857142857142857,-1.085,-6.406,4.625,2.2640000000000002,194.89690000000002,21,1.2799999999999994,0.0,0.275,13.508753074083529,28,226.87225,15,147.62175,5.6860000000000035,15,115.14584829694881,23.472630572356564,30
South Africa,Pretoria,Johannesburg,Llama-2-13b-hf,8,has_competitor,4.02,5.566,0.25,3.819126183929117e-05,-2.88,-14.06,0.42300000000000004,-11.510000000000002,200.2318,16,19.62378,19.62378,0.975,0.5964992856576183,38,492.582,34,11.129999999999994,289.33739,37,101.81597482991474,144.13416208112315,33
Switzerland,Bern,Zurich,Llama-2-13b-hf,9,has_competitor,4.164,5.734,0.2,0.0009671179883945841,-2.807,-9.71,1.9979999999999998,-5.034000000000001,210.81689999999998,22,8.77,8.77,0.875,2.4149352398544566,33,327.47299999999996,23,19.894000000000002,87.50099999999996,7,61.71681847845534,62.74398775288405,37
Turkey,Ankara,Istanbul,Llama-2-13b-hf,10,has_competitor,3.885,6.035,0.5,0.003003003003003003,-2.246,-8.625,0.7040000000000002,-4.7989999999999995,203.721,16,11.903,11.903,0.95,2.964801025295698,36,355.09999999999997,34,9.419999999999998,173.43255,34,95.06960903637551,118.39014950272004,34
United Arab Emirates,Abu Dhabi,Dubai,Llama-2-13b-hf,11,has_competitor,3.365,5.914,1.0,0.001893939393939394,-1.1875,-9.016,2.6775,-5.0760000000000005,186.00044,20,8.80791,8.80791,0.875,8.653058183304035,33,297.71472,27,31.593280000000007,114.80653999999998,33,105.14501750082631,79.60712931127492,33
Alabama,Montgomery,Birmingham,Llama-2-13b-hf,12,has_competitor,3.578,5.344,1.0,0.00027122321670735016,-1.415,-11.04,2.6550000000000002,-0.129999999999999,216.18990000000002,16,2.096,1.7400000000000002,0.525,5.690784434054509,37,323.74,29,84.00399999999999,11.104999999999999,15,73.28507506065776,26.85361434502337,31
Alaska,Juneau,Anchorage,Llama-2-13b-hf,13,has_competitor,3.648,6.273,1.0,0.0003800836183960471,-1.1875,-10.375,3.3125,-2.625,216.672,26,2.9430000000000005,2.9430000000000005,0.95,2.88386520844875,37,353.5357,29,19.0993,46.39399999999999,37,64.60981052902277,59.372498822249774,37
California,Sacramento,Los Angeles,Llama-2-13b-hf,14,has_competitor,3.943,4.312,1.0,0.038461538461538464,-1.402,-6.504,4.93,-1.3359999999999994,196.19765,21,2.9290000000000003,2.683,0.6,15.804070772301026,25,212.980434,15,105.42556600000003,24.492,11,99.93476609384605,23.26348509740356,25
Connecticut,Hartford,Bridgeport,Llama-2-13b-hf,15,has_competitor,3.059,5.688,1.0,0.010416666666666666,-0.8335,-7.625,7.8165000000000004,3.0700000000000003,183.08506,20,0.5399999999999991,0.5399999999999991,0.3,16.045220247528682,26,224.065198,20,228.06580200000002,1.0459999999999994,20,129.6560385245591,20.9839461588836,31
Delaware,Dover,Wilmington,Llama-2-13b-hf,16,has_competitor,2.63,5.86,1.0,0.00037537537537537537,-0.67,-10.55,2.883,-0.9900000000000002,214.43939999999998,21,10.661,10.661,0.925,4.660834380312193,35,347.17420000000004,34,37.644800000000004,116.03137,34,102.90216317925021,80.16551233953369,34
Florida,Tallahassee,Jacksonville,Llama-2-13b-hf,17,has_competitor,3.717,4.277,1.0,6.698372295532186e-05,-1.459,-13.12,4.8260000000000005,-2.1799999999999997,199.6875,16,8.129999999999999,8.129999999999999,0.9,4.262442284281105,35,412.1615,33,40.4725,93.559,35,113.12396484449356,67.78445412097346,35
Illinois,Springfield,Chicago,Llama-2-13b-hf,18,has_competitor,3.844,5.164,1.0,0.0009124087591240876,-1.872,-10.03,0.7899999999999998,-8.405999999999999,191.9324,17,12.1743,12.1743,0.975,3.2491503135511204,38,349.467,25,13.774000000000001,160.00670000000002,18,79.5243083937275,116.22377181787871,30
Kansas,Topeka,Wichita,Llama-2-13b-hf,19,has_competitor,3.506,5.715,1.0,0.00013700506918755994,-1.288,-11.57,2.8999999999999995,0.6639999999999997,200.21368,20,2.0060000000000002,1.5599999999999987,0.45,5.2393271958216285,35,361.57917000000003,23,92.52783000000001,13.096000000000002,35,85.37209528481958,26.42116744881431,35
Kentucky,Frankfort,Louisville,Llama-2-13b-hf,20,has_competitor,3.951,5.832,1.0,8.271982794275788e-05,-1.7295,-12.16,1.5405,-3.66,215.1789,21,8.422,8.422,0.975,3.8212526894329777,37,378.5005,25,9.9505,134.7182,37,61.90844165402103,65.43810602124276,37
Louisiana,Baton Rouge,New Orleans,Llama-2-13b-hf,21,has_competitor,3.963,5.926,0.5,0.0012658227848101266,-2.09,-9.445,0.3440000000000003,-1.109,217.27,21,3.825000000000001,3.825000000000001,0.6,10.210551295320718,29,305.29640000000006,15,63.376599999999996,35.019999999999996,15,59.18152302227721,54.639535860895855,25
Maine,Augusta,Portland,Llama-2-13b-hf,22,has_competitor,3.145,5.434,1.0,0.0005310674455655868,-1.05,-10.44,1.179,-3.209999999999999,193.06176,20,8.010000000000002,8.010000000000002,0.975,3.003797157844126,37,361.269,37,37.09199999999999,107.25800000000001,37,61.4792747941505,74.34564891569183,37
Maryland,Annapolis,Baltimore,Llama-2-13b-hf,23,has_competitor,3.797,5.297,1.0,0.0009523809523809524,-1.709,-10.055,1.3689999999999998,-7.255,192.8725,20,13.9984,13.9984,0.9,6.363138227780704,34,350.6415,29,26.230499999999992,157.4793,27,64.76414487042433,106.08222314699674,36
Michigan,Lansing,Detroit,Llama-2-13b-hf,24,has_competitor,3.803,5.305,1.0,6.289308176100629e-05,-1.514,-12.766,2.3689999999999998,-8.981,202.95780000000002,22,17.633,17.633,0.95,2.43444012835612,38,421.698,33,20.968999999999998,224.20940000000002,36,106.19212594352332,129.86078184547887,36
Minnesota,St. Paul,Minneapolis,Llama-2-13b-hf,25,has_competitor,3.898,5.906,0.3333333333333333,0.00016181229773462783,-2.408,-11.36,0.17200000000000015,-1.9900000000000002,205.19996999999998,20,10.937000000000001,10.937000000000001,1.0,0.9276532907338817,38,415.55100000000004,35,5.137000000000002,138.8251,35,53.142803489585454,93.57026558350617,35
Montana,Helena,Billings,Llama-2-13b-hf,26,has_competitor,3.684,5.72,1.0,3.719546215361726e-05,-1.473,-13.81,3.75,-2.1500000000000004,215.7894,21,2.1639999999999997,2.1639999999999997,0.55,6.806614463227693,33,324.2723,4,97.4157,12.127999999999998,33,105.85540431835138,24.527075938442362,33
Nebraska,Lincoln,Omaha,Llama-2-13b-hf,27,has_competitor,3.47,6.387,1.0,0.0022624434389140274,-1.555,-8.82,0.7180000000000002,2.9000000000000004,202.16526,21,3.59,3.59,0.425,9.292203464370694,38,288.0734,20,124.6426,24.858000000000004,15,89.88870532295036,64.67989972657202,31
Nevada,Carson City,Las Vegas,Llama-2-13b-hf,28,has_competitor,3.64,6.27,1.0,0.0004306632213608958,-1.335,-10.305,2.39,-3.785,193.80290000000002,20,17.174,17.174,0.925,5.811565738520089,33,388.8089,33,25.6101,193.1149,33,111.99701341197748,125.25069077170049,33
New Hampshire,Concord,Manchester,Llama-2-13b-hf,29,has_competitor,3.018,6.19,1.0,8.124136810463888e-05,-0.9404,-12.03,3.8916,-4.475,233.75209999999998,32,6.008,6.008,0.85,7.516651668790161,32,323.77067,32,62.52932999999999,70.20499999999998,32,102.6161094838337,56.407540184913024,32
New Jersey,Trenton,Newark,Llama-2-13b-hf,30,has_competitor,3.03,4.56,1.0,3.8284839203675343e-05,-0.822,-14.234,3.8339999999999996,-6.754,232.52500000000003,18,9.562,9.562,0.75,9.632890913106909,30,336.8059,27,48.9971,102.721,27,83.68408500492649,69.54436625007654,27
New Mexico,Santa Fe,Albuquerque,Llama-2-13b-hf,31,has_competitor,3.854,6.387,0.5,0.000970873786407767,-1.764,-9.62,2.0780000000000003,1.0700000000000003,227.622,16,3.9499999999999993,3.9499999999999993,0.375,14.243057609754242,25,250.82035,20,104.37265000000001,17.178,20,90.40332576111368,45.155397104834684,33
New York,Albany,New York,Llama-2-13b-hf,32,has_competitor,3.912,4.55,1.0,0.015384615384615385,-1.265,-7.668,1.663,-1.1280000000000001,220.22699999999998,18,1.25,1.25,0.575,15.551689515021586,24,225.95048,21,85.97852,5.286000000000001,27,72.54957007011936,50.423308097976154,25
North Carolina,Raleigh,Charlotte,Llama-2-13b-hf,33,has_competitor,3.682,5.676,1.0,5.477051155657794e-05,-1.638,-12.89,4.327,-6.847,226.42,21,13.450000000000001,13.450000000000001,0.9,4.906547962285366,35,385.69949999999994,33,19.7945,189.2436,33,123.63544550847493,127.2739121337149,33
North Dakota,Bismarck,Fargo,Llama-2-13b-hf,34,has_competitor,2.613,6.312,1.0,0.00010625863351397301,-0.6396,-11.586,5.430400000000001,0.8539999999999992,233.88830000000002,27,0.8800000000000008,0.8800000000000008,0.75,4.373024918736931,35,356.30265,35,58.390350000000005,4.065000000000003,35,72.73014470222901,16.324913490264812,35
Oregon,Salem,Portland,Llama-2-13b-hf,35,has_competitor,3.81,5.75,0.3333333333333333,4.567670031516923e-05,-2.422,-13.26,-0.5080000000000002,-6.506,202.70080000000002,21,15.511000000000001,15.511000000000001,1.0,0.9066724749967627,38,456.13899999999995,34,12.578000000000001,228.12030000000004,34,80.40750133624468,119.34032423993943,34
Pennsylvania,Harrisburg,Philadelphia,Llama-2-13b-hf,36,has_competitor,3.791,4.863,1.0,0.02857142857142857,-1.796,-6.582,2.0279999999999996,-0.7149999999999999,203.6494,21,6.221,6.221,0.75,11.360167641228369,28,247.1486,15,22.5911,43.3262,23,66.92456669980886,53.44154574662728,28
South Dakota,Pierre,Sioux Falls,Llama-2-13b-hf,37,has_competitor,4.027,6.535,0.3333333333333333,0.0005834305717619603,-2.412,-9.96,1.1800000000000002,-0.14000000000000057,240.233,23,1.8200000000000003,1.8200000000000003,1.0,9.084550601292527,29,270.388,25,31.084,17.190000000000005,4,45.575759656638695,43.48510333700685,26
Texas,Austin,Houston,Llama-2-13b-hf,38,has_competitor,4.035,4.254,0.3333333333333333,1.0,-2.58,-1.693,4.143,0.5,175.098,20,1.586,1.586,0.55,19.24052885986307,18,172.56087000000002,15,128.79813,4.082000000000001,20,97.47175551743716,25.41285838333205,31
Vermont,Montpelier,Burlington,Llama-2-13b-hf,39,has_competitor,3.293,5.715,1.0,0.0003746721618583739,-1.053,-10.59,3.4270000000000005,0.16999999999999993,209.8582,21,5.488,5.488,0.825,5.121287729030906,33,320.33849999999995,27,34.463499999999996,18.305999999999997,28,75.74239412664372,45.658839524423364,37
Virginia,Richmond,Virginia Beach,Llama-2-13b-hf,40,has_competitor,3.957,3.871,1.0,0.045454545454545456,-1.889,-6.12,4.076,0.46199999999999974,194.87969999999999,18,1.1209999999999996,1.1209999999999996,0.575,17.283269636702634,24,208.778815,15,83.970185,5.001999999999999,1,65.07404356685437,30.113495723402487,25
Washington,Olympia,Seattle,Llama-2-13b-hf,41,has_competitor,4.195,3.16,1.0,0.012987012987012988,-1.89,-8.42,1.9000000000000001,-3.59,190.22763999999998,18,7.404999999999999,7.404999999999999,0.775,10.393146148409286,38,278.39070000000004,27,32.6943,65.151,1,70.75349122454689,64.54930249025179,26
Wisconsin,Madison,Milwaukee,Llama-2-13b-hf,42,has_competitor,3.25,5.195,1.0,0.0005224660397074191,-0.9624,-10.5,5.0456,0.34999999999999964,193.90434,22,1.0600000000000005,1.0600000000000005,0.5,11.531981515182164,30,263.1868,25,117.59219999999999,3.0939999999999994,33,96.77678163382517,11.651206974868474,33
Austria,Vienna,Graz,Llama-2-13b-hf,43,no_competitor,3.719,5.27,0.5,0.06666666666666667,-2.25,-5.246,8.97,6.699,199.0192,16,3.5760000000000005,3.5760000000000005,0.425,16.60947451804678,20,228.48440000000002,15,249.9826,29.768,15,157.06074213282534,27.245708162594156,31
Egypt,Cairo,Alexandria,Llama-2-13b-hf,44,no_competitor,3.99,5.77,1.0,8.35421888053467e-05,-1.657,-12.305,6.327,-5.051,208.57457,16,8.85,8.85,0.875,6.102098378998419,33,398.6536,33,55.5714,103.84300000000002,33,130.5437199378553,77.17031789025,33
France,Paris,Marseille,Llama-2-13b-hf,45,no_competitor,4.14,4.766,0.25,1.0,-3.016,-1.224,6.859,7.176,202.7989,16,2.5660000000000007,0.0,0.15,20.17025588401643,15,198.41116000000002,15,190.59684,6.381000000000002,15,110.27437932744535,9.947487047248835,31
Germany,Berlin,Hamburg,Llama-2-13b-hf,46,no_competitor,3.812,4.754,1.0,1.0,-1.647,-1.694,6.9830000000000005,3.816,192.1509,16,4.380000000000001,4.380000000000001,0.425,22.16902915081996,17,191.52569499999998,15,152.442305,34.238,15,115.60367231640849,19.012126418963494,31
Italy,Rome,Milan,Llama-2-13b-hf,47,no_competitor,3.818,6.082,0.5,0.1111111111111111,-2.035,-4.184,6.465,3.593,197.4875,16,1.2799999999999994,1.2799999999999994,0.425,18.374513288136228,20,198.07691499999999,15,169.07908500000005,2.570999999999996,16,92.71972195006906,13.26515748690779,21
Japan,Tokyo,Yokohama,Llama-2-13b-hf,48,no_competitor,3.877,0.3513,0.5,1.0,-2.104,-0.03812,6.136,15.531880000000001,157.94414,16,2.2300000000000004,0.19000000000000128,0.35,22.862792089549252,15,166.722386,15,381.53061400000007,5.949000000000002,15,199.3768362029493,33.99498714630246,15
Korea,Seoul,Busan,Llama-2-13b-hf,49,no_competitor,4.066,5.66,1.0,0.00016196954972465177,-1.71,-11.57,6.38,-3.2699999999999996,193.16873,15,3.9000000000000004,3.6639999999999997,0.7,7.665405490496376,32,348.71065,27,76.93934999999999,39.724,34,112.78461055857619,34.50641386487307,34
Russia,Moscow,Saint Petersburg,Llama-2-13b-hf,50,no_competitor,4.066,5.117,0.5,1.0,-2.006,-1.667,4.861000000000001,6.423,181.9423,16,0.9149999999999991,0.4299999999999997,0.35,22.52509099480174,16,173.37075000000002,15,232.35425,3.035,15,132.33254817678477,27.731347753371843,24
Spain,Madrid,Barcelona,Llama-2-13b-hf,51,no_competitor,3.775,5.15,0.3333333333333333,0.3333333333333333,-2.521,-2.402,3.463,2.016,181.37536999999998,16,2.710000000000001,0.4599999999999991,0.4,19.03251457467983,20,202.09375,15,121.36824999999999,12.534000000000002,15,73.77043412201176,11.672958794797552,20
Sweden,Stockholm,Gothenburg,Llama-2-13b-hf,52,no_competitor,3.717,5.145,1.0,0.16666666666666666,-1.5205,-3.748,6.599499999999999,6.232,177.75151,16,0.0,0.0,0.025,19.70445651054648,20,180.502789,15,260.386211,0.0,15,121.14717109954428,11.004349282215648,31
United Kingdom,London,Birmingham,Llama-2-13b-hf,53,no_competitor,3.723,4.973,1.0,0.3333333333333333,-1.487,-2.13,6.573,9.809999999999999,190.7719,21,2.9299999999999997,1.8100000000000005,0.375,21.67486650098109,16,187.81306,15,314.13793999999996,15.680000000000001,15,160.03305927273732,30.759662882089316,21
Arizona,Phoenix,Tucson,Llama-2-13b-hf,54,no_competitor,3.338,5.93,1.0,0.2,-1.116,-3.248,6.970000000000001,8.312000000000001,185.48807,20,3.8500000000000014,3.375,0.425,19.064012088099886,20,210.804035,15,321.74296499999997,26.962999999999997,15,168.92342513478204,45.09001216992881,21
Colorado,Denver,Colorado Springs,Llama-2-13b-hf,55,no_competitor,3.846,6.215,1.0,0.058823529411764705,-1.649,-5.19,3.5460000000000003,-0.9750000000000005,189.3336,20,2.0701,2.0701,0.725,15.665492120969596,27,206.79443,15,75.28757000000002,19.1542,4,71.53828307690874,26.634499285936208,33
Georgia,Atlanta,Augusta,Llama-2-13b-hf,56,no_competitor,3.988,5.77,0.1,0.1,-3.875,-4.555,5.955,5.961,188.69699999999997,16,2.619999999999999,2.4299999999999997,0.35,17.326151977426335,20,215.82017000000002,15,284.62282999999996,16.027,20,147.1301300093707,25.347710819477005,20
Hawaii,Honolulu,Hilo,Llama-2-13b-hf,57,no_competitor,3.596,4.977,1.0,0.020833333333333332,-1.262,-6.78,5.765000000000001,4.169999999999999,178.31646999999998,22,2.9800000000000004,0.25,0.35,13.408192169831608,29,249.12899499999997,1,257.43600499999997,7.671999999999999,22,148.216555729757,32.099147721829084,22
Idaho,Boise,Meridian,Llama-2-13b-hf,58,no_competitor,3.02,5.703,1.0,0.00038580246913580245,-0.887,-10.555,9.243,3.9350000000000005,202.10836,22,2.1799999999999997,1.1899999999999995,0.35,7.411741114719299,33,328.633684,29,177.71231600000004,11.76,34,155.01460367481423,17.65971564654762,34
Massachusetts,Boston,Worcester,Llama-2-13b-hf,59,no_competitor,3.727,5.72,1.0,0.2,-1.606,-3.004,6.744,8.076,183.45829999999998,20,0.7599999999999998,0.0,0.1,21.702303747843636,16,185.80473999999998,15,297.33925999999997,0.7599999999999998,15,145.26020718780887,28.032226349870992,31
Ohio,Columbus,Cleveland,Llama-2-13b-hf,60,no_competitor,3.205,5.27,1.0,0.0035842293906810036,-1.04,-8.695,5.573,-1.6870000000000003,187.32337,21,3.74,2.277,0.575,18.21902394056171,21,226.4722176,20,121.67978239999997,32.49100000000001,21,84.65463049414299,19.71180996001551,31
Rhode Island,Providence,Warwick,Llama-2-13b-hf,61,no_competitor,2.83,5.72,1.0,0.0007246376811594203,-0.8423,-10.055,6.3847000000000005,4.179,193.63080000000002,22,1.0199999999999996,0.0,0.075,13.825542674917942,28,251.38085,20,211.09715,1.6099999999999994,4,125.8914658311762,16.097382548466992,36
Tennessee,Nashville,Memphis,Llama-2-13b-hf,62,no_competitor,2.658,5.49,1.0,0.020833333333333332,-0.6934,-6.836,7.361599999999999,5.039,186.38576,20,2.4049999999999994,1.4000000000000004,0.35,18.709279694831327,21,212.531088,20,303.849912,12.715,20,169.8904316374228,34.917346312203854,31
Australia,Canberra,Sydney,Llama-2-70b-hf,1,has_competitor,2.41,8.94,1.0,0.0008920606601248885,-0.5938,-8.88,4.1722,-3.2120000000000006,427.95621,46,6.293,4.7010000000000005,0.675,28.52913252062897,52,471.0272818,50,173.17671819999998,145.74500000000003,66,220.9052683940258,94.11861429007146,66
Brazil,Brasilia,Rio de Janeiro,Llama-2-70b-hf,2,has_competitor,3.617,8.89,1.0,0.0019047619047619048,-1.459,-8.39,5.031000000000001,0.19599999999999973,424.63,42,1.67,1.4900000000000002,0.5,26.229828026159005,77,439.13616,39,270.19284000000005,13.006999999999998,43,144.5405844784885,46.30239560155124,46
Canada,Ottawa,Toronto,Llama-2-70b-hf,3,has_competitor,2.316,9.14,1.0,0.002369668246445498,-0.57,-8.195,6.266,0.11500000000000021,390.20782299999996,41,2.0340000000000007,0.7810000000000006,0.5,40.0253492233995,39,390.3539328,39,493.42106720000004,9.476,39,235.1509841126572,47.80376749794573,68
India,New Delhi,Mumbai,Llama-2-70b-hf,4,has_competitor,3.643,9.1,0.5,0.00045578851412944393,-1.915,-9.35,7.171,3.530000000000001,423.5793,41,0.9000000000000004,0.0,0.125,11.00644328635832,73,681.5799999999999,62,427.832,3.402000000000001,60,203.04501736791377,33.8917523183851,60
Morrocco,Rabat,Marrakesh,Llama-2-70b-hf,5,has_competitor,3.344,8.766,1.0,0.009433962264150943,-1.26,-7.33,3.248,2.289999999999999,423.84889,44,0.6760000000000002,0.0,0.0875,28.78957232922515,56,431.99678,50,393.5932200000001,1.4319999999999986,6,191.68014461788556,61.96817284208026,50
New Zealand,Wellington,Auckland,Llama-2-70b-hf,6,has_competitor,2.41,9.086,1.0,0.000594883997620464,-0.5894,-9.16,5.3446,2.7300000000000004,414.054269,46,0.0,0.0,0.0125,31.12145500595506,50,456.0933193,39,565.3496807000001,0.0,66,288.75361848604103,69.52313233062196,66
Pakistan,Islamabad,Karachi,Llama-2-70b-hf,7,has_competitor,3.736,8.89,1.0,0.0005055611729019212,-1.202,-9.336,6.5440000000000005,-1.6660000000000004,412.85231999999996,41,2.2299999999999995,2.2299999999999995,0.6,30.519069180110446,51,445.498173,7,228.041827,37.508,5,178.62394547392344,60.45374553789104,50
South Africa,Pretoria,Johannesburg,Llama-2-70b-hf,8,has_competitor,3.328,9.125,1.0,3.658313517468447e-05,-1.114,-12.98,2.96,-8.324000000000002,412.00385000000006,42,20.35862,20.35862,0.925,8.716784768138055,73,973.1012519999999,66,40.303748,676.1217150000001,73,235.2838687427398,233.0061856142534,73
Switzerland,Bern,Zurich,Llama-2-70b-hf,9,has_competitor,3.15,9.01,1.0,0.00011582117211026175,-0.9956,-10.68,3.7194,-0.9800000000000004,395.104955,39,4.665000000000001,4.665000000000001,0.6625,29.726934598201353,51,496.86546180000005,43,196.3875382,81.33999999999997,43,196.1490214956164,86.27376001092729,72
Turkey,Ankara,Istanbul,Llama-2-70b-hf,10,has_competitor,2.773,8.92,1.0,8.664760419374404e-05,-0.8257,-11.04,3.1843,-0.7039999999999988,418.195151,41,6.6333,6.6333,0.825,17.80758898814021,64,653.9343681,61,86.6001319,174.55540000000002,69,215.2026662692858,133.81349537321603,69
United Arab Emirates,Abu Dhabi,Dubai,Llama-2-70b-hf,11,has_competitor,3.582,8.69,0.5,0.029411764705882353,-1.803,-6.55,6.067,1.54,392.201718,39,4.8419,4.8419,0.625,35.730422912233976,48,340.0588014,7,270.6138986,33.7352,53,207.833719367836,76.35320378835259,73
Alabama,Montgomery,Birmingham,Llama-2-70b-hf,12,has_competitor,2.406,9.12,1.0,0.0011185682326621924,-0.5874,-8.734,4.006600000000001,2.641,419.0681,44,2.1099999999999994,0.0,0.1875,26.054589078106876,56,507.4705,39,349.1695000000001,9.609999999999998,51,177.1483752038377,85.01111865409177,54
Alaska,Juneau,Anchorage,Llama-2-70b-hf,13,has_competitor,2.34,9.14,1.0,0.00019751135690302193,-0.554,-10.086,3.1559999999999997,0.9339999999999993,525.829573,51,0.7250000000000005,0.7250000000000005,0.7,18.724518979401775,66,546.1123589000001,53,139.98864110000002,4.792999999999999,69,148.43096652620073,82.55005559925888,69
California,Sacramento,Los Angeles,Llama-2-70b-hf,14,has_competitor,2.963,9.086,1.0,0.00026574541589157585,-0.785,-9.82,5.899,-1.9500000000000002,397.128865,41,3.3260000000000005,3.3260000000000005,0.5125,37.868890703347944,43,415.1359546,39,485.6140453999999,49.21900000000001,44,229.73289277150337,63.91124910566549,44
Connecticut,Hartford,Bridgeport,Llama-2-70b-hf,15,has_competitor,2.066,9.21,1.0,0.00024715768660405336,-0.458,-9.84,8.642,-0.3100000000000005,380.5008735,39,2.210000000000001,0.4399999999999995,0.5125,38.06909267324791,43,379.07063662999997,39,510.3423633699999,4.51,39,213.21898876641822,39.970177554121996,39
Delaware,Dover,Wilmington,Llama-2-70b-hf,16,has_competitor,0.996,9.21,1.0,4.011392354286173e-05,-0.1609,-12.48,4.7891,-2.110000000000001,435.94395000000003,44,9.509,9.509,0.8625,12.559437312945828,67,809.2846072,67,86.68139280000001,253.8302,67,221.0403109427522,136.8394044226457,67
Florida,Tallahassee,Jacksonville,Llama-2-70b-hf,17,has_competitor,2.416,9.13,1.0,4.150238638721726e-05,-0.5845,-12.414,4.2124999999999995,-5.84,502.13784999999996,39,8.898,8.898,0.8375,15.349511983730153,65,719.573142,62,56.704858,292.38030000000003,74,188.06951514315006,114.42303186803572,74
Illinois,Springfield,Chicago,Llama-2-70b-hf,18,has_competitor,2.41,9.016,1.0,0.0010362694300518134,-0.5786,-8.805,4.7884,-0.3650000000000002,423.28081,42,8.4094,8.4094,0.65,31.121729540854165,50,425.82031000000006,44,229.62969,40.6634,63,212.57906878220513,95.88003696222518,63
Kansas,Topeka,Wichita,Llama-2-70b-hf,19,has_competitor,2.305,9.14,1.0,7.565441065214103e-05,-0.5034,-11.15,4.8986,0.21999999999999886,425.64448999999996,39,2.915000000000001,1.795,0.5375,15.5899444977461,69,719.2951660000001,43,199.909834,34.543000000000006,70,163.07891828002852,59.43151789715654,70
Kentucky,Frankfort,Louisville,Llama-2-70b-hf,20,has_competitor,2.814,9.055,1.0,3.6527011725170766e-05,-0.731,-12.95,3.101,-3.389999999999999,424.93213,39,9.764,9.764,0.9,14.934625371357559,70,624.413074,43,58.057926,153.61120000000005,70,197.5799373482922,109.41120108034897,70
Louisiana,Baton Rouge,New Orleans,Llama-2-70b-hf,21,has_competitor,1.771,9.05,1.0,0.0007739938080495357,-0.3345,-9.01,4.8355,-0.5499999999999989,404.313167,40,1.2110000000000003,1.2110000000000003,0.5125,35.42879115826412,45,420.86703409999996,39,391.9209659000001,10.799999999999995,48,205.89176522194546,51.466920712470284,50
Maine,Augusta,Portland,Llama-2-70b-hf,22,has_competitor,1.924,9.12,1.0,0.00017717930545712261,-0.4355,-10.18,4.5745,-1.6199999999999992,415.97024999999996,39,5.196,5.196,0.775,15.58899482042836,66,643.6807879999999,43,101.34021200000001,104.516,71,186.89992323823333,106.37304584261595,71
Maryland,Annapolis,Baltimore,Llama-2-70b-hf,23,has_competitor,2.645,9.04,1.0,0.003937007874015748,-0.6816,-7.945,3.1174,0.6950000000000003,392.72890700000005,39,9.9003,9.9003,0.75,25.480991239416568,58,542.85285,53,112.19364999999999,148.51639999999995,68,252.25356832375942,121.71990428678403,68
Michigan,Lansing,Detroit,Llama-2-70b-hf,24,has_competitor,2.047,9.16,1.0,3.567988011560281e-05,-0.4907,-13.02,5.0093,-3.67,459.1795767,41,12.355,12.355,0.85,13.907329389171906,66,732.46169407,66,129.35630593,263.4936000000001,66,254.2219677626292,130.25473147308327,66
Minnesota,St. Paul,Minneapolis,Llama-2-70b-hf,25,has_competitor,2.465,9.11,0.5,0.0002447381302006853,-1.204,-9.88,1.7260000000000002,-1.0,412.8822,39,11.358,11.358,0.9375,9.078995110362285,73,752.9938400000001,60,16.04616,334.9765699999999,69,193.0628094096869,186.92990212299173,69
