entity,correct,incorrect,model,item_id,condition,correct_first,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Virginia,Richmond,Virginia Beach,Llama-2-13b-hf,40,has_competitor,True,4.2366085,3.4493237,1.0,0.019230769230769232,-1.2515376,-7.149416,2.5250377000000004,0.16681859999999915,175.5673729,18,2.5946992999999994,2.5946992999999994,0.725,5.098204840221678,38,287.9765926,20,35.00762499999999,24.8434613,18,45.28936086282656,30.663735811941546,36
Virginia,Richmond,Virginia Beach,Llama-2-13b-hf,40,has_competitor,False,4.0048146,3.7271829,1.0,0.02702702702702703,-1.0868013,-6.6793594,2.6553144,0.21482560000000017,175.87048860000002,19,2.5277350000000007,2.5277350000000007,0.675,6.447317604796343,38,280.0976955,20,35.500112900000005,25.6905459,18,47.4190619386252,30.41640213122404,36
Washington,Olympia,Seattle,Llama-2-13b-hf,41,has_competitor,True,2.345802,3.7563317,1.0,0.012345679012345678,-0.42521605,-7.8206224,3.74228795,-3.5950114000000006,139.80644522999998,23,6.1305141999999995,6.1305141999999995,0.675,13.872514738608443,26,258.046478931,25,97.503045769,44.14172659999999,16,97.36610091250625,53.03247930886746,25
Washington,Olympia,Seattle,Llama-2-13b-hf,41,has_competitor,False,2.5723453,3.782369,1.0,0.024390243902439025,-0.45994103,-6.969471,3.9649065699999997,-0.8533880000000007,148.31426962999998,23,3.6631979999999995,3.6631979999999995,0.65,14.56244636996271,25,243.550916272,25,110.42359842799999,23.113440200000003,16,101.98027205410156,45.13105784772868,25
Wisconsin,Madison,Milwaukee,Llama-2-13b-hf,42,has_competitor,True,3.1849613,2.4956825,1.0,0.00641025641025641,-0.79826975,-9.061499,3.15563105,0.8496490000000012,162.02213310000002,14,0.0,0.0,0.025,8.359791370100343,37,235.73011710999998,20,98.90162029,0.0,33,84.5022782347332,28.562948106424116,33
Wisconsin,Madison,Milwaukee,Llama-2-13b-hf,42,has_competitor,False,3.0840054,1.9726038,1.0,0.007246376811594203,-0.7227458,-9.032019,3.4772492,1.1666694999999994,160.37176316,18,0.0,0.0,0.025,9.204155303153108,33,230.31245092,20,110.88420098,0.0,33,90.2828776545023,26.25829615787976,33
Austria,Vienna,Graz,Llama-2-13b-hf,43,no_competitor,True,3.4027963,4.077482,1.0,0.02,-0.7816061,-7.0000973,3.9730636,2.8848506999999994,185.8184396,14,5.1798205,5.1798205,0.425,9.881995402022676,38,288.94430825,20,111.21668105,42.96555349999999,20,113.25670642817234,44.14665780432283,20
Austria,Vienna,Graz,Llama-2-13b-hf,43,no_competitor,False,2.7152393,4.4089823,1.0,0.027777777777777776,-0.5047661,-6.553747,5.3575829,3.306959,195.1677896,9,5.34858,5.34858,0.425,11.31590224981066,31,281.56874456,20,121.47754783999999,43.77683349999998,20,124.0826497443684,41.60440432492402,20
Egypt,Cairo,Alexandria,Llama-2-13b-hf,44,no_competitor,True,4.499857,3.4022079,1.0,0.015151515151515152,-1.757072,-7.4728603,2.111266,0.12048069999999989,179.87948520000003,14,0.0,0.0,0.025,10.633901465032231,29,217.89160470000002,16,177.4517522,0.0,28,114.11045861689286,35.62149640767367,33
Egypt,Cairo,Alexandria,Llama-2-13b-hf,44,no_competitor,False,4.486949,4.1487656,1.0,0.03333333333333333,-1.5350915,-6.3142643,2.218933,1.1276027000000006,186.00557600000002,14,0.0,0.0,0.025,11.861491920428977,29,202.21524031,16,190.25943858999997,0.0,28,120.32984617911058,35.804924044252715,33
France,Paris,Marseille,Llama-2-13b-hf,45,no_competitor,True,3.600553,3.1255875,1.0,0.3333333333333333,-1.0073042,-2.2509093,2.992609,7.934023699999999,161.61423754,14,0.04007600000000089,0.0,0.15,17.16316400045038,20,209.41220146999999,15,210.81918302999995,0.04007600000000089,12,76.71627743552803,19.873762765753902,23
France,Paris,Marseille,Llama-2-13b-hf,45,no_competitor,False,3.160528,3.408712,1.0,1.0,-0.72497404,-1.4216955,4.45701226,8.4516765,160.73281676,14,0.06611299999999964,0.0,0.15,20.255738016280883,20,196.721899074,15,227.63400162599996,0.06611299999999964,15,88.0486282021056,12.107162034477758,23
Germany,Berlin,Hamburg,Llama-2-13b-hf,46,no_competitor,True,3.8491707,1.8931954,1.0,0.14285714285714285,-1.142884,-4.6638956,3.773881,4.234499400000001,155.4214599,14,0.0,0.0,0.025,12.627000947966469,22,250.20100098,15,149.49157911999998,0.0,15,79.91189131839586,6.282725677572484,22
Germany,Berlin,Hamburg,Llama-2-13b-hf,46,no_competitor,False,3.409514,2.135259,1.0,0.16666666666666666,-0.8744904,-3.881003,5.2883032,5.341324,152.2773609,14,0.0,0.0,0.025,14.204317113513106,22,239.49455733000002,15,191.26927197000003,0.0,15,95.03073472206408,7.061372097952938,22
Italy,Rome,Milan,Llama-2-13b-hf,47,no_competitor,True,2.8640301,3.9467,1.0,0.1,-0.68845314,-4.900703,4.9900398599999995,5.634677999999999,169.2904609,14,0.0,0.0,0.025,13.327552890147924,21,223.00049618999998,15,197.55045831,0.0,12,72.72271405478585,11.811506570474021,21
Italy,Rome,Milan,Llama-2-13b-hf,47,no_competitor,False,2.5501175,3.7806926,1.0,0.125,-0.5648056,-4.346939,5.9825257,6.418215000000001,163.8039304,14,0.0,0.0,0.025,14.385752483093796,21,216.81625972999998,15,220.10131106999998,0.0,12,82.33315367118706,9.42593459047035,21
Japan,Tokyo,Yokohama,Llama-2-13b-hf,48,no_competitor,True,3.6377048,2.9703825,1.0,0.3333333333333333,-1.0955691,-1.6409645,4.6692477,8.0153885,139.48936182,14,4.595751,2.6026299999999996,0.425,17.545753090671205,16,212.87989582799997,15,180.53050377199997,39.519974,15,132.4021259012539,49.55125857147101,26
Japan,Tokyo,Yokohama,Llama-2-13b-hf,48,no_competitor,False,2.93976,2.9750118,1.0,1.0,-0.633492,-0.8524254,5.376888299999999,8.6720846,136.527895387,14,4.646540499999999,2.7994149999999998,0.425,21.419263001667307,16,200.7523208185,15,200.90388618149998,42.00930119999999,15,150.93957253270622,53.621872892442475,26
Korea,Seoul,Busan,Llama-2-13b-hf,49,no_competitor,True,4.342959,3.015329,1.0,0.006711409395973154,-1.4009026,-8.619093,3.4937230999999995,4.326314,176.85168529999999,14,0.0,0.0,0.025,7.984275921976815,34,252.14583313,20,172.94396087,0.0,7,103.06344218332147,31.295225162047064,34
Korea,Seoul,Busan,Llama-2-13b-hf,49,no_competitor,False,4.0667286,4.123661,1.0,0.010638297872340425,-1.0733545,-7.4059978,4.4015858,4.806051699999999,183.60736045,34,0.0,0.0,0.025,11.236365580696884,30,231.29601114500002,20,204.85897035499994,0.0,7,127.3919613681496,25.998643100856473,34
Russia,Moscow,Saint Petersburg,Llama-2-13b-hf,50,no_competitor,True,3.690726,1.6003668,1.0,0.05263157894736842,-1.0498624,-7.2120066,2.1812525000000003,3.163790400000001,169.1766075,14,1.7431420000000006,1.7431420000000006,0.425,9.32196609590104,38,261.20766605,15,103.89221225,6.539972499999999,15,77.29739451602042,32.322910608929476,19
Russia,Moscow,Saint Petersburg,Llama-2-13b-hf,50,no_competitor,False,3.2053227,1.8339007,1.0,0.1,-0.7272601,-5.686438,2.8012133,4.064742,163.43230739999998,14,2.0041840000000004,2.0041840000000004,0.425,12.960656978158362,31,246.697245,15,122.1903757,7.2901679999999995,15,85.83126783484417,29.787541227179062,15
Spain,Madrid,Barcelona,Llama-2-13b-hf,51,no_competitor,True,3.799461,2.5291424,1.0,0.16666666666666666,-1.1725637,-4.877267,2.5213707,1.8088387,147.85290364999997,14,2.3841789999999996,0.5459340000000008,0.375,14.565749877295977,38,247.261580185,15,103.46726811500001,17.070787,23,56.25254734115034,7.971906291155015,23
Spain,Madrid,Barcelona,Llama-2-13b-hf,51,no_competitor,False,3.0573082,3.2905326,1.0,0.16666666666666666,-0.7288398,-4.0294304,3.7656728,2.6202940999999997,150.07904494000002,14,2.3843859999999992,0.6911609999999992,0.375,16.41654234813288,20,234.96090474,15,131.17815816,17.731043999999997,15,70.97884536591283,7.363617074207383,23
Sweden,Stockholm,Gothenburg,Llama-2-13b-hf,52,no_competitor,True,4.1704416,2.4958127,1.0,0.1,-1.3911567,-5.0656896,2.5903862999999996,6.6893974,155.9215378,14,0.0,0.0,0.025,12.679197459966542,38,253.12566876,15,193.56808434,0.0,15,84.2604969798385,17.68722485242383,20
Sweden,Stockholm,Gothenburg,Llama-2-13b-hf,52,no_competitor,False,2.5601506,4.4505033,1.0,0.2,-0.47459427,-2.8807185,5.73453603,8.5985155,148.19886248,20,0.0,0.0,0.025,16.319287314649138,20,222.124799075,15,263.039467825,0.0,15,120.2326659988629,9.257199218841652,20
United Kingdom,London,Birmingham,Llama-2-13b-hf,53,no_competitor,True,3.2262232,1.5530865,1.0,0.5,-0.80152327,-2.115845,4.259876230000001,7.002394000000001,140.89867727,14,2.8576070000000007,2.6628060000000007,0.425,19.855179851655386,21,174.32342188,15,143.10106272000002,26.745849800000006,15,101.71967939631101,46.900865256071995,15
United Kingdom,London,Birmingham,Llama-2-13b-hf,53,no_competitor,False,2.758358,2.223247,1.0,1.0,-0.55214816,-0.57504416,5.48003384,8.668142840000002,136.82492689999998,14,2.850669999999999,2.8145310000000006,0.425,22.71827761097219,16,157.44258060600004,15,174.909687194,27.454527,15,120.3300058313727,40.55731139226725,15
Arizona,Phoenix,Tucson,Llama-2-13b-hf,54,no_competitor,True,2.9286532,2.192238,1.0,0.03125,-0.6286885,-7.325261,3.3861435,3.2050779999999994,161.43906710000002,14,5.35126,5.35126,0.5,7.899783221188592,38,267.26118676,15,78.92351184,55.5925832,15,102.22865325259194,64.23900247153021,21
Arizona,Phoenix,Tucson,Llama-2-13b-hf,54,no_competitor,False,2.455743,2.016616,1.0,0.030303030303030304,-0.45383006,-7.3453803,4.05920624,3.1815366999999988,158.3850657,18,5.316203,5.316203,0.425,10.522630765375173,25,259.21479723,15,91.23900766999999,55.8975398,15,110.62123120053795,65.30056214135095,21
Colorado,Denver,Colorado Springs,Llama-2-13b-hf,55,no_competitor,True,3.8869255,2.8758855,1.0,0.038461538461538464,-1.2360351,-6.674614,3.4988749,0.34766669999999955,161.2736361,14,1.6306392,1.6306392,0.575,12.206044118788315,22,221.46033495999998,20,65.18933034,2.9568594,4,56.64751677497474,22.91595141474256,33
Colorado,Denver,Colorado Springs,Llama-2-13b-hf,55,no_competitor,False,3.2326639,3.4965873,1.0,0.0625,-0.7664396,-5.5875406,4.3251017,1.3591099,161.9696283,22,0.7893399999999993,0.7893399999999993,0.45,15.224245953360974,20,203.34745055000002,20,87.51759045000001,1.1661594999999991,4,68.82837758954877,20.614537966817498,33
Georgia,Atlanta,Augusta,Llama-2-13b-hf,56,no_competitor,True,3.2268686,2.339709,1.0,0.08333333333333333,-0.7405411,-5.318787,3.5304639,5.597476,161.7550832,20,4.300229999999999,3.6479339999999993,0.425,15.43190093222139,20,225.242846246,15,173.68227935399997,34.055397,20,114.6497829245487,58.65752029524027,20
Georgia,Atlanta,Augusta,Llama-2-13b-hf,56,no_competitor,False,2.71693,3.2242074,1.0,0.16666666666666666,-0.5174443,-3.5581932,4.3311777,6.849327799999999,157.64330546999997,20,4.2954975,3.8021213000000005,0.4,18.872336056511273,20,207.285555148,15,199.89715585200003,35.35048769999999,20,126.1183531063036,58.82776488229387,20
Hawaii,Honolulu,Hilo,Llama-2-13b-hf,57,no_competitor,True,4.490941,3.2261333,1.0,0.01020408163265306,-1.7836106,-8.040852,2.5182339999999996,-0.7773421999999997,167.8842451,14,4.031898,1.7811389000000002,0.6,10.453042962924275,27,271.50585237999996,20,57.86404872,38.36561610000001,27,82.80607275302826,53.60997365699609,27
Hawaii,Honolulu,Hilo,Llama-2-13b-hf,57,no_competitor,False,4.184904,3.225635,1.0,0.014925373134328358,-1.319001,-7.4343376,3.3020775,-0.032695300000000316,166.4673056,27,4.022407000000001,1.224048999999999,0.6,10.825236334673708,27,258.86070917,20,74.41331582999999,34.102618899999996,27,94.1015471345012,51.09236120613865,27
Idaho,Boise,Meridian,Llama-2-13b-hf,58,no_competitor,True,3.7686703,2.6182733,1.0,0.0005117707267144319,-1.0986893,-11.676199,3.4413697,1.3038879999999988,171.67986150000002,18,2.2404379999999993,2.2404379999999993,0.425,5.891852823891822,34,311.08549897,20,102.92386203,16.508345000000006,15,113.29934926079646,47.136367515622375,35
Idaho,Boise,Meridian,Llama-2-13b-hf,58,no_competitor,False,3.350287,2.755512,1.0,0.0006067961165048543,-0.82073784,-11.3315735,3.71702866,1.8651485,173.45625599999997,35,2.0953429999999997,2.0953429999999997,0.425,6.663981856182354,34,297.93621726999993,20,123.35091652999999,15.9488405,15,132.703166573459,52.8130188142099,35
Massachusetts,Boston,Worcester,Llama-2-13b-hf,59,no_competitor,True,3.283833,3.6865497,1.0,0.08333333333333333,-0.8367742,-4.3467646,1.6958140000000002,6.268367399999999,157.00646079999999,14,0.3645329999999998,0.3645329999999998,0.35,18.414104807912082,20,210.68416847999998,15,139.69548482000002,0.7114215000000002,31,101.59584930013453,58.288651561761675,31
Massachusetts,Boston,Worcester,Llama-2-13b-hf,59,no_competitor,False,2.497167,4.5181847,1.0,0.5,-0.44820184,-2.9267662,3.1295757600000003,8.0186378,150.32357935000002,20,0.6260965000000009,0.6260965000000009,0.35,19.924174117486587,20,197.595058217,15,193.03509608299998,1.4578795000000024,15,135.37321616747911,58.95809486544769,31
Ohio,Columbus,Cleveland,Llama-2-13b-hf,60,no_competitor,True,3.9184122,2.4475534,1.0,0.006802721088435374,-1.0361935,-9.013303,2.7339877,-0.4328990000000008,174.314212,18,4.742314,4.742314,0.575,8.265797374028985,21,301.76405046,20,80.84383964,41.31949229999999,21,56.68399501987491,25.664646690909226,21
Ohio,Columbus,Cleveland,Llama-2-13b-hf,60,no_competitor,False,3.6176622,3.719501,1.0,0.006493506493506494,-0.79761225,-8.394876,3.2305030499999994,-0.7100863000000004,179.1482694,21,4.7577,4.7577,0.55,10.683969570241583,21,292.84799059,20,88.37105350999997,43.116299600000005,21,59.78037077617596,20.999714475023282,21
Rhode Island,Providence,Warwick,Llama-2-13b-hf,61,no_competitor,True,3.9903986,2.6931553,1.0,0.012658227848101266,-1.3667746,-7.969177,2.9105280999999996,5.665849,171.6118046,18,0.9864669999999993,0.0,0.05,7.313249988538353,35,267.5329224,20,127.17467569999998,0.9864669999999993,35,78.22443052804026,28.175093208142314,35
Rhode Island,Providence,Warwick,Llama-2-13b-hf,61,no_competitor,False,3.7290392,3.4938543,1.0,0.013333333333333334,-1.0229853,-7.4203877,3.5851242,5.8419763,179.8442495,19,0.9902200000000008,0.0,0.05,7.59857461869637,35,257.9641501,20,148.0469101,0.9902200000000008,35,83.68839323470783,20.989833652152086,35
Tennessee,Nashville,Memphis,Llama-2-13b-hf,62,no_competitor,True,3.6925015,1.6073763,1.0,0.05263157894736842,-0.99666846,-6.8205557,3.7707642399999997,2.146776300000001,167.6896938,18,6.800557,6.800557,0.5,11.185086253052566,20,247.50275039,20,81.38074931,57.94523630000001,15,111.35920641786757,55.39388913282256,22
Tennessee,Nashville,Memphis,Llama-2-13b-hf,62,no_competitor,False,3.7371998,1.512065,1.0,0.047619047619047616,-1.0127274,-6.9682674,3.5350456,1.8442556000000003,169.7398637,18,6.639248,6.639248,0.5,9.017487269933685,20,252.04368153,15,71.56462096999999,58.934318499999996,15,108.96826657309072,58.73952421720273,22
Australia,Canberra,Sydney,Llama-2-7b-hf,1,has_competitor,True,3.4775224,4.4357405,1.0,0.020833333333333332,-1.8352624,-6.6929407,1.2700423,1.2914772999999995,117.81463292000001,11,3.0401591999999997,3.0401591999999997,0.71875,10.49647496441997,21,181.36354589500002,19,57.937623505,9.764532200000003,26,81.17805514024256,42.634809465794,26
Australia,Canberra,Sydney,Llama-2-7b-hf,1,has_competitor,False,3.5153916,3.560275,0.5,0.011111111111111112,-1.9027028,-7.6217546,1.8234511,0.6269693999999992,116.91645278,11,1.8310110000000002,1.8310110000000002,0.6875,9.510640665194536,22,184.46231034,19,66.00678445999999,6.855446199999999,26,85.781418902649,36.19574195027854,26
Brazil,Brasilia,Rio de Janeiro,Llama-2-7b-hf,2,has_competitor,True,3.7297883,4.0670753,1.0,0.000111185234600845,-1.9162973,-13.34562,1.3359624,-5.4560564000000005,133.6187933,11,6.269860999999999,6.269860999999999,1.0,8.106593135191511,30,305.86977886,18,9.52260984,86.54256289999998,19,38.425435876260245,41.47966583772161,23
Brazil,Brasilia,Rio de Janeiro,Llama-2-7b-hf,2,has_competitor,False,3.8187537,3.620189,0.5,9.94431185361973e-05,-2.0276914,-13.854561,1.4718904,-5.495075,141.4737914,23,6.146432000000001,6.146432000000001,1.0,5.965435938585887,23,308.90582556,18,9.09609184,85.33560059999999,23,39.34430123700747,38.75198645536217,23
Canada,Ottawa,Toronto,Llama-2-7b-hf,3,has_competitor,True,3.5818431,3.8573325,1.0,0.00030873726458783575,-1.6020274,-11.553773,2.0163975999999995,-2.7355730000000005,112.503744375,11,2.7355730000000005,2.7355730000000005,0.59375,11.315388485352305,19,225.350590934,19,61.432902266,21.4003875,20,72.70920505207074,20.909119571268022,22
Canada,Ottawa,Toronto,Llama-2-7b-hf,3,has_competitor,False,3.6637836,4.063472,1.0,0.0003732736095558044,-1.5814456,-11.153769,2.2040606,-2.1683510000000012,111.780495216,11,2.1683510000000012,2.1683510000000012,0.59375,11.352800520559466,19,222.931270273,19,67.863405627,19.4167847,20,75.80362194929357,19.09287257359927,22
India,New Delhi,Mumbai,Llama-2-7b-hf,4,has_competitor,True,3.3654985,5.509718,1.0,0.006578947368421052,-1.3824403,-7.390074,3.6994157000000003,-1.504372,133.3720605,11,1.504372,1.504372,0.59375,9.397202775277865,21,171.974839,21,58.76101040000001,7.4067276999999985,17,78.25254199130823,36.39680083584829,26
India,New Delhi,Mumbai,Llama-2-7b-hf,4,has_competitor,False,3.3874297,5.0457726,1.0,0.0049504950495049506,-1.2172354,-7.8643427,4.0878441,-1.7064833999999998,130.1880724,11,1.7064833999999998,1.7064833999999998,0.59375,10.086513551410956,21,170.91815399,21,63.39090060999999,8.681605099999999,18,79.24294564255024,32.10812521129614,26
Morrocco,Rabat,Marrakesh,Llama-2-7b-hf,5,has_competitor,True,4.0499005,4.5399437,1.0,0.00011403808872163302,-1.6218963,-13.130409,1.7700367,-5.212797,129.1078419,11,6.321605,6.321605,1.0,6.14980888500605,30,298.6601297,21,17.6479192,83.72560999999999,15,42.663013715349,56.11577753027831,21
Morrocco,Rabat,Marrakesh,Llama-2-7b-hf,5,has_competitor,False,3.6784906,3.9704025,1.0,0.00012023566189731875,-1.2523713,-13.071432,3.2742414999999996,-4.825388,113.79559511,11,6.269435,6.269435,0.5625,8.536917831685145,30,289.21781412,21,48.121569580000006,81.7920345,15,60.85406709464072,43.956531600522545,21
New Zealand,Wellington,Auckland,Llama-2-7b-hf,6,has_competitor,True,3.915836,3.947035,0.5,0.00023832221163012392,-2.4719272,-12.073591,0.9733418,-4.015614000000001,109.56221980800001,22,7.355357000000001,7.355357000000001,0.65625,9.578438136845197,22,235.560008552,1,40.480146448,62.559220999999994,20,85.14208779420325,66.57943218435246,20
New Zealand,Wellington,Auckland,Llama-2-7b-hf,6,has_competitor,False,3.8420753,4.15932,0.5,0.0002818489289740699,-2.0960524,-11.614804,1.9266393000000002,-3.5419140000000002,106.49588983999999,22,7.567387000000001,7.567387000000001,0.65625,10.579928640272561,20,231.49216398,20,55.46533091999999,59.4854565,20,100.23497995025048,64.81284264574612,20
Pakistan,Islamabad,Karachi,Llama-2-7b-hf,7,has_competitor,True,2.9991903,4.270944,1.0,0.00044365572315882877,-0.84687084,-10.793901,3.3889521599999997,-0.1961510000000004,150.1193299,17,1.7706786999999995,1.7706786999999995,0.71875,7.603472381185936,23,238.84332609999998,19,48.248130700000004,5.724106700000002,21,56.69721850930149,29.23921034873069,18
Pakistan,Islamabad,Karachi,Llama-2-7b-hf,7,has_competitor,False,2.993109,4.348604,1.0,0.0004170141784820684,-0.8154835,-10.839951,3.8851319,-0.2984409999999986,153.66793819999998,11,1.4046280000000007,1.4046280000000007,0.71875,8.119834919817553,23,236.27275786,19,53.763025039999995,4.1457935,21,56.15283725417394,23.54397905451905,21
South Africa,Pretoria,Johannesburg,Llama-2-7b-hf,8,has_competitor,True,3.7973106,4.143122,0.5,0.038461538461538464,-1.9702097,-5.970278,2.4751183,6.216835,127.8298195,11,8.403609999999999,8.403609999999999,0.84375,6.792319359999214,25,185.89975639,21,116.94262321000001,29.68959318,21,111.51858978313336,73.86850461228741,27
South Africa,Pretoria,Johannesburg,Llama-2-7b-hf,8,has_competitor,False,3.8120112,3.9981706,0.5,0.034482758620689655,-2.0717523,-6.227542,2.6159432000000002,6.417379,133.5474162,11,7.497974559999999,7.497974559999999,0.84375,6.861869878722076,25,183.13114328,21,120.19623642,24.66697672,21,109.51455248644935,67.57635051611564,27
Switzerland,Bern,Zurich,Llama-2-7b-hf,9,has_competitor,True,3.866003,4.0306463,1.0,0.00027359781121751026,-1.6498618,-11.62568,1.6231412,1.0638340000000017,140.2674108,11,2.8512034999999996,2.8512034999999996,0.75,8.083543644897055,24,252.74160505,19,68.41318125000001,15.5616161,24,51.77092390773065,31.18751037701408,24
Switzerland,Bern,Zurich,Llama-2-7b-hf,9,has_competitor,False,3.7436538,3.7264304,1.0,0.0003257328990228013,-1.5520027,-11.425002,2.4231032999999997,1.434883000000001,134.11607,11,2.736892000000001,2.1304713,0.6875,10.281120280226197,21,243.6135901,19,82.6213048,11.781656900000002,24,60.09756724157251,29.065730632805664,24
Turkey,Ankara,Istanbul,Llama-2-7b-hf,10,has_competitor,True,3.749739,4.0998554,0.5,0.0020491803278688526,-2.2295403,-9.133879,1.3048687,3.473466,128.4433194,23,2.68799972,2.68799972,0.8125,7.4003581971964065,24,200.42482503999997,21,100.41113846,9.39363872,24,90.09878148461215,56.11091976881263,27
Turkey,Ankara,Istanbul,Llama-2-7b-hf,10,has_competitor,False,3.787896,3.131182,0.5,0.002380952380952381,-2.143267,-9.325968,2.035653,4.006542,129.21626170000002,23,0.3584119999999995,0.3584119999999995,0.78125,8.465819728480632,23,193.50445608,21,116.66510951999999,0.6239835999999999,24,88.10391365629017,37.05297694382579,27
United Arab Emirates,Abu Dhabi,Dubai,Llama-2-7b-hf,11,has_competitor,True,3.274166,3.9464524,1.0,0.004,-1.3008937,-8.259803,2.8769892999999995,0.2868680000000001,117.65071578000001,22,3.0398723,3.0398723,0.71875,10.768411008525076,21,191.84102286499999,16,82.38734883499998,11.9207991,11,69.4193794336427,35.88867674432702,27
United Arab Emirates,Abu Dhabi,Dubai,Llama-2-7b-hf,11,has_competitor,False,3.0658555,3.8983412,1.0,0.005714285714285714,-1.1698198,-7.920984,3.5107675,1.0569510000000006,115.80382695,22,2.4161378,2.4161378,0.6875,10.98694638288309,21,186.793580446,16,93.092970654,6.9257842,11,74.46610587314143,31.769060010612726,27
Alabama,Montgomery,Birmingham,Llama-2-7b-hf,12,has_competitor,True,3.473931,3.1659522,1.0,0.000493339911198816,-1.6794181,-11.4075365,1.9842262000000002,-5.609931500000001,126.28052836999998,9,5.626779399999999,5.626779399999999,0.75,7.76833253826587,25,239.31147950000002,20,23.4208176,74.68221100000001,20,78.0536323842783,70.90497766124773,20
Alabama,Montgomery,Birmingham,Llama-2-7b-hf,12,has_competitor,False,3.6079054,3.2674608,1.0,0.0004833252779120348,-1.8420545,-11.392593,2.3100709000000004,-5.4526509999999995,126.26611005999999,9,6.0520004,6.0520004,0.75,7.456684062710396,25,239.16407773999998,20,30.19132156,71.83846969999999,20,84.05309415063088,66.64980722182833,20
Alaska,Juneau,Anchorage,Llama-2-7b-hf,13,has_competitor,True,3.4116342,3.411461,1.0,0.0010976948408342481,-1.3726205,-10.2143545,2.4637557,-0.479924500000001,121.4563506,11,6.6925962199999995,6.6925962199999995,0.84375,5.503341689758819,27,253.76277525,24,9.44226905,53.92033861999999,24,58.86809688750788,67.15857767741838,24
Alaska,Juneau,Anchorage,Llama-2-7b-hf,13,has_competitor,False,3.5186193,2.8474941,1.0,0.0012738853503184713,-1.3740976,-10.242328,2.6687958,-0.27268700000000123,120.7955429,23,6.20816144,6.20816144,0.8125,7.151198400929127,24,252.11638167,24,13.15501903,48.08922704,24,68.80315002439012,68.02654856909942,24
California,Sacramento,Los Angeles,Llama-2-7b-hf,14,has_competitor,True,3.567258,4.204548,1.0,0.00042140750105351877,-1.3194386,-11.001528,3.1372344000000005,-5.295869000000001,121.84635568000002,20,5.532164,5.295869000000001,0.6875,9.588069547104517,20,246.67297748399997,19,57.07922581599999,60.256728599999995,20,75.58973250936587,30.823416944692042,20
California,Sacramento,Los Angeles,Llama-2-7b-hf,14,has_competitor,False,3.417872,3.0707371,1.0,0.0006406149903907751,-1.3092815,-10.969583,3.8744419,-4.6684184,111.536448524,20,5.496931,4.774952,0.65625,9.091945172725726,20,251.70641686300002,19,67.839865737,56.429945999999994,20,81.92325120854017,27.24686479855784,20
Connecticut,Hartford,Bridgeport,Llama-2-7b-hf,15,has_competitor,True,3.5069456,2.3389482,1.0,8.775778850372971e-05,-1.1881973,-15.195071,2.5663907999999998,-2.0560039999999997,114.40416479,9,3.7994144999999993,3.5439120000000006,0.5625,9.8735218675709,20,278.22566697400003,19,73.78406042599998,26.735365,20,73.23183060975916,40.09009111225373,20
Connecticut,Hartford,Bridgeport,Llama-2-7b-hf,15,has_competitor,False,3.191121,3.2413244,1.0,8.972633467922836e-05,-0.9128218,-14.237233,3.7982462,-1.6873729999999991,115.12123363,9,3.668635,3.308928,0.5625,10.641728558723056,20,269.316288589,19,90.370830411,25.081925499999997,20,81.14390220019501,33.286026240956225,20
Delaware,Dover,Wilmington,Llama-2-7b-hf,16,has_competitor,True,4.230468,2.3360896,0.1,0.010309278350515464,-3.3086758,-8.023868,-0.028131500000000198,3.8466000000000005,123.22275457,9,3.0046557000000003,3.0046557000000003,1.0,8.130053693904355,23,186.246003,21,93.07766460000002,4.176608,23,103.55654981633364,57.97900165817839,23
Delaware,Dover,Wilmington,Llama-2-7b-hf,16,has_competitor,False,4.192305,2.6051004,0.16666666666666666,0.020833333333333332,-2.9156022,-7.138307,1.6015338,4.971608000000001,118.0448296,9,0.0,0.0,0.03125,8.78425180987441,23,175.01524956999998,21,130.16554703,0.0,23,117.07546774615413,46.45723587372233,23
Florida,Tallahassee,Jacksonville,Llama-2-7b-hf,17,has_competitor,True,3.8001227,4.1715174,1.0,0.02564102564102564,-1.8982232,-6.421889,1.9709033999999999,6.911279,125.21193857,17,1.5715415000000004,1.5715415000000004,0.75,8.35007358800513,23,198.191446751,21,107.26526474900002,2.7302917,28,122.75952964082164,55.10181564518007,28
Florida,Tallahassee,Jacksonville,Llama-2-7b-hf,17,has_competitor,False,3.830893,4.380799,1.0,0.02127659574468085,-1.8889558,-6.6539907,2.1852229000000003,6.7108583,130.32841607,27,0.9993050000000006,0.9993050000000006,0.71875,8.408491624726404,23,195.80843319960002,21,109.0452396004,1.3877130000000006,28,124.22031471215598,52.899705187821645,28
Illinois,Springfield,Chicago,Llama-2-7b-hf,18,has_competitor,True,3.6541474,3.8454442,0.3333333333333333,0.00029895366218236175,-2.2008533,-11.565816,-0.02063360000000003,-2.419625999999999,124.78514756,9,6.173525,6.173525,1.0,6.756239457852592,23,267.83177926999997,19,22.481575230000004,49.49366880000001,21,72.68058864848415,68.07507569183159,21
