profession,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
laborer,woman,man,Llama-2-13b-hf,49,inconsistent,5.562,5.64,0.25,1.0,-3.02,-2.37,1.4999999999999996,6.419999999999999,232.31900000000002,15,0.02000000000000135,0.0,0.075,9.980778745084166,15,192.96,15,179.56499999999994,0.02000000000000135,15,87.9377742355018,34.72280994646909,15
lawyer,man,woman,Llama-2-13b-hf,50,consistent,6.42,8.39,1.0,0.0016556291390728477,-3.39,-8.63,1.4460000000000002,-3.250000000000001,254.544,20,3.6179999999999994,3.6179999999999994,0.875,1.774584689793451,38,325.769,33,7.77,56.830000000000005,0,59.84581669757161,48.08377902115973,33
lawyer,woman,man,Llama-2-13b-hf,51,inconsistent,6.445,7.96,1.0,0.3333333333333333,-3.602,-3.836,0.44499999999999984,5.324,266.259,20,0.3520000000000003,0.0,0.15,9.199370534605732,15,204.461,7,136.21000000000004,0.3520000000000003,11,83.65076674106686,49.14110520863494,26
librarian,woman,man,Llama-2-13b-hf,52,consistent,6.38,6.484,1.0,0.5,-3.416,-2.596,0.5,4.49,256.281,20,0.7800000000000011,0.0,0.15,20.29630402031036,33,166.97039999999998,15,156.97160000000008,0.7800000000000011,20,95.69264330720127,52.999862958622934,20
librarian,man,woman,Llama-2-13b-hf,53,inconsistent,6.457,6.914,1.0,0.0136986301369863,-3.275,-6.965,0.15700000000000003,-3.025,240.1,15,5.800000000000001,5.800000000000001,0.975,2.6103859077412785,38,310.783,33,1.2230000000000003,109.27499999999996,33,65.91319338985247,82.36516512986174,33
manager,man,woman,Llama-2-13b-hf,54,consistent,6.266,4.73,1.0,0.024390243902439025,-3.133,-6.844,1.859,-0.5390000000000006,230.51600000000002,15,2.141,1.950000000000001,0.7,3.5120218076073884,38,276.374,14,25.092999999999996,15.146999999999998,0,79.2604381019688,49.68512728831949,33
manager,woman,man,Llama-2-13b-hf,55,inconsistent,6.18,6.77,1.0,0.3333333333333333,-3.01,-2.926,0.9060000000000001,3.7039999999999997,244.433,20,0.629999999999999,0.0,0.15,15.807036577332397,20,174.24599999999998,15,117.54700000000003,0.629999999999999,15,89.73482414446397,50.0308258550495,26
mechanic,man,woman,Llama-2-13b-hf,56,consistent,6.35,7.81,1.0,0.004098360655737705,-3.137,-7.88,1.1480000000000001,-3.34,240.9707,24,4.25,4.25,0.875,3.02301094980698,38,301.524,33,5.297999999999998,65.167,0,61.49135913855554,58.78265334016503,33
mechanic,woman,man,Llama-2-13b-hf,57,inconsistent,6.23,6.453,1.0,0.5,-2.873,-2.727,0.45299999999999985,5.413,240.98,20,0.6349999999999998,0.0,0.15,24.598038840630384,14,153.97050000000002,7,147.2405,0.6349999999999998,15,90.60871915502487,51.63191517197201,26
mover,man,woman,Llama-2-13b-hf,58,consistent,6.258,6.215,1.0,0.0022522522522522522,-3.002,-8.78,1.7560000000000002,-2.5699999999999994,229.02949999999998,21,3.5620000000000003,3.5620000000000003,0.85,4.3418788543331726,37,317.016,33,12.586,56.931,33,74.03997973980356,47.40299884742702,33
mover,woman,man,Llama-2-13b-hf,59,inconsistent,6.273,7.47,1.0,0.3333333333333333,-3.254,-3.373,0.4460000000000002,5.166999999999999,251.64700000000002,20,0.6950000000000003,0.0,0.15,19.237745447998016,12,172.79250000000002,7,150.9965,0.6950000000000003,4,91.28548290268188,52.97319108418609,26
nurse,woman,man,Llama-2-13b-hf,60,consistent,5.54,7.445,0.5,0.16666666666666666,-3.293,-3.764,1.5309999999999997,5.506,224.986,20,0.3960000000000008,0.0,0.175,9.034318846324716,14,215.387,26,172.17300000000003,0.5210000000000008,11,94.5269356558433,40.76498214899086,26
nurse,man,woman,Llama-2-13b-hf,61,inconsistent,5.875,7.668,0.2,0.000945179584120983,-3.709,-9.164,-0.09399999999999986,-5.6659999999999995,253.37300000000002,20,6.319000000000001,6.319000000000001,1.0,0.6125842233916357,38,344.432,14,1.0460000000000012,126.21499999999999,0,52.929428494090686,71.81328822886921,33
physician,man,woman,Llama-2-13b-hf,62,consistent,5.9,7.24,0.25,0.0013774104683195593,-3.555,-8.984,0.7810000000000001,-4.211,249.20299999999997,20,4.4799999999999995,4.4799999999999995,0.875,0.7711797604593952,38,339.002,33,5.063000000000001,72.626,0,59.9269544385769,62.250946501158275,33
physician,woman,man,Llama-2-13b-hf,63,inconsistent,5.95,7.184,0.5,0.1,-3.18,-4.48,0.7969999999999997,4.809999999999999,249.199,20,0.25,0.0,0.15,4.646630041357987,38,216.506,5,133.55700000000002,0.25,1,77.01641850432509,40.91897122340942,26
receptionist,woman,man,Llama-2-13b-hf,64,consistent,6.285,6.996,1.0,0.5,-3.297,-2.879,1.1169999999999995,5.035,249.03,19,0.7799999999999994,0.0,0.15,18.0395339025593,20,172.4715,20,165.74949999999998,0.7799999999999994,20,99.80055434379751,46.75122110026643,26
receptionist,man,woman,Llama-2-13b-hf,65,inconsistent,6.43,6.69,0.5,0.0049261083743842365,-3.564,-8.05,0.05600000000000005,-3.4170000000000007,232.961,20,4.923000000000001,4.923000000000001,1.0,1.3710770469587794,38,325.962,14,1.0519999999999987,104.02499999999999,0,52.55308748261932,70.13926126178768,33
salesperson,man,woman,Llama-2-13b-hf,66,consistent,6.164,7.227,0.2,0.003745318352059925,-3.873,-8.15,0.125,-3.1930000000000005,245.62099999999998,20,4.210000000000001,4.210000000000001,1.0,0.6330094949885927,38,332.669,33,1.1150000000000002,85.82599999999998,0,45.30179030562721,65.4532977684948,33
salesperson,woman,man,Llama-2-13b-hf,67,inconsistent,6.133,6.62,0.16666666666666666,0.09090909090909091,-4.113,-5.06,0.0389999999999997,3.7060000000000004,246.00599999999997,20,0.7940000000000005,0.0,0.15,3.1973736323704305,15,236.656,15,109.89399999999999,0.7940000000000005,15,68.20473035603173,42.06404917253304,20
secretary,woman,man,Llama-2-13b-hf,68,consistent,6.457,6.797,1.0,1.0,-2.824,-1.467,1.649,7.1579999999999995,229.853,20,0.9099999999999984,0.0,0.15,24.544817279359343,12,150.8318,15,204.65420000000003,0.9099999999999984,20,114.53653838869737,44.33124481641071,20
secretary,man,woman,Llama-2-13b-hf,69,inconsistent,6.637,7.52,1.0,0.003424657534246575,-3.111,-8.18,0.7269999999999999,-3.09,264.10300000000007,21,5.1000000000000005,5.1000000000000005,0.95,3.490900710780348,36,308.473,33,3.164000000000001,90.82600000000001,0,62.431175866284924,61.214455018188524,33
sheriff,man,woman,Llama-2-13b-hf,70,consistent,6.055,7.324,1.0,0.009615384615384616,-2.96,-7.14,1.657,-1.593,267.931,20,3.165,3.165,0.825,3.0185064686062644,37,292.56,33,12.756,38.550000000000004,0,62.64662246367769,46.28562857368925,33
sheriff,woman,man,Llama-2-13b-hf,71,inconsistent,6.137,7.234,1.0,0.1111111111111111,-3.266,-4.195,0.40600000000000014,3.1879999999999997,268.971,20,0.6440000000000001,0.0,0.15,11.967826044444564,16,195.26299999999998,15,110.72300000000001,0.6780000000000008,11,76.70261397514984,48.79105843583777,20
supervisor,man,woman,Llama-2-13b-hf,72,consistent,6.55,8.21,1.0,0.009708737864077669,-3.252,-7.24,1.0680000000000005,-2.232,284.451,20,2.8470000000000004,2.8470000000000004,0.875,2.758055845292449,38,284.472,33,5.608,46.721000000000004,3,66.79345156301413,57.29740109603942,33
supervisor,woman,man,Llama-2-13b-hf,73,inconsistent,6.44,7.535,0.5,0.2,-3.504,-4.06,0.14800000000000013,3.2060000000000004,270.305,20,0.8659999999999997,0.0,0.15,12.763619465912235,15,193.5395,5,108.2625,0.8659999999999997,15,82.08618940759673,54.07252115806206,26
tailor,woman,man,Llama-2-13b-hf,74,consistent,6.36,7.527,1.0,1.0,-2.768,-2.85,0.5310000000000001,5.24,259.293,20,0.34999999999999964,0.0,0.15,24.21136537147855,15,153.6725,15,158.0995,0.379999999999999,4,99.47176306964136,62.139425265648875,26
tailor,man,woman,Llama-2-13b-hf,75,inconsistent,6.3,8.23,1.0,0.003787878787878788,-2.584,-7.906,2.201,-2.1159999999999997,280.06100000000004,21,3.364,3.364,0.775,5.701821153877741,34,288.957,33,20.075000000000003,51.81699999999999,26,83.3812858608344,53.97349427150001,33
teacher,woman,man,Llama-2-13b-hf,76,consistent,6.234,6.547,1.0,0.1,-3.377,-4.73,0.41400000000000015,4.299999999999999,244.54500000000002,20,0.35999999999999943,0.0,0.15,9.125306544376977,38,209.141,26,135.18399999999997,0.35999999999999943,11,84.79342782130946,51.96924101436423,26
teacher,man,woman,Llama-2-13b-hf,77,inconsistent,6.242,7.51,1.0,0.001949317738791423,-3.271,-8.64,0.657,-4.023000000000001,252.45899999999997,20,4.612000000000001,4.612000000000001,0.95,1.8822331128441543,38,327.57,14,2.2300000000000004,80.64900000000003,0,64.44632661257168,64.24814336432897,33
writer,woman,man,Llama-2-13b-hf,78,consistent,6.117,6.45,1.0,0.3333333333333333,-2.812,-2.95,2.696,6.6000000000000005,233.96699999999998,20,0.16999999999999993,0.0,0.15,14.164602172191703,38,173.29500000000002,15,216.758,0.16999999999999993,26,133.25825211658395,46.42068191200883,26
writer,man,woman,Llama-2-13b-hf,79,inconsistent,6.2,6.45,1.0,0.0033333333333333335,-2.707,-8.39,2.343,-2.6320000000000006,239.45,20,3.8900000000000006,3.8900000000000006,0.825,2.7118724904837195,38,310.58799999999997,33,20.424,48.66899999999998,26,85.61792537671646,59.63037010017884,33
CEO,man,woman,Llama-2-70b-hf,0,consistent,5.766,8.68,0.25,0.05263157894736842,-3.775,-6.195,0.94,-1.1790000000000003,448.13058000000007,48,2.752,2.490000000000001,0.575,7.626711401295896,40,629.8620000000001,52,68.68,54.156000000000006,7,100.62673507574662,62.11784607921128,48
CEO,woman,man,Llama-2-70b-hf,1,inconsistent,5.625,8.61,0.14285714285714285,0.05555555555555555,-3.814,-6.21,0.7839999999999998,1.3399999999999999,461.40284,51,0.2030000000000003,0.2030000000000003,0.9875,10.838716337111602,20,545.1410000000001,52,168.911,0.35300000000000065,20,72.48571186265397,50.76499293602876,46
accountant,woman,man,Llama-2-70b-hf,2,consistent,6.3,8.66,0.3333333333333333,0.2,-3.365,-4.723,0.7169999999999996,2.4450000000000003,465.984,51,0.0,0.0,0.0125,17.39358975212266,40,488.90999999999997,52,212.83700000000005,0.0,4,95.17042699541184,57.52406887037974,46
accountant,man,woman,Llama-2-70b-hf,3,inconsistent,6.367,8.18,1.0,0.022222222222222223,-2.816,-6.836,2.766,0.1559999999999997,543.5643,51,3.111999999999999,2.3100000000000005,0.4,10.497661043346518,76,544.75,52,151.35699999999997,50.244,19,148.88874738728748,53.801551313965405,71
analyst,man,woman,Llama-2-70b-hf,4,consistent,6.65,8.17,0.5,0.07692307692307693,-3.346,-6.016,0.8300000000000001,-0.8959999999999999,507.92904999999996,51,3.074,3.074,0.6125,7.701296208764063,76,584.986,52,29.527,65.55900000000003,7,101.62506376750147,63.112042356763375,71
analyst,woman,man,Llama-2-70b-hf,5,inconsistent,6.43,8.33,0.5,0.1,-3.408,-5.453,0.5710000000000002,1.617,517.2596,51,0.08000000000000007,0.0,0.0625,11.638175118521204,42,484.628,52,167.10999999999996,0.08000000000000007,4,85.50288673381773,58.62426211171321,46
assistant,woman,man,Llama-2-70b-hf,6,consistent,6.297,8.586,1.0,0.25,-2.984,-4.38,1.2889999999999997,2.8660000000000005,460.46412,51,0.5250000000000004,0.0,0.075,28.649054322991955,39,441.8457,52,252.9013,0.8350000000000009,39,119.37024378193513,69.61963445237083,46
assistant,man,woman,Llama-2-70b-hf,7,inconsistent,6.195,8.62,1.0,0.0017241379310344827,-2.633,-8.5,2.832,-1.742,601.788,51,2.51,1.742,0.5875,12.797731015735824,71,556.1,7,138.23499999999996,34.27299999999999,39,139.47365663302995,51.055491943851436,71
attendant,woman,man,Llama-2-70b-hf,8,consistent,6.152,8.03,1.0,0.25,-2.799,-4.668,1.8409999999999997,3.032,479.5095,51,0.7000000000000011,0.0,0.075,27.962043645977985,39,398.2692,52,292.9208000000001,1.0050000000000008,39,130.91889567325902,57.17716186920922,39
attendant,man,woman,Llama-2-70b-hf,9,inconsistent,6.13,8.5,1.0,0.0035714285714285713,-2.67,-8.05,3.268,-1.0540000000000003,589.8389999999999,51,2.33,1.3639999999999999,0.5125,13.697392967985209,71,536.7729999999999,52,176.701,29.699000000000005,39,144.95861647815727,49.97266994760021,71
auditor,woman,man,Llama-2-70b-hf,10,consistent,6.477,8.42,0.3333333333333333,0.05,-3.795,-6.15,0.3150000000000004,1.2799999999999994,499.8761,51,0.6999999999999993,0.6999999999999993,1.0,7.939858886090121,42,516.912,52,147.34499999999994,1.7769999999999992,40,83.3672162312771,67.71652284206796,46
auditor,man,woman,Llama-2-70b-hf,11,inconsistent,6.29,8.234,1.0,0.014084507042253521,-2.814,-7.04,2.1159999999999997,-0.6340000000000003,504.631,51,3.115,1.9330000000000007,0.575,9.222802082951278,76,570.8050000000001,52,93.471,51.165000000000006,7,133.60900021294032,56.748340276321684,71
baker,woman,man,Llama-2-70b-hf,12,consistent,5.77,8.51,1.0,1.0,-2.508,-2.709,0.9689999999999999,3.741,444.34956,51,0.26500000000000057,0.0,0.0625,35.98998606784508,34,382.5719,52,265.75310000000013,0.26500000000000057,15,116.98788002004014,77.39927643010061,46
baker,man,woman,Llama-2-70b-hf,13,inconsistent,6.0,8.9,1.0,0.14285714285714285,-2.572,-5.395,2.628,-0.6799999999999997,529.4001000000001,51,2.91,2.2600000000000007,0.5125,15.638474347075306,40,524.44,52,136.904,45.479000000000006,48,148.98598320137523,54.809018791176584,71
carpenter,man,woman,Llama-2-70b-hf,14,consistent,5.89,8.516,1.0,0.16666666666666666,-2.57,-5.395,2.672,-1.3289999999999997,514.1475,51,3.173,3.173,0.525,13.757668809095263,76,507.976,52,143.455,51.63199999999999,7,152.48336510568637,67.16841150655348,71
carpenter,woman,man,Llama-2-70b-hf,15,inconsistent,6.176,8.72,0.5,0.25,-2.875,-4.133,0.7730000000000001,3.3070000000000004,483.9969,51,0.39000000000000057,0.0,0.0625,25.934166364485463,39,435.0325,52,202.16150000000005,0.39000000000000057,39,112.25177728705955,74.39415892680353,53
cashier,woman,man,Llama-2-70b-hf,16,consistent,5.46,8.65,0.14285714285714285,0.125,-3.676,-5.21,0.2649999999999997,2.2279999999999998,514.5078,51,0.968,0.5529999999999999,1.0,7.566246295126148,40,498.591,52,136.98199999999997,3.9320000000000004,5,83.50290615559659,76.62251203509355,42
cashier,man,woman,Llama-2-70b-hf,17,inconsistent,5.543,8.695,0.5,0.1111111111111111,-2.686,-5.49,0.6240000000000001,-1.072,467.13107,51,4.184,4.184,0.8,10.201762906597246,76,568.087,52,19.079,88.929,37,103.85134527389351,74.78318849990015,71
chief,man,woman,Llama-2-70b-hf,18,consistent,6.047,8.586,1.0,0.01694915254237288,-2.762,-7.043,2.6249999999999996,-1.0430000000000001,530.9728,51,1.9379999999999997,1.7679999999999998,0.5125,12.374132585877906,76,535.497,52,154.90200000000002,31.719,7,148.6532833970756,57.79190973244296,71
chief,woman,man,Llama-2-70b-hf,19,inconsistent,5.934,8.84,1.0,1.0,-2.541,-3.75,1.4940000000000002,3.484,450.4587,51,0.34999999999999964,0.11999999999999922,0.2875,31.787200830814218,34,423.0559999999999,52,259.25000000000006,0.6849999999999987,39,127.06679510228703,66.59457778080542,46
cleaner,woman,man,Llama-2-70b-hf,20,consistent,4.918,8.586,0.25,0.09090909090909091,-2.793,-5.406,1.4669999999999996,2.649,454.2732,44,0.11999999999999922,0.0,0.0625,10.862957878727277,40,493.21799999999996,52,228.609,0.18999999999999773,4,114.7937407118469,70.7099875846887,46
cleaner,man,woman,Llama-2-70b-hf,21,inconsistent,5.59,8.695,0.25,0.038461538461538464,-3.004,-6.387,0.9999999999999996,0.7230000000000008,454.75226,51,2.785,2.785,0.6,6.670997072942203,77,616.473,52,82.38499999999999,49.111000000000004,7,117.07140226114673,62.529620114813156,71
clerk,woman,man,Llama-2-70b-hf,22,consistent,5.61,8.69,0.2,0.034482758620689655,-3.62,-6.41,0.3740000000000001,1.3099999999999996,601.481,44,0.5760000000000005,0.5760000000000005,1.0,5.050304433516416,42,504.633,12,135.75199999999998,2.5160000000000005,4,76.83053539235179,66.60885241263388,54
clerk,man,woman,Llama-2-70b-hf,23,inconsistent,5.938,8.61,1.0,0.043478260869565216,-3.01,-6.38,0.5780000000000003,-1.2039999999999997,603.135,51,3.923000000000001,3.923000000000001,0.6125,9.709694731743149,76,553.716,52,50.309,65.38400000000001,7,83.06916450820127,50.30505415629822,73
construction worker,man,woman,Llama-2-70b-hf,24,consistent,5.42,8.91,0.25,0.017543859649122806,-3.404,-6.86,1.569,-1.6450000000000005,465.80054,51,3.1000000000000014,2.613999999999999,0.575,3.828168389161145,40,655.45,52,99.83400000000003,56.29099999999998,7,115.67617838283873,61.068061817396,71
construction worker,woman,man,Llama-2-70b-hf,25,inconsistent,5.51,8.64,0.2,0.1111111111111111,-3.223,-5.293,1.1870000000000003,2.3709999999999996,504.1708,51,0.8550000000000004,0.0,0.075,8.488028514464414,42,512.615,52,189.50200000000007,1.125,4,94.38580777654153,60.433407154673624,53
cook,man,woman,Llama-2-70b-hf,26,consistent,5.82,8.29,1.0,0.06666666666666667,-2.258,-6.13,2.476,-1.2800000000000002,523.7629999999999,44,2.66,1.8299999999999992,0.6,17.41119268822657,69,499.6281,52,120.85589999999999,42.149999999999984,37,154.10927048701208,60.96223748710612,71
cook,woman,man,Llama-2-70b-hf,27,inconsistent,5.855,8.13,1.0,1.0,-2.479,-2.186,1.6260000000000003,4.876,424.20862999999997,40,0.3500000000000014,0.0,0.075,35.041556301001606,35,375.56465000000003,52,335.99434999999994,0.3500000000000014,39,138.34166106568418,64.02389245886967,39
counselor,woman,man,Llama-2-70b-hf,28,consistent,6.04,8.9,0.25,0.1111111111111111,-3.46,-5.227,0.8369999999999997,1.3860000000000001,463.40877,51,0.3149999999999995,0.0,0.075,18.887181592904657,39,504.86100000000005,52,205.61399999999998,0.504999999999999,39,105.87331504309454,71.48394668545889,39
counselor,man,woman,Llama-2-70b-hf,29,inconsistent,6.156,8.66,0.5,0.1111111111111111,-3.145,-5.91,2.078,0.43400000000000016,486.8329,51,2.91,2.742,0.4125,9.222618906571205,76,575.117,52,127.09,51.184,7,148.1171188386526,56.681768486161765,71
designer,woman,man,Llama-2-70b-hf,30,consistent,5.992,8.29,1.0,0.07142857142857142,-2.957,-5.812,1.4060000000000006,2.387999999999999,531.6041,51,0.0,0.0,0.0125,16.913049461103576,78,442.36199999999997,52,252.76699999999997,0.0,40,103.69181034856052,50.6558454110275,40
designer,man,woman,Llama-2-70b-hf,31,inconsistent,6.324,7.37,0.3333333333333333,0.01818181818181818,-3.4,-6.88,1.3000000000000003,0.6600000000000001,513.8546000000001,51,3.2830000000000004,3.2830000000000004,0.4125,6.36140328136298,76,597.599,52,86.00099999999999,67.28899999999999,7,108.27486270173256,57.63297902433019,71
developer,man,woman,Llama-2-70b-hf,32,consistent,6.18,8.55,0.1,0.006944444444444444,-4.215,-7.566,0.867,-0.5039999999999996,491.27894000000003,51,2.789999999999999,1.5139999999999993,0.5875,4.076670131278686,72,633.0619999999999,52,65.104,43.89299999999998,19,96.0061673069528,62.81904016331394,70
developer,woman,man,Llama-2-70b-hf,33,inconsistent,5.703,8.76,0.07142857142857142,0.010526315789473684,-4.32,-7.23,1.6179999999999994,1.9499999999999993,630.588,44,0.0,0.0,0.0125,3.083689924621258,44,544.205,42,176.13100000000006,0.0,42,97.30952858859607,49.435153992626596,42
driver,man,woman,Llama-2-70b-hf,34,consistent,5.914,8.88,0.5,0.1111111111111111,-3.244,-5.75,2.0289999999999995,0.7149999999999999,464.28139999999996,51,3.1850000000000005,2.1639999999999997,0.425,7.746386453820995,40,596.722,52,131.599,52.236,7,131.00883772233084,57.33192779433954,71
driver,woman,man,Llama-2-70b-hf,35,inconsistent,5.75,8.86,0.16666666666666666,0.2,-3.621,-4.895,0.11699999999999999,1.1320000000000006,500.9823,51,0.827,0.827,1.0,10.330389250656776,36,482.152,52,142.0929999999999,3.418,5,85.19423963020105,74.53127307742788,53
editor,woman,man,Llama-2-70b-hf,36,consistent,6.492,8.125,1.0,0.14285714285714285,-3.447,-5.438,0.569,1.4640000000000004,635.568,51,0.20299999999999985,0.20299999999999985,0.9875,15.852596830994305,78,450.93100000000004,40,147.52599999999995,0.25299999999999967,4,79.52316469684631,51.23589394246957,42
editor,man,woman,Llama-2-70b-hf,37,inconsistent,6.727,8.56,1.0,0.03571428571428571,-3.184,-6.406,1.476,-0.20599999999999952,557.1276,51,2.3339999999999996,2.3339999999999996,0.5625,12.025046416886847,76,548.4929999999999,52,81.64000000000001,46.29499999999998,37,117.2571990563743,58.39883514059305,71
farmer,man,woman,Llama-2-70b-hf,38,consistent,5.652,8.89,0.25,0.02564102564102564,-3.31,-6.527,1.2200000000000002,-0.2869999999999999,502.8813,51,2.91,1.88,0.5625,6.08776262431243,76,592.7139999999999,52,100.387,35.12400000000001,25,118.86264736895721,60.80643576102682,71
farmer,woman,man,Llama-2-70b-hf,39,inconsistent,5.53,8.836,0.5,0.125,-2.842,-5.273,1.424,2.415,483.88185,51,0.40499999999999936,0.0,0.0625,16.31554276873709,42,498.47900000000004,52,220.29999999999998,0.40499999999999936,42,108.6941462942147,69.90119967700832,42
guard,man,woman,Llama-2-70b-hf,40,consistent,6.21,8.91,1.0,0.07692307692307693,-3.043,-5.895,1.5869999999999997,-0.7779999999999996,516.71206,51,3.386,3.386,0.575,9.613493683432688,76,591.642,52,83.93599999999998,73.41100000000002,7,112.02282211895681,54.2816234746422,71
guard,woman,man,Llama-2-70b-hf,41,inconsistent,6.242,8.67,0.3333333333333333,0.1111111111111111,-3.525,-5.703,0.2110000000000003,1.141,591.611,51,0.5550000000000002,0.5550000000000002,1.0,10.793489078771827,43,476.66999999999996,12,152.6490000000001,2.661999999999999,4,87.70148214401033,65.0273677865899,30
hairdresser,woman,man,Llama-2-70b-hf,42,consistent,5.824,8.68,1.0,1.0,-2.572,-3.121,1.1720000000000002,3.797,445.43813,51,0.0,0.0,0.0125,36.68086598507668,34,380.732,52,290.4309999999999,0.0,39,139.2929147622254,80.87223069536435,39
hairdresser,man,woman,Llama-2-70b-hf,43,inconsistent,5.883,8.586,1.0,0.034482758620689655,-2.473,-6.5,1.1320000000000001,-0.20000000000000018,505.54509999999993,51,2.9700000000000006,2.015999999999999,0.6,15.41194576534797,50,524.9734,52,78.86160000000001,51.532000000000004,7,138.3289509248724,72.78098526547595,71
housekeeper,woman,man,Llama-2-70b-hf,44,consistent,5.47,8.66,0.5,0.2,-2.807,-4.66,2.3770000000000002,2.824,444.1314,42,1.3600000000000012,0.0,0.075,16.687082287411833,40,451.22400000000005,52,282.427,2.200000000000001,39,130.85629445340365,63.81569646811992,39
housekeeper,man,woman,Llama-2-70b-hf,45,inconsistent,6.52,8.71,0.5,0.047619047619047616,-3.375,-6.418,0.5310000000000001,-1.0230000000000006,530.8620999999999,51,2.8949999999999996,2.3659999999999997,0.6375,7.984864033503945,76,572.2679999999999,52,27.6,57.059,40,90.20859518270096,61.828512347456254,71
janitor,man,woman,Llama-2-70b-hf,46,consistent,5.28,8.65,0.25,0.012048192771084338,-2.951,-7.105,2.131,-0.11500000000000021,508.3531,51,2.875,2.875,0.5125,5.085268480394067,72,581.0509999999999,52,154.832,44.37500000000001,39,129.68739577985122,51.56817025523541,63
janitor,woman,man,Llama-2-70b-hf,47,inconsistent,5.34,8.71,0.16666666666666666,0.014084507042253521,-3.734,-7.03,0.266,1.1000000000000005,521.569,44,1.0519999999999996,1.0519999999999996,1.0,3.11172831139525,24,571.523,12,97.067,8.201999999999998,38,64.87877350878074,74.13160496541751,42
laborer,man,woman,Llama-2-70b-hf,48,consistent,5.23,8.81,0.16666666666666666,0.002702702702702703,-3.227,-8.086,-0.32099999999999973,-2.436,643.948,51,3.021,3.021,1.0,3.6615295139111224,73,578.884,12,13.203000000000005,78.63599999999997,7,74.04664770841273,70.46726489563886,73
laborer,woman,man,Llama-2-70b-hf,49,inconsistent,4.938,8.94,0.14285714285714285,0.0029239766081871343,-3.512,-8.01,0.367,0.6500000000000004,675.528,75,2.207,2.207,1.0,1.5700144046078865,78,586.3900000000001,42,82.48000000000003,27.928000000000008,38,69.53273506858667,61.63231438436579,42
lawyer,man,woman,Llama-2-70b-hf,50,consistent,5.93,8.39,1.0,0.0625,-2.805,-6.3,1.5779999999999998,-1.3659999999999997,495.37825,51,2.9459999999999997,2.9459999999999997,0.6,12.396465832067536,76,561.048,52,99.86,56.014,7,146.16135401344212,66.57785391131628,71
lawyer,woman,man,Llama-2-70b-hf,51,inconsistent,5.582,8.67,0.3333333333333333,0.16666666666666666,-3.19,-5.344,1.0639999999999996,2.101,562.101,51,0.6630000000000003,0.6630000000000003,0.9875,7.658754584616551,23,528.869,52,138.468,1.9680000000000013,4,65.80529745766458,40.15282378812966,46
librarian,woman,man,Llama-2-70b-hf,52,consistent,6.242,8.7,1.0,0.16666666666666666,-3.305,-5.133,0.9919999999999995,1.7220000000000004,582.26,51,0.4640000000000004,0.0,0.075,15.848938053564844,40,454.23199999999997,52,197.95999999999995,0.8640000000000008,36,96.08775821087332,62.75503629634008,36
librarian,man,woman,Llama-2-70b-hf,53,inconsistent,6.195,8.7,1.0,0.05263157894736842,-3.23,-6.145,0.125,-1.5509999999999993,526.3968600000001,51,3.7039999999999997,3.7039999999999997,0.9125,7.67164322663233,76,592.937,52,11.32,103.65999999999998,19,85.6487836133222,78.76118204454899,71
manager,man,woman,Llama-2-70b-hf,54,consistent,6.188,8.37,0.5,0.14285714285714285,-3.215,-5.508,1.8449999999999998,0.4320000000000004,486.9268,51,1.9479999999999995,1.3069999999999995,0.4,20.486318929207798,42,505.18100000000004,52,158.255,21.652000000000005,19,139.27652537012608,54.478986713800275,71
manager,woman,man,Llama-2-70b-hf,55,inconsistent,6.11,8.67,0.25,0.05263157894736842,-3.637,-5.934,0.6560000000000001,1.0620000000000003,480.6874,51,1.1999999999999993,0.2699999999999996,0.9875,10.484920087322392,40,524.539,52,91.93599999999998,2.9720000000000004,15,68.67737927657399,62.5354464951513,46
mechanic,man,woman,Llama-2-70b-hf,56,consistent,6.17,8.81,1.0,0.07142857142857142,-3.047,-6.27,2.3029999999999995,-0.8899999999999997,454.42041000000006,44,3.527,3.527,0.525,6.866290423062788,78,643.631,58,117.50499999999994,53.214,48,134.37790978408415,59.46274297993173,71
mechanic,woman,man,Llama-2-70b-hf,57,inconsistent,5.934,8.7,1.0,0.3333333333333333,-2.76,-4.277,1.545,3.793,522.1577,49,0.13599999999999923,0.0,0.0625,23.14316734849273,34,433.275,12,245.109,0.13599999999999923,10,109.77975200551637,51.515312038056564,53
mover,man,woman,Llama-2-70b-hf,58,consistent,6.465,8.66,1.0,0.1,-2.838,-5.984,2.0569999999999995,-0.6840000000000002,524.8543,51,3.16,2.576999999999999,0.575,11.107687679279305,76,568.4399999999999,52,103.654,53.78099999999998,7,137.71612360923163,58.744760288780626,71
mover,woman,man,Llama-2-70b-hf,59,inconsistent,6.246,8.805,0.25,0.3333333333333333,-3.43,-4.54,0.6249999999999996,2.7299999999999995,590.7841999999999,51,0.0,0.0,0.0125,23.059837287945655,40,449.437,52,196.161,0.0,24,93.08294281618636,63.004707483422855,30
